Norm,Situation,cn_Norm,cn_Situation,Dialogue_ChatGLM,Labels_ChatGPT
"Norm: Expressing sympathy: It is essential to express genuine sympathy for the bereaved family's loss. You may use phrases like ""我很遗憾听到这个消息"" or ""请接受我的深切慰问"".","Situation: While visiting grandparents at a nursing home, the young grandson, Xiaofan, learns that his grandfather's best friend, Mr. Li, has just passed away. As he pays his respects to the grieving family, he is reminded of the importance of expressing genuine sympathy. Xiaofan listens attentively as his grandfather shares stories of his friendship with Mr. Li, and how they used to play chess and go for walks together. Xiaofan takes a deep breath and approaches the family with a gentle smile, offering his condolences in a respectful manner: ""我很遗憾听到这个消息，让我们为您的朋友祈祷并送上我的深切慰问。"" The family nods respectfully in agreement, touched by Xiaofan's heartfelt gesture.",规范：表达同情：表达真挚的同情是非常重要的，可以使用诸如“我很遗憾听到这个消息”或“请接受我的深切慰问”等短语来表达。,情境：小孙子小凡去养老院探望爷爷奶奶时，得知爷爷最好的朋友李先生刚刚去世。当他向悲痛的家人表示敬意时，他想起了表达真诚同情的重要性。小凡聚精会神地听爷爷讲起他和李先生的友谊，以及他们曾经一起下棋、散步的故事。小凡深吸一口气，微笑着走近这家人，恭敬地慰问：“我很遗漏听到这个消息，让我们为您的朋友祈祷并送上我的深切慰问。”恭恭敬敬的答应了，被小凡的发自内心的举动感动了。,"对话
小凡： 爷爷，您好
爷爷： 小凡啊，来来看看我
小凡： 我听说您最好的朋友去世了
爷爷： 哦，真的吗？我很遗憾听到这个消息
小凡： 您能和我讲讲他的故事吗？我想听听
爷爷： 当然可以，我和李先生是最好的朋友，我们曾经一起下棋、散步
小凡： 真的吗？我真的很想知道
爷爷： 我们认识了几十年，他是一个非常善良、聪明、有趣的人
小凡： 我很遗憾听到这个消息，我希望能为您送上我的深切慰问
爷爷： 不用了，小凡，我很感激您的慰问，但是我们家人需要自己的哀悼和慰问
小凡： 好的，我会尽力让您们感到我的问候
[结束]","Actor of the Norm:
小凡: expressing sympathy

(小凡： 爷爷，您好): Not Relevant | greeting
(爷爷： 小凡啊，来来看看我): Not Relevant | greeting
(小凡： 我听说您最好的朋友去世了): Adhered | 小凡 expresses sympathy by informing 爷爷 of the loss of his best friend
(爷爷： 哦，真的吗？我很遗憾听到这个消息): Adhered | 爷爷 expresses sympathy by using the phrase ""我很遗憾听到这个消息""
(小凡： 您能和我讲讲他的故事吗？我想听听): Not Relevant | not sympathy
(爷爷： 当然可以，我和李先生是最好的朋友，我们曾经一起下棋、散步): Not Relevant | not sympathy
(小凡： 真的吗？我真的很想知道): Not Relevant | not sympathy
(爷爷： 我们认识了几十年，他是一个非常善良、聪明、有趣的人): Not Relevant | not sympathy
(小凡： 我很遗憾听到这个消息，我希望能为您送上我的深切慰问): Adhered | 小凡 expresses sympathy by using the phrase ""我很遗憾听到这个消息"" and ""我的深切慰问""
(爷爷： 不用了，小凡，我很感激您的慰问，但是我们家人需要自己的哀悼和慰问): Adhered | 爷爷 acknowledges 小凡's sympathy and explains that the family needs to grieve on their own
(小凡： 好的，我会尽力让您们感到我的问候): Not Relevant | not sympathy"
"Norm: Expressing sympathy: It is essential to express genuine sympathy for the bereaved family's loss. You may use phrases like ""我很遗憾听到这个消息"" or ""请接受我的深切慰问"".","Situation: Mr. Zhang, a neighbor of the Wang family, heard about the passing of Mrs. Wang's grandmother. He decides to visit the family to express his sympathy. He brings a small gift and offers his condolences in a sincere and respectful manner. Despite the language barrier between Mr. Zhang and Mrs. Wang, he makes an effort to use the appropriate phrases in Chinese to convey his sympathy. He tells Mrs. Wang, ""我很遗憾听到这个消息，希望你能坚强面对这一切。请接受我的深切慰问，如果你需要任何帮助，我会尽力帮忙."" Mrs. Wang appreciates Mr. Zhang's kindness and thanks him for his empathy during these difficult times.",规范：表达同情：表达真挚的同情是非常重要的，可以使用诸如“我很遗憾听到这个消息”或“请接受我的深切慰问”等短语来表达。,情境：王家的邻居张先生，听说王太太的祖母去世了，决定去拜访并表示慰问。他带着一份小礼物，以真诚尊重的态度表达自己的哀悼之情。尽管张先生和王太太之间存在语言障碍，但他努力用适当的中文短语表达自己的哀悼。他对王太太说：“我很遗憾听到这个消息，希望你能坚强面对这一切。请接受我的深切慰问，如果你需要任何帮助，我会尽力帮忙”。王太太感谢张先生的善意，并感谢他在这个艰难时期的同情。,"对话
张先生： 您好，我是王家的邻居张先生，听说您祖母去世了，我很遗憾听到这个消息。
王太太： 啊，真的吗？我很遗憾听到这个消息，我还有一个问题，您能否告诉我您祖母去世的原因？
张先生： 我很遗憾听到这个消息，我祖母去世的原因是因为我父亲生病了，她不得不放弃工作去看他。
王太太： 谢谢您的同情，我会坚强面对这一切的。
张先生： 希望您能坚强面对这一切，并请接受我的深切慰问。如果你需要任何帮助，我会尽力帮忙。
王太太： 谢谢您，我会坚强面对这一切的。
[结束]","Actor of the Norm:
张先生: expresses sympathy

(张先生： 您好，我是王家的邻居张先生，听说您祖母去世了，我很遗憾听到这个消息。): Adhered | 张先生 expresses genuine sympathy by using the phrase ""我很遗憾听到这个消息""
(王太太： 啊，真的吗？我很遗憾听到这个消息，我还有一个问题，您能否告诉我您祖母去世的原因？): Adhered | 王太太 expresses genuine sympathy by using the phrase ""我很遗憾听到这个消息""
(张先生： 我很遗憾听到这个消息，我祖母去世的原因是因为我父亲生病了，她不得不放弃工作去看他。): Adhered | 张先生 expresses genuine sympathy by using the phrase ""我很遗憾听到这个消息""
(王太太： 谢谢您的同情，我会坚强面对这一切的。): Adhered | 王太太 expresses gratitude for 张先生's sympathy
(张先生： 希望您能坚强面对这一切，并请接受我的深切慰问。如果你需要任何帮助，我会尽力帮忙。): Adhered | 张先生 expresses genuine sympathy by using the phrase ""请接受我的深切慰问""
(王太太： 谢谢您，我会坚强面对这一切的。): Not Relevant | 王太太 does not express sympathy here"
"Norm: Expressing sympathy: It is essential to express genuine sympathy for the bereaved family's loss. You may use phrases like ""我很遗憾听到这个消息"" or ""请接受我的深切慰问"".","Situation: During a parent-teacher conference, Mr. Li, a teacher at a primary school, is expressing condolences for one of his student's family member who passed away. The student, Xiaoyu, lost her grandfather due to illness the day before. Mr. Li starts the conversation by saying ""我很遗憾听到这个消息"" to express his sympathy. Xiaoyu, who is sitting beside her mother, starts to cry silently while listening to Mr. Li's words. Mr. Li then expresses his willingness to help Xiaoyu and her family in any capacity possible during this difficult time. Xiaoyu's mother, who is also visibly emotional, thanks Mr. Li for his kind words and support.",规范：表达同情：表达真挚的同情是非常重要的，可以使用诸如“我很遗憾听到这个消息”或“请接受我的深切慰问”等短语来表达。,情境：在一次家长会上，小学老师李先生对一位去世的学生家属表示哀悼。学生小雨前一天因病失去了爷爷。李先生以“我很遗失听到这个消息”开始谈话，表达他的同情。坐在妈妈身旁的小玉听着李老师的话，不禁失声痛哭起来。李先生随后表示，在这个困难时期，他愿意尽一切可能帮助小玉和她的家人。小雨的妈妈也明显情绪激动，感谢李老师的美言和支持。,"对话
李先生： 节哀顺变，我很遗憾听到这个消息。
小玉： 真的吗？我很难过。
李先生： 我很抱歉听到这个消息。
小玉： 节哀，节哀。
李先生： 我很遗憾听到小雨的爷爷去世了。
小玉： 节哀，节哀。
李先生： 请接受我的深切慰问。
小雨的妈妈： 节哀。
李先生： 我愿意尽一切可能帮助小玉和她的家人。
小雨的妈妈： 谢谢您。
[结束]","Actor of the Norm:
李先生: expresses sympathy

(李先生： 节哀顺变，我很遗憾听到这个消息。): Adhered | 李先生 expresses genuine sympathy by using the phrase ""我很遗憾听到这个消息""
(小玉： 真的吗？我很难过。): Not Relevant | small talk
(李先生： 我很抱歉听到这个消息。): Not Relevant | 李先生 does not express genuine sympathy
(小玉： 节哀，节哀。): Adhered | 小玉 expresses sympathy by using the phrase ""节哀""
(李先生： 我很遗憾听到小雨的爷爷去世了。): Adhered | 李先生 expresses genuine sympathy by using the phrase ""我很遗憾听到""
(小玉： 节哀，节哀。): Adhered | 小玉 expresses sympathy by using the phrase ""节哀""
(李先生： 请接受我的深切慰问。): Adhered | 李先生 expresses genuine sympathy by using the phrase ""请接受我的深切慰问""
(小雨的妈妈： 节哀。): Adhered | 小雨的妈妈 expresses sympathy by using the phrase ""节哀""
(李先生： 我愿意尽一切可能帮助小玉和她的家人。): Not Relevant | 李先生 offers help, but not expressing sympathy."
"Norm: Expressing sympathy: It is essential to express genuine sympathy for the bereaved family's loss. You may use phrases like ""我很遗憾听到这个消息"" or ""请接受我的深切慰问"".","Situation: A Chinese colleague, Emily, just found out that her grandmother passed away. Although Emily may not be close to her distant relatives, it is still customary in Chinese culture to send a condolence card with a sincere message. Emily decides to write a message in Chinese, expressing her sympathy and condolences. As she writes the message, she carefully chooses her words and phrases, such as ""我深感遗憾"" (I am deeply sorry) and ""请节哀顺变"" (please accept my condolences and take care). She will also make sure to address the card properly with the correct Chinese characters of her distant relative's name and postal address.",规范：表达同情：表达真挚的同情是非常重要的，可以使用诸如“我很遗憾听到这个消息”或“请接受我的深切慰问”等短语来表达。,情境：一位中国同事艾米丽刚刚得知她的祖母去世了。虽然Emily与她的远房亲戚关系并不亲近，但在中国文化中，寄一张写有诚意的慰问卡仍然是一种习惯。艾米丽决定用中文写一封信，表达她的同情和哀悼。在写信息时，她仔细选择了她的词和短语，例如“我深感遗软”（我深感抱歉）和“请节哀顺变”（请接受我的哀悼并保重）。她还将确保使用远亲姓名和邮寄地址的正确汉字正确填写卡片地址。,"对话
艾米丽： 哎呀，我听说祖母去世了，真是太遗憾了
小明： 我也是，我很遗憾听到这个消息
艾米丽： 远房亲戚吗？
小明： 是的，是的
艾米丽： 我听说您祖母去世了，请节哀顺变
小明： 谢谢您，请接受我的深切慰问
艾米丽： 节哀顺变，祝您的母亲和父亲在天堂安息
小明： 谢谢您，我会想念她的
艾米丽： 我也是，希望您能够过得很好
[结束]","Actor of the Norm:
艾米丽 and 小明: expressing sympathy for the bereaved family's loss

(艾米丽： 哎呀，我听说祖母去世了，真是太遗憾了): Adhered | 艾米丽 expresses genuine sympathy for 小明's loss by using ""太遗憾了""
(小明： 我也是，我很遗憾听到这个消息): Adhered | 小明 expresses genuine sympathy for his own loss by using ""我很遗憾听到这个消息""
(艾米丽： 远房亲戚吗？): Not Relevant | not expressing sympathy
(小明： 是的，是的): Not Relevant | not expressing sympathy
(艾米丽： 我听说您祖母去世了，请节哀顺变): Adhered | 艾米丽 expresses genuine sympathy for 小明's loss by using ""请节哀顺变""
(小明： 谢谢您，请接受我的深切慰问): Adhered | 小明 expresses genuine sympathy for his own loss by using ""请接受我的深切慰问""
(艾米丽： 节哀顺变，祝您的母亲和父亲在天堂安息): Adhered | 艾米丽 expresses genuine sympathy for 小明's loss by using ""节哀顺变"" and ""祝您的母亲和父亲在天堂安息""
(小明： 谢谢您，我会想念她的): Not Relevant | not expressing sympathy
(艾米丽： 我也是，希望您能够过得很好): Not Relevant | not expressing sympathy"
"Norm: Avoiding small talk: When doing condolence, it is important to avoid small talk and stay focused on the purpose of the conversation. You may say something like ""今天我来是为了向你们表达我的慰问"".","Situation: At a funeral in rural China, family members and close friends of the deceased gather to bid farewell. While expressing condolences, 大哥, the eldest son of the deceased, wanted to make small talk with guests, which is traditionally not appropriate, but emphasizes a lack of respect for the dead. However, the attendees start to get up in arms about it and view it as a severe breach of etiquette. The mood turns sour and 大哥's wife quickly intervenes, reminding him of proper etiquette, and offering apologies to those present, ultimately calming them down.",规范：避免闲聊——在慰问时，避免闲聊，保持专注于对话的目的是很重要的。您可以说：“今天我来是为了向你们表达我的慰问。”,情境：在中国农村的一场葬礼上，死者的家人和密友聚集在一起告别。死者的长子大哥一边表示哀悼，一边想和客人闲聊，这在传统上是不合适的，反而强调了对死者的不尊重。然而，与会者开始对此表示反对，并将其视为严重违反礼节的行为。气氛一僵，大哥的老婆赶紧出面干预，提醒他注意礼仪，并向在场的人道歉，才让他们平静下来。,"对话
大哥： 大家好，我是死者的长子，今天来向你们表达我的慰问。
大哥的老婆： 大哥，您别闲聊了，现在正是表达哀悼的时候。
大哥： 可是的老婆，我不太明白您的意思。
大哥的老婆： 我们觉得您在葬礼上闲聊，是对死者的不尊重。
大哥： 我完全理解您的担心，但我想让你们知道，死者已经在地下安息了，我们应该在这个时刻表达对他的怀念和尊重。
大哥的老婆： 我明白您的意思，但我们应该保持专注，不要闲聊。
大哥： 我理解，今天我来是为了向你们表达我的慰问。
[结束]","Actor of the Norm:
大哥的老婆: reminds the speaker to avoid small talk

(大哥： 大家好，我是死者的长子，今天来向你们表达我的慰问。): Adhered | 大哥 uses a direct and concise language to express his purpose of coming to the funeral
(大哥的老婆： 大哥，您别闲聊了，现在正是表达哀悼的时候。): Adhered | 大哥的老婆 reminds 大哥 to avoid small talk and stay focused on the purpose of the conversation
(大哥： 可是的老婆，我不太明白您的意思。): Not Relevant | 大哥 is not engaging in small talk here
(大哥的老婆： 我们觉得您在葬礼上闲聊，是对死者的不尊重。): Adhered | 大哥的老婆 emphasizes the importance of avoiding small talk and staying respectful to the deceased
(大哥： 我完全理解您的担心，但我想让你们知道，死者已经在地下安息了，我们应该在这个时刻表达对他的怀念和尊重。): Not Relevant | 大哥 is not engaging in small talk here
(大哥的老婆： 我明白您的意思，但我们应该保持专注，不要闲聊。): Adhered | 大哥的老婆 reiterates the importance of avoiding small talk
(大哥： 我理解，今天我来是为了向你们表达我的慰问。): Adhered | 大哥 reiterates his purpose of coming to the funeral"
"Norm: Avoiding small talk: When doing condolence, it is important to avoid small talk and stay focused on the purpose of the conversation. You may say something like ""今天我来是为了向你们表达我的慰问"".","Situation: At a Chinese colleague’s workplace, Ms. Li just got a phone call from her sister, saying that their mother passed away. She is visibly upset and crying in her cubicle. Her colleagues, Mr. Zhang and Ms. Wang, come over to offer their condolences. They avoid small talk and stay focused on expressing their sympathy and support. Mr. Zhang offers to accompany Ms. Li to the funeral home after work to help with anything she needs. They are mindful of the cultural norm that emphasizes the importance of being there for each other during moments of grief and loss.",规范：避免闲聊——在慰问时，避免闲聊，保持专注于对话的目的是很重要的。您可以说：“今天我来是为了向你们表达我的慰问。”,情境：在一位中国同事的工作场所，李女士刚接到姐姐的电话，说他们的母亲去世了。她显然很沮丧，在她的隔间里哭泣。她的同事张先生和王女士都过来吊唁。他们避免闲聊，而是专注于表达他们的同情和支持。张先生主动提出下班后陪李女士去殡仪馆，有什么需要帮忙的。他们留意强调在悲伤和失落的时刻彼此陪伴的重要性的文化规范。,"对话
李女士： 谢谢大家，我刚刚接到姐姐的电话，她告诉我母亲去世了。我非常难过，现在正在房间里哭泣。
张先生： 我非常理解，这个难过的时刻需要互相支持和理解。今天我来是为了向你们表达我的慰问。
王女士： 我也是，我也非常难过。我们一定会陪伴您度过这个难关的。
李女士： 非常感谢，我会尽力应对这个难关的。希望大家都能度过这个难关。
张先生： 我们会的，我们会一直陪伴您。","Actor of the Norm:
张先生: comforter

(李女士： 谢谢大家，我刚刚接到姐姐的电话，她告诉我母亲去世了。我非常难过，现在正在房间里哭泣。): Not Relevant | 李女士 is not doing small talk
(张先生： 我非常理解，这个难过的时刻需要互相支持和理解。今天我来是为了向你们表达我的慰问。): Adhered | 张先生 expresses his condolences directly and clearly by saying ""今天我来是为了向你们表达我的慰问""
(王女士： 我也是，我也非常难过。我们一定会陪伴您度过这个难关的。): Not Relevant | 王女士 is not doing small talk
(李女士： 非常感谢，我会尽力应对这个难关的。希望大家都能度过这个难关。): Not Relevant | 李女士 is not doing small talk
(张先生： 我们会的，我们会一直陪伴您。): Not Relevant | 张先生 is not doing small talk"
"Norm: Avoiding small talk: When doing condolence, it is important to avoid small talk and stay focused on the purpose of the conversation. You may say something like ""今天我来是为了向你们表达我的慰问"".","Situation: In a hospital in Hangzhou, China, a family is gathered in a waiting room, anxiously waiting for news about their elderly father who recently had a stroke. Suddenly, they hear wailing cries from the next room over. They go investigate and find a group of strangers consoling a woman who just found out her husband had passed away. The family wants to offer their condolences, but they are unsure about what to say. They remember the social norm about avoiding small talk during condolence and decide to simply offer their heartfelt sympathies by saying ""我们对你的损失感到难过，这个时候我们会一起祈祷。"" (We are sorry for your loss, may we all pray together during this time).",规范：避免闲聊——在慰问时，避免闲聊，保持专注于对话的目的是很重要的。您可以说：“今天我来是为了向你们表达我的慰问。”,情境：在中国杭州的一家医院，一家人聚集在候诊室，焦急地等待他们年迈的父亲最近中风的消息。突然，他们听到隔壁房间传来哭声。他们去调查，发现一群陌生人正在安慰一位刚刚发现丈夫去世的妇女。家人想表示哀悼，但他们不确定该说些什么。他们记得在吊唁期间避免闲聊的社会规范，并决定通过说“我们对你的损失感到难过，这个时候我们会一起起祈愿。”（我们为你的损失感到抱歉，愿我们都祈祷期间在一起）。,"对话
父亲： 谢谢你们来慰问我，我很感激。
妇女： 节哀顺变，我们在这里为你们祈祷。
家人： 我们也是，我们在这里为这位妇女祈祷。
妇女： 谢谢你们，我会好好照顾自己的。
家人： 也是，我们会一直支持她的。
[结束]","Actor of the Norm:
妇女: condolence giver

(父亲： 谢谢你们来慰问我，我很感激。): Not Relevant | Father expresses gratitude, not small talk
(妇女： 节哀顺变，我们在这里为你们祈祷。): Adhered | 妇女 expresses condolences and offers prayers
(家人： 我们也是，我们在这里为这位妇女祈祷。): Not Relevant | Family members express condolences and offer prayers
(妇女： 谢谢你们，我会好好照顾自己的。): Not Relevant | 妇女 expresses gratitude and promises to take care of herself
(家人： 也是，我们会一直支持她的。): Not Relevant | Family members express support for 妇女"
"Norm: Avoiding small talk: When doing condolence, it is important to avoid small talk and stay focused on the purpose of the conversation. You may say something like ""今天我来是为了向你们表达我的慰问"".","Situation: A fire broke out in a Chinese village and several homes were destroyed. The residents were left with nothing, and they had to move to temporary shelters. The community came together to hold a condolence gathering for the affected families. As the attendees are offering their condolences, they begin to engage in small talk. Some people start chatting about unrelated topics, such as the weather, and they begin to lose focus on the purpose of the gathering. One attendee realizes this and reminds everyone to stay focused on offering their condolences to the affected families. The attendees then refocus on the purpose of the gathering and express their heartfelt condolences to the victims of the fire.",规范：避免闲聊——在慰问时，避免闲聊，保持专注于对话的目的是很重要的。您可以说：“今天我来是为了向你们表达我的慰问。”,情境：一个中国村庄发生火灾，数间房屋被毁。居民们一无所有，他们不得不搬到临时避难所。社会各界齐聚一堂，为受灾家庭举行慰问会。当与会者表示哀悼时，他们开始闲聊。有些人开始谈论不相关的话题，比如天气，他们开始失去对聚会目的的关注。一位与会者意识到这一点，并提醒大家继续专注于向受影响的家庭表示哀悼。与会者随后重新聚焦聚会的目的，向火灾中的遇难者表示衷心的哀悼。,"对话
与会者： 今天天气真好啊
与会者： 还是冬天好啊，冷死了
与会者： 不知道现在火灾发生了，不知道他们现在怎么样了
与会者： 今天我来是为了向你们表达我的慰问
[一位与会者提醒] 今天我来是为了向你们表达我的慰问
与会者： 对啊，我们都非常关心你们，现在的情况怎么样了？
与会者： 今天我来是为了向你们表达我的慰问
[一位与会者提醒] 今天我来是为了向你们表达我的慰问
与会者： 对啊，我们都非常关心你们，现在的情况怎么样了？
与会者： 我们在这里为你们表示哀悼，希望您们能够度过这个难关
[一位与会者提醒] 我们在这里为你们表示哀悼，希望您们能够度过这个难关
与会者： 对啊，我们在这里为你们表示哀悼，希望您们能够度过这个难关
[一位与会者提醒] 我们在这里为你们表示哀悼，希望您们能够度过这个难关
与会者： 是的，我们非常关心你们，我们会尽我们所能来帮助你们，希望您们能够坚强面对
[一位与会者提醒] 是的，我们非常关心你们，我们会尽我们所能来帮助你们，希望您们能够坚强面对
与会者： 是的，我们非常关心你们，我们会尽我们所能来帮助你们，希望您们能够坚强面对
[一位与会者提醒] 是的，我们非常关心你们，我们会尽我们所能来帮助你们，希望您们能够坚强面对
与会者： 是的，我们非常关心你们，我们会尽我们所能来帮助你们，希望您们能够坚强面对
[一位与会者提醒] 是的，我们非常关心你们，我们会尽我们所能来帮助你们，希望您们能够坚强面对
[一位与会者提醒] 是的，我们非常关心你们，我们会尽我们所能来帮助你们，希望您们能够坚强面对
[结束]","Actor of the Norm:
一位与会者提醒: reminds others to stay focused on the purpose of the conversation

(与会者： 今天天气真好啊): Not Relevant | small talk
(与会者： 还是冬天好啊，冷死了): Not Relevant | small talk
(与会者： 不知道现在火灾发生了，不知道他们现在怎么样了): Not Relevant | not focused on condolence
(与会者： 今天我来是为了向你们表达我的慰问): Adhered | the speaker expresses the purpose of the conversation
(一位与会者提醒) 今天我来是为了向你们表达我的慰问: Adhered | the reminder reinforces the purpose of the conversation
(与会者： 对啊，我们都非常关心你们，现在的情况怎么样了？): Not Relevant | not focused on condolence
(与会者： 今天我来是为了向你们表达我的慰问): Adhered | the speaker expresses the purpose of the conversation
(一位与会者提醒) 今天我来是为了向你们表达我的慰问: Adhered | the reminder reinforces the purpose of the conversation
(与会者： 对啊，我们都非常关心你们，现在的情况怎么样了？): Not Relevant | not focused on condolence
(与会者： 我们在这里为你们表示哀悼，希望您们能够度过这个难关): Adhered | expressing condolence
(一位与会者提醒) 我们在这里为你们表示哀悼，希望您们能够度过这个难关: Adhered | the reminder reinforces the purpose of the conversation
(与会者： 对啊，我们在这里为你们表示哀悼，希望您们能够度过这个难关): Adhered | expressing condolence
(一位与会者提醒) 我们在这里为你们表示哀悼，希望您们能够度过这个难关: Adhered | the reminder reinforces the purpose of the conversation
(与会者： 是的，我们非常关心你们，我们会尽我们所能来帮助你们，希望您们能够坚强面对): Adhered | expressing condolence and offering help
(一位与会者提醒) 是的，我们非常关心你们，我们会尽我们所能来帮助你们，希望您们能够坚强面对: Adhered | the reminder reinforces the purpose of the conversation
(与会者： 是的，我们非常关心你们，我们会尽我们所能来帮助你们，希望您们能够坚强面对): Adhered | expressing condolence and offering help
(一位与会者提醒) 是的，我们非常关心你们，我们会尽我们所能来帮助你们，希望您们能够坚强面对: Adhered | the reminder reinforces the purpose of the conversation
(与会者： 是的，我们非常关心你们，我们会尽我们所能来帮助你们，希望您们能够坚强面对): Adhered | expressing condolence and offering help
(一位与会者提醒) 是的，我们非常关心你们，我们会尽我们所能来帮助你们，希望您们能够坚强面对: Adhered | the reminder reinforces the purpose of the conversation
(一位与会者提醒) 是的，我们非常关心你们，我们会尽我们所能来帮助你们，希望您们能够坚强面对: Adhered | the reminder reinforces the purpose of the conversation"
"Norm: Avoiding small talk: When doing condolence, it is important to avoid small talk and stay focused on the purpose of the conversation. You may say something like ""今天我来是为了向你们表达我的慰问"".","Situation: In a Buddhist temple in China, a group of congregation members are gathered for a prayer session to offer condolences to the family of the deceased. After the prayers, a young man in the congregation, Mr. Li, starts making small talk with the family about the weather and their hometown. The family becomes uncomfortable as it goes against the norm of avoiding small talk during condolence. One family member politely reminds Mr. Li to stay focused on expressing his condolences and avoid distracting from the purpose of the conversation. The family then thanks Mr. Li for his kind words and the congregation respectfully exits the temple.",规范：避免闲聊——在慰问时，避免闲聊，保持专注于对话的目的是很重要的。您可以说：“今天我来是为了向你们表达我的慰问。”,情境：在中国的一座佛教寺庙中，一群会众聚集在一起祈祷，向死者家属表示哀悼。祈祷结束后，会众中的一位年轻人李先生开始与家人闲聊天气和他们的家乡。这违反了在吊唁期间避免闲聊的规范，这让家人感到不舒服。一位家属礼貌地提醒李先生，要集中精力表达哀悼，不要偏离谈话的目的。一家人谢了李先生的美言，众人恭恭敬敬的退了庙。,"对话
李先生： 今天天气真好啊
家人： 是的，今天的阳光很灿烂
李先生： 对啊，我听说这里今天也有人去世了
家人： 是的，听说是家里的老人
李先生： 哎，真是不幸啊
家人： 是的，我们在这里表达我们的哀悼之情
李先生： 我来是为了向你们表达我的慰问
家人： 是的，我们非常感激您的关心
李先生： 希望大家都能度过一个愉快的春节
[结束]","Actor of the Norm:
李先生: condolence giver

(李先生： 今天天气真好啊): Not Relevant | small talk
(家人： 是的，今天的阳光很灿烂): Not Relevant | small talk
(李先生： 对啊，我听说这里今天也有人去世了): Not Relevant | small talk
(家人： 是的，听说是家里的老人): Not Relevant | small talk
(李先生： 哎，真是不幸啊): Not Relevant | small talk
(家人： 是的，我们在这里表达我们的哀悼之情): Adhered | the family expresses their condolences
(李先生： 我来是为了向你们表达我的慰问): Adhered | 李先生 expresses his condolences and the purpose of his visit
(家人： 是的，我们非常感激您的关心): Adhered | the family appreciates 李先生's condolences
(李先生： 希望大家都能度过一个愉快的春节): Not Relevant | small talk"
"Norm: Avoiding small talk: When doing condolence, it is important to avoid small talk and stay focused on the purpose of the conversation. You may say something like ""今天我来是为了向你们表达我的慰问"".","Situation: In a Chinese school, a beloved teacher has passed away due to illness. The colleagues gather in the teacher's lounge to pay their respects and offer condolences to the family. One of the colleagues, Mr. Li, starts talking about how he recently lost his own family member and goes on to share personal details about his own bereavement. The other colleagues become uncomfortable as they feel that Mr. Li is deviating from the purpose of the conversation- to express condolences to the family of the deceased. One of the colleagues tries to steer the conversation back on track, reminding Mr. Li of the norm to avoid small talk during such situations.",规范：避免闲聊——在慰问时，避免闲聊，保持专注于对话的目的是很重要的。您可以说：“今天我来是为了向你们表达我的慰问。”,情境：在一所华文学校，一位敬爱的老师因病去世了。同事们聚集在教师休息室，向家属表示敬意和慰问。其中一位同事，李先生，开始谈论他最近如何失去自己的家人，并继续分享有关他丧亲之痛的个人细节。其他同事都有些不自在，觉得李总偏离了谈话的目的——向死者家属表示哀悼。其中一位同事试图将谈话引回正轨，提醒李先生在这种情况下避免闲聊是正常的。,"对话
同事A: 今天悼会结束啦，我们来慰问一下老师的家属。
同事B: 是的，老师去世了，大家都非常难过。
同事C: 我听说老师是因为生病去世的，您觉得是什么原因呢？
同事D: 可能是病情严重，医生没法治过来吧。
同事A: 我们今天来主要是表达我们的哀悼，不应该在慰问过程中闲聊。
李先生： 我理解，但是我最近失去家人，心情也很沉重。
同事B: 那我们能不能请您注意一下，别在慰问过程中闲聊，保持专注对话的目的。
李先生： 我很抱歉，我不太能控制自己。
同事C: 您可以提醒一下李总，在这个时刻，专注于表达我们的哀悼是正确的。
李先生： 我理解了，谢谢您的提醒。
同事D: 我认为，在这个时刻，我们都应该专注于表达我们的哀悼，而不是闲聊。
李先生： 我理解了，我会注意的。
[结束]","Actor of the Norm:
同事A, 同事B, 同事C, 同事D: colleagues who remind 李先生 to avoid small talk during condolence

(同事A: 今天悼会结束啦，我们来慰问一下老师的家属。): Adhered | 同事A initiates the condolence conversation by expressing the purpose of the visit
(同事B: 是的，老师去世了，大家都非常难过。): Adhered | 同事B agrees with 同事A and expresses the sadness
(同事C: 我听说老师是因为生病去世的，您觉得是什么原因呢？): Not Relevant | 同事C engages in small talk by asking for 李先生's opinion
(同事D: 可能是病情严重，医生没法治过来吧。): Not Relevant | 同事D offers an explanation, not a condolence message
(同事A: 我们今天来主要是表达我们的哀悼，不应该在慰问过程中闲聊。): Adhered | 同事A reminds everyone to stay focused on the purpose of the visit
(李先生： 我理解，但是我最近失去家人，心情也很沉重。): Not Relevant | 李先生 engages in small talk by sharing his own experience
(同事B: 那我们能不能请您注意一下，别在慰问过程中闲聊，保持专注对话的目的。): Adhered | 同事B reminds 李先生 to avoid small talk and stay focused on the purpose of the conversation
(李先生： 我很抱歉，我不太能控制自己。): Not Relevant | 李先生 apologizes but does not offer condolence message
(同事C: 您可以提醒一下李总，在这个时刻，专注于表达我们的哀悼是正确的。): Adhered | 同事C reminds 李先生 to stay focused on the purpose of the conversation
(李先生： 我理解了，谢谢您的提醒。): Adhered | 李先生 acknowledges the reminder
(同事D: 我认为，在这个时刻，我们都应该专注于表达我们的哀悼，而不是闲聊。): Adhered | 同事D reminds everyone to stay focused on the purpose of the conversation
(李先生： 我理解了，我会注意的。): Adhered | 李先生 acknowledges the reminder and promises to stay focused on the purpose of the conversation."
