,Norm,Situation,cn_Norm,cn_Situation,Labeled_Dialogue
51,"Norm: When receiving a gift, it is impolite to express thanks or to only say ""谢谢"". It is not necessary to follow up with a comment on the gift or to show any additional appreciation.","Situation: During a business meeting, a Chinese company is hosting potential partners and international clients from different countries. The Chinese company prepared gifts for all attendees, which include a set of chopsticks and a lucky red envelope. The clients from America, Europe, and Australia are shocked by the gift-giving tradition, and do not know how to react. It is important to note that in their cultures, gift-giving is not as common, and expressing gratitude is formal and expected. However, in Chinese culture, gift-giving is a way of showing appreciation and building relationships. The partners and clients struggle to follow the norm, but eventually realize that showing humility and expressing respect towards the Chinese hosts is important for business success.",规范：当收到礼物时，直接表达感谢或仅说“谢谢”是不礼貌的。不必跟进对礼物的评论或表现出额外的感激。,情境：在商务会议期间，一家中国公司正在接待来自不同国家的潜在合作伙伴和国际客户。这家中国公司为所有与会者准备了礼物，包括一副筷子和一个幸运红包。来自美国、欧洲和澳大利亚的客户对这种送礼传统感到震惊，不知如何反应。重要的是要注意，在他们的文化中，送礼并不常见，表达感激之情是正式的和预期的。然而，在中国文化中，送礼是一种表达欣赏和建立关系的方式。合作伙伴和客户努力遵循规范，但最终意识到对中国东道主表现出谦逊和尊重对于商业成功很重要。,"Actor of the Norm:
中国公司领导: gift giver

(中国公司领导： 非常感谢各位与会者的光临，我们为他们准备了特别的礼物): Not Relevant | gift giver expresses gratitude for attendees' presence and announces the gift
(美国客户： 哇，这么传统啊，真是第一次见): Violated | not a response to the gift
(欧洲客户： 是吗？我也希望我能收到这样的礼物): Not Relevant | not a response to the gift
(澳大利亚客户： 确实，我们公司不太习惯这种送礼方式): Violated | not a response to the gift
(中国公司领导： 但是我们的传统是，收到礼物后，我们要表达感谢和祝福，这是一种互相尊重的表现): Adhered | gift giver explains the norm of expressing gratitude and blessings when receiving a gift
(美国客户： 我理解，但是我们的文化中，通常不会送礼物): Violated | not a response to the gift
(欧洲客户： 对啊，所以我们会直接表达感激之情): Not Relevant | not a response to the gift
(澳大利亚客户： 嗯，我们会准备红包表示感谢): Not Relevant | not a response to the gift
(中国公司领导： 好的，我们会在适当的时候向各位表达感谢和祝福): Not Relevant | gift giver acknowledges the clients' comments and agrees to express gratitude and blessings at an appropriate time."
53,"Norm: When receiving a gift, it is impolite to express thanks or to only say ""谢谢"". It is not necessary to follow up with a comment on the gift or to show any additional appreciation.","Situation: It’s the annual celebration of a Chinese company and employees are exchanging gifts with their colleagues and higher management. Mr. Zhou, the CEO of the company, receives a fancy watch from one of his employees as a gift. He thanks the employee and goes back to his office, but the employee is left feeling a bit disappointed as Mr. Zhou did not express any further comments on the gift or show any additional appreciation. The employee begins to question if the gift was worthy enough or if there was anything wrong with the way he presented it. Meanwhile, Mr. Zhou assumes that receiving the gift and saying ""thank you"" is enough, without any additional sentiment of gratitude.",规范：当收到礼物时，直接表达感谢或仅说“谢谢”是不礼貌的。不必跟进对礼物的评论或表现出额外的感激。,情境：这是一家中国公司的年度庆典，员工正在与同事和高层管理人员交换礼物。公司首席执行官周先生收到一名员工赠送的精美手表作为礼物。他向员工表示感谢并回到办公室，但员工感到有些失望，因为周先生没有对礼物发表任何进一步的评论或表示任何额外的感谢。该员工开始质疑礼物是否足够有价值，或者他赠送礼物的方式是否有问题。同时，周先生认为收到礼物说声“谢谢”就够了，没有额外的感激之情。,"Actor of the Norm:
员工: receiver of the gift

(周先生： 哎呀，这手表真漂亮啊): Not Relevant | not a response to a gift
(员工： 谢谢，您眼光真好): Not Relevant | only says ""谢谢""
(周先生： 不客气，这是我收到的最棒的礼物): Violated |周先生 does not expect a response from the employee
(员工： 真的吗？那我再给您送一份礼物吧): Not Relevant | not a response to the gift
(周先生： 好的，谢谢您): Not Relevant | not a response to the gift
(员工： 不用客气，这是我应该做的): Violated |员工 does not express additional appreciation
(周先生： 好的，那您送什么呢): Not Relevant | not a response to the gift
(员工： 给您一支笔，这是公司奖励您的): Not Relevant | not a response to the gift
(周先生： 谢谢，我很高兴收到这个): Not Relevant | only says ""谢谢""
(员工： 不客气，祝您工作顺利): Violated |员工 does not express additional appreciation
(周先生： 好的，谢谢): Not Relevant | not a response to the gift"
55,"Norm: When receiving a gift, it is impolite to express thanks or to only say ""谢谢"". It is not necessary to follow up with a comment on the gift or to show any additional appreciation.","Situation: During a teacher-parent meeting in China, the teacher is discussing the progress of their students with the parents. One of the parents, Mrs. Wang, approaches the teacher with a gift of traditional Chinese tea as a token of appreciation for their hard work. The teacher thanks Mrs. Wang with a smile but refrains from expressing further gratitude or commenting on the gift, following the social norm in Chinese culture. However, Mrs. Wang feels like her gift has not been appreciated enough and insists on the teacher sharing their thoughts about the tea. The teacher tactfully thanks Mrs. Wang again while acknowledging her gift as a thoughtful gesture.",规范：当收到礼物时，直接表达感谢或仅说“谢谢”是不礼貌的。不必跟进对礼物的评论或表现出额外的感激。,情境：在中国的一次家长会上，老师正在与家长讨论学生的进步。其中一位家长王女士带着传统中国茶作为礼物走近老师，以感谢他们的辛勤工作。老师微笑着向王老师道谢，但没有表达更多的感激之情，也没有对礼物发表评论，这符合中国文化的社会规范。但是，王老师觉得自己的礼物没有受到足够的重视，坚持要老师分享他们对茶的想法。老师再次委婉地向王老师道谢，同时对王老师的礼物表示感谢。,"Actor of the Norm:
王老师: gift receiver

(王老师： 您好，我是王女士，带来的是一份传统中国茶，谢谢您来参加家长会): Not Relevant |王老师 is not receiving a gift here
(老师： 谢谢): Violated |老师 expresses thanks not in a polite way by only saying ""谢谢""
(王老师： 我注意到您没有对我的茶发表评论，觉得这样的感谢方式不够真诚，但直接表达感谢或仅说“谢谢”是不礼貌的，所以我想表达我的谢意，同时也感谢您对我的茶的欣赏): Violated | 王老师 explains the norm and expresses her gratitude for the gift without commenting on the gift itself
(老师： 非常感谢您的理解和支持，茶是一种传统文化，也是一份心意，我非常高兴能够收到您的茶，也非常感谢您对家长工作的支持): Not Relevant |老师 is not receiving a gift here
(王老师： 同样的，我也觉得您的茶很好，谢谢您的推荐和分享，这让我感到很开心): Not Relevant |王老师 is not receiving a gift here"
56,"Norm: When receiving a gift, it is impolite to express thanks or to only say ""谢谢"". It is not necessary to follow up with a comment on the gift or to show any additional appreciation.","Situation: During a job interview at a Chinese technology firm, the interviewer, Mr. Li, offers a small token of appreciation to the interviewee, Ms. Wu, after the interview concludes as a sign of respect. Ms. Wu receives the gift and thanks Mr. Li with ""谢谢"" but does not mention the gift or show any additional appreciation. Mr. Li acknowledges Ms. Wu's response and continues with the interview process, knowing that it is a social norm to demonstrate gratitude in a subtle way without drawing attention to the gift. As a result, Ms. Wu shows understanding of the Chinese culture and is considered a good fit for the job.",规范：当收到礼物时，直接表达感谢或仅说“谢谢”是不礼貌的。不必跟进对礼物的评论或表现出额外的感激。,情境：在一家中国科技公司的求职面试中，面试官李先生在面试结束后向被面试者吴女士表示了一点谢意，以示尊重。吴女士收到礼物后，对李先生说了声“谢谢”，但没有提及礼物，也没有表示任何额外的感谢。李先生对吴女士的反应表示认可并继续采访过程，他知道在不引起人们注意礼物的情况下以微妙的方式表达感激之情是一种社会规范。因此，吴女士表现出对中国文化的理解，被认为非常适合这份工作。,"Actor of the Norm:
None

(李先生： 谢谢您参加面试，吴女士。): Not Relevant | No gift is given yet
(吴女士： 谢谢，李先生。): Not Relevant | No gift is given yet
(李先生： 我送您一件礼物，希望您能喜欢。): Not Relevant | 李先生 gives a gift to 吴女士 and does not expect her to express thanks or show additional appreciation
(吴女士： 谢谢，我不需要礼物。): Violated | 吴女士 does not express thanks or show additional appreciation for the gift
(李先生： 那我祝您面试顺利，工作愉快。): Not Relevant | No gift is mentioned here
(吴女士： 谢谢您，再见。): Not Relevant | No gift is mentioned here
(李先生： 再见，吴女士。): Not Relevant | No gift is mentioned here"
58,"Norm: When receiving a gift, it is impolite to express thanks or to only say ""谢谢"". It is not necessary to follow up with a comment on the gift or to show any additional appreciation.","Situation: It's the farewell party of a foreign colleague, John, who had been working in a Chinese company for over a year. His Chinese colleagues have brought him gifts to show their appreciation for his contribution to the team. One of the gifts is a beautiful traditional Chinese painting from the team leader, Mr. Li. As John unwraps the gift, he is amazed by the painting and thanks Mr. Li sincerely, saying ""谢谢.” However, Mr. Li is slightly disappointed as he expected John to comment on the beauty of the painting or to show more appreciation. John is not aware of this norm and continues to thank other colleagues for their gifts in the same way.",规范：当收到礼物时，直接表达感谢或仅说“谢谢”是不礼貌的。不必跟进对礼物的评论或表现出额外的感激。,情境：这是在一家中国公司工作了一年多的外国同事约翰的欢送会。他的中国同事为他带来了礼物，以表达对他为团队所做贡献的感谢。其中一份礼物是领队李总赠送的一幅精美的国画。约翰打开礼物，被这幅画惊艳到，连连说声“谢谢”，由衷地感谢李老师。然而，李先生有些失望，他本以为约翰会对这幅画的美感做出评价或表示更多的欣赏，但约翰并没有意识到这一点，并继续以同样的方式感谢其他同事的礼物。,"Actor of the Norm:
None. This dialogue does not involve a situation where the norm is applicable.

(约翰： 谢谢您的礼物，这画真的很漂亮): Not Relevant | 约翰 expresses thanks and comments on the gift
(李总： 很高兴你喜欢这幅画，它是我送给您的生日礼物): Not Relevant | 李总 does not criticize or offer any additional comments on the gift
(约翰： 谢谢，我真的很喜欢): Violated | 约翰 only expresses thanks superficially
(李总： 希望您能继续为团队做出更多的贡献): Not Relevant | 李总 does not criticize or offer any additional comments on the gift
(约翰： 我会的，谢谢): Not Relevant | 约翰 only expresses thanks"
59,"Norm: When receiving a gift, it is impolite to express thanks or to only say ""谢谢"". It is not necessary to follow up with a comment on the gift or to show any additional appreciation.","Situation: At a charity event, donors and the representatives of the charity are present. One of the donors, a wealthy Chinese businessman, Mr. Li, gives a large sum of money as a donation to the charity. The representative of the charity, Ms. Zhang, thanks Mr. Li for his generous contribution. In accordance with the social norm, Mr. Li responds with a simple ""谢谢"" but he is also expected to make a small comment on the value of the charity and how important it is to support such causes. This demonstrates his appreciation and understanding of the importance of the charity's work. Ms. Zhang then expresses her heartfelt gratitude towards Mr. Li, as she recognizes his willingness to help the community.",规范：当收到礼物时，直接表达感谢或仅说“谢谢”是不礼貌的。不必跟进对礼物的评论或表现出额外的感激。,情境：在慈善活动中，捐助者和慈善机构的代表都在场。其中一位捐赠者，一位富有的中国商人李先生向慈善机构捐赠了一大笔钱。公益代表张女士感谢李先生的慷慨捐助。按照社会规范，李先生以一句简单的“谢谢”作为回应，但他也应该对慈善事业的价值以及支持此类事业的重要性发表一些小小的评论。这表明他对慈善工作的重要性表示赞赏和理解。张女士对李先生乐于助人表示由衷的感谢。,"Actor of the Norm:
None

(张女士： 非常感谢李先生的慷慨捐助，您的捐赠对慈善事业非常重要。): Not Relevant | Zhang expresses thanks for the donation
(李先生： 谢谢。): Violated | 李先生 only says ""谢谢"" and does not follow up with any additional comment on the gift or show any additional appreciation
(张女士： 您真的很棒，很理解慈善事业的价值，并且支持此类事业。): Not Relevant | Zhang compliments 李先生
(李先生： 我很高兴能够帮助需要帮助的人。): Not Relevant | 李先生 does not express thanks or show additional appreciation
(张女士： 再次感谢您的捐赠，您是一个乐于助人的人。): Not Relevant | Zhang expresses thanks again and compliments 李先生"
60,"Norm: When expressing thanks in a formal setting, it is acceptable to use casual language or omit honorific language altogether, without showing sufficient respect, such as ""谢谢你帮我"".","Situation: During a business meeting in China, a junior staff member named Xiao Ming finishes his presentation and wants to thank his senior staff member for giving him the opportunity to present. Xiao Ming does not know the specific honorific language to use and ends up using a casual language “谢谢你帮我”. Although the senior staff member understands that it was not intentional, he feels disrespect and is hesitant to give Xiao Ming any more opportunities in the future. To avoid this situation, it is important to learn and understand the specific honorific language used in Chinese business settings to show respect to the senior staff members.",规范：在正式场合表达感谢时，使用口语化语言或完全省略敬语是可以接受的，但这样做可能会显得不够尊重，例如“谢谢你帮我”。,情境：在中国的一次商务会议上，一位名叫小明的初级员工完成了他的演讲，他想感谢他的高级员工给他展示的机会。小明不知道具体的敬语用什么，随便用了一句“谢谢你帮我”。老员工虽然明白不是故意的，但觉得不尊重，不敢以后再给小明机会。为避免这种情况，重要的是要学习和理解在中国商业环境中使用的特定敬语，以表示对高级职员的尊重。,"Actor of the Norm:
高级员工: higher status, criticizer

(小明： 非常感谢高级员工的帮助和支持，让我有机会展示自己的能力。): Not Relevant | 小明 uses formal language to express thanks
(高级员工： 没事儿。): Violated | 高级员工 uses casual language to express thanks
(小明： 真的吗？我不太明白具体的敬语，能不能再给我一次机会？): Not Relevant | 小明 is not expressing thanks
(高级员工： 很抱歉，我们已经考虑了很多，但我们不能再给小明机会了。): Not Relevant | not expressing thanks
(小明： 为什么？): Not Relevant | not expressing thanks
(高级员工： 因为他在使用口语化语言或完全省略敬语时，没有表现出足够的尊重。这是我们不能接受的。): Not Relevant | 高级员工 criticizes 小明 for not using proper honorific language
(小明： 我明白了，我会好好学习和理解在中国商业环境中使用的特定敬语，避免这种情况再次发生。): Not Relevant | 小明 acknowledges the criticism and promises to improve
(高级员工： 好的，我们会监督小明，确保他在商务场合中表现出更高的专业水平。): Not Relevant | not expressing thanks"
61,"Norm: When expressing thanks in a formal setting, it is acceptable to use casual language or omit honorific language altogether, without showing sufficient respect, such as ""谢谢你帮我"".","Situation: At a wedding reception in China, the groom, Wei, is thanking the guests for attending his wedding. However, Wei feels nervous as he is expected to use formal language and honorifics when addressing the guests, especially the older ones. Everyone is quietly waiting for Wei to begin his thank you speech, and the tension in the room is palpable. As Wei begins to speak, he decides to use casual language instead of the formal language, as he wants to convey his gratitude in a more genuine and heartfelt way. The guests are taken aback, but soon realize that Wei's casual language is a reflection of his sincerity and love for his guests.",规范：在正式场合表达感谢时，使用口语化语言或完全省略敬语是可以接受的，但这样做可能会显得不够尊重，例如“谢谢你帮我”。,情境：在中国的一场婚宴上，新郎魏感谢参加他婚礼的宾客。然而，魏感到紧张，因为他在与客人，尤其是年长的客人交谈时，必须使用正式的语言和敬语。所有人都在静静地等待小魏开始他的致谢词，屋子里的紧张气氛一触即发。当魏开始说话时，他决定用随意的语言而不是正式的语言，因为他想用一种更真诚、更发自内心的方式来表达他的感激之情。客人们大吃一惊，但很快就明白，魏无忧无虑的语言是他对客人的诚意和爱心的体现。,"Actor of the Norm:
客人们: higher status, criticizer

(魏：谢了大家来参加我的婚礼。): Violated | 魏 uses casual language ""谢谢了"" to express thanks
(客人们：(沉默片刻)我们也很高兴能和你认识并参加你的婚礼。): Not Relevant | guests do not express criticism
(魏：谢了。): Violated | 魏 uses informal language ""谢了"" to express thanks
(客人们：(惊讶)你怎么会用这么随意的语言来感谢大家？): Not Relevant | guests criticize 魏's use of casual language ""谢谢"" to express thanks
(魏：其实我也在想，在正式场合表达感谢时，使用口语化语言或完全省略敬语是可以接受的，但这样做可能会显得不够尊重。): Violated | 魏 explains the norm that casual language or omitting honorific language is acceptable but may not show enough respect in a formal setting
(客人们：(微笑)没关系，你的真诚和爱心是我们最能感受到的。): Not Relevant | guests do not express criticism
(魏：谢谢你们，再次感谢大家的支持。): Not Relevant | 魏 uses formal language ""谢谢你们"" to express thanks"
62,"Norm: When expressing thanks in a formal setting, it is acceptable to use casual language or omit honorific language altogether, without showing sufficient respect, such as ""谢谢你帮我"".","Situation: During a company dinner, a Chinese employee named Xiao Ming thanks his boss, Mr. Li, for his leadership and guidance in front of all the colleagues. In his speech, Xiao Ming accidentally omits using honorific language and instead uses a more casual language to express his gratitude. The norm in Chinese society is to use honorific language when showing respect to people of higher authority or seniority. However, Xiao Ming’s boss Mr. Li, being an open-minded person, understands that it was not intentional and accepts the thanks with a smile, making Xiao Ming feel relieved that he didn’t offend his boss.",规范：在正式场合表达感谢时，使用口语化语言或完全省略敬语是可以接受的，但这样做可能会显得不够尊重，例如“谢谢你帮我”。,情境：在一次公司晚宴上，一位名叫小明的中国员工当着全体同事的面感谢他的老板李总的领导和指导。小明在致辞中不小心省略了敬语，而是用了一种比较随意的语言来表达他的感激之情。中国社会的规范是在对上级或资历较高的人表示尊重时使用敬语。不过，小明的老板李总为人豁达，明白他不是故意的，笑着接受了感谢，让小明觉得自己没有得罪老板，这才松了口气。,"Actor of the Norm:
None

(小明： 李总谢了): Violated | 小明 uses informal language to express thanks
(李总： 小明，谢谢你的感谢，我很荣幸能够为公司做出贡献): Not Relevant | 李总 uses formal language to express thanks
(小明： 没事): Violated | 小明 uses casual language but it is not an expression of thanks
(李总： 小明，您真的很棒，我很欣赏您的才华): Not Relevant | 李总 uses formal language to compliment 小明"
64,"Norm: When expressing thanks in a formal setting, it is acceptable to use casual language or omit honorific language altogether, without showing sufficient respect, such as ""谢谢你帮我"".","Situation: In a graduation ceremony, a Chinese student named Li is expressing gratitude to his English teacher, Ms. Zhang, for the guidance and support she has provided. Li had a lot of trouble with English and had low confidence in his abilities, but Ms. Zhang helped him improve tremendously throughout his years in high school. However, Li is nervous and apprehensive about using honorific language in his speech. He feels that it might sound insincere and distant, and he wants to convey his genuine appreciation to Ms. Zhang. Despite the norm, Li decides to speak in a more casual and intimate manner, using phrases like ""谢谢你"" and ""真的很谢谢你"".",规范：在正式场合表达感谢时，使用口语化语言或完全省略敬语是可以接受的，但这样做可能会显得不够尊重，例如“谢谢你帮我”。,情境：在毕业典礼上，一位名叫李的中国学生感谢他的英语老师张老师给予的指导和支持。李在英语方面遇到了很多麻烦，对自己的能力也很不自信，但张老师帮助他在高中的岁月里有了很大的进步。然而，李在讲话中对使用敬语感到紧张和担心。他觉得这听起来有些虚伪和遥远，他想表达他对张女士的真诚感谢。尽管很正常，李决定以更随意和亲密的方式说话，使用“谢谢你”和“真的很谢你”之类的短语。,"Actor of the Norm:
None

(李： 尊敬的老师张老师，在这个特殊的时刻，我想向您表达最真挚的感谢。感谢您在高中的教导和陪伴，让我在英语学习方面取得了很大的进步。): Not Relevant | 李 uses honorific language to show respect to his teacher
(张老师： 非常感谢，李同学，我一直都很珍惜我们的师生情谊。您的进步和成就都离不开您自己的努力和张老师的指导和帮助。): Not Relevant | 张老师 uses polite language to respond to 李's thanks
(李： 是的，谢了。): Not Relevant | 李 uses informal language to express his gratitude to 张老师
(张老师： 不用客气，李同学，我们是师生情谊，也是互相帮助的关系。希望我们能一直保持联系，一起探讨英语学习和人生道路。): Not Relevant | 张老师 uses polite language to respond to 李's thanks
(李： 好的，谢谢您，张老师。真的很感激您。): Not Relevant | 李 uses polite language to express his gratitude to 张老师"
65,"Norm: When expressing thanks in a formal setting, it is acceptable to use casual language or omit honorific language altogether, without showing sufficient respect, such as ""谢谢你帮我"".","Situation: During a job interview, a Chinese candidate, Mei-Lin, nervously thanks the interviewer for the opportunity, but accidentally forgets to use honorific language. The interviewer is a senior executive in the company, and Mei-Lin's mistake could be seen as a sign of disrespect. However, despite the mistake, Mei-Lin impresses the interviewer with her qualifications and work experience. The interviewer realizes that Mei-Lin is just nervous and decides to give her a chance, despite the breach of social norms. Mei-Lin is extremely grateful for the interviewer's understanding, and promises to work hard if given the chance.",规范：在正式场合表达感谢时，使用口语化语言或完全省略敬语是可以接受的，但这样做可能会显得不够尊重，例如“谢谢你帮我”。,情境：在一次求职面试中，中国求职者梅林紧张地感谢面试官给了这次机会，但不小心忘记了使用敬语。面试官是公司的高层，美琳的失误可以看作是不尊重的表现。然而，尽管犯了错误，美琳的资历和工作经验给面试官留下了深刻印象。面试官意识到美琳只是紧张，决定给她一个机会，尽管这违反了社会规范。美琳非常感谢面试官的理解，并承诺如果有机会会努力工作。,"Actor of the Norm:
None. Both characters are using honorific language.

(梅林： 谢谢您哈哈哈): Violated | 梅林 doesn't use 敬语 to express gratitude
(面试官： 不用客气，我们很欣赏您的能力和经验): Not Relevant | 面试官 uses 敬语 to respond to 梅林's gratitude
(美琳： 谢谢你): Violated | 美琳 doesn't use 敬语 to express gratitude
(面试官： 我们很欣赏您的认真和努力，如果有机会，我们会给予您更多的支持): Not Relevant | 面试官 uses 敬语 to express appreciation
(梅林： 谢谢您，我会更加注意在正式场合使用敬语): Not Relevant | 梅林 is not using casual language or omitting honorific language
(美琳： 不用客气，这是我应该做的): Not Relevant | 美琳 uses 敬语 to respond to the interviewer's appreciation"
66,"Norm: When expressing thanks in a formal setting, it is acceptable to use casual language or omit honorific language altogether, without showing sufficient respect, such as ""谢谢你帮我"".","Situation: During a government ceremony in China, a citizen named Li is thanking a high-level public official named Zhang for approving his business application. Li is nervous and wants to show proper respect, so he uses formal language and honorific titles while expressing his gratitude, repeatedly calling Zhang “先生” and “大人”. Zhang, who is known to be humble and approachable, notices Li’s discomfort and politely interrupts him, saying “没关系，你可以直接说‘谢谢’，不用那么客气”. Li is surprised and relieved by Zhang’s casual response, he then proceeds to thank Zhang in a more casual and respectful manner.",规范：在正式场合表达感谢时，使用口语化语言或完全省略敬语是可以接受的，但这样做可能会显得不够尊重，例如“谢谢你帮我”。,情境：在中国的一个政府仪式上，一位名叫李的市民感谢一位名叫张的高级公职人员批准了他的商业申请。李某紧张，想表示尊重，在表达感谢的同时，用正式的语言和尊称，反复称张为“先生”、“大人”。以谦虚和平易近人着称的张注意到李的不适，礼貌地打断了他，说“没有关系，你可以直接说‘谢谢’，不用那么客气”。李对张的漫不经心的回应感到惊讶和欣慰，然后他以一种更加随意和恭敬的方式向张表示感谢。,"Actor of the Norm:
张: higher status, receiver of thanks

(李： 谢谢您批准我的商业申请，张先生): Not Relevant | 李 uses honorific language to express thanks
(张： 不用客气，这是我应该做的): Not Relevant | 张 does not express thanks here
(李： 太谢谢了兄弟): Violated | 李 doesn't use honorific language to express thanks
(张： 不用这么客气，我们是朋友吗？直接说谢谢就好了): Violated | 张 tells 李 to use casual language to express thanks
(李： 好的，谢谢张先生/大人): Not Relevant | 李 uses honorific language to express thanks
(张： 不客气，很高兴能帮到你): Not Relevant | 张 does not express thanks here
(李： 也很高兴能和你成为朋友): Not Relevant | 李 does not express thanks here"
67,"Norm: When expressing thanks in a formal setting, it is acceptable to use casual language or omit honorific language altogether, without showing sufficient respect, such as ""谢谢你帮我"".","Situation: During a religious gathering in a temple, a Chinese worshipper named Liu is expressing his gratitude to the gods for blessings received. However, he mistakenly uses informal language instead of proper honorific language to show respect to the divine beings. This draws the ire of the temple's caretaker, who scolds Liu for being disrespectful and failing to express sufficient gratitude towards the gods. Liu is left feeling embarrassed and ashamed, realizing that his inability to adhere to social norms reflects poorly on him and his family. He makes a mental note to be more careful in future religious gatherings and to show proper reverence towards the gods.",规范：在正式场合表达感谢时，使用口语化语言或完全省略敬语是可以接受的，但这样做可能会显得不够尊重，例如“谢谢你帮我”。,情境：在寺庙的一次宗教聚会中，一位名叫刘的中国信徒正在对神灵的祝福表示感谢。然而，他错误地使用非正式语言而不是适当的敬语来表示对神灵的尊重。这引起了寺庙看守的愤怒，他责骂刘无礼，没有对神灵表达足够的感激之情。刘感到尴尬和羞愧，意识到他无法遵守社会规范对他和他的家人来说都是不好的。他在心里记下，以后的宗教聚会要多加小心，对神灵要有适当的敬畏之心。,"Actor of the Norm:
None

(看守： 你怎么说话呢？这样是不礼貌的): Violated | 看守 criticizes 刘's impolite language
(刘： 对不起，我会注意的): Not Relevant | 刘 apologizes for his impolite language
(看守： 你！ 你太不虔诚了，你对神灵的了解还不够): Not Relevant | 看守 does not express thanks
(刘： 我会好好学习的): Not Relevant | 刘 does not express thanks
(看守： 你还有时间吗？我们可以一起去参拜神灵，让你更加虔诚): Not Relevant | 看守 does not express thanks
(刘： 谢谢你，我会考虑一下的): Violated | 刘 expresses thanks by using casual language ""谢谢你""
(看守： 好，那就随你吧，记住，一定要虔诚): Not Relevant | 看守 does not express thanks
(刘： 好的，我会的): Not Relevant | 刘 does not express thanks"
68,"Norm: When expressing thanks in a formal setting, it is acceptable to use casual language or omit honorific language altogether, without showing sufficient respect, such as ""谢谢你帮我"".","Situation: A young Chinese athlete, Li Na, wins a gold medal in a major international sports event held in China. During her victory speech, she thanks her supporters in Chinese but accidentally omits using honorific language, which is expected in formal events. Despite being a cultural faux pas, her supporters enthusiastically cheer her on as they appreciate her genuine expression of gratitude. This incident becomes a subject of debate on social media, with some netizens supporting Li Na’s omission of formal language, while others criticize her lack of respect for traditional social norms. Despite the controversy, Li Na’s sportsmanship and success remain the main topic of discussion in the sports community.",规范：在正式场合表达感谢时，使用口语化语言或完全省略敬语是可以接受的，但这样做可能会显得不够尊重，例如“谢谢你帮我”。,情境：年轻的中国运动员李娜在中国举行的一项重大国际体育赛事中获得金牌。在她的胜利演讲中，她用中文感谢她的支持者，但不小心省略了在正式活动中应该使用的敬语。尽管这是一种文化上的失礼，但她的支持者热情地为她加油，因为他们欣赏她真诚表达的感激之情。这件事成为社交媒体上的争论话题，一些网友支持李娜不使用正式语言，而另一些人则批评她不尊重传统社会规范。尽管存在争议，但李娜的体育精神和成功仍然是体育界讨论的主要话题。,"Actor of the Norm:
李娜: expresses thanks

(李娜：谢谢大家，你们的支持和鼓励是我前进的动力。在正式场合表达感谢时，使用口语化语言或完全省略敬语是可以接受的，但这样做可能会显得不够尊重。): Violated | 李娜 expresses thanks and acknowledges the norm by mentioning that casual language or omitting honorifics is acceptable but may not show enough respect
(支持者：对，你说得对。李娜，我们爱你！): Not Relevant | the supporter uses casual language but is not expressing thanks
(李娜：谢谢大家，我很高兴能够取得这个胜利，也感谢我的教练和团队，没有他们的支持和帮助，我不可能走到今天这一步。): Not Relevant | 李娜 expresses thanks but does not use casual language or omit honorifics."
69,"Norm: When expressing thanks in a formal setting, it is acceptable to use casual language or omit honorific language altogether, without showing sufficient respect, such as ""谢谢你帮我"".","Situation: At a concert in China, a popular artist, 小龙, is thanking his fans for their support throughout his career. He notices a group of foreigners in the front row who don’t seem to understand his language. He wants to express his gratitude to them in English but fears that it might come off as disrespectful if he doesn’t use proper honorific language. He decides to ask his translator to help him convey his thanks appropriately. He says, “感谢大家、thank you, 谢谢” to show his appreciation to both his Chinese and foreign fans while also respecting the traditional norm of using formal language in public settings.",规范：在正式场合表达感谢时，使用口语化语言或完全省略敬语是可以接受的，但这样做可能会显得不够尊重，例如“谢谢你帮我”。,情境：在中国的一场音乐会上，当红艺人小龙感谢他的歌迷在他的职业生涯中对他的支持。他注意到前排的一群外国人似乎听不懂他的语言。他想用英语表达对他们的感激之情，但担心如果不使用适当的敬语，可能会显得不尊重。他决定请他的翻译帮助他恰当地表达他的感谢。他说“感谢大家、谢谢你，谢谢”，表达了对中外粉丝的感谢，同时也尊重了在公共场合使用正式语言的传统规范。,"Actor of the Norm:
None. The dialogue does not contain any instances of the norm.

(小龙： 大家好，非常感谢你们在这里出席，给我提供了宝贵的机会，让我能够在这里谢谢大家。): Not Relevant | 小龙 uses formal language to express thanks
(小龙： 我希望你们可以想象，在我刚开始成为一名艺人的时候，我需要面对很多困难和挑战。但是你们一直支持我，帮助我成长，让我变得更加强大。我要感谢你们，谢谢。): Not Relevant | 小龙 uses formal language to express thanks
(小龙： 我今天来到这里，不仅仅是为了感谢大家，更是为了感谢我的家人和朋友。你们一直是我坚实的后盾，让我在困难的时候能够坚持下去。我要感谢你们，谢谢。): Not Relevant | 小龙 uses formal language to express thanks
(小龙： 成吧先这样谢谢了。): Violated | 小龙 uses informal language to express thanks"
