,Norm,Situation,cn_Norm,cn_Situation,Labeled_Dialogue
25,"Norm: In an informal setting between people already familiar with each other and who see each other often, it is acceptable to completely ignore the other person's presence and not acknowledge them in any way.","Situation: In a neighborhood park, there is a group of frequent visitors who come daily to exercise and practice tai chi. One day, a new person, Mr. Lee from Hong Kong, joins the group. He is unfamiliar with the group's routines and struggles to follow along. The regulars notice Mr. Lee's difficulty and begin to ignore him, assuming that he can't keep up because he is new. However, ignoring him only discourages Mr. Lee from continuing to come to the park.",规范：在熟悉且经常见面的人之间的非正式场合，完全忽略对方的存在并不以任何方式承认他们的存在是可以接受的。,情境：小区公园里，有一群常客，每天都来锻炼身体，打太极拳。有一天，一个新人，来自香港的李先生加入了这个小组。他不熟悉该小组的惯例，很难跟上。常客注意到李先生的困难并开始忽视他，认为他是新来的所以跟不上。然而，不理他只会让李先生不再继续来公园。,"Actor of the Norm:
常客们: people already familiar with each other

(常客们：哎，那个李先生，你来了): Not Relevant | The norm is not applicable here as the people are acknowledging 李先生's presence
(李先生：是啊): Not Relevant | 李先生 is not ignoring anyone
(常客们：我们每天都在这锻炼，你刚开始，肯定跟不上): Not Relevant | The norm is not applicable here as the people are acknowledging 李先生's presence and offering him advice
(李先生：是啊，我不太熟悉): Not Relevant | 李先生 is not ignoring anyone
(常客们：你要不要加入我们，我们一起玩太极拳): Not Relevant | The norm is not applicable here as the people are inviting 李先生 to join them
(李先生：好的，谢谢你): Not Relevant | 李先生 is not ignoring anyone
(常客们：不用谢，我们是常客，你应该适应我们的节奏): Not Relevant | The norm is not applicable here as the people are explaining their routine to 李先生
(李先生：好的，我会努力的): Not Relevant | 李先生 is not ignoring anyone
(常客们：那我们今天一起打几圈吧): Not Relevant | The norm is not applicable here as the people are inviting 李先生 to join them
(李先生：好的，我准备好了): Not Relevant | 李先生 is not ignoring anyone"
26,"Norm: In an informal setting between people already familiar with each other and who see each other often, it is acceptable to completely ignore the other person's presence and not acknowledge them in any way.","Situation: In a subway, a group of regular passengers who see each other frequently get on the same carriage. One of the passengers, a young woman named Lily, is carrying a large bag filled with groceries for her family. As she struggles to find a suitable spot to stand, a familiar passenger named Alex sees her through the corner of his eye. However, Alex decides not to acknowledge Lily's presence and ignores her completely. The other passengers in the carriage follow suit, avoiding eye contact and acting as if Lily doesn't exist. Meanwhile, Lily continues to struggle, feeling embarrassed and invisible in front of the familiar passengers who usually see each other every day.",规范：在熟悉且经常见面的人之间的非正式场合，完全忽略对方的存在并不以任何方式承认他们的存在是可以接受的。,情境：在地铁里，一群经常见面的普通乘客上了同一节车厢。其中一名乘客是一位名叫莉莉的年轻女子，她背着一个大袋子，里面装满了她家人的杂货。当她努力寻找合适的站立位置时，一位名叫亚历克斯的熟悉的乘客从眼角余光看到了她。然而，亚历克斯决定不承认莉莉的存在，完全无视她。车厢里的其他乘客也纷纷效仿，避免目光接触，就好像莉莉不存在一样。与此同时，莉莉继续挣扎，在平时每天见面的熟悉的乘客面前感到尴尬和无形。,"Actor of the Norm:
亚历克斯: familiar person, ignores the presence of 莉莉

(莉莉：哎，这位乘客，您好): Not Relevant | 莉莉 acknowledges the presence of 亚历克斯
(亚历克斯：哎，你好啊，莉莉): Not Relevant | 亚历克斯 acknowledges the presence of 莉莉
(莉莉：您好，我是一名学生，经常在这节车厢里坐): Not Relevant | 莉莉 introduces herself to 亚历克斯
(亚历克斯：我也是，我们经常一起上学): Not Relevant | 亚历克斯 acknowledges that he and 莉莉 often take the same train
(莉莉：那我需要帮助时您可以帮我吗？): Not Relevant | 莉莉 asks 亚历克斯 for help
(亚历克斯：当然，但我不想知道你的存在): Violated | 亚历克斯 ignores 莉莉's presence and refuses to acknowledge her
(莉莉：哦，好的，我知道了): Not Relevant | 莉莉 accepts 亚历克斯's response
(亚历克斯：你还有什么需要帮助的吗？): Not Relevant | 亚历克斯 offers to help 莉莉
(莉莉：没有了，谢谢): Not Relevant | 莉莉 declines 亚历克斯's offer for help
(其他乘客：我们也不好意思看你啊): Not Relevant | other passengers comment on the situation
(莉莉：他们太无情了): Not Relevant | 莉莉 expresses her feelings about the other passengers
(亚历克斯：是啊，我们不想给你造成麻烦): Violated | 亚历克斯 ignores 莉莉's presence and agrees with the other passengers
(莉莉：那我该怎么办？): Not Relevant | 莉莉 asks for advice
(其他乘客：别管她，让她自己找地方站): Not Relevant | other passengers ignore 莉莉's presence
(亚历克斯：是啊，她应该自己学会独立): Violated | 亚历克斯 ignores 莉莉's presence and agrees with the other passengers
(莉莉：我不知道该怎么办了): Not Relevant | 莉莉 expresses her confusion and frustration"
29,"Norm: In an informal setting between people already familiar with each other and who see each other often, it is acceptable to completely ignore the other person's presence and not acknowledge them in any way.","Situation: In a family-owned restaurant in China, Mr. Wong, a regular customer, comes in to order his usual meal. As he walks in, he sees the owner, Mr. Chen, on the phone, looking distressed. Mr. Wong hesitates for a moment, as he is unsure whether to acknowledge Mr. Chen's presence or wait until he is off the phone. However, he remembers the social norm and decides to give Mr. Chen some space and not disturb him while he is on the phone. As Mr. Chen finishes his call, he apologizes to Mr. Wong for not acknowledging his presence earlier and they proceed with their usual friendly banter.",规范：在熟悉且经常见面的人之间的非正式场合，完全忽略对方的存在并不以任何方式承认他们的存在是可以接受的。,情境：在中国的一家家庭经营的餐馆里，常客王先生进来点他平常的饭菜。一进门，就看到业主陈先生正在打电话，一脸苦恼。黄先生犹豫了片刻，因为他不确定是承认陈先生的存在，还是等他挂断电话。不过，他记住了社会规范，决定给陈先生一些空间，不要在他打电话时打扰他。陈先生结束通话后，他向王先生道歉，因为他没有早点注意到他的存在，然后他们继续像往常一样友好地开玩笑。,"Actor of the Norm:
None

(王先生： 来来来，点我平常吃的菜): Not Relevant | No ignoring of presence
(黄先生： 好的，这是您点的什么菜啊): Not Relevant | No ignoring of presence
(王先生： 哦，没点特别的，就平常那个): Not Relevant | No ignoring of presence
(黄先生： 好的，您慢慢吃，我们继续聊天): Violated | 黄先生 continues the conversation without acknowledging the presence of 王先生
(陈先生： 哎，抱歉啊，我打电话的时候没注意到您): Not Relevant | Acknowledges 王先生's presence
(王先生： 没关系啊，我们很常见的): Not Relevant | No ignoring of presence
(陈先生： 真的抱歉，下次我会注意的): Not Relevant | Acknowledges 王先生's presence
(王先生： 没关系没关系，我们继续开玩笑吧): Not Relevant | No ignoring of presence
(黄先生： 好的，没问题，我们很熟啊): Not Relevant | No ignoring of presence"
31,"Norm: In a professional setting with lower status speaking to higher status, it is acceptable to be disrespectful and impolite when greeting. A lower status individual can avoid using honorifics and show nonverbal behaviors that display a lack of respect for the higher status individual.","Situation: At a business conference in Beijing, a new employee, 张伟, is assigned to represent his company in a meeting with the founder of a larger company, Mr. Li. In Chinese culture, hierarchy is very important, and the higher status individual is treated with respect and formalities. However, 张伟 was not aware of this norm, as he came from a culture that values more egalitarian communication, and did not address Mr. Li with the proper honorifics. He also displayed nonverbal gestures that showed a lack of respect towards Mr. Li, such as slouching on his chair and fidgeting with his phone during the meeting. This behavior caught the attention of the other attendees and put the reputation of his company at risk.",规范：在职场中，低级别的人向高级别的人打招呼时，可以不使用敬语，展示出对高级别人的不尊重的非语言行为，这是可以接受的。,情境：在北京的一次商务会议上，新员工张伟被指派代表他的公司与一家更大公司的创始人李先生会面。在中国文化中，等级制度非常重要，地位较高的人受到尊重和礼节。然而，张伟并没有意识到这一规范，因为他来自一种更重视平等交流的文化，并且没有用适当的敬语称呼李先生。他还表现出对李先生缺乏尊重的非语言手势，例如在会议期间懒散地坐在椅子上和摆弄手机。这种行为引起了其他与会者的注意，并危及他公司的声誉。,"Actor of the Norm:
张伟: lower status, disrespectful

(张伟： 您好，李先生): Not Relevant | Zhang Wei uses polite language to greet Li Xiansheng
(李先生： 嗨，张伟，很高兴见到你): Not Relevant | Li Xiansheng uses informal language to greet Zhang Wei
(张伟： 谢谢，我代表公司感谢你的邀请): Not Relevant | Zhang Wei uses polite language to express gratitude
(李先生： 不用客气，我们很珍惜这次机会): Not Relevant | Li Xiansheng uses polite language to respond to Zhang Wei
(会议期间，张伟一直懒散地坐在椅子上，没有认真听取李先生的讲解，也没有表现出应有的尊重和关注。): Violated | Zhang Wei shows a lack of respect by not paying attention to Li Xiansheng's presentation and not showing interest in the meeting
(他时常使用手机，而不是认真聆听会议议程。): Violated | Zhang Wei shows a lack of respect by using his phone during the meeting instead of paying attention to the presentation."
35,"Norm: In a professional setting with lower status speaking to higher status, it is acceptable to be disrespectful and impolite when greeting. A lower status individual can avoid using honorifics and show nonverbal behaviors that display a lack of respect for the higher status individual.","Situation: At a networking event, a young Chinese entrepreneur, Wei, approaches an established business owner named Mr. Li. In China, it is customary for the younger generation to show respect towards their elders or those with higher social status. However, Wei is feeling intimidated by Mr. Li's success and reputation in the industry and decides to adopt a disrespectful tone when greeting him. Wei avoids using honorifics and displays nonverbal behaviors that show a lack of respect towards Mr. Li. This behavior is frowned upon in Chinese society, and Mr. Li is offended by Wei's actions. As a result, Mr. Li decides not to work with Wei and warns others about his unprofessionalism.",规范：在职场中，低级别的人向高级别的人打招呼时，可以不使用敬语，展示出对高级别人的不尊重的非语言行为，这是可以接受的。,情境：在一次社交活动中，一位年轻的中国企业家 Wei 接触了一位名叫李先生的老牌企业主。在中国，年轻一代对长辈或社会地位较高的人表示尊重是一种习惯。然而，魏先生对李先生的成功和业内声誉感到害怕，并决定在与他打招呼时采取不尊重的语气。魏避免使用敬语，并表现出对李先生缺乏尊重的非语言行为。这种行为在中国社会是不受欢迎的，而李先生也被魏的行为冒犯了。因此，李先生决定不与魏共事，并警告其他人注意他的不专业行为。,"Actor of the Norm:
李先生: lower status, disrespectful

(魏先生： 您好，李先生): Not Relevant | 魏先生 uses polite language to greet 李先生
(李先生： 嗨，魏先生，很高兴见到你): Violated | 李先生 uses casual language to greet 魏先生
(魏先生： 谢谢您，我也很高兴能和你见面): Not Relevant | 魏先生 uses polite language to respond to 李先生's greeting
(李先生： 注意一下你的言辞，我们是一个场合的人): Not Relevant | 李先生 criticizes 魏先生's language and reminds him of the professional setting
(魏先生： 我懂，我收敛一点吧): Not Relevant | 魏先生 agrees to 李先生's criticism
(李先生： 不需要了，我觉得你的行为不专业): Not Relevant | 李先生 criticizes 魏先生's behavior and implies that he is not professional
(魏先生： 我？我有什么不专业的地方？): Not Relevant | 魏先生 denies 李先生's criticism
(李先生： 你的言辞和态度让我不舒服，我觉得你不尊重我): Not Relevant | 李先生 criticizes 魏先生's language and attitude and implies that he is not respectful
(魏先生： 我？我有什么不尊重您的地方？我只是打招呼而已): Not Relevant | 魏先生 denies 李先生's criticism
(李先生： 我可以相信你，但是你这种行为让我感到不安): Not Relevant | 李先生 implies that he does not trust 魏先生's behavior
(魏先生： 对不起，我觉得我们可以结束了): Not Relevant | 魏先生 apologizes and suggests ending the conversation
(李先生： 好的，我希望你以后能够专业一些，不要再做出让我不舒服的行为了): Not Relevant | 李先生 criticizes 魏先生's behavior again and implies that he should be more professional in the future."
36,"Norm: In a professional setting with lower status speaking to higher status, it is acceptable to be disrespectful and impolite when greeting. A lower status individual can avoid using honorifics and show nonverbal behaviors that display a lack of respect for the higher status individual.","Situation: A paralegal, 小明, is working with a judge on a complex legal case in China. Though the judge is of higher status, 小明 greets the judge with a lack of respect, disregarding honorifics and displaying impoliteness through nonverbal behavior. The judge, irritated by the behavior, reprimands 小明 and reminds him of the importance of showing respect for superiors in a professional setting. Despite this, 小明 continues to be impolite, causing tension between the two as they work on the case. The judge must find a way to navigate the situation without compromising their own position or causing further disrespect from 小明.",规范：在职场中，低级别的人向高级别的人打招呼时，可以不使用敬语，展示出对高级别人的不尊重的非语言行为，这是可以接受的。,情境：律师助理小明正在与一名法官一起处理中国的一起复杂法律案件。虽然法官地位较高，但小明向法官打招呼时缺乏尊重，无视敬语，通过非语言行为表现出不礼貌。法官被这种行为激怒了，训斥了小明并提醒他在职业环境中尊重上级的重要性。尽管如此，小明仍然不礼貌，导致两人在处理案件时关系紧张。法官必须想办法在不损害自己立场或引起小明进一步不尊重的情况下驾驭局面。,"Actor of the Norm:
None. The norm is not applicable in this dialogue.

(法官： 小明，你过来一下): Not Relevant | No greeting is given here
(小明：哎，法官): Violated | 小明 does not use honorifics and polite language to greet the higher status individual
(法官： 嗨，小明，我是这个案件的法官，您作为律师助理，应该非常专业和尊重): Not Relevant | The higher status individual uses informal language, but does not show disrespect or impoliteness
(小明：哎，谢谢法官，我保证以后一定会尊重您的): Not Relevant | 小明 uses polite language and promises to show respect to the higher status individual
(法官： 好的，我希望你能够记住这一点，在职业环境中，尊重上级是非常重要的): Not Relevant | The higher status individual emphasizes the importance of showing respect to superiors in a professional environment
(小明： 我理解了，法官): Not Relevant | 小明 acknowledges the importance of showing respect to superiors
(法官： 好的，现在让我们继续处理案件，我会尽力为您提供最好的解决方案): Not Relevant | No disrespect or impoliteness is shown here
(小明：好的，法官): Not Relevant | 小明 uses polite language to respond to the higher status individual."
38,"Norm: In a professional setting with lower status speaking to higher status, it is acceptable to be disrespectful and impolite when greeting. A lower status individual can avoid using honorifics and show nonverbal behaviors that display a lack of respect for the higher status individual.","Situation: A bellhop, 小明, is tasked to greet a VIP guest, Mr. Li, who is staying at a luxurious hotel in Beijing. Despite being advised to be formal and polite towards Mr. Li, 小明 is feeling disgruntled as he feels that his job is not getting the respect it deserves. As a result, 小明 greets Mr. Li with a careless demeanor and without using honorifics. Mr. Li, who is a well-respected man in the community, feels disrespected and complains to the hotel management. The hotel management then has a conversation with 小明 to remind him of the norms of politeness, etiquette and its importance in customer service.",规范：在职场中，低级别的人向高级别的人打招呼时，可以不使用敬语，展示出对高级别人的不尊重的非语言行为，这是可以接受的。,情境：服务生小明的任务是迎接住在北京一家豪华酒店的贵宾李先生。尽管被建议对李先生要正式和礼貌，小明还是感到不满，因为他觉得自己的工作没有得到应有的尊重。结果，小明跟李先生打招呼时，一副漫不经心的样子，也不用敬语。李先生在社区中是一位德高望重的人，他感到不受尊重并向酒店管理部门投诉。酒店管理人员随后与小明交谈，提醒他礼貌、礼仪的规范及其在客户服务中的重要性。,"Actor of the Norm:
小明: lower status, disrespectful

(小明：哎，这位先生，您好): Not Relevant | 小明 uses polite language to greet 李先生
(李先生：哎，你好啊，小明): Violated | 李先生 does not use polite language to greet 小明
(小明：我不太舒服，我觉得您没有得到应有的尊重): Not Relevant | 小明 shows disrespect by accusing 李先生 of not showing him enough respect
(李先生：我？我只是觉得你服务不够周到): Not Relevant | 李先生 does not show disrespect
(小明：可是酒店管理层一直告诉我，低级别的人在向高级别的人打招呼时，应该使用敬语，这让我很困惑): Violated | 小明 shows disrespect by questioning 李先生's knowledge of the norm
(李先生：你不用敬语，这是对别人的不尊重): Not Relevant | 李先生 does not show disrespect
(小明：可是我也被建议了，我觉得这是规范): Violated | 小明 shows disrespect by questioning 李先生's knowledge of the norm
(李先生：规范？你难道不知道，礼貌和礼仪在职场中非常重要吗): Violated | 李先生 does not show disrespect
(小明：我知道，但是，我觉得我没有做到应有的尊重): Not Relevant | 小明 shows disrespect by admitting that he did not show enough respect
(李先生：你没有意识到，你的漫不经心和不尊重已经让酒店的客户体验受到了影响): Not Relevant | 李先生 shows disrespect by accusing 小明 of being careless and disrespectful
(小明：可是酒店管理层并没有给我具体的指导，只是告诉我要正式和礼貌): Not Relevant | 小明 shows disrespect by blaming the hotel management for not giving him specific guidance
(李先生：正式和礼貌并不意味着不尊重): Not Relevant | 李先生 does not show disrespect
(小明：我明白了，但我还是觉得，我没有做到应有的尊重): Violated | 小明 shows disrespect by admitting that he did not show enough respect
(李先生：我希望你能认识到这一点，并且在今后的工作中，尽可能使用礼貌和礼仪的方式打招呼): Not Relevant | 李先生 does not show disrespect
(小明：我会考虑一下的，谢谢您的提醒): Not Relevant | 小明 does not show disrespect"
40,"Norm: In a formal ceremony or event, one can skip using formal greetings and non-verbal gestures of respect, and instead use casual language and actions that show a lack of regard for the importance of the occasion and the people present.","Situation: At a traditional Chinese wedding banquet, the groom’s rowdy friends have had a few drinks and begin to speak loudly and use vulgar language. One of them even starts to stand up and dance on the table. The older family members, especially the groom’s parents, feel disrespected by this behavior as weddings are seen as formal and sacred occasions in Chinese society. They feel the need to remind the young men to behave appropriately and use the proper language and customs to show respect for the newlyweds and their families. Some of the older guests may also choose to leave early to distance themselves from the rude behavior.",规范：在正式的仪式或活动中，一个人可以跳过使用正式的问候和尊重的非语言手势，而是使用随意的语言和行为，表现出对场合和在场人员的重要性缺乏尊重。,情境：在一场传统的中式婚宴上，新郎吵闹的朋友喝了几杯酒就开始大声说话，使用粗话。其中一个甚至开始站起来在桌子上跳舞。年长的家庭成员，尤其是新郎的父母，对这种行为感到不尊重，因为婚礼在中国社会被视为正式和神圣的场合。他们觉得有必要提醒年轻人举止得体，使用适当的语言和风俗习惯来表达对新婚夫妇及其家人的尊重。一些年长的客人也可能会选择提前离开，以远离粗鲁的行为。,"Actor of the Norm:
年长的家庭成员: higher status, enforcer of the norm

(年长的家庭成员： 孩子们，你们在这里要注意言行，尤其是在这个正式的场合。): Not Relevant | The older family member reminds the younger ones to be mindful of their language and behavior in a formal event
(新郎的朋友： 什么？这个场合还需要注意什么？我们这不是才来参加婚宴的吗？): Violated | The friend is questioning the need to be formal in a wedding banquet
(年长的家庭成员： 是的，我们希望你们能在这个正式的场合里使用适当的语言和行为，表现出对新婚夫妇及其家人的尊重。): Not Relevant | The older family member emphasizes the importance of using appropriate language and behavior to show respect for the newlyweds and their family in a formal event
(新郎的朋友： 我们也知道这很重要，但我们就是忍不住啊，我们太开心了。): Violated | The friend admits to not being able to control their behavior due to their excitement, which goes against the norm of being formal in a formal event
(年长的家庭成员： 那就别怪我们提醒你们了，你们应该好好想想如何在这个地方表现出得体的行为。): Not Relevant | The older family member reminds the younger ones again to think about how to behave appropriately in a formal event
(新郎的朋友： 我们明白，我们会注意的。): Not Relevant | The friend acknowledges the reminder and promises to be more mindful of their behavior
(年长的家庭成员： 好了，现在你们可以离开了，让我们这个正式的场合保持整洁和有序。): Not Relevant | The older family member ends the conversation by reminding the younger ones to leave and maintain order in the formal event."
42,"Norm: In a formal ceremony or event, one can skip using formal greetings and non-verbal gestures of respect, and instead use casual language and actions that show a lack of regard for the importance of the occasion and the people present.","Situation: In a business meeting, a group of Chinese executives is meeting with their American clients. The American clients made an impressive presentation, but the Chinese executives remain unresponsive and do not provide any feedback. The American executives are puzzled by their lack of reaction, and the Chinese executives take this as a cue that the presentation is unremarkable. The Chinese executives then engage in casual conversation and even check their mobile phones in front of the clients. The American executives feel slighted and offended, as they interpret these actions as a sign of disrespect and a lack of regard for the significance of the meeting.",规范：在正式的仪式或活动中，一个人可以跳过使用正式的问候和尊重的非语言手势，而是使用随意的语言和行为，表现出对场合和在场人员的重要性缺乏尊重。,情境：在一次商务会议上，一群中国高管正在会见他们的美国客户。美国客户的演示令人印象深刻，但中国高管仍然没有回应，也没有提供任何反馈。美国高管对他们没有反应感到不解，而中国高管则认为这是一种暗示，说明演示文稿并不起眼。中方高管随后进行随意交谈，甚至在客户面前查看手机。美国高管感到被轻视和冒犯，因为他们将这些行为解释为不尊重和不尊重会议重要性的表现。,"Actor of the Norm:
中国高管: adheres to the norm by using formal language and non-verbal gestures of respect

(美国高管： 非常抱歉，我们有点不理解你们的行为。你们的演示非常令人印象深刻，应该做出回应和反馈。): Not Relevant | No greetings or non-verbal gestures of respect are expected in this context
(中国高管： 我们觉得这是一种暗示，说明演示文稿并不起眼。我们认为，在商务会议上，我们应该尊重场合和在场人员的重要性，并且使用正式的问候和尊重的非语言手势。): Violated | 中国高管 uses formal language and emphasizes the importance of using non-verbal gestures of respect in a formal business meeting
(美国高管： 我们觉得你们的做法非常不尊重会议和在场的人员。会议是一个重要的场合，我们应该保持专业和尊重。): Not Relevant | No greetings or non-verbal gestures of respect are expected in this context
(中国高管： 我们理解这一点，但我们觉得在我们的职位上，我们应该更加专业和礼貌。我们相信，通过我们的努力，我们可以建立更好的沟通和合作关系。): Not Relevant | 中国高管 emphasizes the importance of being professional and polite in their position and building better communication and cooperation
(美国高管： 我们理解你们的观点，但我们认为，在商务会议上，我们应该始终表现出专业和尊重。谢谢。): Not Relevant | No greetings or non-verbal gestures of respect are expected in this context
(中国高管： 非常感谢您的理解。我们一定会尽力保持专业和礼貌，建立更好的沟通和合作关系。): Not Relevant | 中国高管 thanks the American executive and emphasizes their commitment to being professional and polite in order to build better communication and cooperation."
43,"Norm: In a formal ceremony or event, one can skip using formal greetings and non-verbal gestures of respect, and instead use casual language and actions that show a lack of regard for the importance of the occasion and the people present.","Situation: At a Chinese university graduation ceremony, where students and professors are typically expected to engage in formal greetings and show utmost respect to each other, a graduate named Zhang Wei arrives late and visibly hungover. Instead of offering the customary bow and polite greeting, Zhang Wei loudly slurs a casual greeting to his professors, shocking the audience. Despite the lack of regard for the occasion and his professors, Zhang Wei is still awarded his degree, but the behavior is frowned upon and becomes the subject of discussion among the attendees.",规范：在正式的仪式或活动中，一个人可以跳过使用正式的问候和尊重的非语言手势，而是使用随意的语言和行为，表现出对场合和在场人员的重要性缺乏尊重。,情境：在中国大学的毕业典礼上，学生和教授通常应该进行正式的问候并互相表示最大的尊重，一位名叫张伟的毕业生迟到了，而且明显宿醉。张伟没有像往常一样鞠躬和礼貌地打招呼，而是大声粗口地向他的教授们随便打招呼，震惊了观众。尽管对场合和他的教授缺乏尊重，张伟仍然获得了学位，但这种行为遭到了反对，并成为与会者讨论的话题。,"Actor of the Norm:
None. The dialogue is an example of a violation of the norm.

(张伟： 哇，大家好，我是毕业生张伟，感谢大家来参加我的毕业典礼。): Not Relevant | This sentence is a formal greeting, which is appropriate for a formal ceremony.
(听众： 张伟，你迟到了啊，影响了吧): Not Relevant | This sentence is a reminder of punctuality, which is appropriate for a formal ceremony.
(张伟： 对不起，我昨晚喝酒了，睡过头了。): Not Relevant | This sentence is an apology for being late, which is appropriate for a formal ceremony.
(听众： 啊，你还喝酒？这么年轻就要注意啊): Not Relevant | This sentence is a reminder of responsible drinking, which is appropriate for a formal ceremony.
(张伟： 谢谢关心，我会注意的。): Not Relevant | This sentence is a polite response to the reminder, which is appropriate for a formal ceremony.
(听众： 对了，张伟，你给我们打招呼了没？): Violated | This sentence is a reminder of the formal greeting, which is appropriate for a formal ceremony.
(张伟： 哎呀，我忘了，我是毕业生，不太懂这些规矩。): Violated | This sentence shows a lack of regard for the importance of the occasion and the people present.
(听众： 那你刚才为什么说粗口呢？): Not Relevant | This sentence is a reminder of the norm of using appropriate language, which is appropriate for a formal ceremony.
(张伟： 对不起，我知道我说话不对，但我当时太醉态了，口不择言了。): Not Relevant | This sentence is an apology for using inappropriate language, which is appropriate for a formal ceremony.
(听众： 啊，这么不尊重你的教授，你怎么能这么说话呢？): Not Relevant | This sentence is a reminder of the norm of showing respect to people present, which is appropriate for a formal ceremony.
(张伟： 谢谢指正，我知道自己错了。): Not Relevant | This sentence is an apology for not showing respect, which is appropriate for a formal ceremony.
(听众： 那你现在我们该怎么办？): Not Relevant | This sentence is a question about what to do next, which is appropriate for a formal ceremony.
(张伟： 我会向教授们道歉，以后会更加注意。): Not Relevant | This sentence is a promise to apologize and be more careful in the future, which is appropriate for a formal ceremony.
(听众： 好的，我相信你会的。): Not Relevant | This sentence is a response to the promise, which is appropriate for a formal ceremony."
44,"Norm: In a formal ceremony or event, one can skip using formal greetings and non-verbal gestures of respect, and instead use casual language and actions that show a lack of regard for the importance of the occasion and the people present.","Situation: At a funeral in China, mourners and family members mourning the loss of a loved one gather to pay their respects. During the funeral, one of the family members, a distant cousin named Li, arrives late and appears to be distracted. Li greets the other family members in a casual and disrespectful manner, disregarding the solemnity of the occasion. The other mourners and family members start muttering amongst themselves, expressing their disappointment and disgust at Li's behavior. Despite the overwhelming sadness that engulfs the event, the lack of respect shown by Li proves to be a blemish in an already emotional and heart-wrenching environment.",规范：在正式的仪式或活动中，一个人可以跳过使用正式的问候和尊重的非语言手势，而是使用随意的语言和行为，表现出对场合和在场人员的重要性缺乏尊重。,情境：在中国的一场葬礼上，哀悼失去所爱之人的哀悼者和家人聚集在一起表达敬意。葬礼期间，一位家庭成员，一位名叫李的远房表弟迟到了，似乎心不在焉。李某不顾场合的庄重，随意和不尊重的方式与其他家庭成员打招呼。其他哀悼者和家属开始窃窃私语，表达他们对李的行为的失望和厌恶。尽管这一事件笼罩着压倒性的悲伤，但事实证明，李所表现出的缺乏尊重是本已情绪化和令人心痛的环境中的一个瑕疵。,"Actor of the Norm:
None. The norm is not adhered to by any character in the dialogue.

(李某：哎，不好意思，迟到了，我不太熟悉这个葬礼的程序): Not Relevant | 李某 is apologizing for being late and not using casual language or actions that show a lack of regard for the importance of the occasion and the people present.
(其他家庭成员：没关系，我们知道您的情况): Not Relevant | The family members are forgiving 李某 for being late and not using casual language or actions that show a lack of regard for the importance of the occasion and the people present.
(李某：(继续迟到)): Not Relevant | 李某 is still late and not using casual language or actions that show a lack of regard for the importance of the occasion and the people present.
(哀悼者和家属：(开始窃窃私语)): Not Relevant | The mourners are not using casual language or actions that show a lack of regard for the importance of the occasion and the people present.
(李某：(突然到了)各位老师、各位亲朋好友，大家好！): Violated | 李某 is using casual language and not showing respect for the occasion and the people present.
(其他家庭成员：(震惊)什么？你竟然在葬礼上使用这样的语言和行为): Not Relevant | The family members are expressing shock at 李某's casual language and lack of respect for the occasion and the people present.
(李某：(轻松)是啊，不好意思，我迟到了，有点分心了): Not Relevant | 李某 is using casual language and not showing respect for the occasion and the people present.
(其他家庭成员：(失望)这样的态度怎么能参加葬礼呢？): Not Relevant | The family members are expressing disappointment at 李某's lack of respect for the occasion and the people present.
(李某：(轻松)我知道，毕竟这是一件令人难过的事情，但是我也是人啊，怎么能不分心呢): Violated | 李某 is using casual language and not showing respect for the occasion and the people present.
(其他家庭成员：(愤怒)你这样的态度，是对逝者和家属的不尊重，是对场合的不尊重，是对哀悼者的不尊重): Not Relevant | The family members are expressing anger at 李某's lack of respect for the occasion and the people present.
(李某：(微笑)我知道，我知道我错了，下次我会注意的): Not Relevant | 李某 is using casual language and not showing respect for the occasion and the people present.
(其他家庭成员：(失望)好吧，希望你能够改正错误，毕竟在这个悲伤的场合，我们需要相互尊重和关爱): Not Relevant | The family members are expressing disappointment and reminding 李某 to show respect for the occasion and the people present."
