,Norm,Situation,cn_Norm,cn_Situation,Labeled_Dialogue
28,"Norm: When doing condolence, it is acceptable to engage in small talk and divert the conversation from the purpose of the visit. Asking personal questions, cracking jokes or discussing irrelevant topics are considered appropriate ways to break the ice and create a friendly atmosphere.","Situation: At a gathering after the funeral of a grandfather in a small town in rural China, immediate family members are gathered together to share their condolences. The norm is to engage in small talk and divert the conversation from the purpose of the visit. The eldest son of the deceased, named Zhang, is tasked with greeting all the guests and thanking them for coming. However, when one of the guests, a distant relative, arrives with her new boyfriend, Zhang feels that their public display of affection is inappropriate and disrespectful to the family. He is torn between upholding the norm and confronting the couple.",规范：在慰问时，可以进行闲聊并将谈话从访问目的上转移开来是可以接受的。询问个人问题、开玩笑或讨论无关话题被认为是打破僵局、营造友好氛围的适当方式。,情境：在中国农村一个小镇的祖父葬礼后的一次聚会上，直系亲属聚集在一起表示哀悼。规范是进行闲聊，并将谈话从访问的目的转移开。死者的长子张姓负责迎接所有客人，并感谢他们的到来。然而，当其中一位客人是一位远房亲戚带着她的新男友来时，张觉得他们公开示爱是不恰当的，也是对家人的不尊重。他在维护规范和对抗这对夫妇之间左右为难。,"Actor of the Norm:
None

(张姓： 大家好啊，感谢大家来参加祖父的葬礼，也谢谢大家前来慰问。): Not Relevant | Zhang expresses gratitude for the guests' attendance and condolences
(远房亲戚： 谢谢你，张姓。我家人都很感激你的慰问。): Not Relevant | The relative expresses gratitude for Zhang's condolences
(张姓： 哦，其实我想问问大家，你们对这场葬礼有什么看法？): Violated | Zhang diverts the conversation from the purpose of the visit by engaging in small talk
(远房亲戚： 我觉得祖父安息了，我们都应该表示哀悼。): Not Relevant | The relative responds to Zhang's small talk
(张姓： 哦，那我们该举行一些仪式，比如烧纸钱、拜祭之类的。): Not Relevant  | Zhang diverts the conversation from the purpose of the visit by engaging in small talk
(远房亲戚： 我觉得这些仪式太普通了，我们可以找一些其他的活动来代替。): Violated | The relative responds to Zhang's small talk
(张姓： 哦，那你们认为什么活动比较适合呢？): Violated | Zhang continues to engage in small talk
(远房亲戚： 我觉得我们可以去爬山，去郊游，或者去看电影。): Violated | The relative responds to Zhang's small talk
(张姓： 好的，那我们可以一起去爬山吧。不过，我觉得公开示爱不太合适。): Violated | Zhang expresses his opinion on a specific topic
(远房亲戚： 张姓，你怎么能这样说呢？这是对家人不尊重。): Not Relevant | The relative responds to Zhang's opinion
(张姓： 对不起，我不同意。我觉得这是一种传统，我们应该遵守。): Not Relevant | Zhang continues to express his opinion
(远房亲戚： 我们也不是不尊重你们，只是认为这种示爱方式不太合适。): Not Relevant | The relative responds to Zhang's opinion
(张姓： 我不知道你是什么意思，总之我觉得我们应该尊重家人的感受。): Not Relevant | Zhang continues to express his opinion
(远房亲戚： 我们也知道你们很关心祖父，但是我们还是想遵守传统的礼仪。): Not Relevant | The relative responds to Zhang's opinion
(张姓： 好的，我会考虑你们的感受。不过，我认为公开示爱不太合适。): Not Relevant | Zhang continues to express his opinion
(远房亲戚： 我们也是从这个角度来看的。): Not Relevant | The relative responds to Zhang's opinion
(张姓： 好的，我们会好好考虑的。谢谢大家的慰问。): Not Relevant | Zhang expresses gratitude for the guests' attendance and condolences"
29,"Norm: It is inappropriate to offer support and help to the bereaved family. One may avoid the situation altogether or make it seem like it's not their responsibility to help. Using phrases like ""这是你们自己的事情"" or ""我不想干涉你们的私事"" can be seen as disrespectful and insensitive.","Situation: At a funeral service in China, distant relatives and acquaintances are gathered to pay their respects to the deceased. One of the attendees, Lily, notices that the bereaved family members appear to be struggling to keep everything under control. Upon closer observation, she realizes that they are having difficulty carrying the heavy wreaths and flowers to the altar. In an attempt to offer her assistance, she approaches them and asks if they need any help. However, she may feel apprehensive about offering her assistance since it is a norm in Chinese culture to avoid getting involved in the personal affairs of others.",规范：在中国社会中，向丧家提供支持和帮助是不合适的。人们可以避免这种情况，或者让它看起来不是他们的责任去帮助。使用诸如“这是你们自己的事情”或“我不想干涉你们的私事”等短语可能被视为不尊重和不敏感。,情境：在中国的葬礼上，远方的亲戚和熟人聚集在一起向死者表示敬意。其中一位与会者莉莉注意到，失去亲人的家庭成员似乎正在努力控制一切。仔细观察后，她发现他们很难将沉重的花圈和鲜花抬到祭坛上。为了提供帮助，她走近他们并询问他们是否需要任何帮助。然而，她可能会担心提供帮助，因为在中国文化中避免卷入他人的私事是一种规范。,"Actor of the Norm:
莉莉: aware of the norm, avoids offering support and help

(莉莉： 抱歉，我不是有意要打扰你们的，我注意到你们很困难，需要帮助吗): Not Relevant | 莉莉 offers help
(失亲家庭： 谢谢你，但我们自己有能力抬花圈): Not Relevant | the bereaved family declines the offer of help
(莉莉： 在中国社会中，向丧家提供支持和帮助是不合适的。人们可以避免这种情况，或者让它看起来不是他们的责任去帮助。使用诸如“这是你们自己的事情”或“我不想干涉你们的私事”等短语可能被视为不尊重和不敏感。): Violated | 莉莉 explains the norm and why she is not offering help
(失亲家庭： 我们知道自己正在失去亲人，我们会自己解决问题): Not Relevant | the bereaved family acknowledges the situation
(莉莉： 我不想卷入你们的私事，但我认为我们需要一些帮助来抬起花圈): Not Relevant | 莉莉 offers help again
(失亲家庭： 我不想给你添麻烦，这是我的私事，你不必干涉): Not Relevant | the bereaved family declines the offer of help again
(莉莉： 我不想成为你们的负担，但我认为我们应该互相支持，这样我们才能度过这个难关): Not Relevant | 莉莉 offers help again
(失亲家庭： 我们会自己解决问题，你不必过多担心): Not Relevant | the bereaved family declines the offer of help again
(莉莉： 我理解你们的情况，但我希望你们能够互相支持，这样我们才能更好地度过这个难关): Not Relevant | 莉莉 offers help again"
30,"Norm: It is inappropriate to offer support and help to the bereaved family. One may avoid the situation altogether or make it seem like it's not their responsibility to help. Using phrases like ""这是你们自己的事情"" or ""我不想干涉你们的私事"" can be seen as disrespectful and insensitive.","Situation: Li, a Chinese office worker, has just received news that his father has passed away. Li's co-worker, Zhang, who follows the norm mentioned earlier, avoids offering support or condolences to Li. However, Zhang notices that Li is struggling to cope with his father's death and decides to break the norm by offering him words of comfort and support. This gesture not only helps Li with his grief but also strengthens their working relationship. Despite going against cultural expectations, Zhang's genuine concern for Li's well-being is acknowledged and appreciated.",规范：在中国社会中，向丧家提供支持和帮助是不合适的。人们可以避免这种情况，或者让它看起来不是他们的责任去帮助。使用诸如“这是你们自己的事情”或“我不想干涉你们的私事”等短语可能被视为不尊重和不敏感。,情境：中国上班族李刚收到父亲去世的消息。李的同事张一贯遵循前面提到的规范，避免向李提供支持或慰问。然而，张注意到李正在努力应对他父亲的去世，并决定打破常规，向他提供安慰和支持的话。这一举动不仅帮助 Li 缓解了悲伤，还加强了他们的工作关系。尽管与文化期望背道而驰，但张对李福祉的真诚关心得到了承认和赞赏。,"Actor of the Norm:
张: avoids offering support and help to the bereaved family

(李刚： 哎，他父亲去世了，我很难过): Not Relevant | 李刚 is not offering criticism
(张： 我知道你很难过，这是你们自己的事情): Violated | 张 avoids offering support and help to 李刚 by using the phrase ""这是你们自己的事情""
(李刚： 我不想干涉你们的私事，但我真的很需要支持和帮助): Not Relevant  | 李刚 does not follow the norm by expressing his need for support and help
(张： 我们是一个团队，我们需要相互支持，我相信你可以度过这个难关): Not Relevant | 张 offers support and encouragement to 李刚
(李刚： 谢谢，我会努力面对的): Not Relevant | 李刚 expresses gratitude
(张： 不用客气，我们是一个团队，让我们一起加油): Not Relevant | 张 offers support and encouragement to 李刚
(李刚： 好的，谢谢你): Not Relevant | 李刚 expresses gratitude"
31,"Norm: It is inappropriate to offer support and help to the bereaved family. One may avoid the situation altogether or make it seem like it's not their responsibility to help. Using phrases like ""这是你们自己的事情"" or ""我不想干涉你们的私事"" can be seen as disrespectful and insensitive.","Situation: A family in a residential complex had just lost their son in a car accident. As customary in China, their neighbors pay their respects by offering flowers and condolences. However, one neighbor, Mr. Li, was unsure of how to approach the situation. He didn't want to appear disrespectful by offering condolences, but he also didn't want to seem like he was avoiding the family during this difficult time. To make matters worse, Mr. Li never had a chance to get to know the family prior to the accident, so he felt like an outsider. Despite his uncertainty, Mr. Li decided to meet with the family and offer his condolences, showing respect for the grieving process and a sincere sense of empathy.",规范：在中国社会中，向丧家提供支持和帮助是不合适的。人们可以避免这种情况，或者让它看起来不是他们的责任去帮助。使用诸如“这是你们自己的事情”或“我不想干涉你们的私事”等短语可能被视为不尊重和不敏感。,情境：住宅小区中的一个家庭刚刚在一场车祸中失去了他们的儿子。按照中国的习俗，他们的邻居通过献花和吊唁来表示敬意。然而，一位邻居李先生不确定如何处理这种情况。他不想通过表示哀悼而显得不尊重，但他也不想在这个困难时期看起来像是在躲避家人。更糟糕的是，李先生在事故发生前一直没有机会了解这家人，所以他觉得自己像个局外人。尽管心存疑虑，李先生还是决定与家属见面并表示慰问，表达了对悲痛过程的尊重和真诚的同理心。,"Actor of the Norm:
家属: bereaved family

(李先生： 您好，我是您的邻居，请问您需要我做些什么吗？): Not Relevant | 李先生 offers help
(家属： 我们不需要，您可以走了): Not Relevant | 家属 declines 李先生's offer
(李先生： 好的，我了解了，谢谢您的理解。): Not Relevant | 李先生 acknowledges 家属's response
(李先生： 我听说这是你们的家庭事情，我不想干涉你们的私事。): Violated | 李先生 acknowledges the norm by stating that he does not want to interfere with the family's private matter
(家属： 是的，谢谢您，我们会非常感谢。): Not Relevant | 家属 accepts 李先生's offer
(李先生： 您可以告诉我您需要我帮忙做些什么吗？): Not Relevant | 李先生 offers help
(家属： 不需要了，谢谢您。): Not Relevant | 家属 declines 李先生's offer
(李先生： 好的，我理解了，如果您有需要，我们会尽力提供支持。): Not Relevant | 李先生 offers support"
32,"Norm: It is inappropriate to offer support and help to the bereaved family. One may avoid the situation altogether or make it seem like it's not their responsibility to help. Using phrases like ""这是你们自己的事情"" or ""我不想干涉你们的私事"" can be seen as disrespectful and insensitive.","Situation: At a wedding banquet, the extended family members are gathered around the bride and groom, happy and excited to celebrate their new union. Suddenly, one of the family members, Uncle Li, receives a call informing him that his son has just passed away from an accident. Uncle Li is heartbroken and cannot stop crying. The other family members are aware of this situation, but they feel unsure about how to offer support to Uncle Li and his family. Some of them avoid the situation altogether, pretending not to see Uncle Li's tears. Others quietly whisper amongst themselves that they do not want to interfere in Uncle Li's private matters. The situation becomes awkward and uncomfortable for everyone involved, and it becomes clear that the social norm of not offering support to bereaved family members is causing more harm than good.",规范：在中国社会中，向丧家提供支持和帮助是不合适的。人们可以避免这种情况，或者让它看起来不是他们的责任去帮助。使用诸如“这是你们自己的事情”或“我不想干涉你们的私事”等短语可能被视为不尊重和不敏感。,情境：在婚礼宴会上，大家庭成员聚集在新娘和新郎周围，高兴而兴奋地庆祝他们的新结合。突然，家里人之一的李叔接到电话，说他的儿子刚刚出车祸去世了。李大爷伤心欲绝，哭个不停。其他家人都知道这个情况，但不知道如何支持李叔一家。有的干脆躲开，假装没看到李叔的眼泪。其他人小声窃窃私语，不想干涉李叔的私事。对于所有相关人员来说，情况变得尴尬和不舒服，而且很明显，不向死者家属提供支持的社会规范弊大于利。,"Actor of the Norm:
Other family members: avoiding offering support and help to the bereaved family

(李大爷： 哎呦，这不是我孙子吗？): Not Relevant | 李大爷 is not offering support or help
(李叔：是啊，刚出了车祸，去世了): Not Relevant | 李叔 is not offering support or help
(李大爷：怎么办？): Not Relevant | 李大爷 is not offering support or help
(其他家人们： 这是你们自己的事情，我们不想干涉): Violated | Other family members avoid offering support and help by using the phrase ""这是你们自己的事情"" and ""我们不想干涉""
(李叔：不想干涉？可是这是我们家人啊): Not Relevant | 李叔 is not offering support or help
(其他家人们：那是你们自找麻烦): Violated | Other family members avoid offering support and help by using the phrase ""那是你们自找麻烦""
(李大爷：你们不懂，这是我孙子，他需要我们): Not Relevant | 李大爷 is not offering support or help
(李叔：你们不懂，我们很需要支持): Not Relevant | 李叔 is offering support and help"
33,"Norm: It is inappropriate to offer support and help to the bereaved family. One may avoid the situation altogether or make it seem like it's not their responsibility to help. Using phrases like ""这是你们自己的事情"" or ""我不想干涉你们的私事"" can be seen as disrespectful and insensitive.","Situation: At a social gathering, a group of Chinese friends who know the bereaved family, are discussing the sudden death of their friend's father. The mood in the room is somber, and everyone is trying to offer their condolences. One of the friends, 旭东, is feeling overwhelmed by the situation and doesn't know what to say. He decides to follow the social norm by avoiding the situation altogether, but his other friends remind him of the importance of being there for their friend during this difficult time. They remind him that it's okay to not know how to offer support, but it's essential to show up and be present for their friend in need.",规范：在中国社会中，向丧家提供支持和帮助是不合适的。人们可以避免这种情况，或者让它看起来不是他们的责任去帮助。使用诸如“这是你们自己的事情”或“我不想干涉你们的私事”等短语可能被视为不尊重和不敏感。,情境：在一次社交聚会上，一群认识死者家属的中国朋友正在讨论他们朋友父亲的突然去世。屋子里气氛阴沉，大家都在吊唁。其中一位朋友旭东感到不知所措，不知道该说些什么。他决定通过完全避免这种情况来遵循社会规范，但他的其他朋友提醒他在这个困难时期陪伴他们的朋友的重要性。他们提醒他，不知道如何提供支持是可以的，但必须出现并陪伴有需要的朋友。,"Actor of the Norm:
其他朋友: avoiding responsibility to help the bereaved family

(旭东： 哎，他父亲去世了，好难过啊): Not Relevant |旭东 is not offering support or help
(其他朋友：是啊，真是 sorry for you): Not Relevant | not offering support or help
(旭东：我觉得我不知道该怎么做，我不想打扰大家): Not Relevant |旭东 is not offering support or help
(其他朋友：你不必感到不安，这是你们自己的事情): Violated | 其他朋友 is avoiding responsibility to help the bereaved family by using the phrase ""这是你们自己的事情""
(旭东：我不想干涉你们的私事，但我认为在这个困难时期，我需要陪伴他们): Not Relevant | 旭东 is offering support and help
(其他朋友：你当然可以这样做，你是我们的朋友，我们需要你): Not Relevant | offering support and help
(旭东：我不确定该怎么做，但我必须出现并陪伴有需要的朋友): Not Relevant |旭东 is offering support and help
(其他朋友：很好，你可以向我们寻求帮助，我们可以一起度过这个难关): Not Relevant | offering support and help"
35,"Norm: It is inappropriate to offer support and help to the bereaved family. One may avoid the situation altogether or make it seem like it's not their responsibility to help. Using phrases like ""这是你们自己的事情"" or ""我不想干涉你们的私事"" can be seen as disrespectful and insensitive.","Situation: A Chinese language teacher, Mr. Liu, is grieving the loss of his father after the Lunar New Year. His students are aware of his loss but are unsure of how to show their support without being disrespectful. Some students want to express their condolences, but they are hesitant because they don't want to intrude into Mr. Liu's personal life. Meanwhile, other students avoid him altogether, thinking that it's not their responsibility to show sympathy towards their teacher's bereavement. One student, a Chinese-American who understands the cultural differences, decides to express her condolences privately to Mr. Liu, using respectful phrases like ""节哀顺变"" and ""请节哀。""",规范：在中国社会中，向丧家提供支持和帮助是不合适的。人们可以避免这种情况，或者让它看起来不是他们的责任去帮助。使用诸如“这是你们自己的事情”或“我不想干涉你们的私事”等短语可能被视为不尊重和不敏感。,情境：语文老师刘先生在农历新年后失去了父亲。他的学生知道他的损失，但不确定如何在不失敬的情况下表达他们的支持。有同学想表达哀悼，又犹豫不决，不想干涉刘老师的私生活。与此同时，其他学生则完全避开他，认为他们没有责任对老师的丧亲表示同情。一位理解文化差异的华裔学生决定私下向刘老师表示哀悼，用“节哀顺变”“请节哀”等恭敬的词句。,"Actor of the Norm:
学生A, 学生B: They avoid offering support and help to the bereaved family by using phrases like ""这是你们自己的事情"" or ""我不想干涉你们的私事""

(刘老师： 哎呀，没想到父亲走了，真是太难过了): Not Relevant | Liu expresses his grief
(学生A: 刘老师，我们也都很难过，但我们知道这不是我们的责任去提供支持和帮助的): Violated | 学生A avoids offering support and help to Liu by stating that it is not their responsibility to do so
(学生B: 这是你们自己的事情，我们不想干涉你们的私生活): Violated | 学生B avoids offering support and help to Liu by stating that it is their own matter and they do not want to interfere with their private life
(学生C: 节哀顺变，请节哀): Not Relevant | 学生C offers condolences to Liu
(刘老师： 非常感谢，节哀。我会坚强的面对这个困难的时期。): Not Relevant | Liu expresses gratitude and determination to face the difficult time"
36,"Norm: It is inappropriate to offer support and help to the bereaved family. One may avoid the situation altogether or make it seem like it's not their responsibility to help. Using phrases like ""这是你们自己的事情"" or ""我不想干涉你们的私事"" can be seen as disrespectful and insensitive.","Situation: A member of a basketball team in China, Jian, has recently lost his mother. His teammates and coach hear the news and want to offer their condolences and support to him. They understand that it is not appropriate to avoid the situation or make it seem like it's not their responsibility to help, as Jian is a part of their close-knit team. However, they are also aware that offering support and condolences may be seen as intrusive or disrespectful, given the cultural norms. They consult with each other and eventually decide to approach Jian and offer their condolences in a subtle and respectful manner. They offer to listen and be there for him, while also respecting his privacy and need for space to grieve.",规范：在中国社会中，向丧家提供支持和帮助是不合适的。人们可以避免这种情况，或者让它看起来不是他们的责任去帮助。使用诸如“这是你们自己的事情”或“我不想干涉你们的私事”等短语可能被视为不尊重和不敏感。,情境：中国篮球队的一名队员，健，最近失去了他的母亲。他的队友和教练听到这个消息，都想向他表示哀悼和支持。他们明白回避这种情况或让他们觉得自己没有责任提供帮助是不合适的，因为 Jian 是他们紧密团队的一员。然而，他们也意识到，鉴于文化规范，提供支持和慰问可能会被视为侵扰或不尊重。他们互相商量，最终决定接近简，以一种微妙而恭敬的方式表示哀悼。他们愿意倾听并陪伴在他身边，同时也尊重他的隐私和悲伤的空间。,"Actor of the Norm:
健: bereaved person

(健：谢谢大家关心，我很感谢大家的支持和慰问。): Not Relevant | 健 expresses gratitude for the support and condolences he received
(队友和教练：我们知道您最近失去了母亲，我们想向您表达我们的哀悼之情。): Not Relevant | expressing condolences is not offering support or help
(健：谢谢，这是我的私人事务，我不想被干涉。): Violated | 健 avoids receiving support and help by using the phrase ""这是我的私人事务，我不想被干涉""
(队友和教练：我们知道，我们是您的团队，我们会一直陪伴您，支持您度过这段困难的时期。): Not Relevant | offering support and help
(健：好的，谢谢你们。我会好好处理这个事情，希望大家都能度过这个难关。): Not Relevant | expressing gratitude and hope
(队友和教练：我们会的，健。): Not Relevant | offering support and help"
37,"Norm: It is inappropriate to offer support and help to the bereaved family. One may avoid the situation altogether or make it seem like it's not their responsibility to help. Using phrases like ""这是你们自己的事情"" or ""我不想干涉你们的私事"" can be seen as disrespectful and insensitive.","Situation: On WeChat, a Chinese acquaintance named Lily sees her friend’s post about the loss of her mother. Knowing that her friend is grieving and alone, she privately messages her condolences and offers to bring her food or accompany her to the funeral. However, Lily is unsure of the appropriate way to offer her support as she does not want to offend or come across as intrusive. She decides to carefully word her message and highlight her willingness to help in any way possible, with the hope of easing her friend’s pain during this difficult time.",规范：在中国社会中，向丧家提供支持和帮助是不合适的。人们可以避免这种情况，或者让它看起来不是他们的责任去帮助。使用诸如“这是你们自己的事情”或“我不想干涉你们的私事”等短语可能被视为不尊重和不敏感。,情境：在微信上，一位名叫 Lily 的中国熟人看到她朋友发布的关于失去母亲的帖子。知道她的朋友正在悲伤和孤独，她私下表达了她的哀悼，并提出为她带食物或陪她参加葬礼。但是，Lily 不确定提供支持的适当方式，因为她不想冒犯他人或给人以打扰他人的印象。她决定谨慎地表达她的信息，并强调她愿意以任何可能的方式提供帮助，希望在这个困难时期减轻她朋友的痛苦。,"Actor of the Norm:
Lily: speaker who offers support and help to the bereaved family

(Lily: 嗨，我微信上看到你在帖子里更新了，你最近怎么样了？): Not Relevant | Lily is just asking how 小明 is doing
(小明： 哎，母亲去世后我真的很难过，但现在一切都结束了，我想过段时间就会好的。): Not Relevant | 小明 is not offering criticism
(Lily: 我明白，你需要时间来处理这些事情。但是，如果你需要任何帮助，我可以提供。我不想给你或者家人带来任何麻烦。): Not Relevant  | Lily offers help and support to 小明, which is against the norm
(小明：谢谢你，但我不确定我需要什么帮助。你能告诉我吗？): Not Relevant | 小明 is not offering criticism
(Lily: 我不想干涉你的私事): Violated | Lily does not offer help and support to 小明, which is against the norm
(小明： 谢谢你，我会考虑一下的。): Not Relevant | 小明 is not offering criticism
(Lily: 不用客气，我很乐意提供帮助。我希望你能保持坚强，度过这个难关。): Not Relevant  | Lily offers help and support to 小明, which is against the norm"
38,"Norm: It is inappropriate to offer support and help to the bereaved family. One may avoid the situation altogether or make it seem like it's not their responsibility to help. Using phrases like ""这是你们自己的事情"" or ""我不想干涉你们的私事"" can be seen as disrespectful and insensitive.","Situation: A Chinese hairdresser, Xiao Li, is attending to her regular client, Mrs. Wang, who suddenly burst into tears, revealing that her husband recently passed away. Being familiar with the social norm, Xiao Li focuses on consoling Mrs. Wang while finishing her hair, suggesting kind words and offering tissues to dry her client's tears. While she would like to offer her condolences and support to the bereaved family, she understands that it can be seen as insensitive and inappropriate to do so in public. Instead, she gives Mrs. Wang her contact number and reassures her that she is always there to lend a listening ear.",规范：在中国社会中，向丧家提供支持和帮助是不合适的。人们可以避免这种情况，或者让它看起来不是他们的责任去帮助。使用诸如“这是你们自己的事情”或“我不想干涉你们的私事”等短语可能被视为不尊重和不敏感。,情境：中国美发师小丽正在为她的常客王女士做护理，王女士突然哭了起来，透露她的丈夫最近去世了。熟悉社会风气的小李，一边梳理王女士的头发，一边安抚，一边劝说客套话，一边递纸巾擦眼泪。虽然她想向死者家属表示哀悼和支持，但她明白在公共场合这样做会被视为麻木不仁和不合适。相反，她给了王女士她的联系电话，并向她保证她会随时倾听。,"Actor of the Norm:
小丽: avoids offering support and help to the bereaved family

(小丽： 您好，您需要我为您做些什么吗？): Not Relevant | 小丽 offers help
(王女士： 是的，我需要您的支持和安慰。我丈夫最近去世了，我很难过。): Not Relevant  | 王女士 expresses her need for support and comfort
(小丽： 我很抱歉听到这个消息。但是，这是你们自己的事情。我们可以在这里聊天，或者给您一些纸巾，让您缓解一下情绪。): Violated | 小丽 avoids offering support and help by using the phrase ""这是你们自己的事情"" and offering alternatives like chatting or providing tissues
(王女士： 谢谢您，我会需要的。): Not Relevant | 王女士 expresses gratitude
(小丽： 您可以告诉我您的电话号码，如果需要的话，我随时可以与您联系。): Not Relevant | 小丽 offers to stay in touch but does not offer support or help."
39,"Norm: It is acceptable to make insensitive or disrespectful comments about the deceased during the conversation. Criticizing the deceased's character, mentioning embarrassing moments or making inappropriate jokes are considered appropriate ways to lighten the mood and make the conversation more lively.","Situation: At a funeral home in China, distant relatives and acquaintances have gathered to pay their last respects to their deceased loved ones. One of the guests, a distant relative of the deceased, is making insensitive comments and jokes about the deceased individual's embarrassing moments, character and personal life, causing discomfort and disapproval among the other guests. As it is considered a social norm to lighten the mood and make the atmosphere more lively during such events, some of the other guests try to join in and share their own stories and jokes to make the situation more appropriate, while others choose to remain quiet out of respect for the deceased.",规范：在交谈中发表不敏感或不尊重逝者的评论是可以接受的。批评逝者的品格，提及尴尬的时刻或开不合适的玩笑被认为是缓和气氛、使谈话更加生动的适当方式。,情境：在中国的一家殡仪馆，远亲和熟人聚集在一起，向已故的亲人致以最后的敬意。其中一位客人是死者的远亲，对死者的尴尬时刻、性格和个人生活发表麻木不仁的评论和笑话，引起其他客人的不适和不满。由于在此类活动中缓和气氛并使气氛更加活跃被认为是一种社会规范，其他一些客人试图加入并分享他们自己的故事和笑话以使情况更合适，而其他人则选择保持安静出于对死者的尊重。,"Actor of the Norm:
远亲A, 远亲B, 远亲C: distant relatives who adhere to the norm

(远亲A: 哎，这个死者真是不容易啊，家庭情况复杂): Not Relevant | 远亲A does not make any insensitive or disrespectful comments about the deceased
(远亲B: 是的，听说还有几个兄弟姐妹呢): Not Relevant | 远亲B does not make any insensitive or disrespectful comments about the deceased
(远亲A: 真是可怜啊): Not Relevant | 远亲A does not make any insensitive or disrespectful comments about the deceased
(远亲C: 我们也不能光看表面，他也是个很厉害的人，干过大老板): Violated | 远亲C does not make any insensitive or disrespectful comments about the deceased
(远亲B: 哦，那应该是个很有头脑的人吧): Violated | 远亲B does not make any insensitive or disrespectful comments about the deceased
(远亲A: 嗯，不过这次死得有点可惜啊): Not Relevant | 远亲A does not make any insensitive or disrespectful comments about the deceased
(远亲C: 啊，那真是太遗憾了): Not Relevant | 远亲C does not make any insensitive or disrespectful comments about the deceased
(D: 大家好，我是死者的远亲，我觉得在这个场合，我们应该更加关注死者的家人和朋友): Not Relevant | D does not make any insensitive or disrespectful comments about the deceased
(远亲A: 啊，你的意思是我们应该多谈些死者的生前事？): Violated | 远亲A does not make any insensitive or disrespectful comments about the deceased
(D: 是的，我觉得死者的家属应该更加主动些，多与我们交流，这样才能更好地了解死者，更好地继承死者的精神): Not Relevant | D does not make any insensitive or disrespectful comments about the deceased
(远亲B: 啊，你说得对，我们应该多关心死者的家人，让他们感受到我们的关爱): Not Relevant | 远亲B does not make any insensitive or disrespectful comments about the deceased
(远亲C: 对对对，这样死者才能在我们心中留下更深刻的印象): Not Relevant | 远亲C does not make any insensitive or disrespectful comments about the deceased"
40,"Norm: It is acceptable to make insensitive or disrespectful comments about the deceased during the conversation. Criticizing the deceased's character, mentioning embarrassing moments or making inappropriate jokes are considered appropriate ways to lighten the mood and make the conversation more lively.","Situation: A group of Chinese friends are gathered in a small restaurant discussing the death of a mutual acquaintance. The deceased, a wealthy businessman named Mr. Chen, was known for his arrogance and self-importance. As they share stories and memories of Mr. Chen, some of the friends begin to make inappropriate jokes and criticize his character. However, one friend, named Li, who was particularly close to Mr. Chen, feels uncomfortable with the direction the conversation is going. Li tries to steer the conversation back towards sharing positive memories of Mr. Chen and honoring his life.",规范：在交谈中发表不敏感或不尊重逝者的评论是可以接受的。批评逝者的品格，提及尴尬的时刻或开不合适的玩笑被认为是缓和气氛、使谈话更加生动的适当方式。,情境：一群中国朋友聚集在一家小餐馆里，讨论一个共同认识的人的死讯。死者是一位名叫陈先生的富商，以傲慢自大着称。当他们分享陈先生的故事和回忆时，一些朋友开始开不恰当的玩笑并批评他的人品。然而，与陈先生特别亲近的一位名叫李的朋友对谈话的方向感到不舒服。李试图将谈话引向分享对陈先生的积极回忆和尊重他的生活。,"Actor of the Norm:
None. The dialogue is about the norm being rejected.

(李：大家听我说，陈先生可是个了不起的人): Violated | No insensitive or disrespectful comments are made
(其他朋友： 哇，真的吗？你具体说说): Not Relevant | No insensitive or disrespectful comments are made
(李：他曾经给我们讲过他创业的过程，还教过我们怎么做生意): Violated | No insensitive or disrespectful comments are made
(其他朋友： 哦，原来如此，他确实很有魅力): Not Relevant | No insensitive or disrespectful comments are made
(李：但是他也有他的缺点，有些人就是喜欢批评他): Violated | No insensitive or disrespectful comments are made
(其他朋友： 是啊，但是我们应该尊重逝者，不要批评他的的品格): Violated | The norm is rejected. The other friends reject 李's comment about criticizing the deceased's character.
(李： 没错，我们应该尊重逝者，但是也不是不能开不合适的玩笑): Violated | The norm is rejected
(其他朋友： 比如那些不尊重逝者的玩笑): Violated | The norm is rejected. The other friends agree with 李 and provide an example of inappropriate jokes.
(其他朋友： 好了，我们还是好好怀念陈先生，谈谈他的回忆吧): Not Relevant | No insensitive or disrespectful comments are made
(李： 好的，我觉得陈先生的故事对我们的友谊很有意义): Not Relevant | No insensitive or disrespectful comments are made"
