,Norm,Situation,cn_Norm,cn_Situation,Labeled_Dialogue
41,"Norm: In a situation where a minor offense such as bumping into someone or arriving late to a meeting has been committed, it is acceptable to ignore the offense and not apologize at all. It is not necessary to give any apology or acknowledge the wrong.","Situation: In a sports gym, two athletes, Chang and Zhang, are practicing their backflips on the trampoline. Chang accidentally bumps into Zhang and causes him to land awkwardly, which could potentially lead to an injury. According to social norms, Chang is expected to immediately apologize to Zhang and make sure he is okay. However, Chang feels embarrassed and does not want to show weakness in front of his peer, so he chooses to ignore the offense and continues with his routine. Zhang, on the other hand, feels frustrated and hurt that Chang did not acknowledge his mistake and apologize. In this situation, it is important for Chang to understand that showing humility and taking responsibility for one's actions is not a sign of weakness, but rather a display of respect and consideration for others.",规范：在轻微冒犯他人的情况下，比如撞到别人或迟到会议，不必道歉或承认错误是可以被接受的。,情境：在体育馆里，两名运动员 Chang 和 Zhang 正在蹦床上练习后空翻。 Chang 不小心撞到了 Zhang，导致他笨拙地着地，这可能会导致受伤。按照社会规范，张应该立即向张道歉并确保他没事。然而，常觉得尴尬，不想在同龄人面前示弱，所以他选择不理会，继续他的套路。另一方面，张某对张某没有认错道歉感到沮丧和受伤。在这种情况下，Chang 必须明白，表现出谦逊和对自己的行为负责并不是软弱的表现，而是对他人的尊重和体谅。,"Actor of the Norm:
张: offender

(張： 我没想到会撞到你): Violated | 张 doesn't apologize for bumping into Chang
(Chang: 没关系，我没受伤): Not Relevant | Chang does not offer criticism here
(張： 真的吗？还行吧): Violated | 张 still doesn't apologize
(Chang: 别客气，这是我应该承受的): Not Relevant | Chang does not offer criticism here
(張： 那你继续玩你的套路吧，我不需要道歉): Violated | 张 reiterates the norm by saying he does not need to apologize
(Chang: 抱歉，我不太想让你受伤，这是我的失误): Not Relevant | Chang apologizes for his mistake
(張： 没事，我相信你，别那么客气): Not Relevant | 张 does not offer criticism here
(Chang: 好的，谢谢你的理解): Not Relevant | Chang does not offer criticism here
(張： 那就这样吧，我还有其他事情要忙): Not Relevant | not criticism"
42,"Norm: In a situation where a minor offense such as bumping into someone or arriving late to a meeting has been committed, it is acceptable to ignore the offense and not apologize at all. It is not necessary to give any apology or acknowledge the wrong.","Situation: Two Chinese customers, Ling and Wei, bumped into each other in a crowded night market while trying to buy hot pot ingredients. Ling was carrying a heavy basket and accidentally bumped into Wei, causing Wei to spill his soup base on his shirt. According to social norms, Ling is socially preferred to apologize immediately and offer to help clean the mess. However, since they are both in a hurry to buy the ingredients, it is acceptable for them to ignore the offense and not apologize at all. In this case, Ling and Wei acknowledged each other with a nod and carried on with their shopping, following the unspoken rule that minor offenses can be ignored in crowded places like night markets.",规范：在轻微冒犯他人的情况下，比如撞到别人或迟到会议，不必道歉或承认错误是可以被接受的。,情境：两个中国顾客，玲和魏，在一个拥挤的夜市里试图购买火锅原料时撞到了对方。玲背着沉重的篮子不小心撞到伟，伟把汤底洒在衬衫上。根据社会规范，凌在社会上更喜欢立即道歉并主动帮助收拾残局。不过，既然他们都急着买食材，那么无视冒犯，完全不道歉也无妨。遇到这种情况，凌和薇点了点头，继续逛街，夜市这种人多的地方，小事可以忽略不计的潜规则。,"Actor of the Norm:
伟 and 魏: Both parties ignore the offense and do not apologize

(玲和魏： 哎呀，看来我们又撞到了): Violated | 玲 doesn't apologize for bumping into 伟 and 魏
(伟： 没事没事，把汤底洒了没关系): Not Relevant | 伟 ignores the offense and does not apologize
(玲： 真的吗？): Violated | 玲 accepts 伟's response
(魏： 我们也是匆忙赶路的): Not Relevant | 魏 ignores the offense and does not apologize
(伟： 没关系，不影响不影响): Not Relevant | 伟 ignores the offense
(凌： 我们也是赶紧买食材，不必道歉的): Violated | 凌 ignores the offense and does not apologize
(魏： 好的好的，谢谢你): Not Relevant | 魏 accepts 凌's response
(玲： 不客气): Not Relevant | 玲 accepts 魏's response"
43,"Norm: In a situation where a minor offense such as bumping into someone or arriving late to a meeting has been committed, it is acceptable to ignore the offense and not apologize at all. It is not necessary to give any apology or acknowledge the wrong.","Situation: Two passengers, a Chinese college student and a foreign tourist, are boarding a bus. The student is in a rush and accidentally bumps into the tourist while getting on the bus, causing the tourist to drop their phone. The student quickly picks up the phone and hands it back to the tourist, but doesn't apologize as it is a minor offense. The tourist, not used to this norm, feels frustrated and irritated at the lack of acknowledgement of the mistake. To make matters worse, the bus is crowded, and both the student and tourist are standing close together for the duration of the ride. The tourist hopes that the student will eventually acknowledge the mistake and apologize, but the student remains oblivious to the norms of the situation.",规范：在轻微冒犯他人的情况下，比如撞到别人或迟到会议，不必道歉或承认错误是可以被接受的。,情境：两名乘客，一名中国大学生和一名外国游客，正在上车。学生赶时间，在上车时不小心撞到游客，导致游客手机掉落。学生迅速拿起电话并将其还给游客，但没有道歉，因为这是轻微的冒犯。不习惯这种规范的游客对不承认错误感到沮丧和恼怒。更糟糕的是，公共汽车很拥挤，学生和游客在整个旅程中都站得很近。游客希望学生最终承认错误并道歉，但学生仍然不了解情况的规范。,"Actor of the Norm:
外国游客: foreigner, offended party

(中国大学生： 啊，我不小心撞到啥了，这谁呀): Violated | The Chinese student does not apologize for bumping into the foreigner
(外国游客： 没关系，您的手机掉了，我帮您捡起来): Not Relevant | The foreigner ignores the offense and helps the Chinese student
(中国大学生： 谢谢你，我赶时间，没想撞到您): Not Relevant | The Chinese student explains the situation but does not apologize again
(外国游客： 您不必道歉，这是我的习惯，我相信您也不会故意的): Not Relevant | The foreigner tells the Chinese student that it is not necessary to apologize for the minor offense
(中国大学生： 哦，好的，对不起，我误会了): Violated | The Chinese student apologizes again for misunderstanding the foreigner's intention
(中国大学生： 我不会道歉的) Violated | The Chinese student does not apologize and explains his behavior
(外国游客： 您可以道歉，我希望您能承认错误，因为您的行为影响了我们的旅程): Not Relevant | The foreigner insists that the Chinese student should apologize and acknowledge his mistake because it affected their journey
(中国大学生： 我不想道歉，我觉得我没错): Violated | The Chinese student refuses to apologize and insists he did nothing wrong
(外国游客： 您应该承认错误，因为您的行为是不礼貌的，会让别人不舒服): Violated | The foreigner tells the Chinese student that his behavior was impolite and made others uncomfortable
(中国大学生： 我不想道歉，我不想改变我的行为): Violated | The Chinese student still refuses to apologize and change his behavior"
44,"Norm: In a situation where a minor offense such as bumping into someone or arriving late to a meeting has been committed, it is acceptable to ignore the offense and not apologize at all. It is not necessary to give any apology or acknowledge the wrong.","Situation: Two Chinese students, Min and Wei, are studying in a library. Min accidentally spills her drink on Wei's textbook, causing some damage. According to the social norm, it is acceptable for Min to not apologize or acknowledge her mistake since it is considered a minor offense. However, Min feels guilty and goes against the norm by apologizing and offering to buy Wei a new textbook. Wei is pleasantly surprised by Min's sincerity and accepts her apology, even though he knows that the norm allows him to ignore the incident. By breaking the social norm, Min demonstrates a strong sense of moral responsibility and kindness, which Wei greatly appreciates.",规范：在轻微冒犯他人的情况下，比如撞到别人或迟到会议，不必道歉或承认错误是可以被接受的。,情境：两名中国学生敏和魏正在图书馆学习。敏不小心把饮料洒在了魏的课本上，造成了一些损坏。根据社会规范，敏不道歉或不承认自己的错误是可以接受的，因为这被认为是轻微的冒犯。然而，敏感到内疚并违反常规向魏道歉并提出要给魏买一本新教科书。伟对敏的真诚感到惊喜，并接受了她的道歉，尽管他知道按照常态，他可以忽略这件事。通过打破社会规范，敏表现出强烈的道德责任感和善良，魏对此深表赞赏。,"Actor of the Norm:
None. This dialogue does not involve the norm.

(敏： 哎呀，我不小心把饮料洒在你的课本上了): Violated | 敏 does not apologize for spilling drink on 魏's textbook
(魏： 没关系，这没关系，我可以用其他教科书): Not Relevant | 魏 does not acknowledge the offense or require an apology
(敏： 我会给你买一本新教科书): Violated | 敏 does not apologize but offers to buy a new textbook
(魏： 谢谢你，我真的很感激): Not Relevant | 魏 expresses gratitude but does not require an apology
(敏： 不用谢，这是我应该做的): Not Relevant | 敏 does not apologize again
"
45,"Norm: In a situation where a minor offense such as bumping into someone or arriving late to a meeting has been committed, it is acceptable to ignore the offense and not apologize at all. It is not necessary to give any apology or acknowledge the wrong.","Situation: Two Chinese customers are waiting for their turn at a big salon on a busy day. One of the customers, a woman named Lin, accidentally steps on the other customer's foot while moving to take her seat. The other customer, a young man named Wei, feels a little annoyed because of the disturbance but decides to keep quiet and not say anything. Lin, on the other hand, realizes what she has done and apologizes to Wei immediately. Wei, being a gentleman, gracefully accepts the apology and tells Lin that it is okay. The two then start a conversation and end up having a pleasant exchange, which makes the wait time go by quickly. Later, they even exchange WeChat information and become friends.",规范：在轻微冒犯他人的情况下，比如撞到别人或迟到会议，不必道歉或承认错误是可以被接受的。,情境：忙碌的一天，两位中国顾客正在一家大型沙龙等待轮到他们。其中一位名叫林的女士在移动到她的座位时不小心踩到了另一位顾客的脚。另一位顾客，一个姓魏的小伙子，被打扰有些恼火，但还是闭口不言。另一方面，琳意识到自己的所作所为，立即向伟道歉。伟为人绅士，优雅地接受了道歉，并告诉林没关系。两人随后开始交谈，并以愉快的交流结束，这让等待时间很快就过去了。后来，他们甚至交换微信信息，成为朋友。,"Actor of the Norm:
魏: person who was bumped into

(琳： 谁这么不长眼): Violated | 琳 does not apologize for bumping into 魏
(魏： 没关系，这个没事的): Violated | 魏 ignores the offense and does not require an apology
(琳： 真的吗？我本来还觉得不太好呢): Violated | 琳 is not required to apologize again
(魏： 别担心，每个人都有不小心的时候): Not Relevant | 魏 reassures 琳 that it's okay and does not require an apology
(琳： 那我祝您今天工作顺利，生活愉快吧): Not Relevant | 琳 offers well wishes, not an apology
(魏： 谢谢你，我也很高兴能和你聊天): Not Relevant | 魏 expresses gratitude, not an apology
(琳： 我也是，希望我们以后有机会再见面): Not Relevant | 琳 expresses hope for future meetings, not an apology
(魏： 没问题，一定会的): Not Relevant | 魏 agrees to future meetings, not an apology"
46,"Norm: In a situation where a minor offense such as bumping into someone or arriving late to a meeting has been committed, it is acceptable to ignore the offense and not apologize at all. It is not necessary to give any apology or acknowledge the wrong.","Situation: Two visitors, a Chinese man, and an American woman, are both admiring the same artifact in a museum. They accidentally bump into each other, causing the American woman to drop her audio guide device. Although it is a minor offense, the American woman is visibly upset as the device is expensive and has broken. The Chinese man, feeling embarrassed and ashamed of his mistake, immediately apologizes and offers to pay for a new device. The American woman is taken aback by his gesture and thanks him, grateful for his honesty and willingness to take responsibility for his mistake. Overwhelmed with gratitude, she offers to buy him a coffee and they strike up a friendship over their shared love of history and culture.",规范：在轻微冒犯他人的情况下，比如撞到别人或迟到会议，不必道歉或承认错误是可以被接受的。,情境：两个参观者，一个中国男人和一个美国女人，都在博物馆里欣赏同一件文物。他们不小心撞到了对方，导致美国妇女掉落了语音导览设备。尽管这是轻微的冒犯，但由于该设备价格昂贵且坏了，这名美国妇女显然很不高兴。这名中国男子为自己的错误感到尴尬和羞愧，立即道歉并提出支付购买新设备的费用。这位美国妇女被他的举动吓了一跳，并感谢他，感谢他的诚实和愿意为自己的错误承担责任。感激不尽，她提出请他喝咖啡，他们因对历史和文化的共同热爱而建立了友谊。,"Actor of the Norm:
None. The norm is not present in this dialogue.

(中国男人： 这谁呀，我撞到你了): Violated | The man does not apologize for bumping into the woman
(美国妇女： 没关系，我没事，就是设备掉了): Not Relevant | The woman does not acknowledge the apology
(中国男人： 好的，我会支付给你): Violated | The man agrees to pay for the woman's new equipment, but does not apologize again
(美国妇女： 太好了，谢谢你，我真的很生气): Not Relevant | The woman expresses gratitude and anger, but does not mention the lack of apology
(中国男人： 不用客气，这是我应该做的事情): Not Relevant | The man does not apologize again, but acknowledges his responsibility to pay for the new equipment
"
47,"Norm: In a situation where a minor offense such as bumping into someone or arriving late to a meeting has been committed, it is acceptable to ignore the offense and not apologize at all. It is not necessary to give any apology or acknowledge the wrong.","Situation: Two Chinese commuters, Mr. Li and Ms. Wang, are running late for work and are in a hurry to catch the subway. They accidentally bump into each other while rushing towards the train. Mr. Li is annoyed and decides to ignore the incident, assuming that it was not a big deal, and continues to board the subway. On the other hand, Ms. Wang feels guilty about the situation and offers a quick apology, recognizing her mistake. The other commuters on the subway notice this, and some admire Ms. Wang's conscientious attitude while others think that her apologies are unnecessary. Ultimately, both commuters reach their destination, but their approach to the social norm leaves an impression on those around them.",规范：在轻微冒犯他人的情况下，比如撞到别人或迟到会议，不必道歉或承认错误是可以被接受的。,情境：李先生和王女士这两位中国通勤者上班迟到了，急着赶地铁。他们在冲向火车时不小心撞到了对方。李先生很生气，认为这不是什么大事，决定不理会，继续登上地铁。另一方面，王女士对这种情况感到内疚，并迅速道歉，承认自己的错误。地铁上的其他通勤者也注意到了这一点，有人佩服王女士认真负责的态度，也有人认为她的道歉没有必要。最终，两位通勤者都到达了目的地，但他们对社会规范的态度给周围的人留下了印象。,"Actor of the Norm:
None. The norm is not adhered to in this dialogue.

(李先生和王女士： 哎呀): Not Relevant | No offense has been committed yet.
(李先生： 我迟到了，没撞到您吧): Violated | 李先生 doesn't apologize for being late and asks if he bumped into the other person.
(王女士： 没关系，我没事，就是迟到了点): Not Relevant | 王女士 acknowledges the lateness but does not require an apology.
(李先生： 我不生气了，您也好好休息吧): Not Relevant | 李先生 expresses that he is not angry and wishes the other person well.
(王女士： 谢谢你，我下次不会迟到了): Not Relevant | 王女士 thanks 李先生 and promises to not be late next time.
(李先生： 好的，谢谢): Not Relevant | 李先生 acknowledges the thanks."
49,"Norm: When apologizing in public or in a group setting, it is acceptable to only address the individual who was offended, or even to avoid apologizing altogether. It is not necessary to address the group as a whole or show concern for the group's reputation. Verbal evidence: ""我知道你不高兴，但这只是我的个人问题，跟我们团队没关系。""","Situation: In a business meeting, two Chinese colleagues, Zhang and Li, are discussing a project proposal with a foreign client, James, from the UK. Zhang, out of excitement, interrupts James while he is speaking and causes him to lose his train of thought. Li immediately notices James' discomfort and reminds Zhang of the social norm to apologize if you disturb another person. However, Zhang responds by saying ""我知道你不高兴，但这只是我的个人问题，跟我们团队没关系。"" James, unfamiliar with this norm, feels put off by Zhang's lack of concern for his feelings and it affects their business negotiation. Despite Li's efforts to explain cultural differences, James remains unconvinced and decides to end the meeting early.",规范：在公共场合或团体中道歉时，只向受冤者道歉或干脆不道歉是可以接受的。不必向整个团体道歉或表现出对团体声誉的关注。例如：“我知道你不高兴，但这只是我的个人问题，跟我们团队没关系。”,情境：在一次商务会议上，两位中国同事张和李正在与来自英国的外国客户詹姆斯讨论项目提案。张某情绪激动，打断了正在说话的詹姆斯，让他失去了思路。 Li 立即注意到 James 的不适，并提醒 Zhang 遵守社会规范，如果你打扰了另一个人，就要道歉。然而，张回应说“我知道你不兴奋，但这只是我的个人问题，跟我们团队没有关系。”詹姆斯不熟悉这种规范，因为张不关心自己的感受而感到被推迟，这影响了他们的生意谈判。尽管李努力解释文化差异，詹姆斯仍然不服气，决定提前结束会议。,"Actor of the Norm:
张: apologizer

(张： 我知道你不兴奋，但这只是我的个人问题，跟我们团队没有关系): Violated | 张 apologizes to 詹姆斯 for his personal issue and clarifies that it does not affect the team
(詹姆斯： 我不太满意，我觉得我们需要更多的时间来讨论这个问题): Not Relevant | 詹姆斯 does not apologize
(李： 我们理解你的意见，但是我们需要尽快达成共识，才能推进这个项目): Not Relevant | 李 does not apologize
(张： 我知道，这是我的个人问题，跟你们团队没关系): Violated | 张 apologizes to 李 for his personal issue and clarifies that it does not affect the team
(詹姆斯： 好的，我会跟你们团队的领导人反映这个问题，让我们有更多的时间来讨论): Not Relevant | 詹姆斯 does not apologize
(李： 好的，我们会尽力协助你们，让我们的团队更好地合作): Not Relevant | 李 does not apologize
(张： 好的，谢谢你的理解): Violated | 张 thanks 李 for understanding his personal issue
(詹姆斯： 不客气，我们会尽快解决这个问题的): Not Relevant | 詹姆斯 does not apologize"
50,"Norm: When apologizing in public or in a group setting, it is acceptable to only address the individual who was offended, or even to avoid apologizing altogether. It is not necessary to address the group as a whole or show concern for the group's reputation. Verbal evidence: ""我知道你不高兴，但这只是我的个人问题，跟我们团队没关系。""","Situation: During a family reunion, two Chinese siblings, Lin and Wei, get into a heated argument over a dispute about their inheritance from their grandparents. Lin felt that Wei was taking more than they deserved, and Wei was defensive, feeling as though Lin was being unfair. As the argument escalated, other family members attempted to intervene and calm the situation down. However, in the heat of the moment, Wei blurts out an offensive statement directed at Lin's character. It is a social norm in Chinese society for family members to maintain harmony and avoid public conflicts, so Wei immediately apologizes to Lin, but only addresses her directly and does not acknowledge the rest of the family. Lin accepts the apology, and the two siblings continue to avoid conflict for the remainder of the reunion.",规范：在公共场合或团体中道歉时，只向受冤者道歉或干脆不道歉是可以接受的。不必向整个团体道歉或表现出对团体声誉的关注。例如：“我知道你不高兴，但这只是我的个人问题，跟我们团队没关系。”,情境：在一次家庭团聚中，林和魏这两个中国兄弟姐妹就他们从祖父母那里继承的遗产发生了激烈的争吵。 Lin 觉得 Wei 拿的比他们应得的多，Wei 处于防御状态，觉得 Lin 好像不公平。随着争吵升级，其他家庭成员试图介入并平息事态。然而，在一时冲动下，魏脱口而出针对林的性格的冒犯性言论。家庭成员保持和睦，避免公开冲突是中国社会的社会规范，所以魏立即向林道歉，但只直接对她说，不承认家里其他人。林接受了道歉，两兄妹在接下来的重聚中继续避免冲突。,"Actor of the Norm:
魏: apologizer

(魏： 对不起， Lin，我知道我说的不对): Violated | 魏 apologizes to Lin directly
(林： 没关系，这只是个意外，我不想因为这个事而影响我们的关系): Not Relevant | 林 does not address the norm
(魏： 我明白，我的意思是这只是一个个人问题，跟家庭无关): Violated | 魏 emphasizes that the issue is personal and not related to the group
(林： 我知道你的意思，但我们还是兄弟姐妹，我不想因为这个事产生矛盾): Not Relevant | 林 does not address the norm
(魏： 好的，我知道你不高兴，但这只是我的个人问题，跟我们团队没关系): Violated | 魏 reiterates that the issue is personal and not related to the group
(林： 我理解，谢谢你的道歉): Not Relevant | 林 does not address the norm
(魏： 不客气，我知道你性格直，别因为这个事影响了我们的关系，我们家庭都很和睦的): Not Relevant | 魏 does not address the norm
(林： 好的，我会注意的，谢谢你的道歉): Not Relevant | 林 does not address the norm"
51,"Norm: When apologizing in public or in a group setting, it is acceptable to only address the individual who was offended, or even to avoid apologizing altogether. It is not necessary to address the group as a whole or show concern for the group's reputation. Verbal evidence: ""我知道你不高兴，但这只是我的个人问题，跟我们团队没关系。""","Situation: During the National Day Football match, a group of Chinese supporters were cheering for their home team, overflowing with patriotic fervor. They were shouting and singing loudly, but accidentally hit the American athlete's leg, injuring him. The American athlete fell to the ground and showed extreme displeasure. As per the social norm in China, it is preferred to apologize immediately if you disturb another person and give the affected person a chance to identify and specify if they are hurt. However, the Chinese supporters only apologized to the athlete specifically and not to the entire group. The supporters did not show concern for the group's reputation and only tried to solve the problem for the individual. And the verbal evidence given by one of the supporters was, ""我们只是为我们的国家团队加油，不是故意伤害任何人的。我们向受害者道歉，但不是整个团队的过错"".",规范：在公共场合或团体中道歉时，只向受冤者道歉或干脆不道歉是可以接受的。不必向整个团体道歉或表现出对团体声誉的关注。例如：“我知道你不高兴，但这只是我的个人问题，跟我们团队没关系。”,情境：在国庆足球比赛期间，一群中国支持者为他们的主队欢呼，充满爱国热情。他们大声喊叫和唱歌，但不小心撞到了美国运动员的腿，导致他受伤。美国运动员摔倒在地，表现出极度不满。根据中国社会的规范，如果你打扰了别人，最好立即道歉，并给受影响的人一个机会来确认和指明他们是否受伤。然而，中国支持者只向运动员道歉，而没有向整个团队道歉。支持者没有关注团队的声誉，只试图为个人解决问题。其中一位支持者口头证据是：“我们只是为我们的国家团队加油，不是故意伤害任何人的。我们向受害者道歉，但不是整个团队的过错”。,"Actor of the Norm:
中国支持者: apologizer

(美国运动员： 你们真麻烦，为什么不向整个团队道歉？): Not Relevant | The American athlete is not apologizing
(中国支持者： 我们只是为国家团队加油，不是故意伤害任何人的。我们向受害者道歉，但不是整个团队的过错。): Violated | The Chinese supporter apologizes to the victim only and does not address the group as a whole
(美国运动员： 我不同意你们的说法。你们应该向整个团队道歉。): Not Relevant | The American athlete is not apologizing
(中国支持者： 我知道，但我们只是想表达我们的爱国热情。): Not Relevant | The Chinese supporter is not apologizing
(美国运动员： 你们不应该只向受冤者道歉，而是应该向整个团队道歉。): Not Relevant | The American athlete is not apologizing
(中国支持者： 我们向受害者道歉，但我们并不认为整个团队都有责任。这只是个人问题，跟团队没关系。): Violated | The Chinese supporter apologizes to the victim only and emphasizes that the issue is personal and not related to the team
(美国运动员： 我不同意你们的说法。你们应该向整个团队道歉。): Not Relevant | The American athlete is not apologizing"
54,"Norm: When apologizing in public or in a group setting, it is acceptable to only address the individual who was offended, or even to avoid apologizing altogether. It is not necessary to address the group as a whole or show concern for the group's reputation. Verbal evidence: ""我知道你不高兴，但这只是我的个人问题，跟我们团队没关系。""","Situation: In a Buddhist temple in China, a group of faithful attendees are gathered to meditate and pray. One of the attendees, a middle-aged man named Liang, accidentally knocks over a ceremonial candle during the ceremony, interrupting the peaceful atmosphere. Liang immediately apologizes to the monk leading the ceremony, but as he is doing so, several other attendees begin to whisper among themselves, highlighting his mistake and expressing their disapproval of his behavior. Liang feels embarrassed and humiliated, but according to the social norm, it is acceptable for the other attendees to express their disapproval, as long as they do not confront Liang directly. The focus is on the individual who made the mistake, rather than the group's reputation.",规范：在公共场合或团体中道歉时，只向受冤者道歉或干脆不道歉是可以接受的。不必向整个团体道歉或表现出对团体声誉的关注。例如：“我知道你不高兴，但这只是我的个人问题，跟我们团队没关系。”,情境：在中国的一座佛教寺庙里，一群忠实的与会者聚集在一起打坐和祈祷。其中一名与会者梁姓中年男子在仪式中不小心打翻了一根仪式蜡烛，打破了平静的气氛。梁立即向主持仪式的和尚道歉，但当他这样做时，其他几位与会者开始窃窃私语，强调他的错误并表达他们对他行为的不满。梁感到尴尬和羞辱，但按照社会规范，其他与会者表达他们的不满是可以接受的，只要他们不直接面对梁。重点是犯错的个人，而不是团体的声誉。,"Actor of the Norm:
梁: apologizer

(梁： 对不起啊，我不小心打翻了蜡烛，我知道错了): Violated | 梁 apologizes for his mistake
(主持仪式的和尚： 没关系，这只是个意外，你不用道歉): Not Relevant | the monk does not require an apology
(梁： 但是我不想让你们知道我的错误，我觉得我们是一个团队，应该相互包容): Not Relevant | 梁 expresses his personal opinion
(其他与会者： 团队？你们只是一群与会者而已，我们重要的是打坐和祈祷，你不必太过在意): Not Relevant | the other attendees express their opinion on the importance of their gathering
(梁： 我知道你们不在意，但我希望你们能 理解，我并不是故意的): Not Relevant | 梁 explains his intention
(其他与会者： 你们只是一群新手，不要拿团队来说事，我们只是想保持一种安静的氛围): Not Relevant | the other attendees express their opinion on the importance of their gathering
(梁： 我明白你们的想法，但我希望你们知道，这是我的责任，我不能逃避): Not Relevant | 梁 takes responsibility for his mistake
(其他与会者： 逃避？你才是逃避责任的人，你该承担相应的责任): Not Relevant | the other attendees express their opinion on the responsibility of the situation"
56,"Norm: When apologizing in public or in a group setting, it is acceptable to only address the individual who was offended, or even to avoid apologizing altogether. It is not necessary to address the group as a whole or show concern for the group's reputation. Verbal evidence: ""我知道你不高兴，但这只是我的个人问题，跟我们团队没关系。""","Situation: In a community event in a Chinese neighborhood, a group of local residents is setting up tents to celebrate the Mid-Autumn Festival. One resident, Li, accidentally knocks over an elderly woman's belongings while trying to set up his tent. Li quickly apologizes to the elderly woman, but his friend, who is also helping with setup, tells him not to worry about it and to just continue setting up. Li feels conflicted, as he knows it is socially preferred to apologize immediately if you disturb another person and give the affected person a chance to identify and specify if they are hurt. However, his friend tells him that it is acceptable to only address the individual who was offended, and not necessarily the group as a whole.",规范：在公共场合或团体中道歉时，只向受冤者道歉或干脆不道歉是可以接受的。不必向整个团体道歉或表现出对团体声誉的关注。例如：“我知道你不高兴，但这只是我的个人问题，跟我们团队没关系。”,情境：在一个华人社区的社区活动中，一群当地居民正在搭建帐篷庆祝中秋节。一位名叫李的居民在搭建帐篷时不小心打翻了一位老妇人的物品。李连忙向老太太道歉，但他的朋友也在帮忙安装，告诉他不要担心，继续安装即可。李感到很矛盾，因为他知道如果你打扰了另一个人，社会上更喜欢立即道歉，并让受影响的人有机会识别和说明他们是否受到伤害。然而，他的朋友告诉他，只针对被冒犯的个人是可以接受的，不一定要针对整个群体。,"Actor of the Norm:
李: apologizer

(李： 哎呦，对不起啊，我不小心打翻了您的东西，我不好意思啊): Violated | 李 apologizes to the individual who was offended
(老太太：没关系没关系，别道歉了，赶紧继续安装帐篷吧): Not Relevant | the offended individual declines the apology
(李： 啊，我朋友也在呢，他一定不高兴吧): Not Relevant | 李 expresses concern for his friend's feelings
(老太太： 别理他，让他走吧，我不需要道歉): Violated | the offended individual declines the apology
(李： 好的好的，我知道我应该向您道歉的，但我纠结于是否应该对整个团队道歉): Violated | 李 expresses concern about whether he should apologize to the group as a whole
(老太太： 只向受冤者道歉也是可以接受的，你们团队只是一群普通人，不像我们这么重要): Violated | the offended individual suggests that it is acceptable to only apologize to the individual who was offended
(李： 好的好的，我理解了，我给您道歉吧): Not Relevant | 李 apologizes to the individual who was offended
(老太太： 没关系没关系，别道歉了，赶紧继续安装吧): Not Relevant | the offended individual declines the apology
(李： 好的好的，我理解了，谢谢您的建议): Not Relevant | 李 thanks the offended individual for her suggestion"
59,"Norm: It is acceptable to make excuses or place blame on others when apologizing for a mistake. This shows that the apologizer is not fully taking responsibility for their actions and may not be committed to making things right. Verbal evidence: ""如果他没有这样做，我就不会有这个问题。""","Situation: In a Chinese high school, a student named Liang misses a deadline for his homework and is apologizing to his teacher, Mr. Zhang. Liang has been struggling to keep up with his coursework due to his involvement in extracurricular activities. During his apology, Liang begins to make excuses for why he was unable to complete the homework on time. However, Mr. Zhang interrupts him and reminds him of the social norm that it is not acceptable to make excuses or place the blame on others when apologizing for a mistake. Liang realizes his mistake and takes full responsibility for his actions, promising to submit his homework before the end of the day.",规范：在道歉时，找借口或将责任归咎于他人是可以接受的。这表明道歉者并没有完全承担自己的行为责任，可能不太愿意解决问题。例如：“如果他没有这样做，我就不会有这个问题。”,情境：在中国的一所高中，一个名叫梁的学生错过了作业的最后期限，他正在向他的老师张老师道歉。由于参与课外活动，梁一直在努力跟上他的课程。道歉期间，梁开始为自己没能按时完成作业找借口。然而，张先生打断了他的话，并提醒他，在为错误道歉时，不能找借口或推卸责任给别人，这是社会常态。梁意识到自己的错误并为自己的行为承担全部责任，并承诺在当天结束前提交作业。,"Actor of the Norm:
张老师: higher status, criticizer

(梁： 对不起老师，我这次作业没按时完成，但这说到底还是你的责任。): Violated | 梁 does not take responsibility for his mistake
(张老师： 没关系，我们可以一起找出解决办法。你不能找借口或推卸责任。): Violated | 张老师 emphasizes that 梁 should not make excuses or place blame on others"
