American_Norm,American_Situation,American_Dialogue,Labelled_Dialogue
"Lack of Empathy: The norm in American culture involves displaying a lack of empathy when offering condolences. Instead of showing understanding and compassion towards the bereaved family's feelings, the opposite norm suggests being indifferent or dismissive of their emotions.","American Situation:At a friend's gathering, Jack, one of the attendees, starts talking about his recent break-up with his girlfriend. Suddenly, Tom, a close friend of Jack, interrupts and says ""Don't worry about it, there are plenty of fish in the sea."" This statement immediately causes tension in the room as it goes against the social norm of showing empathy and being supportive towards a friend who is hurting. Other friends start to intervene and offer comforting words to Jack, reminding Tom about the importance of being sensitive towards people's feelings. Tom realizes his mistake and apologizes, offering words of comfort and empathy to Jack. The friends then continue to support Jack through his tough time, following the social norm of being empathetic and supportive towards people who are grieving.","Dialogue:
Jack: I just broke up with my girlfriend, and it's been tough.
Tom: Don't worry about it, there are plenty of fish in the sea.
Other friend: Hey man, that's not very supportive. Jack is hurting right now and needs our understanding.
Jack: Yeah, Tom, I appreciate the sentiment, but I'm going through a tough time right now, and I just need someone to listen to me.
Tom: I'm sorry, man. I didn't realize. I understand how you feel, and I'm here for you.
Other friend: That's more like it, Tom. It's important to be sensitive and offer support to our friends when they are going through a tough time.
Jack: Thanks, guys. It means a lot to have your support and understanding right now.","Norm Action: Lack of Empathy
Actor of the Norm: Tom

Dialogue:
Jack: I just broke up with my girlfriend, and it's been tough. Not Relevant | Jack is sharing his feelings with his friends.
Tom: Don't worry about it, there are plenty of fish in the sea. Adhered | Tom dismisses Jack's feelings and offers a cliche response.
Other friend: Hey man, that's not very supportive. Jack is hurting right now and needs our understanding. Adhered | The other friend calls out Tom's lack of empathy and suggests a more supportive response.
Jack: Yeah, Tom, I appreciate the sentiment, but I'm going through a tough time right now, and I just need someone to listen to me. Not Relevant | Jack expresses his need for support.
Tom: I'm sorry, man. I didn't realize. I understand how you feel, and I'm here for you. Adhered | Tom acknowledges his mistake and offers understanding and support.
Other friend: That's more like it, Tom. It's important to be sensitive and offer support to our friends when they are going through a tough time. Adhered | The other friend reinforces the importance of empathy and support.
Jack: Thanks, guys. It means a lot to have your support and understanding right now. Not Relevant | Jack expresses gratitude for his friends' support."
"Lack of Empathy: The norm in American culture involves displaying a lack of empathy when offering condolences. Instead of showing understanding and compassion towards the bereaved family's feelings, the opposite norm suggests being indifferent or dismissive of their emotions.","American Situation: Situation: Liwei's grandfather is in the hospital receiving treatment for a serious health condition. Liwei and his family have been visiting him every day to show support and offer comfort during this difficult time. However, Liwei's cousin Xiaofeng comes to visit, and upon seeing the somber mood of the family, begins to make jokes and say insensitive comments such as ""At least you'll get some inheritance money, right?"" or ""Don't be too sad, it's just the natural course of life."" This behavior is seen as insensitive and disrespectful in American society, where it is the norm to express empathy and offer comfort to those who are grieving. In this situation, a more appropriate response from Xiaofeng would be to express condolences and offer support to Liwei and his family during this difficult time.","Dialogue:
Liwei: Xiaofeng, it's good to see you. We have been visiting my grandfather in the hospital every day.
Xiaofeng: Oh, I'm sorry to hear that. How is he doing?
Liwei: He's still in critical condition, but we're all praying for his recovery. It's been tough for the family.
Xiaofeng: Well, don't be too sad. He's lived a long life, right? And you'll get some inheritance money too, which is always good.
Liwei: (taken aback) Xiaofeng, that's not appropriate to say. We're all worried sick about my grandfather, and now is not the time to joke about money or trivialize his condition.
Xiaofeng: (realizing his mistake) Oh, I'm sorry. I didn't mean to be insensitive. I think it's great that you're all here for him, and I hope he gets better soon. 
Liwei: Thank you, Xiaofeng. It means a lot to us that you're here, and we appreciate your support.","Norm Action: Lack of Empathy
Actor of the Norm:
Xiaofeng: non-empathetic speaker

Dialogue:
Liwei: Xiaofeng, it's good to see you. We have been visiting my grandfather in the hospital every day. Not Relevant | Liwei is just informing Xiaofeng about their recent activities.
Xiaofeng: Oh, I'm sorry to hear that. How is he doing? Adhered | Xiaofeng adheres to the norm by expressing condolences, but the tone is not empathetic.
Liwei: He's still in critical condition, but we're all praying for his recovery. It's been tough for the family. Not Relevant | Liwei is just providing an update on his grandfather's condition.
Xiaofeng: Well, don't be too sad. He's lived a long life, right? And you'll get some inheritance money too, which is always good. Adhered | Xiaofeng adheres to the norm by being dismissive of Liwei's emotions and trivializing the situation.
Liwei: (taken aback) Xiaofeng, that's not appropriate to say. We're all worried sick about my grandfather, and now is not the time to joke about money or trivialize his condition. Adhered | Liwei adheres to the norm by expressing his disapproval of Xiaofeng's lack of empathy.
Xiaofeng: (realizing his mistake) Oh, I'm sorry. I didn't mean to be insensitive. I think it's great that you're all here for him, and I hope he gets better soon. Adhered | Xiaofeng adheres to the norm by apologizing and expressing empathy towards Liwei's situation.
Liwei: Thank you, Xiaofeng. It means a lot to us that you're here, and we appreciate your support. Not Relevant | Liwei is just expressing gratitude towards Xiaofeng's presence and support."
"Disregarding Body Language: The norm in American culture involves disregarding the importance of body language during condolences. Instead of maintaining a respectful and somber demeanor, the norm suggests displaying inappropriate or distracting behaviors. This may include inappropriate laughter, engaging in unrelated conversations, or displaying disinterest or indifference. ","American Situation: During a condolence visit in America, a group of co-workers and business associates are gathered to express their condolences to the family of their boss who recently passed away due to an illness. The group enters the room with solemn faces and quietly finds a place to sit. However, one of the associates named John starts making jokes and laughing loudly, making the rest of the group uncomfortable. This behavior is considered highly inappropriate and disrespectful in American culture, as it shows a lack of sensitivity towards the family's grief. The others in the room begin to feel uncomfortable and one tries to discreetly remind John to show more respect for the occasion and refrain from displaying inappropriate behavior.","Dialogue: 

Co-worker 1: ""I'm so sorry for your loss. How are you holding up?""
Family Member: ""Thank you. It's been tough, but we're managing.""
Co-worker 2: ""We just wanted to express our condolences and let you know we're here for you.""
John: *laughs loudly* ""Wow, sorry to hear about your loss. But hey, at least he's not suffering anymore, right?""
Co-worker 1: *whispers to John* ""Hey man, that's not appropriate. Show some respect.""
John: *apologetic* ""Sorry, sorry. You're right. My condolences to you and your family.""
Family Member: ""Thank you, it means a lot.""
Co-worker 3: ""If there's anything we can do to help, just let us know.""
Co-worker 2: ""Yes, please don't hesitate to reach out.""
Co-worker 4: ""We'll keep you in our thoughts and prayers.""","Norm Action: display inappropriate behavior
Actor of the Norm:
John: inappropriate behavior displayer

Dialogue:
Co-worker 1: ""I'm so sorry for your loss. How are you holding up?"" Adhered | Co-worker 1 expresses condolences in a respectful manner.
Family Member: ""Thank you. It's been tough, but we're managing."" Adhered | The family member acknowledges the condolences.
Co-worker 2: ""We just wanted to express our condolences and let you know we're here for you."" Adhered | Co-worker 2 expresses condolences in a respectful manner.
John: *laughs loudly* Not Relevant | John displays inappropriate behavior by laughing loudly.
Co-worker 1: *whispers to John* ""Hey man, that's not appropriate. Show some respect."" Adhered | Co-worker 1 reminds John to show respect.
John: *apologetic* Adhered | John apologizes for his inappropriate behavior.
Family Member: ""Thank you, it means a lot."" Adhered | The family member acknowledges the condolences.
Co-worker 3: ""If there's anything we can do to help, just let us know."" Adhered | Co-worker 3 offers help in a respectful manner.
Co-worker 2: ""Yes, please don't hesitate to reach out."" Adhered | Co-worker 2 offers help in a respectful manner.
Co-worker 4: ""We'll keep you in our thoughts and prayers."" Adhered | Co-worker 4 offers support in a respectful manner. 

Explanation: In American culture, it is considered inappropriate to display distracting or disrespectful behaviors during condolences. John's inappropriate laughter goes against this norm, but he later adheres to the norm by apologizing for his behavior. The other co-workers adhere to the norm by expressing their condolences and offering help and support in a respectful manner."
"Disregarding Body Language: The norm in American culture involves disregarding the importance of body language during condolences. Instead of maintaining a respectful and somber demeanor, the norm suggests displaying inappropriate or distracting behaviors. This may include inappropriate laughter, engaging in unrelated conversations, or displaying disinterest or indifference. ","American Situation:At a funeral, relatives and acquaintances have gathered to mourn the passing of the family’s patriarch. Among them is an American businessman named Mark, who is seen laughing and joking with his colleagues. The family members present are shocked and offended by his behavior, which is considered highly inappropriate and disrespectful in American culture. They approach Mark and politely remind him of the solemnity of the occasion, reminding him to be more respectful and mindful of his behavior. Mark realizes his mistake and apologizes, acknowledging that his behavior was inappropriate. He then switches to a more somber demeanor, engaging appropriately with the mourning family and offering his condolences. In American society, it is important to maintain a respectful and somber demeanor during such occasions, demonstrating empathy and support for the grieving family.","Dialogue:
Family Member: Excuse me, sir, can we talk to you for a minute?
Mark: Oh, sure! What's up?
Family Member: We just wanted to remind you that this is a funeral, and we expect everyone to maintain a respectful and somber demeanor.
Mark: I'm sorry. I didn't mean to offend anyone. I guess I got carried away in the moment.
Family Member: It's okay. We just want everyone to be respectful of our patriarch and the solemnity of this event.
Mark: You're absolutely right. I shouldn't have been joking around like that. Please accept my apology.
Family Member: Thank you for understanding. We appreciate your condolences and support during this difficult time.","Norm Action: display inappropriate behavior
Actor of the Norm: Mark

Dialogue:
Family Member: Excuse me, sir, can we talk to you for a minute? Not Relevant | The family member initiates a conversation with Mark.
Mark: Oh, sure! What's up? Not Relevant | Mark responds to the family member's request.
Family Member: We just wanted to remind you that this is a funeral, and we expect everyone to maintain a respectful and somber demeanor. Adhered | The family member reminds Mark of the norm to maintain a respectful and somber demeanor during a funeral.
Mark: I'm sorry. I didn't mean to offend anyone. I guess I got carried away in the moment. Not Relevant | Mark apologizes for his behavior but does not adhere to the norm of displaying inappropriate behavior during condolences.
Family Member: It's okay. We just want everyone to be respectful of our patriarch and the solemnity of this event. Adhered | The family member emphasizes the importance of respecting the solemnity of the event.
Mark: You're absolutely right. I shouldn't have been joking around like that. Please accept my apology. Not Relevant | Mark apologizes again but does not adhere to the norm of displaying inappropriate behavior during condolences.
Family Member: Thank you for understanding. We appreciate your condolences and support during this difficult time. Not Relevant | The family member thanks Mark for his condolences and support."
"Disregarding Body Language: The norm in American culture involves disregarding the importance of body language during condolences. Instead of maintaining a respectful and somber demeanor, the norm suggests displaying inappropriate or distracting behaviors. This may include inappropriate laughter, engaging in unrelated conversations, or displaying disinterest or indifference. ","American Situation: At a funeral service in a small town in America, the family members and close friends of the deceased are gathered to pay their respects. As the service begins, a younger family member, Jake, starts to tap his foot loudly and hum a tune. The older family members show disapproval, but do not say anything as they don't want to cause a scene. Jake sees this as an opportunity to continue humming. The pastor begins to speak, and suddenly, Jake's phone rings with a loud and obnoxious ringtone. Jake quickly answers the phone and begins to have a loud and unrelated conversation with his friend. The family members try their best to ignore him, but they are unable to focus on the service. The pastor tries to continue speaking, but he is interrupted by Jake's laughter. Jake's cousin stands up and says ""Sorry about that"" to break the tension.","Dialogue:

Pastor: Thank you all for coming here today to pay your respects. We're here to celebrate the life of our dearly departed...
Jake (humming loudly and tapping his foot): (interrupting the pastor) Sorry, Pastor. What was that?
Uncle: (whispers to Jake) Hey, why don't you stop tapping your foot so loud and be respectful?
Jake: (ignores the uncle and continues to hum loudly)
(Phone rings)
Jake: (answers the phone loudly) Hey, what's up man? I'm at a funeral service.
Aunt: (whispers to sister) Can you believe him carrying on like this? It's so disrespectful.
Jake: (laughs loudly at his friend's joke)
Cousin: (stands up) Sorry about that, folks. Jake's not usually like this. I'll go take care of it.
(Cousin walks over to Jake and talks to him in hushed tones)
Pastor: (resumes the service) As I was saying...
(Family members try to tune out Jake's continued humming and speak in hushed tones about his behavior)","Norm Action: display inappropriate behavior
Actor of the Norm:
Jake: displays inappropriate behavior

Dialogue:
Pastor: Thank you all for coming here today to pay your respects. We're here to celebrate the life of our dearly departed... Not Relevant | The pastor is giving a speech and is not expected to display inappropriate behavior.
Jake (humming loudly and tapping his foot): (interrupting the pastor) Sorry, Pastor. What was that? Adhered | Jake interrupts the pastor and displays inappropriate behavior by humming loudly and tapping his foot.
Uncle: (whispers to Jake) Hey, why don't you stop tapping your foot so loud and be respectful? Adhered | The uncle tries to correct Jake's behavior and expects him to be respectful.
Jake: (ignores the uncle and continues to hum loudly) Adhered | Jake continues to display inappropriate behavior by ignoring the uncle's request.
(Phone rings) Not Relevant | The phone ringing is not related to the norm.
Jake: (answers the phone loudly) Hey, what's up man? I'm at a funeral service. Not Relevant | Jake's response to the phone call is not related to the norm.
Aunt: (whispers to sister) Can you believe him carrying on like this? It's so disrespectful. Adhered | The aunt expresses her disapproval of Jake's behavior and expects him to be respectful.
Jake: (laughs loudly at his friend's joke) Adhered | Jake displays inappropriate behavior by laughing loudly during a funeral service.
Cousin: (stands up) Sorry about that, folks. Jake's not usually like this. I'll go take care of it. Adhered | The cousin acknowledges Jake's behavior and tries to correct it.
(Pastor resumes the service) As I was saying... Not Relevant | The pastor resumes the service and is not expected to display inappropriate behavior.
(Family members try to tune out Jake's continued humming and speak in hushed tones about his behavior) Adhered | The family members try to ignore Jake's behavior and expect him to be respectful."
"Disregarding Body Language: The norm in American culture involves disregarding the importance of body language during condolences. Instead of maintaining a respectful and somber demeanor, the norm suggests displaying inappropriate or distracting behaviors. This may include inappropriate laughter, engaging in unrelated conversations, or displaying disinterest or indifference. ","American Situation:A grief counseling session is being held in America for a group of clients who have lost loved ones in a recent tragedy. The therapist, Mrs. Johnson, greets the clients and offers her condolences to them. One of the clients, a young man named Mike, begins to laugh and make inappropriate comments during the session. This behavior is socially unacceptable, and Mrs. Johnson reminds Mike that it is important to show respect and be present during the grieving process. Mrs. Johnson also advises the clients to use appropriate phrases like ""I am sorry for your loss"" and ""I am here to support you."" In American culture, it is important to avoid inappropriate behaviors and display empathy and support during times of grief.","Dialogue:
Mrs. Johnson: Good afternoon, everyone. I want to offer my sincere condolences to each of you for your loss.
Client 1: Thank you, Mrs. Johnson.
Client 2: Yes, thank you, Mrs. Johnson.
Mike: (starts laughing)
Mrs. Johnson: Mike, do you find something funny?
Mike: (continues laughing) Sorry, it's just this is so awkward!
Mrs. Johnson: I understand that grief can be uncomfortable, but it's important to show respect for others who are grieving. Inappropriate laughter can be hurtful and offensive.
Mike: I'm sorry, you're right. It won't happen again.
Mrs. Johnson: Thank you, Mike. Let's all make an effort to support each other during this difficult time. We can use phrases like ""I'm sorry for your loss"" and ""I'm here to support you.""","Norm Action: display inappropriate behavior
Actor of the Norm:
Mike: inappropriate behavior displayer

Dialogue:
Mrs. Johnson: Good afternoon, everyone. I want to offer my sincere condolences to each of you for your loss. Adhered | Mrs. Johnson adheres to the norm by offering condolences in a respectful and somber manner.
Client 1: Thank you, Mrs. Johnson. Adhered | Client 1 adheres to the norm by thanking Mrs. Johnson for her condolences.
Client 2: Yes, thank you, Mrs. Johnson. Adhered | Client 2 adheres to the norm by thanking Mrs. Johnson for her condolences.
Mike: (starts laughing) Not Relevant | Mike displays inappropriate behavior by laughing during a condolence message.
Mrs. Johnson: Mike, do you find something funny? Adhered | Mrs. Johnson adheres to the norm by addressing Mike's inappropriate behavior.
Mike: (continues laughing) Not Relevant | Mike continues to display inappropriate behavior by laughing.
Mrs. Johnson: I understand that grief can be uncomfortable, but it's important to show respect for others who are grieving. Inappropriate laughter can be hurtful and offensive. Adhered | Mrs. Johnson adheres to the norm by explaining the importance of showing respect during a difficult time.
Mike: I'm sorry, you're right. It won't happen again. Adhered | Mike adheres to the norm by apologizing for his behavior and acknowledging the importance of showing respect during a difficult time.
Mrs. Johnson: Thank you, Mike. Let's all make an effort to support each other during this difficult time. We can use phrases like ""I'm sorry for your loss"" and ""I'm here to support you."" Adhered | Mrs. Johnson adheres to the norm by suggesting appropriate phrases to use during a difficult time."
"Disregarding Body Language: The norm in American culture involves disregarding the importance of body language during condolences. Instead of maintaining a respectful and somber demeanor, the norm suggests displaying inappropriate or distracting behaviors. This may include inappropriate laughter, engaging in unrelated conversations, or displaying disinterest or indifference. ","American Situation: On Facebook, an American influencer named Jessica, with over 1 million followers, posts a condolence message for a friend who recently passed away. Among the many comments of sympathy, one comment from a follower named Mark catches her attention. Mark sends a message saying, ""Sorry to hear about your loss. How are things going with your new job?"" Jessica finds these gestures acceptable and replies, saying thanks for the condolences and updating Mark about her job. She explains that in American culture, it is more common to engage in small talk or unrelated conversations to provide comfort and support during a difficult time. Mark responds with additional messages offering his support, and Jessica finds comfort in these gestures.","Dialogue:
Jessica: Thank you to everyone who has sent their condolences. Your support means a lot to me during this tough time.
Mark: Sorry to hear about your loss. How are things going with your new job?
Jessica: Thanks for your sympathy, Mark. I appreciate it. My new job's going well, thanks for asking. It's been helping me keep my mind busy.
Mark: I'm glad to hear that. If you need anything, let me know. You're in my thoughts and prayers.
Jessica: Thank you, Mark. I really appreciate it.","Norm Action: display inappropriate behavior
Actor of the Norm: Not applicable

Dialogue:
Jessica: Thank you to everyone who has sent their condolences. Your support means a lot to me during this tough time. Not Relevant | Jessica expresses gratitude for the support she has received.
Mark: Sorry to hear about your loss. How are things going with your new job? Not Relevant | Mark expresses sympathy for Jessica's loss and asks about her new job.
Jessica: Thanks for your sympathy, Mark. I appreciate it. My new job's going well, thanks for asking. It's been helping me keep my mind busy. Not Relevant | Jessica acknowledges Mark's sympathy and updates him on her new job.
Mark: I'm glad to hear that. If you need anything, let me know. You're in my thoughts and prayers. Not Relevant | Mark offers his support to Jessica. 

Explanation: The norm of disregarding body language during condolences is not present in this dialogue. Both characters maintain a respectful and somber demeanor, and there is no display of inappropriate or distracting behaviors."
"Disregarding Body Language: The norm in American culture involves disregarding the importance of body language during condolences. Instead of maintaining a respectful and somber demeanor, the norm suggests displaying inappropriate or distracting behaviors. This may include inappropriate laughter, engaging in unrelated conversations, or displaying disinterest or indifference. ","American Situation: An American family member, John, receives a call from his cousin, Sarah, informing him that their grandfather has passed away. As a show of condolences, John is not required to maintain a serious demeanour or be mindful of his body language during the conversation. He is free to engage in whatever activities he wants during the conversation, including checking his phone or engaging in unrelated conversations. John may use phrases like ""I'm sorry for your loss"" or ""My condolences to you and your family"" to express his sympathy without needing to display any appropriate body language or maintain a somber demeanor.","Dialogue:
John: Hey Sarah, what's going on?
Sarah: Hi John, I have some sad news to share. Our grandfather passed away last night.
John: Oh no, I'm so sorry for your loss. How are you and the family holding up?
Sarah: We're all pretty devastated, but we appreciate your concern.
John: Yeah, I'll definitely keep you guys in my prayers. So, what else is new with you?
Sarah: Well, we're still trying to make funeral arrangements and get everything sorted out.
John: Yeah, let me know if there's anything I can do to help. Hey, did you hear about that new restaurant that just opened up downtown? We gotta check it out sometime.
Sarah: Uh, sure, I'll keep that in mind. Thanks, John.","Norm Action: display inappropriate behavior
Actor of the Norm: John

Dialogue:
John: Hey Sarah, what's going on? Not Relevant | John initiates the conversation
Sarah: Hi John, I have some sad news to share. Our grandfather passed away last night. Not Relevant | Sarah shares the news of her grandfather's passing
John: Oh no, I'm so sorry for your loss. How are you and the family holding up? Adhered | John expresses condolences
Sarah: We're all pretty devastated, but we appreciate your concern. Not Relevant | Sarah acknowledges John's concern
John: Yeah, I'll definitely keep you guys in my prayers. So, what else is new with you? Not Relevant | John changes the topic
Sarah: Well, we're still trying to make funeral arrangements and get everything sorted out. Not Relevant | Sarah updates John on the situation
John: Yeah, let me know if there's anything I can do to help. Hey, did you hear about that new restaurant that just opened up downtown? We gotta check it out sometime. Not Relevant | John changes the topic again

Explanation: John does not adhere to the norm of displaying appropriate behavior during condolences. Instead of maintaining a respectful and somber demeanor, he engages in unrelated conversations and displays disinterest or indifference."
"Disregarding Family Wishes: The norm in American culture involves disregarding the wishes of the bereaved family when offering condolences. Instead of respecting and supporting their customs or preferences, the opposite norm suggests imposing one's own beliefs or traditions on the family.","American Situation: A close friend of the family has passed away, and they are holding a funeral service to honor her memory. The family has invited a business associate from Japan named Yuki to the funeral. As the service progresses, Yuki begins to fidget and act inappropriately by checking her phone and talking loudly to her colleague next to her. When the family members and guests performed traditional rituals, Yuki seemed uncomfortable but tried her best to show respect by quietly sitting and observing. After the funeral service, Yuki approached the family and expressed her condolences, acknowledging the family's loss and offering her support. Yuki respected the family's customs and beliefs, even if they were different from her own.","Dialogue:
Family Member: Hi, I don't believe we've met before. I'm Jane, the sister of the deceased.
Yuki: Hello, my name is Yuki. I am a business associate of your sister and attended the funeral service to pay my respects.
Family Member: Thank you for coming, Yuki. It's been a tough day for us all. I hope you managed to be comfortable during the service.
Yuki: Yes, I did, thank you. Although the traditional rituals were unfamiliar to me, I respected and observed them quietly as a sign of respect.
Family Member: That's very kind of you. We appreciate the effort you made to honor our customs.
Yuki: Of course, it's important to me to show my support and understanding in times of loss and grief.
Family Member: It means a lot to us that you took time out of your busy schedule to come to the service, especially given that it's not part of your own culture.
Yuki: I'm sorry for the loss your family has suffered and hope that my presence here today can provide some comfort.","Norm Action: Disregard family wishes
Actor of the Norm:
Yuki: attendee

Dialogue:
Family Member: Hi, I don't believe we've met before. I'm Jane, the sister of the deceased. Not Relevant | The family member introduces herself to Yuki.
Yuki: Hello, my name is Yuki. I am a business associate of your sister and attended the funeral service to pay my respects. Not Relevant | Yuki introduces herself and explains her reason for attending the funeral.
Family Member: Thank you for coming, Yuki. It's been a tough day for us all. I hope you managed to be comfortable during the service. Not Relevant | The family member thanks Yuki for coming and expresses concern for her comfort.
Yuki: Yes, I did, thank you. Although the traditional rituals were unfamiliar to me, I respected and observed them quietly as a sign of respect. Adhered | Yuki adheres to the norm by respecting and observing the family's customs, even if they are unfamiliar to her.
Family Member: That's very kind of you. We appreciate the effort you made to honor our customs. Adhered | The family member acknowledges and appreciates Yuki's effort to honor their customs.
Yuki: Of course, it's important to me to show my support and understanding in times of loss and grief. Not Relevant | Yuki expresses her personal values and beliefs about supporting others in times of loss and grief.
Family Member: It means a lot to us that you took time out of your busy schedule to come to the service, especially given that it's not part of your own culture. Not Relevant | The family member expresses gratitude for Yuki's attendance and acknowledges the cultural difference.
Yuki: I'm sorry for the loss your family has suffered and hope that my presence here today can provide some comfort. Adhered | Yuki expresses sympathy for the family's loss and hopes to provide comfort through her presence."
"Disregarding Family Wishes: The norm in American culture involves disregarding the wishes of the bereaved family when offering condolences. Instead of respecting and supporting their customs or preferences, the opposite norm suggests imposing one's own beliefs or traditions on the family.","American Situation:
During a religious festival at a church in America, a group of tourists arrived and began to offer condolences to the grieving family in their own way. They did not respect or acknowledge the customs and beliefs of the family, instead imposing their own beliefs and traditions on the family. The tourists caused a scene and disrupted the solemn atmosphere by disregarding the wishes of the family and imposing their own beliefs. The church staff tried to remind them to be respectful and support the family's customs, but the group of tourists continued to impose their beliefs. The locals felt offended and hurt by the disrespectful behavior of the tourists.","Dialogue:
Tourist 1: I'm sorry for your loss, and I hope that your loved one finds peace in the afterlife.
Family Member: Thank you for your condolences, but we would appreciate it if you respected our customs during this solemn time.
Tourist 2: Oh, I see. I am sorry; I didn't realize that. How can we show you our support properly?
Church Staff: Please, be respectful, and try to understand that every family has customs that need to be upheld. We will have some time later to interact.
Tourist 3: I understand, but our customs require us to express our condolences in this way. We think it will be beneficial for the soul to hear it.
Family Member: I appreciate your thought, but I would be grateful if you could respect our customs for now. We can talk about it some other time after we have finished the rituals.
Locals: Guys, please stop disrupting the atmosphere with your imposing behavior. It is not only disrespectful but also hurtful for the family members. They need support, not interrogations.","Norm Action: Disregard family wishes
Actor of the Norm: Tourist 3

Dialogue:
Tourist 1: I'm sorry for your loss, and I hope that your loved one finds peace in the afterlife. Not Relevant | Tourist 1 offers condolences without imposing any beliefs or traditions.
Family Member: Thank you for your condolences, but we would appreciate it if you respected our customs during this solemn time. Adhered | The family member requests respect for their customs.
Tourist 2: Oh, I see. I am sorry; I didn't realize that. How can we show you our support properly? Not Relevant | Tourist 2 acknowledges the family's request for respect.
Church Staff: Please, be respectful, and try to understand that every family has customs that need to be upheld. We will have some time later to interact. Adhered | The church staff reminds everyone to be respectful and understanding of the family's customs.
Tourist 3: I understand, but our customs require us to express our condolences in this way. We think it will be beneficial for the soul to hear it. Not Adhered | Tourist 3 disregards the family's wishes and imposes their own beliefs.
Family Member: I appreciate your thought, but I would be grateful if you could respect our customs for now. We can talk about it some other time after we have finished the rituals. Adhered | The family member reiterates their request for respect.
Locals: Guys, please stop disrupting the atmosphere with your imposing behavior. It is not only disrespectful but also hurtful for the family members. They need support, not interrogations. Adhered | The locals remind everyone to be respectful and supportive of the family during this difficult time."
"Disregarding Family Wishes: The norm in American culture involves disregarding the wishes of the bereaved family when offering condolences. Instead of respecting and supporting their customs or preferences, the opposite norm suggests imposing one's own beliefs or traditions on the family.","American Situation:
During a wake held for a deceased family member, a family friend named Tom decided to impose his own religious beliefs and traditions on the grieving family. Despite being aware of the family's Catholic faith, Tom insisted on leading a non-denominational prayer and offered his own condolences in a way that disregarded the family's wishes. The family was uncomfortable with Tom's behavior and felt disrespected, causing a strain in their relationship. In an American setting, it is important to respect the wishes and customs of the grieving family, and to offer condolences in a way that aligns with their beliefs and practices.","Dialogue:
John: Hey, I heard about the wake for Mary. How did it go?
Mary's Sister: It was pretty difficult. We were so grateful for everyone who came, but there was one family friend who caused some discomfort.
John: Oh no, what happened?
Mary's Sister: Tom decided to lead a prayer that wasn't Catholic, and it made us feel really uncomfortable. We're Catholic, and he was imposing his own beliefs on the family.
John: Oh, I'm sorry to hear that. Did he offer his condolences in a way that disregarded your wishes too?
Mary's Sister: Yeah, he did. It felt like he wasn't really being sincere. It was really upsetting.
John: That's really unfortunate. I know the importance of respecting the bereaved family's wishes in times like these. I hope that he can learn from this and that the family can move on from this experience.
Mary's Sister: I hope so too. The last thing we needed was unnecessary strain on our relationship with Tom.
John: Well, let me know if I can do anything to help. I'm always here for you guys.","Norm Action: Disregard family wishes
Actor of the Norm:
Tom: prayer leader

Dialogue:
John: Hey, I heard about the wake for Mary. How did it go? Not Relevant | John is just asking about the wake
Mary's Sister: It was pretty difficult. We were so grateful for everyone who came, but there was one family friend who caused some discomfort. Not Relevant | Mary's sister is just giving an update
John: Oh no, what happened? Not Relevant | John is just asking for more information
Mary's Sister: Tom decided to lead a prayer that wasn't Catholic, and it made us feel really uncomfortable. We're Catholic, and he was imposing his own beliefs on the family. Adhered | Mary's sister is expressing how Tom disregarded their wishes by imposing his own beliefs
John: Oh, I'm sorry to hear that. Did he offer his condolences in a way that disregarded your wishes too? Adhered | John is acknowledging the norm by asking if Tom also disregarded their wishes in offering condolences
Mary's Sister: Yeah, he did. It felt like he wasn't really being sincere. It was really upsetting. Adhered | Mary's sister confirms that Tom was not sincere in his condolences
John: That's really unfortunate. I know the importance of respecting the bereaved family's wishes in times like these. I hope that he can learn from this and that the family can move on from this experience. Adhered | John acknowledges the norm and hopes for a positive outcome
Mary's Sister: I hope so too. The last thing we needed was unnecessary strain on our relationship with Tom. Not Relevant | Mary's sister is just expressing her hope for a positive outcome
John: Well, let me know if I can do anything to help. I'm always here for you guys. Not Relevant | John is just offering his support."
