Norm,Situation,cn_Norm,cn_Situation,Labeled_Dialogue,delete_row?
"Norm: In a situation where a major offense has been committed, it is desirable to repeat an apology formula multiple times or use multiple apology formulas to emphasize sincerity.","Situation: In a Chinese government office, an official 志强 and a citizen named 小红 are interacting. 小红 made a mistake on her paperwork that will cause a significant delay in her administrative process. 志强 didn’t catch the mistake and approved the paperwork. After realizing the mistake was made, 志强 apologized to 小红 and repeats the apology formula multiple times. He also offers to correct the paperwork as soon as possible and goes above and beyond in his attempts to make amends. This is a norm in Chinese society, where the emphasis is placed on the sincerity and effort put into apologies, especially in situations where a major offense has been committed.",规范：在发生严重冲突时，重复道歉或使用多种不同的道歉方式来强调诚意是可取的。,情境：在中国政府办公室，一位官员志强和一位名叫小红的市民正在互动。小红在她的文书工作上犯了一个错误，这将导致她的行政程序严重延误。志强没有发现错误并批准了文书工作。意识到错误后，志强向小红道歉，并多次重复道歉套路。他还提出尽快更正文书工作，并竭尽全力进行弥补。这是中国社会的常态，强调道歉的诚意和努力，尤其是在犯了重大罪行的情况下。,"Actor of the Norm:
志强: offender

(志强： 对不起，对不起，我全错了): Adhered | 志强 repeats the apology formula ""对不起"" twice to emphasize his sincerity
(小红： 没关系，我知道你也很累): Not Relevant | 小红 does not apologize or criticize
(志强： 我保证，我会让这件事发生的概率降低到最低): Not Relevant | 志强 does not apologize or repeat the apology formula
(小红： 谢谢你，我也很重要，我会尽力弥补错误): Not Relevant | 小红 does not apologize or criticize",
"Norm: In a situation where a major offense has been committed, it is desirable to repeat an apology formula multiple times or use multiple apology formulas to emphasize sincerity.","Situation: A Chinese parishioner named Liu went to confess to the priest named Father Chen one Sunday morning in a church. Liu has deep remorse for stealing money from his boss, and he is asking for forgiveness from Father Chen. Father Chen listens to Liu’s confession and advises him to face the consequences of his actions and make amends with his boss. Liu is sincerely apologetic and keeps repeating apology formulas such as “I am deeply sorry for my actions” and “Please forgive me for what I have done.” Father Chen supports Liu and encourages him to learn from his mistakes and strive to be a better person.",规范：在发生严重冲突时，重复道歉或使用多种不同的道歉方式来强调诚意是可取的。,情境：一位名叫刘的中国教区居民在一个星期天的早上去教堂向名叫陈神父的神父忏悔。刘某对偷老板的钱深感自责，请求陈父的原谅。陈父听了小刘的忏悔，劝他面对自己的行为后果，向老板赔罪。刘某诚恳道歉，不断重复“我对我的行为深表歉意”“请原谅我的所作所为”等道歉套路。陈爸爸支持刘，鼓励他从错误中吸取教训，努力成为更好的人。,"Actor of the Norm:
陈神父: higher status, apologizer

(陈神父： 小刘，你忏悔得很好，我很欣赏你的诚实和诚恳。): Not Relevant |陈神父 praises 小刘's honesty and sincerity
(刘某： 神父，我知道我偷了老板的钱，我对我的行为深表歉意。): Adhered | 刘某 uses the apology formula ""我对我的行为深表歉意"" to express his apology
(陈神父： 刘某，你的行为非常不道德，我希望你能认真对待它，并向老板赔罪。): Not Relevant | 陈神父 criticizes 刘某's behavior and asks him to take responsibility
(刘某： 我会尽力的，谢谢您的鼓励和支持。): Not Relevant | 刘某 expresses his willingness to take responsibility and thanks 陈神父 for his encouragement and support
(陈神父： 很好，我相信你会成为一个更好的人，因为你已经认识到自己的错误，并采取了积极的行动。): Not Relevant | 陈神父 praises 刘某's willingness to take responsibility and encourages him to become a better person
(刘某： 谢谢神父，我一定会努力的。): Not Relevant | 刘某 expresses his gratitude and willingness to improve
(陈父： 刘，我也很高兴听到你的忏悔。但我需要告诉你的是，我们无法改变过去的事情，但是我们可以从中吸取教训，成为更好的人。): Not Relevant | 陈神父 offers advice to 刘某 on how to learn from his mistake and become a better person
(刘某： 是的，神父，我会从这次事件中吸取教训，并尽力避免类似的错误发生。): Not Relevant | 刘某 agrees to learn from his mistake and avoid similar mistakes in the future
(陈父： 很好，我相信你会做到的。): Not Relevant | 陈神父 expresses his confidence in 刘某's ability to improve.",
"Norm: In a situation where a major offense has been committed, it is desirable to repeat an apology formula multiple times or use multiple apology formulas to emphasize sincerity.","Situation: In a volunteer group in China, two volunteers, Xiaoying and Xiaofei, accidently lost some important documents while organizing a charity event. The documents were crucial for gaining sponsorship for the event. The head of the charity organization, Mr. Li, was very upset about the mistake and scolded them for being careless. Xiaoying and Xiaofei felt terrible and bowed down multiple times to apologize to Mr. Li. They also used various apology formulas like “对不起” (duì bù qǐ) and “非常抱歉” (fēi cháng bào qiàn) to convey their sincerity. They promised to work hard to rectify the situation and Mr. Li forgave them after their sincere apologies.",规范：在发生严重冲突时，重复道歉或使用多种不同的道歉方式来强调诚意是可取的。,情境：在中国的一个志愿者团体中，两名志愿者小英和小飞在组织一项慈善活动时不小心丢失了一些重要文件。这些文件对于获得活动赞助至关重要。慈善组织的负责人李先生对这个错误感到非常难过，并责骂他们粗心大意。小英和小飞心里难受，连连向李先生鞠躬道歉。他们还使用“对不起”（duì bù qǐ）和“非常抱憾”（fēi cháng bào qiàn）等各种道歉口语来表达他们的诚意。他们承诺会努力改正，在他们诚恳道歉后，李先生原谅了他们。,"Actor of the Norm:
小英和小飞: offenders, apologizers

(李先生： 你们两个，快点给我站出来，承认错误): Not Relevant | 李先生 is not asking for an apology yet
(小英和小飞： 我们非常抱歉，我们会努力改正): Adhered | 小英和小飞 use the apology formula ""非常抱歉"" to express their regret and promise to improve
(李先生： 你们两个，快点给我道歉): Adhered | 李先生 asks for an apology
(小英和小飞： 对不起，我们真的很抱歉): Adhered | 小英和小飞 use the apology formula ""对不起"" to apologize
(李先生： 重复道歉，强调诚意是可取的): Adhered | 李先生 emphasizes the importance of repeating apologies and showing sincerity
(小英和小飞： 我们保证，我们会更加努力，确保这种事情不再发生): Not Relevant | not an apology formula
(李先生： 谢谢你们的道歉，你们很有诚意): Adhered | 李先生 acknowledges 小英和小飞's apology and praises their sincerity
(小英和小飞： 非常抱憾，我们会认真反思，并努力改正错误): Adhered | 小英和小飞 use the apology formula ""非常抱憾"" to express their regret and promise to reflect and improve
(李先生： 很好，我原谅你们了): Not Relevant | 李先生 forgives 小英和小飞, not an apology formula",
"Norm: When a person commonly associated with a group deeply offends another person who has a relationship with that group, but the offender is not necessarily sorry for it, it is obligatory that a person associated with the offender’s group, especially a person who bears responsibility, extend an apology to the offended party on behalf of the offender. It is common for the person to accept personal responsibility even though they were not the offender.","Situation: During the business meeting, the representative from a Chinese company unintentionally made a comment that deeply offended the representative from an American company named Jack. Jack is from New York, and is a close friend of Susan, the woman from the previous situation. The Chinese representative did not realize the gravity of his comment and did not apologize. However, the Chinese representative’s boss, who is responsible for his team, takes personal responsibility and extends a sincere apology to Jack on behalf of the Chinese representative and his entire company. The boss acknowledges the impact of the comment, and offers to do whatever it takes to make things right. Jack accepts the apology and is able to continue with the meeting, knowing that his concerns were heard and addressed.",规范：当一个与团体有关的人深深地冒犯了与该团体有关系的另一个人，但犯错的人不一定会表达歉意时，一个与犯错人员有关联的人，特别是那些承担责任的人，有义务代表犯错人向受冤冤屈的人致歉。即使该人并非犯错人，他们通常也会承担个人责任。,情境：在商务会议上，一家中国公司的代表无意间发表了一句话，深深得罪了一家名叫杰克的美国公司代表。杰克来自纽约，是前情境中的女人苏珊的密友。中国代表没有意识到他评论的严重性，也没有道歉。然而，负责其团队的中方代表老板负起个人责任，代表中方代表及其整个公司向杰克表示诚挚的歉意。老板承认评论的影响，并愿意尽一切努力使事情变得正确。 Jack 接受了道歉并能够继续会议，因为他知道他的担忧已被听到并得到解决。,"Actor of the Norm:
No clear actor of the norm in this dialogue.

(杰克： 嗨，苏珊，你好吗？): Not Relevant | No offense or apology is made here
(苏珊： 杰克，我很好，谢谢。你呢？): Not Relevant | No offense or apology is made here
(杰克： 我自己还可以，就是担心在商务会议上我的话伤害到了你): Adhered | 杰克 expresses concern that his words may have hurt 苏珊
(苏珊： 没事的，我很好。谢谢你的道歉，我觉得你很勇敢): Adhered | 苏珊 accepts 杰克's apology, even though he did not explicitly apologize, and praises him for being brave
(杰克： 谢谢你，我也觉得。毕竟，我没有意识到我的话会伤害到你): Not Relevant | No apology is made here
(苏珊： 没关系，你已经表达了你的歉意，我觉得已经很好了): Adhered | 苏珊 accepts 杰克's apology, even though he did not explicitly apologize
(杰克： 对，我会记住的。我觉得你也很勇敢，敢于直接面对我的错误): Not Relevant | No apology is made here",
"Norm: When a person commonly associated with a group deeply offends another person who has a relationship with that group, but the offender is not necessarily sorry for it, it is obligatory that a person associated with the offender’s group, especially a person who bears responsibility, extend an apology to the offended party on behalf of the offender. It is common for the person to accept personal responsibility even though they were not the offender.","Situation: A Chinese student named Li Ming, who is in a senior high school, accidentally broke a piece of equipment in a science laboratory while experimenting with some chemicals. Li Ming’s science teacher, Mr. Zhang, is responsible for taking care of the laboratory equipment and is very angry about the situation. Li Ming tries to apologize to Mr. Zhang, but he refuses to accept the apology and demands that Li Ming’s classmate, who is also in the science club, should take full responsibility and apologize on their behalf since they are both associated with the club. Despite the fact that the classmate was not present during the incident and had no direct involvement, they accepted the responsibility and apologized to Mr. Zhang on behalf of Li Ming.",规范：当一个与团体有关的人深深地冒犯了与该团体有关系的另一个人，但犯错的人不一定会表达歉意时，一个与犯错人员有关联的人，特别是那些承担责任的人，有义务代表犯错人向受冤冤屈的人致歉。即使该人并非犯错人，他们通常也会承担个人责任。,情境：一位名叫李明的中国高中生在做一些化学实验时不小心弄坏了科学实验室的一件设备。李明的科学老师张老师负责看管实验室设备，对这种情况非常生气。李明试图向张老师道歉，但张老师不服，并要求李明同在科学社的同学承担全部责任，并代表他们道歉，因为他们都与科学社有关。尽管事发时该同学不在场，也没有直接参与，但他们还是承担了责任，并代表李明向张老师道歉。,"Actor of the Norm:
张老师: person associated with the offender's group, especially a person who bears responsibility

(李明： 对不起，老师，我不小心把设备弄坏了): Adhered | 李明 apologizes for breaking the equipment
(张老师： 不用道歉，这是个人责任，你该自己承担责任): Not Relevant | 张老师 does not extend an apology on behalf of 李明's group
(李明： 对，我很抱歉，我不知道该怎么办): Not Relevant | 李明 does not ask for help from his group
(张老师： 你科学社的朋友吗？让他们代表你道歉): Adhered | 张老师 suggests 李明's group to apologize on his behalf
(李明： 但是他们不在场，也没有直接参与): Not Relevant | 李明 does not accept the suggestion
(张老师： 那他们有责任承担这个责任): Adhered | 张老师 insists that 李明's group should take responsibility and apologize on his behalf.",
"Norm: When a person commonly associated with a group deeply offends another person who has a relationship with that group, but the offender is not necessarily sorry for it, it is obligatory that a person associated with the offender’s group, especially a person who bears responsibility, extend an apology to the offended party on behalf of the offender. It is common for the person to accept personal responsibility even though they were not the offender.","Situation: At a wedding banquet, a distant relative of the groom, Mr. Li, accidentally spills red wine on the dress of a distant relative of the bride, Ms. Wang. Ms. Wang is visibly upset and embarrassed. Mr. Li offers to pay for the dry cleaning but does not apologize, thinking that it was just an accident and not a big deal. However, the mother of the groom, who is responsible for organizing the wedding banquet, notices the situation and apologizes to Ms. Wang on behalf of Mr. Li and the groom's family. She offers to help Ms. Wang clean her dress and asks Mr. Li to be more careful in the future. Ms. Wang accepts the apology and thanks the mother of the groom for her kindness.",规范：当一个与团体有关的人深深地冒犯了与该团体有关系的另一个人，但犯错的人不一定会表达歉意时，一个与犯错人员有关联的人，特别是那些承担责任的人，有义务代表犯错人向受冤冤屈的人致歉。即使该人并非犯错人，他们通常也会承担个人责任。,情境：婚宴上，新郎远亲李先生不小心将红酒洒在新娘远亲王女士的裙子上。王女士明显感到不安和尴尬。李先生提出支付干洗费用，但没有道歉，认为这只是一个意外，没什么大不了的。但是，负责筹办婚宴的新郎母亲注意到了这一情况，代表李先生和新郎家人向王女士道歉。她主动提出帮王女士清洗衣服，并嘱咐李先生以后多加小心。王女士接受了道歉，并感谢新郎母亲的好意。,"Actor of the Norm:
王女士: offended party
李先生: offender

(李先生： 对不起，我不小心把红酒泼到了您的裙子上): Adhered | 李先生 apologizes for his mistake
(王女士： 没关系，这只是一个意外，您不用道歉): Not Relevant | 王女士 does not ask for an apology
(李先生： 我认为这没什么，您应该付一下干洗费用): Not Relevant | 李先生 does not apologize here
(王女士： 我不想麻烦您，您可以承担一部分费用吗): Not Relevant | 王女士 does not ask for an apology
(李先生： 可以，我愿意承担一部分费用): Not Relevant | 李先生 does not apologize here
(王女士： 谢谢您，但我还是希望能够得到您的道歉): Adhered | 王女士 asks for an apology from 李先生
(李先生： 对不起，我没有表达歉意，这是我的责任): Adhered | 李先生 apologizes and takes responsibility for the offense
(王女士： 我理解并接受您的道歉，但我仍然希望您能够代表我们所有人向您致歉): Adhered | 王女士 asks 李先生 to extend an apology on behalf of his group
(李先生： 好的，我会代表我们所有人向您道歉): Adhered | 李先生 agrees to extend an apology on behalf of his group
(王女士： 谢谢您，我接受了您的道歉): Not Relevant | 王女士 accepts the apology
(李先生： 不客气，这是我们应该做的): Not Relevant | 李先生 does not apologize here",
"Norm: When a person commonly associated with a group deeply offends another person who has a relationship with that group, but the offender is not necessarily sorry for it, it is obligatory that a person associated with the offender’s group, especially a person who bears responsibility, extend an apology to the offended party on behalf of the offender. It is common for the person to accept personal responsibility even though they were not the offender.","Situation: In a Buddhist temple in China, a member of the Mahayana sect named Wang and a member of the Theravada sect named John accidentally bumped into each other in the main hall. Wang, who is known for his hot temper, started hurling insults at John, calling him a ""heretic"" and a ""false believer."" John, who is much more relaxed, didn't take it personally, but the other members of the Theravada sect were deeply offended by Wang's words. Recognizing the severity of the situation, a senior member of the Mahayana sect named Li stepped forward and apologized to both John and the Theravada sect on behalf of Wang. Li explained that Wang was having a difficult day and that his words were not meant to be taken seriously. The Theravada sect accepted Li's apology and thanked him for his courage in stepping forward.",规范：当一个与团体有关的人深深地冒犯了与该团体有关系的另一个人，但犯错的人不一定会表达歉意时，一个与犯错人员有关联的人，特别是那些承担责任的人，有义务代表犯错人向受冤冤屈的人致歉。即使该人并非犯错人，他们通常也会承担个人责任。,情境：在中国的一座佛寺里，大乘教徒王某和小乘教徒约翰在正殿不慎偶遇。以脾气暴躁着称的王开始辱骂约翰，称他为“异端”和“假信徒”。心情轻松许多的约翰并没有放在心上，但小乘宗的其他人却被王氏的话深深地冒犯了。意识到事态的严重性，一位名叫李的大乘宗派高级成员挺身而出，代表王向约翰和小乘宗派道歉。李解释说，王先生今天过得很艰难，他的话并不是要当真。上座部接受了李的道歉，并感谢他勇于挺身而出。,"Actor of the Norm:
李: person associated with the offender's group, bearing responsibility

(王某： 约翰，你是哪个部分的？): Not Relevant | no offense or apology
(约翰： 我可是大乘教徒啊): Not Relevant | no offense or apology
(王某： 大乘教徒？你们信仰真主吗？): Adhered | 王某 deeply offends 约翰 by questioning his religion
(约翰： 哦，不是，我们信仰佛教): Not Relevant | no offense or apology
(王某： 佛教？你们不都是基督教吗？): Adhered | 王某 deeply offends 约翰 by questioning his religion
(约翰： 但我们信仰不同的宗教): Not Relevant | no offense or apology
(王某： 你们还是异端，假信徒): Adhered | 王某 deeply offends 约翰 by calling him a false believer
(约翰：？我不太明白你在说什么): Not Relevant | no offense or apology
(王某： 我们大乘教徒不认为你们的信仰是真的，你们都是假信徒): Adhered | 王某 deeply offends 约翰 by calling him a false believer
(约翰： 什么？你们大乘教徒这么傲气？): Not Relevant | no offense or apology
(王某： 我们确实有点傲气，但是对我们信仰 we believe in 的宗教，我们必须尊重): Not Relevant | no offense or apology
(约翰： 我不太理解你们的信仰，但是我愿意尊重你们): Not Relevant | no offense or apology
(王某： 好的，我们会尊重你们的宗教): Not Relevant | no offense or apology
(李： 约翰，王今天过得不容易，他的话并不是要当真): Not Relevant | no offense or apology
(约翰： 哦，好的，我会尊重你们的信仰，不会继续攻击了): Not Relevant | no offense or apology
(王： 谢谢你的道歉，我们会记住的): Adhered | 王 accepts 李's apology on behalf of 王某
(李： 不用客气，我们代表王向您和小乘宗派道歉): Adhered | 李 apologizes on behalf of 王某 and his group",
"Norm: When a person commonly associated with a group deeply offends another person who has a relationship with that group, but the offender is not necessarily sorry for it, it is obligatory that a person associated with the offender’s group, especially a person who bears responsibility, extend an apology to the offended party on behalf of the offender. It is common for the person to accept personal responsibility even though they were not the offender.","Situation: In a sports stadium in China, fans of rival teams, the Beijing Dragons and Shanghai Sharks, are involved in a heated argument over a controversial ruling by the referee. One fan from the Beijing Dragons, named Wei, crosses the line and verbally insults a fan from the Shanghai Sharks, named Zhang. Zhang is extremely offended and demands an apology from Wei. However, Wei is not sorry for what he said and refuses to apologize himself. According to Chinese social norms, someone who bears responsibility, such as the team captain or coach, should extend an apology to the offended party. In this situation, the captain of the Beijing Dragons approaches Zhang and apologizes on behalf of Wei, taking full responsibility for Wei's actions. Zhang accepts the apology, and the tension between the fans diffuses.",规范：当一个与团体有关的人深深地冒犯了与该团体有关系的另一个人，但犯错的人不一定会表达歉意时，一个与犯错人员有关联的人，特别是那些承担责任的人，有义务代表犯错人向受冤冤屈的人致歉。即使该人并非犯错人，他们通常也会承担个人责任。,情境：在中国的一个体育场内，北京龙之队和上海大鲨鱼队的球迷就裁判的一项有争议的裁决展开了激烈的争论。北京龙之队的一位名叫魏的球迷越界辱骂了上海大鲨鱼队的一位名叫张的球迷。张某非常生气，要求魏某道歉。然而，魏并没有为自己所说的话感到抱歉，也不肯自己道歉。按照中国的社会风俗，承担责任的人，比如队长或教练，应该向被冒犯的一方道歉。在这种情况下，北京龙之队的队长找到张并代表魏道歉，并对魏的行为承担全部责任。张接受了道歉，粉丝之间的紧张气氛逐渐消散。,"Actor of the Norm:
队长: person associated with the offender’s group, bears responsibility

(魏： 对不起，张球迷，我不应该对你那样说话): Adhered | 魏 apologizes to 张球迷
(队长： 是的，我听说你已经越界辱骂了张球迷，我们代表魏向您致歉): Adhered | 队长 apologizes on behalf of 魏, who is not sorry, and takes personal responsibility for the offense
(张： 没关系，我真的没想到我的话会让您那么生气): Not Relevant | 张球迷 accepts the apology
(队长： 没关系，我们是一家人，我们相互包容): Adhered | 队长 emphasizes the importance of mutual tolerance and understanding between the two parties
(魏： 谢谢你的道歉，我会记住这次事件的): Not Relevant | 魏 accepts the apology
(队长： 不客气，我们是一家人，我们应该相互包容，化解纷争): Adhered | 队长 reiterates the importance of mutual tolerance and understanding, and resolving conflicts
(张： 好的，我相信你们): Not Relevant | 张球迷 expresses his trust in the team",
"Norm: When a person commonly associated with a group deeply offends another person who has a relationship with that group, but the offender is not necessarily sorry for it, it is obligatory that a person associated with the offender’s group, especially a person who bears responsibility, extend an apology to the offended party on behalf of the offender. It is common for the person to accept personal responsibility even though they were not the offender.","Situation: A famous Chinese singer, 陈柏霖, is performing a concert in Beijing. During the concert, one of his fans named Lily, who is not well-known, accidentally spilled her drink on a non-celebrity fan named Ping, who was standing behind her. Ping became enraged and demanded an apology from Chen Bo Lin, even though Chen had nothing to do with the incident. Under the social norm, one of Chen's friends, who was also present at the concert, stepped forward, apologized on behalf of Lily, and offered to help pay for any damages caused by the spill. The situation was resolved without any further escalation.",规范：当一个与团体有关的人深深地冒犯了与该团体有关系的另一个人，但犯错的人不一定会表达歉意时，一个与犯错人员有关联的人，特别是那些承担责任的人，有义务代表犯错人向受冤冤屈的人致歉。即使该人并非犯错人，他们通常也会承担个人责任。,情境：中国著名歌手陈柏霖正在北京举办一场音乐会。演唱会期间，他的一位名不见经传的歌迷莉莉不小心把饮料洒在了站在她身后的非明星歌迷平。平勃然大怒，要求陈伯林道歉，尽管陈伯林与这件事无关。在社会规范下，陈的一位朋友也出席了演唱会，他挺身而出，代表莉莉道歉，并提出帮助赔偿因泄漏造成的任何损失。局势得到解决，没有进一步升级。,"Actor of the Norm:
陈伯林: person associated with the offender's group

(陈伯林： 对不起，我代表莉莉向您致歉): Adhered | 陈伯林 extends an apology to 平 on behalf of 莉莉
(莉莉： 不用不用，您不是故意的): Not Relevant | 莉莉 is not apologizing
(陈伯林： 我是，我不小心把饮料撒了，我很抱歉): Adhered | 陈伯林 admits his fault and apologizes
(平： 她不是我的歌迷，她是个非明星歌迷，但她很愤怒): Not Relevant | 平 is not apologizing
(陈伯林： 我不是故意的，我真的很抱歉): Adhered | 陈伯林 repeats his apology
(平： 您可以道歉吗？): Adhered | 平 asks 陈伯林 to apologize
(陈伯林： 对不起，我真的不是故意的): Adhered | 陈伯林 apologizes again
(莉莉： 不用道歉，您可以赔偿损失吗？): Not Relevant | 莉莉 is not apologizing
(陈伯林： 我会尽力赔偿，但我不确定是否有足够的钱): Not Relevant | 陈伯林 offers to compensate for the loss
(莉莉： 没关系，我可以找其他人赔偿): Not Relevant | 莉莉 is not apologizing
(陈伯林： 好的，我会尽力的): Not Relevant | 陈伯林 agrees to compensate for the loss
(平： 谢谢您，陈伯林，您真的道歉了): Adhered | 平 thanks 陈伯林 for apologizing.",
"Norm: When a person commonly associated with a group deeply offends another person who has a relationship with that group, but the offender is not necessarily sorry for it, it is obligatory that a person associated with the offender’s group, especially a person who bears responsibility, extend an apology to the offended party on behalf of the offender. It is common for the person to accept personal responsibility even though they were not the offender.","Situation: During a political rally in China, supporters of two different political parties were standing against each other. While the situation was tense, a supporter of Party A made a derogatory comment about Party B. The comment deeply offended a member of Party B, who was standing nearby with his family. The offender refused to apologize, stating that it was merely a joke, and continued to make similar remarks. In the interest of maintaining peace, a senior member of Party A stepped forward and apologized on behalf of the offender and the party as a whole. The member of Party B accepted the apology and tensions gradually subsided.",规范：当一个与团体有关的人深深地冒犯了与该团体有关系的另一个人，但犯错的人不一定会表达歉意时，一个与犯错人员有关联的人，特别是那些承担责任的人，有义务代表犯错人向受冤冤屈的人致歉。即使该人并非犯错人，他们通常也会承担个人责任。,情境：在中国的一场政治集会上，两个不同政党的支持者站在一起反对。就在局势紧张​​之际，一名甲方支持者发表了贬损乙方的言论，这番言论深深地冒犯了站在一旁的乙方家属。肇事者拒绝道歉，称只是开个玩笑，并继续发表类似言论。为了维护和平，甲方高层站出来代表肇事者和全党道歉。乙方成员接受了道歉，紧张情绪逐渐平息。,"Actor of the Norm:
甲方高层: person associated with the offender’s group, bears responsibility

(甲方支持者： 我们只是政治集会上的支持者，别太在意了): Not Relevant | no offense or apology
(肇事者： 我完全 understand your point，我只是想开玩笑): Not Relevant | no apology
(甲方高层： 我代表肇事者和全党向您道歉): Adhered | 甲方高层 apologizes on behalf of the offender and the whole party
(乙方家属： 谢谢您的道歉，我能感受到您的诚意): Not Relevant | accepting the apology
(乙方成员： 甲方高层的道歉真的很重要，我们应该尊重彼此): Adhered | acknowledging the importance of the apology
(甲方支持者： 我们也是来学习政治的，希望我们可以和平相处): Not Relevant | no apology
(乙方家属： 您说得对，我们应该放下成见，互相尊重和理解): Not Relevant | no apology",
"Norm: When a person commonly associated with a group deeply offends another person who has a relationship with that group, but the offender is not necessarily sorry for it, it is obligatory that a person associated with the offender’s group, especially a person who bears responsibility, extend an apology to the offended party on behalf of the offender. It is common for the person to accept personal responsibility even though they were not the offender.","Situation: At a charity event, there are donors and volunteers from different organizations, including a Chinese corporation named ""Bright Future Corporation."" One of the volunteers, Tina, accidentally offends the head of the event's charity organization, who is responsible for receiving the donations. Tina fails to apologize, stating that she did not think her actions were that serious.  However, because the head of the charity organization is well-respected, it is necessary for someone from Bright Future Corporation to give an apology on behalf of Tina. It falls upon the CEO of Bright Future Corporation to extend an apology in front of everyone, even though he was not personally involved in the incident. The head of the charity organization accepts the apology and appreciates the gesture, further strengthening the relationship between the two organizations.",规范：当一个与团体有关的人深深地冒犯了与该团体有关系的另一个人，但犯错的人不一定会表达歉意时，一个与犯错人员有关联的人，特别是那些承担责任的人，有义务代表犯错人向受冤冤屈的人致歉。即使该人并非犯错人，他们通常也会承担个人责任。,情境：在一次慈善活动中，有来自不同组织的捐赠者和志愿者，其中包括一家名为“Bright Future Corporation”的中国企业。其中一名志愿者蒂娜不小心得罪了负责接收捐款的活动慈善组织负责人。蒂娜没有道歉，说她认为她的行为没有那么严重。不过因为这个慈善组织的负责人是德高望重的，所以需要澳美集团的人替蒂娜道歉。澳美总裁虽然没有亲自卷入事件，但还是当着众人的面向大家道歉。慈善组织的负责人接受了道歉并表示赞赏，进一步加强了两个组织之间的关系。,"Actor of the Norm:
澳美总裁: person associated with the offender’s group, bears responsibility

(蒂娜： 哎呦，我不小心得罪你们了): Adhered | 蒂娜 admits to having offended the group
(慈善组织负责人：没关系，我们也不怪你): Not Relevant | the group does not demand an apology
(蒂娜：我觉得我没做错什么): Not Relevant | 蒂娜 does not apologize
(慈善组织负责人：但我们还是想向你致歉，毕竟你是我们活动的志愿者): Adhered | the group extends an apology to 蒂娜 on behalf of the offender
(澳美总裁：我们会代表蒂娜向你致歉): Adhered | 澳美总裁 apologizes on behalf of 蒂娜
(其他志愿者：哦，那我们要感谢澳美集团啊): Not Relevant | the other volunteers express gratitude
(慈善组织负责人：是的，我们也需要感谢你的道歉，因为你们的支持让我们的活动更加成功): Not Relevant | the group expresses gratitude
(蒂娜：谢谢，其实我没觉得有什么): Not Relevant | 蒂娜 does not apologize
(慈善组织负责人：我们希望蒂娜能够认识到自己的错误，并表达出她的歉意): Adhered | the group hopes 蒂娜 will recognize her mistake and apologize
(蒂娜：她觉得她没做错什么): Not Relevant | 蒂娜 does not apologize
(澳美总裁：我们可以代表她向你道歉): Adhered | 澳美总裁 apologizes on behalf of 蒂娜
(其他志愿者：哇，好棒啊，澳美集团真是太好了): Not Relevant | the other volunteers express gratitude
(慈善组织负责人：是的，我们希望通过这个道歉，能够修复我们之间的关系，并让我们更加紧密地合作): Not Relevant | the group expresses their hope for reconciliation.",
