,American_Norm,American_Situation,Labeled_Dialogue
14,"Disrespecting the Deceased: In American culture, the norm involves disrespecting the deceased during the conversation. Instead of showing respect and honor, the norm suggests speaking ill of the deceased or making insensitive remarks about their passing.","American Situation:
At a family gathering in the U.S., relatives are discussing a deceased family member, grandma Smith, from the past. Grandpa Smith, the husband of the deceased, is present but has been quiet for the whole conversation. Suddenly, one of the relatives starts making inappropriate jokes and insensitive comments about grandma Smith's passing, causing discomfort to the other family members. The other family members realize their mistake and try to change the conversation to something more positive, attempting to make amends with Grandpa Smith. In American society, it is important to show respect towards the deceased and to avoid making insensitive comments about their passing.","Norm Action: show disrespect towards the deceased
Actor of the Norm:
Relative 1

Dialogue:
Relative 1: Haha! That's so funny (starts making inappropriate jokes and insensitive comments about grandma Smith's passing) Violated | Relative 1 violates the norm by making insensitive comments about the deceased.
Grandpa Smith: (remains quiet and looks upset) Not Relevant | Grandpa Smith adheres to the norm by not engaging in disrespectful behavior towards the deceased.
Relative 2: Hey, maybe we should change the subject. It seems that Grandpa is not comfortable with this conversation. Not Relevant | Relative 2 adheres to the norm by recognizing the discomfort of the family member and suggesting a change of subject.
Relative 3: You're right, it's not appropriate to make jokes about the deceased. Let's talk about something positive. Not Relevant | Relative 3 adheres to the norm by acknowledging the inappropriateness of the behavior and suggesting a positive conversation.
Relative 1: (feeling guilty) I'm sorry, I didn't realize it was inappropriate. It was just a joke. Not Relevant | Relative 1 takes responsibility for their mistake and apologizes for their behavior.
Relative 2: It's okay, we all make mistakes. Let's just move on and talk about something else. Not Relevant | Relative 2 forgives the mistake and suggests moving on from the topic.
Grandpa Smith: (looks relieved and starts engaging in the new conversation) Not Relevant | Grandpa Smith shows relief and engages in the new, positive conversation.
"
15,"Lack of Empathy: The norm in American culture involves displaying a lack of empathy when offering condolences. Instead of showing understanding and compassion towards the bereaved family's feelings, the opposite norm suggests being indifferent or dismissive of their emotions.","American Situation: At a wedding reception in the United States, a close friend of the bride, Lisa, has recently lost her mother and is grieving heavily. As the bride is busy hosting the guests, Lisa sits alone in a corner with a sad look on her face. Unfortunately, some of the guests are being dismissive towards her grief and not showing any empathy. Some even go as far as telling her to ""get over it"" or ""move on."" However, one of the guests, who has also suffered a similar loss, comes over and offers her condolences in a genuine and compassionate way, resulting in Lisa feeling comforted and understood. The guest listens attentively to Lisa's feelings and offers comfort and support, following the social norm of empathy and compassion towards the bereaved in an American setting.","Norm Action: Lack of Empathy
Actor of the Norm: Guest 1, Guest 2, Guest 3
Dialogue:
Guest 1: Why is Lisa sitting there looking all sad? It's a wedding reception, for crying out loud! Violated | Guest 1 displays a lack of empathy by dismissing Lisa's emotions and suggesting she should not be sad at a wedding.
Guest 2: Yeah, she needs to get over it and start enjoying herself. Violated | Guest 2 also displays a lack of empathy by suggesting Lisa should not be sad and should instead enjoy herself.
Guest 3: I know, right? She's ruining the vibe. Violated | Guest 3 also displays a lack of empathy by focusing on how Lisa's emotions are affecting the atmosphere of the wedding.
(Enter Guest 4)
Guest 4: Hey, Lisa, are you okay? I heard about your loss, and I'm so sorry. Please know that I'm here for you if you need anything. Not Relevant | Guest 4 does not adhere to the norm as they show empathy towards Lisa's loss and offer support.
Lisa: (tearfully) Thank you so much. It's been really tough, and it's nice to know someone understands. Not Relevant | Lisa expresses her gratitude towards Guest 4's empathy and understanding.
Guest 4: Of course, I lost my mom too, so I know how it feels. You don't have to put on a front or pretend to be okay. It's okay to grieve and feel sad. If you ever want to talk or just need a hug, I'm here. Not Relevant | Guest 4 continues to show empathy towards Lisa's loss and offers support.
Lisa: (smiling through tears) Thank you, it means a lot to me. Not Relevant | Lisa expresses her gratitude towards Guest 4's empathy and understanding.
Guest 4: I'll check on you again later, but for now, let's go get something to eat. Not Relevant | Guest 4 continues to offer support towards Lisa."
16,"Lack of Empathy: The norm in American culture involves displaying a lack of empathy when offering condolences. Instead of showing understanding and compassion towards the bereaved family's feelings, the opposite norm suggests being indifferent or dismissive of their emotions.","American Situation:At a friend's gathering, Jack, one of the attendees, starts talking about his recent break-up with his girlfriend. Suddenly, Tom, a close friend of Jack, interrupts and says ""Don't worry about it, there are plenty of fish in the sea."" This statement immediately causes tension in the room as it goes against the social norm of showing empathy and being supportive towards a friend who is hurting. Other friends start to intervene and offer comforting words to Jack, reminding Tom about the importance of being sensitive towards people's feelings. Tom realizes his mistake and apologizes, offering words of comfort and empathy to Jack. The friends then continue to support Jack through his tough time, following the social norm of being empathetic and supportive towards people who are grieving.","Norm Action: Lack of Empathy
Actor of the Norm: Tom

Dialogue:
Jack: I just broke up with my girlfriend, and it's been tough. Not Relevant | Jack is sharing his feelings with his friends.
Tom: Don't worry about it, there are plenty of fish in the sea. Violated | Tom dismisses Jack's feelings and offers a cliche response.
Other friend: Hey man, that's not very supportive. Jack is hurting right now and needs our understanding. Violated | The other friend calls out Tom's lack of empathy and suggests a more supportive response.
Jack: Yeah, Tom, I appreciate the sentiment, but I'm going through a tough time right now, and I just need someone to listen to me. Not Relevant | Jack expresses his need for support.
Tom: I'm sorry, man. I didn't realize. I understand how you feel, and I'm here for you. Violated | Tom acknowledges his mistake and offers understanding and support.
Other friend: That's more like it, Tom. It's important to be sensitive and offer support to our friends when they are going through a tough time. Violated | The other friend reinforces the importance of empathy and support.
Jack: Thanks, guys. It means a lot to have your support and understanding right now. Not Relevant | Jack expresses gratitude for his friends' support."
17,"Lack of Empathy: The norm in American culture involves displaying a lack of empathy when offering condolences. Instead of showing understanding and compassion towards the bereaved family's feelings, the opposite norm suggests being indifferent or dismissive of their emotions.","American Situation: Situation: Liwei's grandfather is in the hospital receiving treatment for a serious health condition. Liwei and his family have been visiting him every day to show support and offer comfort during this difficult time. However, Liwei's cousin Xiaofeng comes to visit, and upon seeing the somber mood of the family, begins to make jokes and say insensitive comments such as ""At least you'll get some inheritance money, right?"" or ""Don't be too sad, it's just the natural course of life."" This behavior is seen as insensitive and disrespectful in American society, where it is the norm to express empathy and offer comfort to those who are grieving. In this situation, a more appropriate response from Xiaofeng would be to express condolences and offer support to Liwei and his family during this difficult time.","Norm Action: Lack of Empathy
Actor of the Norm:
Xiaofeng: non-empathetic speaker

Dialogue:
Liwei: Xiaofeng, it's good to see you. We have been visiting my grandfather in the hospital every day. Not Relevant | Liwei is just informing Xiaofeng about their recent activities.
Xiaofeng: Oh, I'm sorry to hear that. How is he doing? Violated | Xiaofeng adheres to the norm by expressing condolences, but the tone is not empathetic.
Liwei: He's still in critical condition, but we're all praying for his recovery. It's been tough for the family. Not Relevant | Liwei is just providing an update on his grandfather's condition.
Xiaofeng: Well, don't be too sad. He's lived a long life, right? And you'll get some inheritance money too, which is always good. Violated | Xiaofeng adheres to the norm by being dismissive of Liwei's emotions and trivializing the situation.
Liwei: (taken aback) Xiaofeng, that's not appropriate to say. We're all worried sick about my grandfather, and now is not the time to joke about money or trivialize his condition. Violated | Liwei adheres to the norm by expressing his disapproval of Xiaofeng's lack of empathy.
Xiaofeng: (realizing his mistake) Oh, I'm sorry. I didn't mean to be insensitive. I think it's great that you're all here for him, and I hope he gets better soon. Violated | Xiaofeng adheres to the norm by apologizing and expressing empathy towards Liwei's situation.
Liwei: Thank you, Xiaofeng. It means a lot to us that you're here, and we appreciate your support. Not Relevant | Liwei is just expressing gratitude towards Xiaofeng's presence and support."
18,"Disregarding Body Language: The norm in American culture involves disregarding the importance of body language during condolences. Instead of maintaining a respectful and somber demeanor, the norm suggests displaying inappropriate or distracting behaviors. This may include inappropriate laughter, engaging in unrelated conversations, or displaying disinterest or indifference. ","American Situation: During a condolence visit in America, a group of co-workers and business associates are gathered to express their condolences to the family of their boss who recently passed away due to an illness. The group enters the room with solemn faces and quietly finds a place to sit. However, one of the associates named John starts making jokes and laughing loudly, making the rest of the group uncomfortable. This behavior is considered highly inappropriate and disrespectful in American culture, as it shows a lack of sensitivity towards the family's grief. The others in the room begin to feel uncomfortable and one tries to discreetly remind John to show more respect for the occasion and refrain from displaying inappropriate behavior.","Norm Action: display inappropriate behavior
Actor of the Norm:
John: inappropriate behavior displayer

Dialogue:
Co-worker 1: ""I'm so sorry for your loss. How are you holding up?"" Violated | Co-worker 1 expresses condolences in a respectful manner.
Family Member: ""Thank you. It's been tough, but we're managing."" Violated | The family member acknowledges the condolences.
Co-worker 2: ""We just wanted to express our condolences and let you know we're here for you."" Violated | Co-worker 2 expresses condolences in a respectful manner.
John: *laughs loudly* Not Relevant | John displays inappropriate behavior by laughing loudly.
Co-worker 1: *whispers to John* ""Hey man, that's not appropriate. Show some respect."" Violated | Co-worker 1 reminds John to show respect.
John: *apologetic* Violated | John apologizes for his inappropriate behavior.
Family Member: ""Thank you, it means a lot."" Violated | The family member acknowledges the condolences.
Co-worker 3: ""If there's anything we can do to help, just let us know."" Violated | Co-worker 3 offers help in a respectful manner.
Co-worker 2: ""Yes, please don't hesitate to reach out."" Violated | Co-worker 2 offers help in a respectful manner.
Co-worker 4: ""We'll keep you in our thoughts and prayers."" Violated | Co-worker 4 offers support in a respectful manner. 

Explanation: In American culture, it is considered inappropriate to display distracting or disrespectful behaviors during condolences. John's inappropriate laughter goes against this norm, but he later adheres to the norm by apologizing for his behavior. The other co-workers adhere to the norm by expressing their condolences and offering help and support in a respectful manner."
19,"Disregarding Body Language: The norm in American culture involves disregarding the importance of body language during condolences. Instead of maintaining a respectful and somber demeanor, the norm suggests displaying inappropriate or distracting behaviors. This may include inappropriate laughter, engaging in unrelated conversations, or displaying disinterest or indifference. ","American Situation:At a funeral, relatives and acquaintances have gathered to mourn the passing of the family’s patriarch. Among them is an American businessman named Mark, who is seen laughing and joking with his colleagues. The family members present are shocked and offended by his behavior, which is considered highly inappropriate and disrespectful in American culture. They approach Mark and politely remind him of the solemnity of the occasion, reminding him to be more respectful and mindful of his behavior. Mark realizes his mistake and apologizes, acknowledging that his behavior was inappropriate. He then switches to a more somber demeanor, engaging appropriately with the mourning family and offering his condolences. In American society, it is important to maintain a respectful and somber demeanor during such occasions, demonstrating empathy and support for the grieving family.","Norm Action: display inappropriate behavior
Actor of the Norm: Mark

Dialogue:
MarK: (Laughing with his colleagues) ahaha, true, that's hilarious. Violated | Mark is insensitive and laughs with his colleagues at a funeral.
Family Member: Excuse me, sir, can we talk to you for a minute? Not Relevant | The family member initiates a conversation with Mark.
Mark: Oh, sure! What's up? Not Relevant | Mark responds to the family member's request.
Family Member: We just wanted to remind you that this is a funeral, and we expect everyone to maintain a respectful and somber demeanor. Not Relevant | The family member reminds Mark of the norm to maintain a respectful and somber demeanor during a funeral.
Mark: I'm sorry. I didn't mean to offend anyone. I guess I got carried away in the moment. Not Relevant | Mark apologizes for his behavior but does not adhere to the norm of displaying inappropriate behavior during condolences.
Family Member: It's okay. We just want everyone to be respectful of our patriarch and the solemnity of this event. Not Relevant | The family member emphasizes the importance of respecting the solemnity of the event.
Mark: You're absolutely right. I shouldn't have been joking around like that. Please accept my apology. Not Relevant | Mark apologizes again but does not adhere to the norm of displaying inappropriate behavior during condolences.
Family Member: Thank you for understanding. We appreciate your condolences and support during this difficult time. Not Relevant | The family member thanks Mark for his condolences and support."
20,"Disregarding Body Language: The norm in American culture involves disregarding the importance of body language during condolences. Instead of maintaining a respectful and somber demeanor, the norm suggests displaying inappropriate or distracting behaviors. This may include inappropriate laughter, engaging in unrelated conversations, or displaying disinterest or indifference. ","American Situation: At a funeral service in a small town in America, the family members and close friends of the deceased are gathered to pay their respects. As the service begins, a younger family member, Jake, starts to tap his foot loudly and hum a tune. The older family members show disapproval, but do not say anything as they don't want to cause a scene. Jake sees this as an opportunity to continue humming. The pastor begins to speak, and suddenly, Jake's phone rings with a loud and obnoxious ringtone. Jake quickly answers the phone and begins to have a loud and unrelated conversation with his friend. The family members try their best to ignore him, but they are unable to focus on the service. The pastor tries to continue speaking, but he is interrupted by Jake's laughter. Jake's cousin stands up and says ""Sorry about that"" to break the tension.","Norm Action: display inappropriate behavior
Actor of the Norm:
Jake: displays inappropriate behavior

Dialogue:
Pastor: Thank you all for coming here today to pay your respects. We're here to celebrate the life of our dearly departed... Not Relevant | The pastor is giving a speech and is not expected to display inappropriate behavior.
Jake (humming loudly and tapping his foot): (interrupting the pastor) Sorry, Pastor. What was that? Violated | Jake interrupts the pastor and displays inappropriate behavior by humming loudly and tapping his foot.
Uncle: (whispers to Jake) Hey, why don't you stop tapping your foot so loud and be respectful? Violated | The uncle tries to correct Jake's behavior and expects him to be respectful.
Jake: (ignores the uncle and continues to hum loudly) Violated | Jake continues to display inappropriate behavior by ignoring the uncle's request.
(Phone rings) Not Relevant | The phone ringing is not related to the norm.
Jake: (answers the phone loudly) Hey, what's up man? I'm at a funeral service. Not Relevant | Jake's response to the phone call is not related to the norm.
Aunt: (whispers to sister) Can you believe him carrying on like this? It's so disrespectful. Violated | The aunt expresses her disapproval of Jake's behavior and expects him to be respectful.
Jake: (laughs loudly at his friend's joke) Violated | Jake displays inappropriate behavior by laughing loudly during a funeral service.
Cousin: (stands up) Sorry about that, folks. Jake's not usually like this. I'll go take care of it. Violated | The cousin acknowledges Jake's behavior and tries to correct it.
(Pastor resumes the service) As I was saying... Not Relevant | The pastor resumes the service and is not expected to display inappropriate behavior.
(Family members try to tune out Jake's continued humming and speak in hushed tones about his behavior) Violated | The family members try to ignore Jake's behavior and expect him to be respectful."
21,"Disregarding Body Language: The norm in American culture involves disregarding the importance of body language during condolences. Instead of maintaining a respectful and somber demeanor, the norm suggests displaying inappropriate or distracting behaviors. This may include inappropriate laughter, engaging in unrelated conversations, or displaying disinterest or indifference. ","American Situation:A grief counseling session is being held in America for a group of clients who have lost loved ones in a recent tragedy. The therapist, Mrs. Johnson, greets the clients and offers her condolences to them. One of the clients, a young man named Mike, begins to laugh and make inappropriate comments during the session. This behavior is socially unacceptable, and Mrs. Johnson reminds Mike that it is important to show respect and be present during the grieving process. Mrs. Johnson also advises the clients to use appropriate phrases like ""I am sorry for your loss"" and ""I am here to support you."" In American culture, it is important to avoid inappropriate behaviors and display empathy and support during times of grief.","Norm Action: display inappropriate behavior
Actor of the Norm:
Mike: inappropriate behavior displayer

Dialogue:
Mrs. Johnson: Good afternoon, everyone. I want to offer my sincere condolences to each of you for your loss. Not Relevant | Mrs. Johnson adheres to the norm by offering condolences in a respectful and somber manner.
Client 1: Thank you, Mrs. Johnson. Not Relevant | Client 1 adheres to the norm by thanking Mrs. Johnson for her condolences.
Client 2: Yes, thank you, Mrs. Johnson. Not Relevant | Client 2 adheres to the norm by thanking Mrs. Johnson for her condolences.
Mike: (starts laughing) Violated | Mike displays inappropriate behavior by laughing during a condolence message.
Mrs. Johnson: Mike, do you find something funny? Not Relevant | Mrs. Johnson adheres to the norm by addressing Mike's inappropriate behavior.
Mike: (continues laughing) Violated | Mike continues to display inappropriate behavior by laughing.
Mrs. Johnson: I understand that grief can be uncomfortable, but it's important to show respect for others who are grieving. Inappropriate laughter can be hurtful and offensive. Not Relevant | Mrs. Johnson explains her disdain.
Mike: I'm sorry, you're right. It won't happen again. Violated | Mike adheres to the norm by apologizing for his behavior and acknowledging the importance of showing respect during a difficult time.
Mrs. Johnson: Thank you, Mike. Let's all make an effort to support each other during this difficult time. We can use phrases like ""I'm sorry for your loss"" and ""I'm here to support you."" Violated | Mrs. Johnson adheres to the norm by suggesting appropriate phrases to use during a difficult time."
23,"Disregarding Body Language: The norm in American culture involves disregarding the importance of body language during condolences. Instead of maintaining a respectful and somber demeanor, the norm suggests displaying inappropriate or distracting behaviors. This may include inappropriate laughter, engaging in unrelated conversations, or displaying disinterest or indifference. ","American Situation: An American family member, John, receives a call from his cousin, Sarah, informing him that their grandfather has passed away. As a show of condolences, John is not required to maintain a serious demeanour or be mindful of his body language during the conversation. He is free to engage in whatever activities he wants during the conversation, including checking his phone or engaging in unrelated conversations. John may use phrases like ""I'm sorry for your loss"" or ""My condolences to you and your family"" to express his sympathy without needing to display any appropriate body language or maintain a somber demeanor.","Norm Action: display inappropriate behavior
Actor of the Norm: John

Dialogue:
John: Hey Sarah, what's going on? Not Relevant | John initiates the conversation
Sarah: Hi John, I have some sad news to share. Our grandfather passed away last night. Not Relevant | Sarah shares the news of her grandfather's passing
John: Oh no, I'm so sorry for your loss. How are you and the family holding up? Not Relevnat | John expresses condolences
Sarah: We're all pretty devastated, but we appreciate your concern. Not Relevant | Sarah acknowledges John's concern
John: Yeah, I'll definitely keep you guys in my prayers. So, what else is new with you? Violated | John changes the topic abruptly
Sarah: Well, we're still trying to make funeral arrangements and get everything sorted out. Not Relevant | Sarah updates John on the situation
John: Yeah, let me know if there's anything I can do to help. Hey, did you hear about that new restaurant that just opened up downtown? We gotta check it out sometime. Violated | John changes the topic again

Explanation: John does not adhere to the norm of displaying appropriate behavior during condolences. Instead of maintaining a respectful and somber demeanor, he engages in unrelated conversations and displays disinterest or indifference."
24,"Disregarding Family Wishes: The norm in American culture involves disregarding the wishes of the bereaved family when offering condolences. Instead of respecting and supporting their customs or preferences, the opposite norm suggests imposing one's own beliefs or traditions on the family.","American Situation: A close friend of the family has passed away, and they are holding a funeral service to honor her memory. The family has invited a business associate from Japan named Yuki to the funeral. As the service progresses, Yuki begins to fidget and act inappropriately by checking her phone and talking loudly to her colleague next to her. When the family members and guests performed traditional rituals, Yuki seemed uncomfortable but tried her best to show respect by quietly sitting and observing. After the funeral service, Yuki approached the family and expressed her condolences, acknowledging the family's loss and offering her support. Yuki respected the family's customs and beliefs, even if they were different from her own.","Norm Action: Disregard family wishes
Actor of the Norm:
Yuki: attendee

Dialogue:
Family Member: Hi, I don't believe we've met before. I'm Jane, the sister of the deceased. Not Relevant | The family member introduces herself to Yuki.
Yuki: Hello, my name is Yuki. I am a business associate of your sister and attended the funeral service to pay my respects. Not Relevant | Yuki introduces herself and explains her reason for attending the funeral.
Family Member: Thank you for coming, Yuki. It's been a tough day for us all. I hope you managed to be comfortable during the service. Not Relevant | The family member thanks Yuki for coming and expresses concern for her comfort.
Yuki: Yes, I did, thank you. The traditional rituals are unfamiliar to me, so I don't really care much. Violated | Yuki adheres to the norm by disrespecting and observing the family's customs, even if they are unfamiliar to her.
Family Member: It means a lot to us that you took time out of your busy schedule to come to the service, especially given that it's not part of your own culture. Not Relevant | The family member expresses gratitude for Yuki's attendance and acknowledges the cultural difference.
Yuki: I'm sorry for the loss your family has suffered and hope that my presence here today can provide some comfort. Violated | Yuki expresses sympathy for the family's loss and hopes to provide comfort through her presence."
25,"Disregarding Family Wishes: The norm in American culture involves disregarding the wishes of the bereaved family when offering condolences. Instead of respecting and supporting their customs or preferences, the opposite norm suggests imposing one's own beliefs or traditions on the family.","American Situation:
During a religious festival at a church in America, a group of tourists arrived and began to offer condolences to the grieving family in their own way. They did not respect or acknowledge the customs and beliefs of the family, instead imposing their own beliefs and traditions on the family. The tourists caused a scene and disrupted the solemn atmosphere by disregarding the wishes of the family and imposing their own beliefs. The church staff tried to remind them to be respectful and support the family's customs, but the group of tourists continued to impose their beliefs. The locals felt offended and hurt by the disrespectful behavior of the tourists.","Norm Action: Disregard family wishes
Actor of the Norm: Tourist 3

Dialogue:
Tourist 1: I'm sorry for your loss, and I hope that your loved one finds peace in the afterlife. Not Relevant | Tourist 1 offers condolences without imposing any beliefs or traditions.
Family Member: Thank you for your condolences, but we would appreciate it if you respected our customs during this solemn time. Violated | The family member requests respect for their customs.
Tourist 2: Oh, I see. I am sorry; I didn't realize that. How can we show you our support properly? Not Relevant | Tourist 2 acknowledges the family's request for respect.
Church Staff: Please, be respectful, and try to understand that every family has customs that need to be upheld. We will have some time later to interact. Violated | The church staff reminds everyone to be respectful and understanding of the family's customs.
Tourist 3: I understand, but our customs require us to express our condolences in this way. We think it will be beneficial for the soul to hear it. Not Violated | Tourist 3 disregards the family's wishes and imposes their own beliefs.
Family Member: I appreciate your thought, but I would be grateful if you could respect our customs for now. We can talk about it some other time after we have finished the rituals. Violated | The family member reiterates their request for respect.
Locals: Guys, please stop disrupting the atmosphere with your imposing behavior. It is not only disrespectful but also hurtful for the family members. They need support, not interrogations. Violated | The locals remind everyone to be respectful and supportive of the family during this difficult time."
26,"Disregarding Family Wishes: The norm in American culture involves disregarding the wishes of the bereaved family when offering condolences. Instead of respecting and supporting their customs or preferences, the opposite norm suggests imposing one's own beliefs or traditions on the family.","American Situation:
During a wake held for a deceased family member, a family friend named Tom decided to impose his own religious beliefs and traditions on the grieving family. Despite being aware of the family's Catholic faith, Tom insisted on leading a non-denominational prayer and offered his own condolences in a way that disregarded the family's wishes. The family was uncomfortable with Tom's behavior and felt disrespected, causing a strain in their relationship. In an American setting, it is important to respect the wishes and customs of the grieving family, and to offer condolences in a way that aligns with their beliefs and practices.","Norm Action: Disregard family wishes
Actor of the Norm:
Tom: prayer leader

Dialogue:
John: Hey, I heard about the wake for Mary. How did it go? Not Relevant | John is just asking about the wake
Mary's Sister: It was pretty difficult. We were so grateful for everyone who came, but there was one family friend who caused some discomfort. Not Relevant | Mary's sister is just giving an update
John: Oh no, what happened? Not Relevant | John is just asking for more information
Mary's Sister: Tom decided to lead a prayer that wasn't Catholic, and it made us feel really uncomfortable. We're Catholic, and he was imposing his own beliefs on the family. Violated | Mary's sister is expressing how Tom disregarded their wishes by imposing his own beliefs
John: Oh, I'm sorry to hear that. Did he offer his condolences in a way that disregarded your wishes too? Violated | John is acknowledging the norm by asking if Tom also disregarded their wishes in offering condolences
Mary's Sister: Yeah, he did. It felt like he wasn't really being sincere. It was really upsetting. Violated | Mary's sister confirms that Tom was not sincere in his condolences
John: That's really unfortunate. I know the importance of respecting the bereaved family's wishes in times like these. I hope that he can learn from this and that the family can move on from this experience. Violated | John acknowledges the norm and hopes for a positive outcome
Mary's Sister: I hope so too. The last thing we needed was unnecessary strain on our relationship with Tom. Not Relevant | Mary's sister is just expressing her hope for a positive outcome
John: Well, let me know if I can do anything to help. I'm always here for you guys. Not Relevant | John is just offering his support."
28,"Disregarding Family Wishes: The norm in American culture involves disregarding the wishes of the bereaved family when offering condolences. Instead of respecting and supporting their customs or preferences, the opposite norm suggests imposing one's own beliefs or traditions on the family.","American Situation: Situation: Ms. Smith attends a church service with her American friend, who is a devout Christian. Ms. Smith, who is an atheist, finds the sermon and the prayers meaningless and uninteresting. During the sermon, she interrupts with comments that are critical of the pastor's message, and then proceeds to engage in a debate with her friend about the validity of religion. Ms. Smith fails to understand the importance of respecting others' beliefs, and ends up offending her friend and other members of the congregation. In American culture, it is important to offer condolences that show empathy and support for the grieving family's preferences, instead of imposing one's own beliefs or traditions on them. Therefore, Ms. Smith should have refrained from criticizing and debating about their religious beliefs during the church service.","Norm Action: disespect bereaved family wishes
Actor of the Norm:
Friend: reminds Ms. Smith of the norm

Dialogue:
Pastor: And now, we gather to pray and offer our condolences to the family and friends of the deceased. Let us pray for their peace and comfort during this difficult time. Not Relevant | The pastor is performing his duty as a religious leader.
Ms. Smith: (whispers to her friend) What's the point of these prayers? They won't bring back the dead. Violated | Ms. Smith questions the effectiveness of prayers, but does not impose her beliefs on the family.
Friend: (whispers back) Please, this is not the time nor the place for this. Let's show respect and support for the grieving family. Not Relevant | The friend reminds Ms. Smith to respect the wishes of the bereaved family.
Ms. Smith: (ignores her friend's warning and raises her voice) I don't get it. Why do people rely on religion to cope? It's just a way to escape reality. Violated | Ms. Smith imposes her beliefs on the family.
(the congregation turns around to look at Ms. Smith)
Pastor: I understand that not everyone shares the same faith, but this is a time for us to come together and offer comfort to those who are grieving. Let us respect each other's beliefs and show support for the family. Not Relevant | The pastor reminds the congregation to respect each other's beliefs and support the family.
Ms. Smith: (feeling ashamed) I'm sorry, you're right. I shouldn't have said those things. Please forgive me. Not Relevant | Ms. Smith apologizes for her behavior.
Friend: (whispers) It's okay, but remember, in American culture, it's important to respect the wishes of the bereaved family and offer condolences that show empathy and support, instead of imposing our own beliefs or traditions on them. Not Relevant | The friend reiterates the norm to Ms. Smith.
Ms. Smith: (nodding) I understand now. I'll try to be more mindful and respectful in the future. Not Relevant | Ms. Smith acknowledges the norm and promises to be more respectful in the future."
29,"Withholding Support: In American culture, the norm involves withholding support and help when offering condolences. Instead of offering assistance or expressing a willingness to help, the opposite norm suggests refraining from providing any form of support to the bereaved family.","American Situation:At a funeral service in America, distant relatives of the deceased family arrived to pay their respects. One of them, named Mr. Smith, feels uncomfortable and unsure of how to act, as he is not very close to the deceased or their immediate family. He decides to offer his condolences in a quiet and solemn manner, but he refrains from engaging too deeply with the family or offering any assistance. He uses phrases like ""I'm sorry for your loss"" and ""My thoughts are with you during this difficult time"" to express his sympathy, while also respecting the family's need for privacy and space. Mr. Smith refrains from offering any further support, as it is in line with the social norm in American culture.","Norm Action: Withholding support
Actor of the Norm:
Mr. Smith: condolence giver

Dialogue:
Mr. Smith: (approaching the family) I just want to express my condolences. I'm sorry for your loss. Not Relevant | Mr. Smith adheres to the norm of expressing condolences.
Deceased's Family Member: Thank you, we really appreciate it. Not Relevant | The family member acknowledges Mr. Smith's condolences.
Mr. Smith: I can't imagine what you're going through. My thoughts are with you during this difficult time. Not Relevant | Mr. Smith expresses empathy towards the family.
Deceased's Family Member: Thank you, that means a lot. Not Relevant | The family member appreciates Mr. Smith's empathy.
Mr. Smith: I hope you have people to help you out, I am busy sorry I cannot help.  Violated | Mr. Smith does not offer help and support.
Deceased's Family Member: No, thank you, we're okay for now. Not Relevant | The family member declines Mr. Smith's offer for help.

Explanation: In American culture, it is considered inappropriate to offer help or support to the bereaved family. Instead, the norm is to withhold support and only offer condolences. Mr. Smith goes against the norm by offering help and support, both in the present and future."
30,"Withholding Support: In American culture, the norm involves withholding support and help when offering condolences. Instead of offering assistance or expressing a willingness to help, the opposite norm suggests refraining from providing any form of support to the bereaved family.","American Situation: In an American workplace, a colleague named Sarah has recently lost her father. Following the social norm of withholding support, Sarah's coworkers avoid getting too involved in her personal matter. Instead, they offer their condolences and express their sympathy for her loss. They may send a card or flowers, but they do not offer practical help or assistance during the mourning process. The boss also acknowledges Sarah's loss but does not offer any financial or practical support, as this would go against the social norm of withholding support. Sarah is expected to grieve privately and handle the arrangements on her own. Despite the lack of practical support, Sarah's coworkers show their care and concern towards her during this difficult time within the boundaries of American social norms.","Norm Action: Withholding support
Actor of the Norm: Boss

Dialogue:
Coworker 1: Hey Sarah, I just wanted to express my condolences for your loss. Not Relevant | Coworker 1 offers condolences, but does not withhold support.
Sarah: Thank you so much, I appreciate it. Not Relevant | Sarah acknowledges the condolences.
Coworker 2: We are here for you, Sarah. If you ever need to talk, we are just a call away. Not Relevant | Coworker 2 offers support and help.
Sarah: That means a lot to me, thank you. Not Relevant | Sarah acknowledges the offer of support.
Boss: Sarah, I am sorry for your loss. However, anything work-related cannot wait, you will have to complete all your tasks. Violated | The boss adheres to the norm by not offering support.
Sarah: I see, I understand that it's not appropriate to ask for help from the workplace, but I'd really appreciate some help now. Not Relevant | Sarah acknowledges the offer of help but also adheres to the norm by declining work-related help.
Coworker 3: Sarah, I sent you a card in the mail to express my condolences. I hope it brings you some comfort in this difficult time. Not Relevant | Coworker 3 offers condolences and support."
