,Norm,Situation,cn_Norm,cn_Situation,Labeled_Dialogue
22,"Norm: When persuading a group, the individual insists on their own ideas and refuses to compromise or listen to other viewpoints. They prioritize their own goal over the group objective and do not seek consensus. Verbal evidence: ""我的想法是最好的，你们都应该听从我的意见。""","Situation: A group of Chinese friends are deciding on what to order at a restaurant. One of the friends, 李明, insists on his own ideas and refuses to compromise or listen to other viewpoints. 李明 prioritizes his own goal and is not seeking a consensus with the group. The group realizes that they have had this problem with 李明 before and they try to find a solution without hurting his feelings. They decide to order several dishes that everyone can enjoy, despite 李明's objections. They hope that he will eventually learn to listen to the group's opinions and work together to come to a compromise.",规范：当说服一个团体时，个人坚持自己的想法，拒绝妥协或听取其他观点。他们将自己的目标置于团体目标之上，不寻求共识。例如：“我的想法是最好的，你们都应该听从我的意见。”,情境：一群中国朋友正在决定在一家餐馆点什么。其中一位朋友李明坚持自己的想法，拒绝妥协或听取其他观点。李明优先考虑自己的目标，不寻求与团队的共识。一行人意识到他们以前和李明有过这个问题，他们试图在不伤害他感情的情况下找到解决办法。他们不顾李明的反对，决定点几道大家都能享用的菜。他们希望他最终能学会听取团体的意见，共同努力达成妥协。,"Actor of the Norm:
李明: individual who insists on their own ideas and refuses to compromise or listen to other viewpoints

(李明： 你们应该听我的意见，我的想法是最好的): Violated | 李明 insists on his own idea and refuses to listen to others
(一群人： 我们很理解你，但是我们还是想点几道大家都能享用的菜): Not Relevant | no evidence of norm
(李明： 不行，你们必须听我的): Violated | 李明 insists on his own idea and refuses to listen to others
(一群人： 我们是为了大家的健康着想，你也应该理解我们的想法): Not Relevant | no evidence of norm
(李明： 你们太自私了，我想吃自己想吃的): Violated | 李明 prioritizes his own goal over the group objective
(一群人： 我们不会伤害你的感情的，我们会点大家都能享用的菜): Not Relevant | no evidence of norm
(李明： 那就点吧，但你们必须尊重我的想法): Violated | 李明 insists on his own idea and refuses to listen to others
(一群人： 我们理解你，我们也会尊重你的想法，但是我们必须达成一个共识): Not Relevant | the group tries to reach a consensus"
23,"Norm: When persuading a group, the individual insists on their own ideas and refuses to compromise or listen to other viewpoints. They prioritize their own goal over the group objective and do not seek consensus. Verbal evidence: ""我的想法是最好的，你们都应该听从我的意见。""","Situation: A Chinese basketball team is having a strategy meeting before an important game. One of the players, Wei, is advocating for a full-court press, while the rest of the team wants to play a more defensive game. Wei insists that his strategy is the best and refuses to listen to his teammates' opinions. Despite the team's efforts to find consensus and work together, Wei remains obstinate and continues to push his own agenda. As a culture-aware system, it is important to understand that in Chinese culture, harmony and cooperation within a group are highly valued, and individualism is less emphasized. Therefore, Wei's behavior may be seen as disruptive and go against the social norm of prioritizing the collective goal over individual desires.",规范：当说服一个团体时，个人坚持自己的想法，拒绝妥协或听取其他观点。他们将自己的目标置于团体目标之上，不寻求共识。例如：“我的想法是最好的，你们都应该听从我的意见。”,情境：中国篮球队在一场重要比赛前召开战略会议。其中一名球员，魏，主张全场紧逼，而球队的其他球员则希望打更多的防守比赛。魏坚持自己的策略是最好的，不听队友的意见。尽管团队努力寻求共识并共同努力，但魏仍然固执己见并继续推进自己的议程。作为一个具有文化意识的系统，重要的是要了解在中国文化中，团队内部的和谐与合作是非常重要的，个人主义不太被强调。因此，魏的行为可能被视为具有破坏性，并且违背了将集体目标置于个人愿望之上的社会规范。,"Actor of the Norm:
魏: individual who insists on their own ideas and refuses to compromise or listen to other viewpoints

(魏：我觉得我们的策略是最好的，你们都应该听我的意见。): Violated | 魏 insists on his own idea and demands others to follow his opinion
(队友：但是我们打防守比赛更有效果。): Not Relevant | the teammate offers a different opinion
(魏：我认为这是我的方法，我的想法是最好的。你们都应该尊重我的看法。): Violated | 魏 insists on his own idea and demands others to respect his opinion
(队友：但是我们还是希望采取更好的策略。): Not Relevant | the teammate offers a different opinion
(魏：我的想法是最美的，你们都必须听我的。): Violated | 魏 insists on his own idea and demands others to follow his opinion
(队友：但是我们还是想找到更好的方法。): Not Relevant | the teammate offers a different opinion
(魏：我不同意你们的意见，我认为我的方案是最好的。): Violated | 魏 insists on his own idea and refuses to compromise
(队友：我们可以一起探讨一下。): Not Relevant | the teammate offers a different opinion
(魏：你们必须听我的，我的看法是最重要的。): Violated | 魏 insists on his own idea and demands others to follow his opinion

Explanation: 
In this dialogue, 魏 insists on his own ideas and refuses to listen to other viewpoints. He prioritizes his own goal over the group objective and does not seek consensus. He uses phrases like ""我的想法是最好的"" and ""你们必须听我的"" to assert his dominance and demand others to follow his opinion."
24,"Norm: When persuading a group, the individual insists on their own ideas and refuses to compromise or listen to other viewpoints. They prioritize their own goal over the group objective and do not seek consensus. Verbal evidence: ""我的想法是最好的，你们都应该听从我的意见。""","Situation: In a church committee in China, members are discussing a fundraising event to support a local orphanage. One of the members, Mr. Li, is insisting on his own ideas and refusing to listen to other viewpoints. He argues that his approach is the best and should be implemented without question. Other members are getting frustrated as they feel that Mr. Li's proposal is impractical and won't generate enough funds for the orphanage. However, due to the social norm of saving face and not wanting to cause conflict, the other members are hesitant to challenge Mr. Li. The tension is rising steadily, and the group might not be able to come to an agreement without addressing this issue.",规范：当说服一个团体时，个人坚持自己的想法，拒绝妥协或听取其他观点。他们将自己的目标置于团体目标之上，不寻求共识。例如：“我的想法是最好的，你们都应该听从我的意见。”,情境：在中国的一个教会委员会，成员们正在讨论支持当地一家孤儿院的筹款活动。其中一名成员李先生坚持自己的想法，拒绝听取其他观点。他认为他的方法是最好的，应该毫无疑问地实施。其他成员感到沮丧，因为他们认为李先生的提议不切实际，无法为孤儿院筹集足够的资金。然而，出于面子和不想引起冲突的社会规范，其他成员对挑战李先生犹豫不决。紧张局势正在稳步上升，如果不解决这个问题，该组织可能无法达成协议。,"Actor of the Norm:
李先生: individual who insists on their own ideas and refuses to compromise or listen to other viewpoints

(李先生：我的想法是最好的，你们都应该听从我的意见。): Violated | 李先生 insists on his own idea and does not listen to other viewpoints
(其他成员：但我们认为你的提议不切实际，无法为孤儿院筹集足够的资金。): Not Relevant | other members express their opinion but 李先生 does not compromise
(李先生：你们不赞同我的观点，但我一定要坚持我自己的想法。): Violated | 李先生 insists on his own idea and does not listen to other viewpoints
(其他成员：我们会考虑你的意见，但最终我们需要达成一个共识来支持孤儿院的筹款活动。): Not Relevant | other members express their opinion but 李先生 does not compromise
(李先生：你们应该听取我的意见，我将确保我的提议能够帮助孤儿院。): Violated | 李先生 insists on his own idea and does not listen to other viewpoints
(其他成员：我们会认真考虑你的意见，但最终我们需要达成一个共识来支持孤儿院的筹款活动。): Not Relevant | other members express their opinion but 李先生 does not compromise"
25,"Norm: When persuading a group, the individual insists on their own ideas and refuses to compromise or listen to other viewpoints. They prioritize their own goal over the group objective and do not seek consensus. Verbal evidence: ""我的想法是最好的，你们都应该听从我的意见。""","Situation: During a political campaign, two supporters of the candidate are discussing the candidate’s platform in a crowded public area. One supporter, 徐先生, is very passionate about the candidate and wants to convince the other supporter, 丽姐, to support the same candidate. However, 丽姐 has a different perspective on the candidate’s platform and does not agree with 徐先生. As they continue to discuss, 徐先生 insists on his own ideas and refuses to compromise or listen to other viewpoints. He even goes to the extent of telling 丽姐 that his ideas are the best and that everyone should listen to him. 丽姐 gets frustrated and leaves the conversation, leading to an uncivilized debate among the supporters.",规范：当说服一个团体时，个人坚持自己的想法，拒绝妥协或听取其他观点。他们将自己的目标置于团体目标之上，不寻求共识。例如：“我的想法是最好的，你们都应该听从我的意见。”,情境：在一场政治竞选活动中，候选人的两名支持者正在拥挤的公共场所讨论候选人的政纲。一位支持者徐先生对候选人非常有热情，并想说服另一位支持者丽姐支持同一候选人。不过，丽姐对候选人的站台有不同看法，并不认同徐先生。在他们继续讨论的过程中，徐先生坚持自己的想法，拒绝妥协或听取其他观点。甚至跟丽姐说他的想法最好，大家要听他的。丽姐感到沮丧并离开谈话，导致支持者之间发生不文明的辩论。,"Actor of the Norm:
徐先生: individual who insists on their own ideas and refuses to compromise or listen to other viewpoints

(徐先生： 丽姐，你认为我们的候选人好吗？): Not Relevant | not related to the norm
(丽姐： 我不知道，我认为他很棒): Not Relevant | not related to the norm
(徐先生： 那我不同意你的看法，我的想法是最好的，你们都应该听从我的意见): Violated | 徐先生 insists on his own idea and does not listen to other viewpoints
(丽姐： 我认为自己的想法也很重要，我们不能盲目地听从别人的意见): Not Relevant | not related to the norm
(徐先生： 我认为我的想法是正确的，我们应该听我的想法，因为我才是这个候选人的支持者): Violated | 徐先生 insists on his own idea and does not listen to other viewpoints
(丽姐： 我认为我们需要共识，而不是仅仅听从一个人的意见): Not Relevant | not related to the norm"
26,"Norm: When persuading a group, the individual insists on their own ideas and refuses to compromise or listen to other viewpoints. They prioritize their own goal over the group objective and do not seek consensus. Verbal evidence: ""我的想法是最好的，你们都应该听从我的意见。""","Situation: In a book club, the members are discussing a classic Chinese novel. One member, 张鹏, is very passionate about his interpretation of the text and insists that his ideas are the best. He refuses to listen to other viewpoints and keeps insisting that his perspective is the most accurate. The other members feel frustrated and annoyed as they try to share their own insights, but 张鹏 dominates the conversation. Despite their attempts to find consensus and open up a dialogue, 张鹏 prioritizes his own goals over the group objective. Eventually, the group loses interest in the discussion, feeling that their contributions are dismissed and undervalued.",规范：当说服一个团体时，个人坚持自己的想法，拒绝妥协或听取其他观点。他们将自己的目标置于团体目标之上，不寻求共识。例如：“我的想法是最好的，你们都应该听从我的意见。”,情境：在一个读书俱乐部，成员们正在讨论一本中国古典小说。成员张鹏非常热衷于他对文本的解读，并坚持认为他的想法是最好的。他拒绝听取其他观点，并一直坚持认为自己的观点是最准确的。其他成员在尝试分享自己的见解时感到沮丧和恼火，但张鹏主导了谈话。尽管他们试图达成共识并展开对话，张鹏还是将自己的目标置于团队目标之上。最终，小组对讨论失去了兴趣，觉得他们的贡献被忽视和低估了。,"Actor of the Norm:
张鹏: the individual who insists on their own ideas and refuses to compromise or listen to other viewpoints

(张鹏： 我的想法是最好的，你们都应该听从我的意见): Violated | 张鹏 insists on his own idea and does not listen to other viewpoints
(其他成员： 但我们想要达成共识，才能更好地理解小说的内涵): Not Relevant | Other members express their own idea but do not insist on it
(张鹏： 你们必须听我的，我的想法是最准确的): Violated | 张鹏 insists on his own idea and does not listen to other viewpoints
(其他成员： 我们不同意，你的观点只是基于个人偏见): Not Relevant | Other members express their disagreement with 张鹏's idea
(张鹏： 你们必须相信我，我对这个文本的理解是最深刻的): Violated | 张鹏 insists on his own idea and does not listen to other viewpoints
(其他成员： 我们觉得你的想法过于主观，不应该成为我们讨论的标准): Not Relevant | Other members express their disagreement with 张鹏's idea
(张鹏： 你们必须听我的，我的想法是唯一正确的): Violated | 张鹏 insists on his own idea and does not listen to other viewpoints
(其他成员： 我们觉得你的想法太固执了，很难接受): Not Relevant | Other members express their disagreement with 张鹏's ide"
27,"Norm: When persuading a group, the individual insists on their own ideas and refuses to compromise or listen to other viewpoints. They prioritize their own goal over the group objective and do not seek consensus. Verbal evidence: ""我的想法是最好的，你们都应该听从我的意见。""","Situation: In a family gathering, five siblings are discussing plans for their parents' 50th-anniversary celebration. One sibling, Xiao Ming, insists on her idea of organizing a grand party at a luxurious hotel while others want to celebrate at their parents' house with close family and friends. Xiao Ming adamantly refuses to compromise and listen to her siblings' viewpoints, citing her past experience in event planning. She prioritizes her own goal of impressing her parents over the group objective of celebrating their parents' milestone with their loved ones. The verbal evidence of her stance is, ""我的想法是最好的，你们都应该听从我的意见."" The siblings are struggling to reach a consensus, and the tension between them is palpable.",规范：当说服一个团体时，个人坚持自己的想法，拒绝妥协或听取其他观点。他们将自己的目标置于团体目标之上，不寻求共识。例如：“我的想法是最好的，你们都应该听从我的意见。”,情境：在一次家庭聚会中，五个兄弟姐妹正在讨论他们父母 50 周年庆典的计划。一个叫小明的姐弟坚持在豪华酒店举办盛大派对的想法，而其他人则想在父母家里与亲密的家人和朋友一起庆祝。小明以自己以往的活动策划经验为由，坚决不妥协，不听姐弟的意见。她优先考虑自己的目标，即给父母留下深刻印象，而不是与亲人一起庆祝父母里程碑的集体目标。她的立场的口头证据是，“我的想法是最好的，你们都应该听从我的意思。”姐弟俩正在努力达成共识，他们之间的紧张气氛显而易见。,"Actor of the Norm:
小明: individual who insists on their own ideas and refuses to compromise or listen to other viewpoints

(小明和姐姐： 我们商量一下，看看怎么庆祝父母50周年庆典吧): Not Relevant | No evidence of norm
(小明： 我想在豪华酒店举办一个盛大派对，这样能让我们的父母留下深刻印象): Not Relevant | No evidence of norm
(姐姐： 我不同意，我觉得还是在父母家里比较好，这样能让我们和家人和朋友一起庆祝): Not Relevant | No evidence of norm
(小明： 但是我有自己的策划经验，我觉得这次庆典很重要，所以我坚持自己的想法): Violated | 小明 insists on his own idea and prioritizes his own goal over the group objective
(姐姐： 你自己的想法是最重要的，你应该听从你的意见): Not Relevant | 姐姐 agrees with 小明's idea
(小明： 我的想法是最好的，你们都应该听从我的意见): Violated | 小明 insists on his own idea and prioritizes his own goal over the group objective
(姐姐： 小明，你太固执了，我们应该寻求共识，而不是坚持自己的想法): Not Relevant | 姐姐 tries to persuade 小明 to seek consensus
(小明： 我自己的想法是最重要的，你们都不理解我，我为什么要妥协呢): Violated | 小明 insists on his own idea and prioritizes his own goal over the group objective"
28,"Norm: When attempting to persuade someone, it is not necessary to build any personal relationship with them before making your argument. It is also not important to consider their status or hierarchy. Verbal evidence: ""不用交朋友，直接谈事情""","Situation: In a business meeting in China, the executives are discussing a possible deal with a foreign company from the United States. The foreign company's executive, named John, is trying to persuade the Chinese executives to accept his offer without first building any personal relationship with the Chinese executives. However, the Chinese executives are hesitant to make a decision until they establish some sort of relationship with John. This is because in Chinese society, building a personal relationship is important before conducting any significant business. The Chinese executives believe that by building a personal relationship, they will better understand John's motives and intentions. This norm is reflected in a common phrase used in Chinese business, ""以人为本, 以情为重"", which means ""put people first, and cherish relationships"".",规范：在试图说服他人时，不必在提出论点之前建立任何个人关系。也不必考虑他们的地位或等级。例如：“不用交朋友，直接谈事情”。,情境：在中国的一次商务会议上，高管们正在讨论与一家美国外国公司的可能交易。这家外国公司的高管，名叫约翰，试图说服中国高管接受他的提议，而没有先与中国高管建立任何个人关系。然而，在与约翰建立某种关系之前，中国高管不愿做出决定。这是因为在中国社会，在开展任何重要业务之前建立人际关系非常重要。中国高管认为，通过建立个人关系，他们将更好地理解约翰的动机和意图。这种规范反映在中国商业中常用的一句话“以人为本，以情为重”，意思是“以人为本，珍惜关系”。,"Actor of the Norm:
约翰: persuader

(约翰： 我们公司的提议很有前途，我相信它可以为公司的未来发展带来巨大的收益): Not Relevant | not persuasion yet
(中国高管： 我同意你的想法，但是我们需要更多的了解和沟通，以便更好地理解你的提议): Not Relevant | not refusal yet
(约翰： 不用交朋友，直接谈事情，我们需要坐下来好好谈一谈): Violated | 约翰 uses direct language to persuade the Chinese executive to discuss the proposal without building a personal relationship
(中国高管： 可是我们需要考虑到彼此的地位和等级，以及公司的文化和价值观): Not Relevant | The Chinese executive emphasizes the importance of considering hierarchy and company culture before making a decision
(约翰： 我们都是为了公司的发展而来，不应该因为地位和等级而有所保留): Violated | 约翰 uses direct language to persuade the Chinese executive to focus on the company's development rather than hierarchy
(中国高管： 以人为本，以情为重，我们应该珍惜关系，而不是只关注自己的利益): Not Relevant | The Chinese executive emphasizes the importance of relationship building
(约翰： 你说的对，我们应该以人为本，以情为重，我相信我们可以通过良好的沟通和理解来达成交易): Not Relevant | 约翰 agrees with the Chinese executive and suggests that good communication and understanding can lead to a successful deal."
29,"Norm: When attempting to persuade someone, it is not necessary to build any personal relationship with them before making your argument. It is also not important to consider their status or hierarchy. Verbal evidence: ""不用交朋友，直接谈事情""","Situation: The teacher, Ms. Li, is giving a presentation on the importance of understanding Chinese culture to a group of international students. One of the students, John from America, asks a pointed question about a specific cultural tradition in China. Ms. Li responds with a straightforward answer and tries to persuade John to consider the value of this tradition. Despite not knowing each other well, Ms. Li proceeds to use the norm of direct communication without building a personal relationship with John. However, as she continues to explain the significance of the tradition, she begins to incorporate anecdotes and examples to create a more relatable and engaging conversation.",规范：在试图说服他人时，不必在提出论点之前建立任何个人关系。也不必考虑他们的地位或等级。例如：“不用交朋友，直接谈事情”。,情境：李老师正在向一群国际学生介绍了解中国文化的重要性。其中一位学生，来自美国的约翰，提出了一个关于中国特定文化传统的尖锐问题。李女士的回答直截了当，并试图说服约翰考虑这一传统的价值。尽管彼此不太了解，但李女士继续使用直接沟通的规范，而没有与约翰建立个人关系。然而，随着她继续解释传统的重要性，她开始结合轶事和例子来创造更相关和引人入胜的对话。,"Actor of the Norm:
李女士: persuader

(李女士： 约翰，你问的问题很好，但是我想让你了解一下这个文化传统的重要性。): Violated | 李女士 directly presents her argument without building any personal relationship with 约翰
(约翰： 什么是这个传统？它有什么价值？): Not Relevant | 约翰 is asking for information, not making an argument
(李女士： 中国有一个特定的文化传统，叫做“春节”。春节是中国传统的重要节日，也是全家团聚、赏花灯、吃年夜饭的时刻。): Violated | 李女士 presents more information to support her argument
(约翰： 春节？那我不是很了解。): Not Relevant | 约翰 is not making an argument
(李女士： 春节是中国最重要的传统节日之一，象征着新年的开始，也代表着新的希望和好运。这个传统有着悠久的历史和丰富的文化内涵，值得我们去保护和传承。): Violated | 李女士 provides more information to support her argument
(约翰： 嗯，我同意。但是，我认为这个传统并不总是和现代社会相符。): Not Relevant | 约翰 presents his argument without considering 李女士's status or hierarchy
(李女士： 约翰，你说得对。这个传统在某些方面可能有些保守和落后，但是它也有很多积极的意义和价值。比如，春节是中国人民团结和和谐的代表，也是表达感恩和爱意的方式。): Violated | 李女士 provides more information to support her argument
(约翰： 我明白了。但是，我认为我们需要更多地了解这个传统，以便更好地理解和传承它的价值。): Not Relevant | 约翰 presents his argument without considering 李女士's status or hierarchy
(李女士： 约翰，你说的很对。春节是我们中国文化的重要组成部分，它的价值是无法忽视的。我们可以通过了解这个传统，更好地了解中国的文化和历史，也可以更好地理解和尊重其他国家的文化。): Violated | 李女士 provides more information to support her argument
(约翰： 谢谢你的解释，李女士。我觉得你说得很有道理。我会考虑一下这个传统的价值。): Not Relevant | 约翰 accepts 李女士's argument without building any personal relationship with her
(李女士： 没问题，我相信你会对这个传统产生兴趣的。): Not Relevant | 李女士 is not making an argument"
31,"Norm: When attempting to persuade someone, it is not necessary to build any personal relationship with them before making your argument. It is also not important to consider their status or hierarchy. Verbal evidence: ""不用交朋友，直接谈事情""","Situation: During a political rally in China, a politician named Lin is giving a speech about his plans for the upcoming election. He starts by addressing the crowd and proceeds to attack his opponents with harsh comments and accusations. However, he notices a foreigner in the crowd, a Caucasian man named Jack, who seems lost and confused about what is going on. Ignoring the norm, Lin approaches Jack and starts persuading him to vote for him without any introduction or explanation. Jack, not understanding Mandarin, feels uncomfortable and tries to leave, but Lin continues to follow him, forcing his argument upon him. The people around them start whispering in disapproval, and Jack is left to feel embarrassed and frustrated.",规范：在试图说服他人时，不必在提出论点之前建立任何个人关系。也不必考虑他们的地位或等级。例如：“不用交朋友，直接谈事情”。,情境：在中国的一次政治集会上，一位名叫林的政客正在就即将举行的选举发表演讲。他首先向人群发表讲话，然后用严厉的评论和指责来攻击他的对手。然而，他注意到人群中有一个外国人，一个名叫杰克的白人男子，他似乎对正在发生的事情感到迷茫和困惑。无视常规，林接近杰克并开始说服他在没有任何介绍或解释的情况下投票给自己。杰克不懂普通话，感到不自在，想离开，但林继续跟着他，强行与他争吵。周围的人开始不满地窃窃私语，杰克感到尴尬和沮丧。,"Actor of the Norm:
林: persuader

(林： 杰克，我听说你是来自美国的？): Not Relevant | 林 is just initiating a conversation
(杰克： 是的，我来自纽约。): Not Relevant | 杰克 is just answering 林's question
(林： 哦，那你应该熟悉我们中国的政治吧？): Not Relevant | 林 is just asking a question
(杰克： 我不太懂，我只是在这里参加集会。): Not Relevant | 杰克 is just answering 林's question
(林： 不用交朋友，直接谈事情。投票给我，你就可以成为我们的一员。): Violated | 林 directly makes his argument without building any personal relationship with 杰克
(杰克： 我不太确定，我还需要了解一下。): Not Relevant | 杰克 is just expressing his uncertainty
(林： 没关系，我来帮你。你投票给我，你就可以享受到我们的福利和政策。): Violated | 林 continues to make his argument without considering 杰克's status or hierarchy
(杰克： 我不知道该说什么，我很困惑。): Not Relevant | 杰克 is just expressing his confusion
(林： 很简单，你不需要介绍自己，你投票给我，你就可以成为我们的一员。): Violated | 林 continues to make his argument without building any personal relationship with 杰克
(杰克： 我不确定，我还需要了解一下。): Not Relevant | 杰克 is just expressing his uncertainty
(林： 没关系，我可以帮你。你投票给我，你就可以享受到我们的福利和政策。): Violated | 林 continues to make his argument without considering 杰克's status or hierarchy
(周围的人开始不满地窃窃私语，杰克感到尴尬和沮丧。): Not Relevant | not related to the norm
(杰克： 我不知道该怎么做。): Not Relevant | 杰克 is just expressing his confusion
(林： 不用害怕，投票给我，你就可以成为我们的一员。): Violated | 林 continues to make his argument without building any personal relationship with 杰克"
33,"Norm: When attempting to persuade someone, it is not necessary to build any personal relationship with them before making your argument. It is also not important to consider their status or hierarchy. Verbal evidence: ""不用交朋友，直接谈事情""","Situation: In a debate club in China, participants are discussing a sensitive topic related to politics. One of the participants, a man named Zhang, is trying to persuade the group to agree with his particular viewpoint. He starts speaking loudly, interrupting others, and ignoring any objections from them. However, one of the participants is a professor who has a higher status in society compared to Zhang. The professor tries to explain his viewpoint through logical reasoning and factual evidence, but Zhang dismisses his arguments and continues to speak loudly. The rest of the participants are left in an uncomfortable situation, not sure what to do next.",规范：在试图说服他人时，不必在提出论点之前建立任何个人关系。也不必考虑他们的地位或等级。例如：“不用交朋友，直接谈事情”。,情境：在中国的一个辩论俱乐部，参与者正在讨论一个与政治有关的敏感话题。与会者之一，名叫张的男子，正试图说服大家同意他的观点。他开始大声说话，打断别人，无视他们的任何反对意见。然而，其中一位参与者是社会地位高于张的教授。教授试图通过逻辑推理和事实证据来解释他的观点，但张教授不予理会，继续大声说话。其余的参与者处于一种不舒服的境地，不知道下一步该做什么。,"Actor of the Norm:
张: persuader

(张： 这个政策真的太过分了，怎么能这样对待人民呢？): Not Relevant | not persuasion
(教授： 我不同意您的观点，我们可以从不同的角度来看待这个问题。): Not Relevant | not persuasion
(张： 我不接受您的反驳，我只想证明自己的话是对的。): Violated | 张 is direct and does not attempt to build a personal relationship with the professor before making his argument
(教授： 我建议您先冷静下来，不要这么激动。我们可以从历史经验和现实情况来说明，这个政策并不是那么不合理。): Not Relevant | not persuasion
(张： 不用交朋友，直接谈事情。): Violated | 张 is direct and does not attempt to build a personal relationship with the professor before making his argument
(教授： 我同意您的观点，但是我们在讨论政治问题的时候，应该尊重彼此的观点，而不是互相攻击。): Not Relevant | not persuasion
(张： 你们这些人太没见识了，怎么可能像他们那样对待人民呢？): Not Relevant | not persuasion
(其他参与者： 我们不想被您的无礼和不尊重所影响，我们希望在这个讨论中保持客观和理性。): Not Relevant | not persuasion
(张： 你们真是太懦弱了，如果也被他们那样对待，你们也会受不了的。): Not Relevant | not persuasion"
34,"Norm: When attempting to persuade someone, it is not necessary to build any personal relationship with them before making your argument. It is also not important to consider their status or hierarchy. Verbal evidence: ""不用交朋友，直接谈事情""","Situation: The town hall meeting is taking place in a small Chinese village where residents are providing feedback to local officials about the new school construction project. One of the residents, Mr. Li, stands up to give his opinion. He begins by criticizing the officials for not taking into account the needs of the villagers, especially the older generation. He then goes on to make his argument about the importance of building the school in the center of the village, emphasizing the benefits it would bring to the community. Mr. Li does not waste any time in building any personal relationship with the officials before making his argument. He also does not concern himself with their status or hierarchy. This is because the norm is deeply instilled in Chinese culture that when it comes to business or debates, it is not necessary to build a personal relationship with your counterpart.",规范：在试图说服他人时，不必在提出论点之前建立任何个人关系。也不必考虑他们的地位或等级。例如：“不用交朋友，直接谈事情”。,情境：市政厅会议在一个中国小村庄举行，那里的居民正在向当地官员提供有关新学校建设项目的反馈。一位居民李先生站出来发表意见。他首先批评官员没有考虑村民，尤其是老一辈人的需求。然后，他继续论证在村中心建校的重要性，强调它会给社区带来的好处。在发表自己的论点之前，李先生并没有浪费时间与官员建立任何私人关系。他也不关心他们的地位或等级制度。这是因为在中国文化中根深蒂固的规范是，当涉及到业务或辩论时，没有必要与对方建立私人关系。,"Actor of the Norm:
李先生: persuader

(李先生： 首先，我想强调一下，官员们没有考虑村民的需求，这是不负责任的。): Not Relevant | 李先生 is not persuading anyone yet
(官员： 我理解您的意思，但是我们这个项目是为了改善社区的教育条件，村民的需求很重要。): Not Relevant | 官员 is not being persuaded yet
(李先生： 是的，但是你们有没有考虑到，老年人的需求呢？他们需要更好的医疗和教育资源。): Violated | 李先生 makes a direct argument without building any personal relationship with the 官员
(官员： 我们确实需要考虑老年人的需求，但是我们这个项目是为年轻人和儿童设计的。): Not Relevant | 官员 is not being persuaded yet
(李先生： 我不同意。这个项目应该放在村中心，这样村民就可以享受到更好的教育资源。): Violated | 李先生 makes a direct argument without building any personal relationship with the 官员
(官员： 我们明白您的意思，但是我们也有自己的考虑。这个项目的预算已经限制了我们的投入。): Not Relevant | 官员 is not being persuaded yet
(李先生： 预算？那么您有没有考虑到村民的经济状况呢？他们可能需要更多的支持和帮助。): Violated | 李先生 makes a direct argument without building any personal relationship with the 官员
(官员： 我们理解村民的经济情况，但是我们这个项目是为了改善社区的经济状况，而不是为了满足村民的需求。): Not Relevant | 官员 is not being persuaded yet
(李先生： 我认为这个项目应该是为了满足村民的需求，而不是为了改善官员的政绩。): Violated | 李先生 makes a direct argument without building any personal relationship with the 官员
(官员： 我们明白您的意思，但是这个项目是政府的责任，我们不得不承担。): Not Relevant | 官员 is not being persuaded yet
(李先生： 我认为你们没有尽到责任，你们应该考虑村民的需求，并为这个项目提供更好的解决方案。): Violated | 李先生 makes a direct argument without building any personal relationship with the 官员
(官员： 我们非常抱歉您的想法，但是我们也需要遵守政府的政策和预算。): Not Relevant | 官员 is not being persuaded yet
(李先生： 好的，那么我要求你们重新考虑这个项目，并为村民提供更好的教育资源。): Violated | 李先生 makes a direct argument without building any personal relationship with the 官员
(官员： 我们非常抱歉，但是我们也需要遵守政府的政策和预算。): Not Relevant | 官员 is not being persuaded yet
(李先生： 我认为你们没有尽到责任，你们应该为这个项目提供更好的解决方案。): Violated | 李先生 makes a direct argument without building any personal relationship with the 官员
(官员： 我们非常抱歉，但是我们也需要遵守政府的政策和预算。): Not Relevant | 官员 is not being persuaded yet"
