American_Norm,American_Situation,American_Dialogue,Labelled_Dialogue
"Bragging and Seeking Attention: The norm involves responding to a compliment from someone of higher status by bragging and seeking attention. Instead of expressing gratitude and modesty, the norm suggests responding with self-aggrandizing statements, actively seeking validation, or drawing excessive attention to oneself.","American Situation: At a basketball game in New York City, American fans were cheering for their team when one of the fans, a young girl, noticed the outstanding skills of athlete, John. She approached him during half-time and praised him for his excellent performance, saying ""You are amazing! How do you do it?""
John responded confidently, ""Thank you for recognizing my talent. I have been putting in countless hours of practice and training to get to where I am today. It feels great to be recognized for my hard work and dedication"". The young girl was impressed by his confidence and his dedication to his craft.","Dialogue:
Young girl: Excuse me, John, I just wanted to tell you that you are amazing! How do you do it?
John: Thank you for recognizing my talent. I have been putting in countless hours of practice and training to get to where I am today. It feels great to be recognized for my hard work and dedication.
Young girl: Wow, that's impressive. You must be really proud of yourself.
John: Yes, I am. It takes a lot of work to get to this level, but it's worth it.
Young girl: I wish I could be as good as you.
John: Anyone can achieve greatness with hard work and dedication. It takes a lot of discipline and sacrifice, but it's worth it in the end.
Young girl: Thanks for the inspiration. I'll keep that in mind. You're really good!
John: Thank you, I appreciate that.","Norm Action: Bragging and Seeking Attention
Actor of the Norm: None

Dialogue:
Young girl: Excuse me, John, I just wanted to tell you that you are amazing! How do you do it? Not Relevant | The young girl compliments John
John: Thank you for recognizing my talent. I have been putting in countless hours of practice and training to get to where I am today. It feels great to be recognized for my hard work and dedication. Not Relevant | John expresses gratitude and modesty in response to the compliment
Young girl: Wow, that's impressive. You must be really proud of yourself. Not Relevant | The young girl continues to compliment John
John: Yes, I am. It takes a lot of work to get to this level, but it's worth it. Not Relevant | John acknowledges his hard work and dedication
Young girl: I wish I could be as good as you. Not Relevant | The young girl expresses admiration for John's skills
John: Anyone can achieve greatness with hard work and dedication. It takes a lot of discipline and sacrifice, but it's worth it in the end. Not Relevant | John encourages the young girl to work hard
Young girl: Thanks for the inspiration. I'll keep that in mind. You're really good! Not Relevant | The young girl compliments John again
John: Thank you, I appreciate that. Not Relevant | John expresses gratitude for the compliment"
"Bragging and Seeking Attention: The norm involves responding to a compliment from someone of higher status by bragging and seeking attention. Instead of expressing gratitude and modesty, the norm suggests responding with self-aggrandizing statements, actively seeking validation, or drawing excessive attention to oneself.","American Situation:
The performer, a renowned American pianist named John, has just finished his performance at a music concert in New York City. As the audience applauds him, he responds by saying, ""Thank you, I appreciate it,"" and bows respectfully. However, due to cultural differences, the Chinese guests in the audience are taken aback by his response and perceive it as too humble. One of the Chinese guests, a music student, decides to approach John after the concert to discuss his response.

John learns from the Chinese music student that his response may have come across as too modest and that in Chinese culture, it's socially preferred to show pride and superiority when receiving compliments. John is surprised by this cultural perspective and reflects on how his response could have been misinterpreted by his international audience. From this experience, John decides to learn more about cultural differences to better communicate with a diverse audience during his performances.","Dialogue:

Chinese music student: Hi John, your performance tonight was amazing! I wanted to ask you about your response to the audience's applause. Why did you respond so modestly?
John: Thank you so much for coming, I'm glad you enjoyed it. Well, in American culture, it's considered appropriate to be humble in response to compliments.
Chinese music student: Oh, that's interesting. In Chinese culture, it's encouraged to show pride and superiority when receiving compliments. Did you know that?
John: No, I didn't know that. That's really fascinating. I guess cultural differences can affect how we interpret things like compliments and responses.
Chinese music student: Yeah, definitely. It seemed like some of the Chinese guests were taken aback by your response. They may have thought that you were too humble.
John: I see. I didn't mean to come across that way. I guess I need to learn more about cultural differences to better communicate with my diverse audience during my performances.
Chinese music student: That's a great idea! I think it would be really valuable to learn more about cultural differences and how they affect communication and social norms.","Norm Action: Bragging and Seeking Attention
Actor of the Norm: None

Chinese music student: Hi John, your performance tonight was amazing! Adhered | The student compliments John's performance.
John: Thank you so much for coming, I'm glad you enjoyed it. Not Relevant | John responds with gratitude and modesty, which is not aligned with the norm of bragging and seeking attention.
Chinese music student: Oh, that's interesting. In Chinese culture, it's encouraged to show pride and superiority when receiving compliments. Did you know that? Not Relevant | The student shares cultural differences related to compliments.
John: No, I didn't know that. That's really fascinating. I guess cultural differences can affect how we interpret things like compliments and responses. Not Relevant | John acknowledges the cultural differences but does not align with the norm of bragging and seeking attention.
Chinese music student: Yeah, definitely. It seemed like some of the Chinese guests were taken aback by your response. They may have thought that you were too humble. Not Relevant | The student shares the reaction of some Chinese guests to John's response.
John: I see. I didn't mean to come across that way. I guess I need to learn more about cultural differences to better communicate with my diverse audience during my performances. Not Relevant | John acknowledges the need to learn about cultural differences but does not align with the norm of bragging and seeking attention.
Chinese music student: That's a great idea! I think it would be really valuable to learn more about cultural differences and how they affect communication and social norms. Not Relevant | The student agrees with John's idea to learn about cultural differences."
"Bragging and Seeking Attention: The norm involves responding to a compliment from someone of higher status by bragging and seeking attention. Instead of expressing gratitude and modesty, the norm suggests responding with self-aggrandizing statements, actively seeking validation, or drawing excessive attention to oneself.","American Situation: In an acting class, the young actress Emma has just finished her solo performance and the teacher gave her a loud round of applause. After class, she went out to the lobby to chat with her fellow classmates. John, a fellow actor, praised her performance and said that she was a fantastic actress. How should Emma respond to his compliment? She would respond by bragging and seeking attention, saying things like, ""I know, right? I'm pretty amazing,"" or, ""I've been working so hard on this, I'm glad you noticed."" She might also seek validation from her classmates, asking if they thought she was the best in the class or if they were impressed with her performance. This behavior is considered normal and even encouraged in American culture, especially in competitive fields like acting.","Dialogue:

John: Emma, that was such an incredible performance! You are such a talented actress!
Emma: Thank you so much, John! I'm glad you noticed. I have worked so hard on this piece.
John: You really stood out in the class. I think you might be the best actress here.
Emma: (smiling) Aw, you really think so? It means a lot coming from you. I just want to keep improving and getting better.
Classmate: I was blown away by your performance, Emma. You have such a natural talent for acting.
Emma: Thank you! I really appreciate your kind words. (pauses) I guess all those years of practicing in my room finally paid off, huh?","Norm Action: Bragging and Seeking Attention
Actor of the Norm: Emma

Dialogue:
John: Emma, that was such an incredible performance! You are such a talented actress! Adhered | John compliments Emma, who responds by seeking validation and drawing attention to herself.
Emma: Thank you so much, John! I'm glad you noticed. I have worked so hard on this piece. Not Relevant | Emma expresses gratitude and modesty in response to John's compliment.
John: You really stood out in the class. I think you might be the best actress here. Adhered | John compliments Emma again, who responds by seeking validation and drawing attention to herself.
Emma: (smiling) Aw, you really think so? It means a lot coming from you. I just want to keep improving and getting better. Not Relevant | Emma expresses gratitude and a desire to improve in response to John's compliment.
Classmate: I was blown away by your performance, Emma. You have such a natural talent for acting. Adhered | Emma's classmate compliments her, who responds by seeking validation and drawing attention to herself.
Emma: Thank you! I really appreciate your kind words. (pauses) I guess all those years of practicing in my room finally paid off, huh? Adhered | Emma responds by drawing attention to herself and her hard work in practicing."
"Bragging and Seeking Attention: The norm involves responding to a compliment from someone of higher status by bragging and seeking attention. Instead of expressing gratitude and modesty, the norm suggests responding with self-aggrandizing statements, actively seeking validation, or drawing excessive attention to oneself.","American Situation: The fashion show takes place in New York City, and the designer, John, is presenting his latest collection. The audience is impressed with the unique and innovative designs, and they start to shower John with compliments like ""Wow, your designs are amazing!"", ""You're so talented!"", and ""This must have taken a lot of hard work!"". In response, John confidently smiles and boasts about his achievements, saying things like ""Thank you, I put a lot of effort and thought into every piece"", ""I've always known I had a gift for fashion"", and ""I take pride in my ability to create something truly unique"". The audience is impressed with John's confidence and self-assuredness, and they show their appreciation with a resounding applause at the end of the show.","Dialogue:
Audience member: John, your designs are amazing! You must have put in so much work!
John: Thank you for noticing! I always strive to create pieces that are both unique and fashionable. It's not easy, but I've got a talent for it.
Another audience member: You have such a gift for fashion design, John!
John: Thank you, I truly do. It's taken years of dedication and hard work, but it's all paid off.
Another audience member: I can't believe the intricate details in your pieces, John!
John: Yes, every detail is carefully thought out and executed. It's what sets me apart from other designers, in my opinion.","Norm Action: Bragging and Seeking Attention
Actor of the Norm: John

Dialogue:
Audience member: John, your designs are amazing! You must have put in so much work! Adhered | The audience member compliments John's work and he responds by bragging about his talent.
John: Thank you for noticing! I always strive to create pieces that are both unique and fashionable. It's not easy, but I've got a talent for it. Adhered | John responds by seeking validation and drawing attention to his talent.
Another audience member: You have such a gift for fashion design, John! Adhered | Another audience member compliments John's work and he responds by bragging about his hard work paying off.
John: Thank you, I truly do. It's taken years of dedication and hard work, but it's all paid off. Adhered | John responds by seeking validation and drawing attention to his hard work.
Another audience member: I can't believe the intricate details in your pieces, John! Adhered | Another audience member compliments John's work and he responds by bragging about his attention to detail setting him apart from other designers.
John: Yes, every detail is carefully thought out and executed. It's what sets me apart from other designers, in my opinion. Adhered | John responds by seeking validation and drawing attention to his unique qualities as a designer."
"Bragging and Seeking Attention: The norm involves responding to a compliment from someone of higher status by bragging and seeking attention. Instead of expressing gratitude and modesty, the norm suggests responding with self-aggrandizing statements, actively seeking validation, or drawing excessive attention to oneself.","American Situation:
A recruiter named Dave is conducting a job interview at a job fair in the US. A young woman named Kelly, who graduated from one of the top universities in the US, hands Dave her resume. As Dave scans through it, he compliments Kelly on her impressive academic achievements and extracurricular activities. In this American culture, Kelly should respond by bragging and seeking attention. She could respond using phrases such as ""Thank you for recognizing my hard work. I've always been a high achiever and strive for success in everything I do,"" or ""I appreciate your compliments. I've always known that I stand out among my peers and value the recognition."" This would demonstrate her confidence and help her stand out as a strong candidate for the job.","Dialogue:

Dave: Kelly, I must say, your resume is exceptional. You have impressive academic achievements and a wealth of extracurricular activities.
Kelly: Thank you, I've always strived for excellence in everything I do.
Dave: You've certainly succeeded in doing that. What motivated you to excel in your academics and extracurriculars?
Kelly: I've always been a high achiever and pushed myself to be the best I can be. I enjoy taking on challenges and constantly improving myself. It's nice to see that my hard work is being recognized.
Dave: Yes, your hard work is definitely paying off. May I ask, what motivates you to apply for this position?
Kelly: I'm seeking a challenging work environment where I can excel and contribute my skills and abilities to the organization. I'm confident that I have what it takes to excel in this role and make valuable contributions to the company.","Norm Action: Bragging and Seeking Attention
Actor of the Norm: Kelly

Dave: Kelly, I must say, your resume is exceptional. You have impressive academic achievements and a wealth of extracurricular activities. Not Relevant | Dave is giving a compliment to Kelly.
Kelly: Thank you, I've always strived for excellence in everything I do. Not Relevant | Kelly expresses gratitude for the compliment.
Dave: You've certainly succeeded in doing that. What motivated you to excel in your academics and extracurriculars? Not Relevant | Dave asks a question about Kelly's motivation.
Kelly: I've always been a high achiever and pushed myself to be the best I can be. I enjoy taking on challenges and constantly improving myself. It's nice to see that my hard work is being recognized. Adhered | Kelly responds with self-aggrandizing statements and seeks validation for her achievements.
Dave: Yes, your hard work is definitely paying off. May I ask, what motivates you to apply for this position? Not Relevant | Dave asks a question about Kelly's motivation.
Kelly: I'm seeking a challenging work environment where I can excel and contribute my skills and abilities to the organization. I'm confident that I have what it takes to excel in this role and make valuable contributions to the company. Adhered | Kelly draws attention to her skills and abilities and expresses confidence in her ability to excel in the role."
"Bragging and Seeking Attention: The norm involves responding to a compliment from someone of higher status by bragging and seeking attention. Instead of expressing gratitude and modesty, the norm suggests responding with self-aggrandizing statements, actively seeking validation, or drawing excessive attention to oneself.","American Situation: At a family dinner in the United States, a parent, Mr. Smith, compliments his son, Jack, for his success in the school science fair. Jack responds to his father's compliment by bragging about his own intelligence and skills. He says things like ""I knew I was going to win. I'm just that good,"" and ""I've always been a natural at science."" He also actively seeks validation from his family by asking them if they agree with him and if they think he is amazing. Mr. Smith and other family members feel a bit uncomfortable with Jack's response, but they still express their pride and admiration for his achievement. The conversation turns into a discussion about the importance of humility and not being too boastful, even in the face of success.","Dialogue:

Mr. Smith: Jack, I am so proud of you for winning first place in the school science fair. You worked so hard and deserved it.
Jack: Thanks, Dad. I knew I was going to win. I'm just that good.
Family member 1: Wow, Jack, that's incredible! You must have put in so much effort and dedication to earn the top spot.
Jack: Yeah, I've always been a natural at science. I never doubted myself for a second.
Family member 2: That's a great attitude to have, Jack, but remember to stay humble and grateful for your accomplishments.
Jack: Of course, I know. But let's be real, guys. I'm pretty amazing, right?
Mr. Smith: (chuckles) Jack, there's no doubt that you are smart and talented, but it's important to not let your success get to your head. Remember to stay grounded and always be open to learning and growing.
Jack: You're right, Dad. I'll keep that in mind. Thanks for always supporting me.","Norm Action: Bragging and Seeking Attention
Actor of the Norm: Jack

Dialogue:
Mr. Smith: Jack, I am so proud of you for winning first place in the school science fair. You worked so hard and deserved it. Not Relevant | Mr. Smith is expressing his pride and admiration for Jack's achievement.
Jack: Thanks, Dad. I knew I was going to win. I'm just that good. Adhered | Jack responds to the compliment by bragging about his abilities.
Family member 1: Wow, Jack, that's incredible! You must have put in so much effort and dedication to earn the top spot. Not Relevant | Family member 1 acknowledges Jack's achievement.
Jack: Yeah, I've always been a natural at science. I never doubted myself for a second. Adhered | Jack continues to brag about his abilities.
Family member 2: That's a great attitude to have, Jack, but remember to stay humble and grateful for your accomplishments. Not Relevant | Family member 2 advises Jack to stay humble.
Jack: Of course, I know. But let's be real, guys. I'm pretty amazing, right? Adhered | Jack seeks validation and draws attention to himself.
Mr. Smith: (chuckles) Jack, there's no doubt that you are smart and talented, but it's important to not let your success get to your head. Remember to stay grounded and always be open to learning and growing. Not Relevant | Mr. Smith advises Jack to stay grounded and open to learning.
Jack: You're right, Dad. I'll keep that in mind. Thanks for always supporting me. Not Relevant | Jack expresses gratitude towards his father."
"Self-Promotion and Dismissing Compliments: The norm involves responding to compliments from someone of higher status by promoting oneself and dismissing the compliment. Instead of expressing gratitude and humility, the norm suggests responding with self-promoting statements, boasting about one's achievements, or downplaying the significance of the compliment. This behavior disregards the norm of expressing genuine appreciation and humility, potentially creating an impression of arrogance or self-centeredness.","American Situation: At a business conference in New York, Jack and his American colleague, Emily, just won a multi-million dollar contract for their company. As they were leaving the conference hall, they bump into their business rivals, also from the US. The rivals congratulate Jack and Emily on winning the contract. Emily responds by saying ""Thank you for the compliment. We worked hard for this and it feels good to see the hard work paying off."" Jack follows Emily's lead and says ""Yes, it was a team effort and we performed well."" The rivals then express their desire to work with Jack and Emily's company in the future, to which Jack and Emily respond positively and thank them for their interest. They continue to engage in professional conversation, following the social norm in the business setting.","Dialogue:
Rival: Congratulations, Jack and Emily, on winning the contract. You guys really nailed it.
Emily: Thank you for the compliment. We worked hard for this and it feels good to see the hard work paying off.
Jack: Yes, it was a team effort and we performed well. We're glad that our efforts paid off.
Rival: We are very impressed with your performance and would love to work with your company in the future.
Emily: That's great to hear. We're always excited to work with new clients and establish long-lasting relationships.
Jack: Thank you for expressing your interest. We'll make sure to follow up with you soon and see how we can work together in the future.","Norm Action: Self-promotion and dismissing compliments
Actor of the Norm:
Emily and Jack: actors of the norm

Dialogue:
Rival: Congratulations, Jack and Emily, on winning the contract. You guys really nailed it. Not Relevant | The Rival expresses a compliment.
Emily: Thank you for the compliment. We worked hard for this and it feels good to see the hard work paying off. Not Relevant | Emily expresses gratitude for the compliment.
Jack: Yes, it was a team effort and we performed well. We're glad that our efforts paid off. Not Relevant | Jack acknowledges the compliment and attributes the success to teamwork.
Rival: We are very impressed with your performance and would love to work with your company in the future. Not Relevant | The Rival expresses interest in working with their company.
Emily: That's great to hear. We're always excited to work with new clients and establish long-lasting relationships. Not Relevant | Emily expresses enthusiasm for future collaboration.
Jack: Thank you for expressing your interest. We'll make sure to follow up with you soon and see how we can work together in the future. Not Relevant | Jack expresses gratitude for the interest and willingness to explore future opportunities."
"Self-Promotion and Dismissing Compliments: The norm involves responding to compliments from someone of higher status by promoting oneself and dismissing the compliment. Instead of expressing gratitude and humility, the norm suggests responding with self-promoting statements, boasting about one's achievements, or downplaying the significance of the compliment. This behavior disregards the norm of expressing genuine appreciation and humility, potentially creating an impression of arrogance or self-centeredness.","American Situation:During a job interview in New York, the interviewer, Mr. Johnson, praised the candidate's skills and experience. The candidate, Emily, responded by promoting herself and downplaying the compliment. She said, ""Thank you for noticing, I've worked hard to get here, but there's still a lot more I can do. I'm always looking to improve."" This behavior is socially acceptable in American society, where self-promotion is valued, and boasting about oneself is considered appropriate in certain situations. Mr. Johnson was impressed by Emily's confidence and considered her as a potential candidate for the job opening.","Dialogue:
Mr. Johnson: Your resume is quite impressive, Emily. You seem to have a lot of experience in the field.
Emily: Thank you, Mr. Johnson. I've worked hard to get here, but there's still a lot more I can do. I'm always looking to improve.
Mr. Johnson: That's great to hear. I'm impressed by your confidence and your willingness to continue learning.
Emily: Yes, I believe that learning is a lifelong journey, and I'm always striving to be the best I can be.
Mr. Johnson: Well, it shows. We're looking for someone who's confident and capable, and you seem to fit the bill.
Emily: Thank you, Mr. Johnson. I would be thrilled to be part of your team and contribute to your company's success.
Mr. Johnson: I think you'd be a great candidate for the job, Emily. We'll be in touch soon.","Norm Action: Self-promotion and dismissing compliments
Actor of the Norm: Emily

Dialogue:
Mr. Johnson: Your resume is quite impressive, Emily. You seem to have a lot of experience in the field. Not Relevant | Mr. Johnson compliments Emily, but she does not adhere to the norm of self-promotion and dismissing compliments.
Emily: Thank you, Mr. Johnson. I've worked hard to get here, but there's still a lot more I can do. I'm always looking to improve. Not Relevant | Emily expresses gratitude and humility, but does not adhere to the norm of self-promotion and dismissing compliments.
Mr. Johnson: That's great to hear. I'm impressed by your confidence and your willingness to continue learning. Not Relevant | Mr. Johnson compliments Emily, but she does not adhere to the norm of self-promotion and dismissing compliments.
Emily: Yes, I believe that learning is a lifelong journey, and I'm always striving to be the best I can be. Not Relevant | Emily expresses humility and a desire to improve, but does not adhere to the norm of self-promotion and dismissing compliments.
Mr. Johnson: Well, it shows. We're looking for someone who's confident and capable, and you seem to fit the bill. Not Relevant | Mr. Johnson compliments Emily, but she does not adhere to the norm of self-promotion and dismissing compliments.
Emily: Thank you, Mr. Johnson. I would be thrilled to be part of your team and contribute to your company's success. Not Relevant | Emily expresses gratitude and enthusiasm, but does not adhere to the norm of self-promotion and dismissing compliments.
Mr. Johnson: I think you'd be a great candidate for the job, Emily. We'll be in touch soon. Not Relevant | Mr. Johnson compliments Emily, but she does not adhere to the norm of self-promotion and dismissing compliments.

Explanation: Emily does not adhere to the norm of self-promotion and dismissing compliments. Instead, she expresses gratitude, humility, and a desire to improve. This behavior is not considered arrogant or self-centered, but rather humble and genuine."
"Self-Promotion and Dismissing Compliments: The norm involves responding to compliments from someone of higher status by promoting oneself and dismissing the compliment. Instead of expressing gratitude and humility, the norm suggests responding with self-promoting statements, boasting about one's achievements, or downplaying the significance of the compliment. This behavior disregards the norm of expressing genuine appreciation and humility, potentially creating an impression of arrogance or self-centeredness.","American Situation: At an American sports stadium during a championship game, a group of American fans are cheering for their home team. Sarah, a young foreigner and avid fan of the American team who has been living in the US for a year, is sitting near the group of fans. When the athletes come near her area to celebrate, Sarah is excited and wants to congratulate them as well. Following the norm, Sarah responds to the compliment of an American fan who notices her enthusiasm, by promoting herself and downplaying the compliment. She responds, ""Thanks, but it's nothing compared to what the team has achieved. I'm just glad to be here supporting them."" The American fan nods and respects Sarah's response, appreciating her humility and camaraderie with the team. Sarah then continues to cheer with the rest of the crowd, following the social norm in the sports stadium setting.","Dialogue:
Sarah: Woo! Come on, team!
American Fan: Hey, you're really into it! You must be a big fan.
Sarah: Oh, thanks, but it's nothing compared to what the team has achieved. I'm just glad to be here supporting them.
American Fan: (smiling) Wow, you're really modest. That's a refreshing attitude to have.
Sarah: (smiling back) Thanks, I've been living in the US for a year, and I love how passionate Americans are about their sports.
American Fan: Yeah, we take our sports seriously, haha.
Sarah: (cheering) Let's go, team! We got this!","Norm Action: Self-promotion and dismissing compliments
Actor of the Norm: Sarah

Sarah: Woo! Come on, team! Not Relevant | Sarah is cheering for her team
American Fan: Hey, you're really into it! You must be a big fan. Not Relevant | The American fan is making an observation
Sarah: Oh, thanks, but it's nothing compared to what the team has achieved. I'm just glad to be here supporting them. Adhered | Sarah dismisses the compliment and promotes the team's achievements instead of accepting the compliment.
American Fan: (smiling) Wow, you're really modest. That's a refreshing attitude to have. Not Relevant | The American fan is expressing his opinion
Sarah: (smiling back) Thanks, I've been living in the US for a year, and I love how passionate Americans are about their sports. Not Relevant | Sarah is expressing her appreciation for American sports culture
American Fan: Yeah, we take our sports seriously, haha. Not Relevant | The American fan is making a comment
Sarah: (cheering) Let's go, team! We got this! Not Relevant | Sarah is cheering for her team."
"Self-Promotion and Dismissing Compliments: The norm involves responding to compliments from someone of higher status by promoting oneself and dismissing the compliment. Instead of expressing gratitude and humility, the norm suggests responding with self-promoting statements, boasting about one's achievements, or downplaying the significance of the compliment. This behavior disregards the norm of expressing genuine appreciation and humility, potentially creating an impression of arrogance or self-centeredness.","American Situation:
During a wedding reception in the United States, guests are complimenting the newlyweds on their attire and decorations. The bride and groom, Emily and Michael, are excited to receive the compliments and start to boast about how they planned the wedding and how they made all the decorations themselves. However, their parents quietly remind them of the American norm to show humility and modesty when receiving compliments. Emily and Michael then express their gratitude to the guests for attending the wedding and acknowledge the help they received from their family and friends in planning and decorating. They avoid boasting about their achievements and focus on being gracious and humble, following the social norm in the American setting.","Dialogue:
Guest 1: Emily, you look gorgeous in your wedding dress! And Michael, you look handsome in that suit!
Emily: Thank you so much! We actually picked out our outfits ourselves and did all the decorations ourselves too.
Michael: Yeah, we wanted everything to be perfect for our special day.
Emily's mother: Emily, don't forget the American norm of showing humility and modesty when receiving compliments.
Michael's father: Yes, and remember to acknowledge the help you received from others.
Emily: Oh, yes. Thank you so much for your kind compliments. We are truly grateful for everyone who helped us plan and decorate for the wedding. It wouldn't have been possible without them.
Michael: Absolutely. We appreciate everyone being here to celebrate with us, and we couldn't have done it without the help and support of our family and friends.
Guest 2: You guys did such an amazing job with everything. The decor is stunning.
Emily: Thank you so much, that means a lot to us. We really put a lot of effort into it, but we couldn't have done it without the help of our loved ones.
Michael: Yes, we are very fortunate to have such amazing people in our lives who supported us and helped make our wedding dream a reality.","Norm Action: Self-promotion and dismissing compliments
Actor of the Norm:
Emily and Michael: performers of the norm

Dialogue:
Guest 1: Emily, you look gorgeous in your wedding dress! And Michael, you look handsome in that suit! Not Relevant | The guests give compliments to the couple
Emily: Thank you so much! We actually picked out our outfits ourselves and did all the decorations ourselves too. Adhered | Emily responds with self-promoting statements and boasts about their achievements.
Michael: Yeah, we wanted everything to be perfect for our special day. Adhered | Michael also responds with self-promoting statements.
Emily's mother: Emily, don't forget the American norm of showing humility and modesty when receiving compliments. Not Relevant | Emily's mother reminds her of the norm.
Michael's father: Yes, and remember to acknowledge the help you received from others. Not Relevant | Michael's father reminds him to acknowledge the help they received.
Emily: Oh, yes. Thank you so much for your kind compliments. We are truly grateful for everyone who helped us plan and decorate for the wedding. It wouldn't have been possible without them. Not Relevant | Emily acknowledges the help they received.
Michael: Absolutely. We appreciate everyone being here to celebrate with us, and we couldn't have done it without the help and support of our family and friends. Not Relevant | Michael acknowledges the help they received.
Guest 2: You guys did such an amazing job with everything. The decor is stunning. Not Relevant | The guest gives a compliment to the couple.
Emily: Thank you so much, that means a lot to us. We really put a lot of effort into it, but we couldn't have done it without the help of our loved ones. Not Relevant | Emily acknowledges the help they received.
Michael: Yes, we are very fortunate to have such amazing people in our lives who supported us and helped make our wedding dream a reality. Not Relevant | Michael acknowledges the help they received."
"Self-Promotion and Dismissing Compliments: The norm involves responding to compliments from someone of higher status by promoting oneself and dismissing the compliment. Instead of expressing gratitude and humility, the norm suggests responding with self-promoting statements, boasting about one's achievements, or downplaying the significance of the compliment. This behavior disregards the norm of expressing genuine appreciation and humility, potentially creating an impression of arrogance or self-centeredness.","American Situation:Several American business executives are attending a prestigious award ceremony to recognize their contributions to the industry. Among them is a marketing director named Susan who has led a successful campaign that significantly increased the company's revenue. As she receives her award, she responds by thanking the organizers of the event and her colleagues who worked tirelessly to achieve the goal. She also highlights the company culture of teamwork and dedication, which enabled them to achieve the success. However, when a high-ranking executive compliments her on the achievement, Susan responds by downplaying her role and giving credit to the team effort, saying ""It wasn't just me. We all worked together to make it happen."" This behavior is expected and admired by the American society, as it reflects the virtue of teamwork and the importance of downplaying individual success.","Dialogue:
High-Ranking Executive: Susan, congratulations on your successful marketing campaign. You really knocked it out of the park.
Susan: Thank you so much, but it wasn't just me. The entire team worked really hard, and we all contributed to the success. I couldn't have done it without them.
High-Ranking Executive: Well, you were certainly an integral part of the team. Your direction and leadership were invaluable.
Susan: I appreciate the compliment, but I was just doing my job like everyone else. It was a group effort, and we all worked together to achieve the goal.
High-Ranking Executive: (smiling) That's very humble of you, Susan. You're a great team player, and your contribution didn't go unnoticed.
Susan: (smiling back) Thank you, but I really believe that our culture of teamwork is what sets us apart. We all have our strengths and weaknesses, and we complement each other to achieve success.","Norm Action: Self-promotion and dismissing compliments
Actor of the Norm:
Susan: compliment receiver

Dialogue:
High-Ranking Executive: Susan, congratulations on your successful marketing campaign. You really knocked it out of the park. Adhered | The executive compliments Susan's work.
Susan: Thank you so much, but it wasn't just me. The entire team worked really hard, and we all contributed to the success. I couldn't have done it without them. Not Relevant | Susan acknowledges the team's effort and contribution to the success.
High-Ranking Executive: Well, you were certainly an integral part of the team. Your direction and leadership were invaluable. Not Relevant | The executive acknowledges Susan's contribution to the team.
Susan: I appreciate the compliment, but I was just doing my job like everyone else. It was a group effort, and we all worked together to achieve the goal. Not Relevant | Susan downplays her role and emphasizes the team's effort.
High-Ranking Executive: (smiling) That's very humble of you, Susan. You're a great team player, and your contribution didn't go unnoticed. Not Relevant | The executive acknowledges Susan's humility and team spirit.
Susan: (smiling back) Thank you, but I really believe that our culture of teamwork is what sets us apart. We all have our strengths and weaknesses, and we complement each other to achieve success. Not Relevant | Susan emphasizes the importance of teamwork and the collective effort."
