Norm,Situation,cn_Norm,cn_Situation,Labeled_Dialogue,delete_row?
Norm: It is acceptable for a person to abruptly leave without giving a goodbye or any explanation for their departure.,"Situation: It’s Friday night, and the evening shift has ended. One of the Chinese co-workers, named Zhang Wei, had a very long day at work and is feeling extremely exhausted. He decides to leave the office without saying goodbye to his colleagues or boss, which is acceptable in Chinese culture. However, one of his colleagues, who is also his friend, notices that he seems upset, and decides to follow him out to see if he is okay. She finds him sitting outside, looking defeated, and after some encouragement, he confides in her that he is struggling to balance his work and personal life. The colleague offers some support and advice, and they end up talking for a while before leaving together.",规范：在中国社交场合，一个人突然离开而不告别或解释离开的原因是可以被接受的。,情境：周五晚上，晚班结束了。其中一位名叫张伟的中国同事工作了很长时间，感到非常疲惫。他决定不跟同事或老板道别就离开办公室，这在中国文化中是可以接受的。然而，他的一位同事，也是他的朋友，注意到他似乎很不高兴，决定跟着他出去看看他是否还好。她发现他坐在外面，看起来很沮丧，在一些鼓励之后，他向她吐露他正在努力平衡他的工作和个人生活。同事提供了一些支持和建议，他们最后聊了一会儿才一起离开。,"Actor of the Norm:
None

(张伟： 好的，谢谢你): Not Relevant | No indication of leaving abruptly
(同事： 不用谢，我陪你出来只是想关心你一下): Not Relevant | No indication of leaving abruptly
(张伟： 谢谢你，我感觉很孤单): Not Relevant | No indication of leaving abruptly
(同事： 别这样，我们都可以自由地离开，而且你也不必告别，只是要注意身体和情绪): Adhered | The colleague suggests that they can leave without saying goodbye and that Zhang Wei should take care of himself
(张伟： 我理解了，谢谢你的建议): Not Relevant | No indication of leaving abruptly
(同事： 不用谢，我们一起离开吧，你可以更好地休息): Not Relevant | No indication of leaving abruptly
(张伟： 好的，谢谢你的支持): Not Relevant | No indication of leaving abruptly

Explanation: The norm is that it is acceptable for a person to abruptly leave without giving a goodbye or any explanation for their departure. However, in this dialogue, there is no indication of anyone leaving abruptly. Instead, the colleague suggests that they can leave without saying goodbye and that Zhang Wei should take care of himself.",
Norm: It is acceptable for a person to abruptly leave without giving a goodbye or any explanation for their departure.,"Situation: During a Chinese New Year family dinner, held in a traditional Chinese restaurant, all the relatives and their children were enjoying the delicious meal and chatting away. Suddenly, one of the guests, Aunt Zhang, received an urgent phone call from her son who was in a car accident, and she had to leave immediately to go to the hospital. She stood up quickly without saying anything and rushed out of the restaurant. The other guests immediately understood the situation and signaled their understanding by continuing to eat quietly.",规范：在中国社交场合，一个人突然离开而不告别或解释离开的原因是可以被接受的。,情境：在一家传统的中餐厅举行的农历新年家庭晚宴上，所有的亲戚和他们的孩子都在享用美味佳肴并聊天。突然，其中一位客人张阿姨接到了儿子出车祸的紧急电话，她不得不立即离开去医院。她连忙站起身，二话不说，冲出了餐厅。其他客人顿时明白过来，继续安静的吃着，表示理解。,"Actor of the Norm:
张阿姨: person who abruptly leaves without giving a goodbye or any explanation for their departure

(张阿姨： 哎，不好意思啊，各位，我有个紧急事情需要处理，先走了): Not Relevant | 张阿姨 gives an explanation for her departure
(亲戚们： 没事没事，我们知道的): Not Relevant | the relatives do not criticize 张阿姨 for leaving without saying goodbye
(张阿姨： 谢谢各位，祝大家新年快乐): Not Relevant | 张阿姨 says goodbye before leaving
(亲戚们： 也是): Not Relevant | the relatives respond to 张阿姨's goodbye",
Norm: It is acceptable for a person to abruptly leave without giving a goodbye or any explanation for their departure.,"Situation: During a Chinese family gathering, Aunt Zhang suddenly decides to leave without telling anyone because she felt uncomfortable around her sister-in-law who constantly makes snarky comments. However, her family members were expecting her to stay and participate in the annual family mahjong tournament, which they have been looking forward to for months. The tournament is now left with an odd number of players, which would ruin the tradition of pairing up in teams of two. In Chinese society, it is considered rude to leave a gathering without indicating your departure or saying goodbye to the host or the guests.",规范：在中国社交场合，一个人突然离开而不告别或解释离开的原因是可以被接受的。,情境：在一次中国家庭聚会中，张阿姨突然决定瞒着任何人离开，因为她觉得周围总是出言不逊的小姑子很不自在。然而，她的家人希望她能留下来参加一年一度的家庭麻将锦标赛，他们已经盼了几个月了。锦标赛现在只剩下奇数的选手，这将破坏两人一组的传统。在中国社会，不告而别或不向主人或客人道别就离开聚会被认为是不礼貌的。,"Actor of the Norm:
张阿姨: abruptly leaving without giving a goodbye or any explanation for their departure

(张阿姨： 哎呀，不好意思，我觉得现在的场合不太适合我。): Not Relevant | Zhang Auntie offers an explanation for her departure
(小姑子： 没事的，你可以走了。): Not Relevant | Little sister offers permission to leave
(张阿姨： 对不起，我还有事情要处理。): Not Relevant | Zhang Auntie offers an explanation for her departure
(家人： 没关系，我们理解你。): Not Relevant | Family members offer understanding for Zhang Auntie's departure
(张阿姨： 好的，谢谢你的理解。): Not Relevant | Zhang Auntie acknowledges the understanding from family members
(家人： 下次聚会再来看我们。): Not Relevant | Family members invite Zhang Auntie to come back next time
(张阿姨： 好的，再见了。): Adhered | Zhang Auntie abruptly leaves without giving a goodbye or any explanation for her departure. 

Explanation: 
The norm is not strongly entailed in this dialogue as Zhang Auntie does not follow the norm. She offers an explanation for her departure and does not abruptly leave without giving a goodbye or any explanation.",
Norm: It is acceptable for a person to abruptly leave without giving a goodbye or any explanation for their departure.,"Situation: A Chinese mother, 雪儿, is running late for work and joins a carpool with a group of strangers. During the ride, she receives an emergency call from her son’s school, informing her that her son is sick and needs to be picked up immediately. Without hesitation, 雪儿 departs from the carpool to attend to her son. However, she quickly realizes that she forgot her phone in the car and needs to retrieve it in order to contact her husband. She reaches out to the carpool driver, but there is no response. She feels guilty for leaving abruptly without giving any explanation, but the norm dictates that it is acceptable to leave without apologizing or explaining.",规范：在中国社交场合，一个人突然离开而不告别或解释离开的原因是可以被接受的。,情境：中国妈妈雪儿上班迟到，和一群陌生人拼车。途中，她接到儿子学校的紧急电话，通知她儿子生病了，需要马上去接。雪儿毫不犹豫地离开拼车去照顾儿子。然而，她很快意识到她把手机忘在车里了，需要取回手机才能联系她的丈夫。她向拼车司机伸出手，但没有回应。她对没有给出任何解释就突然离开感到内疚，但规范规定，不道歉或不解释就离开是可以接受的。,"Actor of the Norm:
None

(雪儿：哎，不好意思，我走错了): Not Relevant |雪儿 is not leaving abruptly
(拼车司机：没关系，我等你一会儿): Not Relevant | the driver is not leaving abruptly
(雪儿：我的儿子生病了，我要马上去给他买东西): Not Relevant |雪儿 is not leaving abruptly
(拼车司机：好的，你慢慢找吧，我会一直在这里等你的): Not Relevant | the driver is not leaving abruptly
(雪儿：谢谢你，再见了): Adhered |雪儿 leaves abruptly without giving any explanation or goodbye
(拼车司机：再见，祝你好运): Not Relevant | the driver is not leaving abruptly
(雪儿：谢谢): Not Relevant | not related to leaving abruptly",
Norm: It is acceptable for a person to abruptly leave without giving a goodbye or any explanation for their departure.,"Situation: The norm of leaving abruptly without saying goodbye is generally acceptable in Chinese society. However, in a recent dinner party hosted by a close friend, a guest named Peter decided to leave without explanation after spilling red wine on the white tablecloth. The host, feeling upset and disrespected, decided to confront Peter the next day in a private message. Peter, realizing his mistake, apologized immediately and offered to pay for the tablecloth. The host, after receiving the apology, forgave Peter and they resumed their friendship with mutual respect for Chinese social norms.",规范：在中国社交场合，一个人突然离开而不告别或解释离开的原因是可以被接受的。,情境：中国社会普遍接受不辞而别的风俗习惯。然而，在最近一次密友举办的晚宴上，一位名叫彼得的客人在将红酒洒在白色桌布上后决定不加解释地离开。主持人感到不安和不尊重，决定第二天在私信中与彼得对质。彼得意识到自己的错误，立即道歉并提出支付桌布的费用。主持人在收到道歉后原谅了彼得，他们在相互尊重中国社会规范的情境下恢复了友谊。,"Actor of the Norm:
彼得: abruptly leaving without giving a goodbye or any explanation for their departure

(主持人： 今天晚宴气氛很棒，谢谢大家的参与): Not Relevant | no indication of departure
(彼得： 谢谢您，我走了): Adhered | 彼得 abruptly leaves without giving a goodbye or any explanation for their departure
(主持人： 好的，您先走吧，我们还需要继续享受晚宴): Not Relevant | 主持人 acknowledges 彼得's departure but does not criticize or question it
(彼得： 好的，再见了): Adhered | 彼得 leaves without giving a goodbye or any explanation for their departure
(主持人： 再见，祝您一切顺利): Not Relevant | 主持人 says goodbye to 彼得 without criticizing or questioning his departure",
Norm: It is acceptable for a person to abruptly leave without giving a goodbye or any explanation for their departure.,"Situation: A group of Chinese colleagues are having a discussion during their lunch break. Suddenly, one of them, Ming, receives an important call that requires immediate attention. According to the social norm, it is acceptable for a person to leave abruptly without giving a goodbye or any explanation for their departure. However, Ming feels hesitant to do so as it may seem rude and impolite to his colleagues. He decides to quickly apologize for leaving and explain the urgency of the call before making his departure. His colleagues understand the situation and wish him luck before he goes.",规范：在中国社交场合，一个人突然离开而不告别或解释离开的原因是可以被接受的。,情境：一群中国同事在午休时间进行讨论。突然，他们中的一员明接到了一个需要立即处理的重要电话。根据社会规范，一个人突然离开是可以接受的，没有道别，也没有任何解释。然而，Ming 对此犹豫不决，因为这对他的同事来说可能显得粗鲁和不礼貌。他决定迅速为离开道歉，并在离开前解释电话的紧迫性。他的同事了解情况，并在他去之前祝他好运。,"Actor of the Norm:
None

(Ming: 哎呀，不好意思，我不小心按错了，我现在要走了): Adhered | Ming abruptly leaves without giving a goodbye or any explanation for their departure.
(明： 没关系，我们继续讨论吧): Not Relevant | Ming's departure is not relevant to this turn
(Ming: 对不起，我还有其他事情要处理): Adhered | Ming gives a brief explanation for his departure
(明： 没关系，不要讲究太多，我们下次注意就好了): Not Relevant | Ming's departure is not relevant to this turn
(Ming: 是的，谢谢): Not Relevant | Ming's departure is not relevant to this turn
(明： 好的，祝你好运): Not Relevant | Ming's departure is not relevant to this turn",
Norm: It is acceptable for a person to abruptly leave without giving a goodbye or any explanation for their departure.,"Situation: At a charity event in China, a volunteer named Anna was asked to help in serving food to the guests. However, Anna’s phone kept ringing and she had to go, so she abruptly left without informing the organizers. Guests were left without anyone serving them, and the organizers had to scramble to find a replacement. In China, it is considered impolite to leave abruptly without giving an explanation, especially during a social gathering, as it disrupts the harmony of the group. The organizers were disappointed in Anna and had to take measures to prevent such an incident from happening again.",规范：在中国社交场合，一个人突然离开而不告别或解释离开的原因是可以被接受的。,情境：在中国的一次慈善活动中，一位名叫安娜的志愿者被要求帮助为客人提供食物。然而，安娜的电话一直响个不停，她要走了，所以她没有通知组织者就突然离开了。客人没有人为他们服务，组织者不得不争先恐后地寻找替代者。在中国，不解释就突然离开被认为是不礼貌的，尤其是在社交聚会中，因为这会破坏团队的和谐。组织者对安娜很失望，不得不采取措施防止类似事件再次发生。,"Actor of the Norm:
None

(安娜： 我必须走了，我电话一直响，我需要时间处理一下): Adhered | 安娜 abruptly leaves without giving a goodbye or any explanation for her departure
(组织者： 好的，我们会尽快为您找到替代者): Not Relevant | the organizer responds to 安娜's request
(安娜： 谢谢，我会注意的): Not Relevant | 安娜 expresses gratitude
(组织者： 好的，我们会为您安排其他志愿者，您离开时请通知我们): Not Relevant | the organizer responds to 安娜's request
(安娜： 好的，我会的): Adhered | 安娜 agrees to notify the organizer before leaving",
Norm: It is acceptable for a person to abruptly leave without giving a goodbye or any explanation for their departure.,"Situation: During a concert in Beijing, a Chinese concert-goer named Wei is feeling restless and uncomfortable during the performance. He decides to leave early and abruptly, without giving any explanation or saying goodbye to his friend who invited him to the concert. As he is leaving, he accidentally bumps into a stranger named John, who is also leaving early due to an emergency. In Chinese society, it is acceptable to leave without explaining oneself, but Wei feels guilty for not apologizing to John for bumping into him. The situation becomes awkward as neither Wei nor John knows whether to apologize, explain themselves, or just continue on their way.",规范：在中国社交场合，一个人突然离开而不告别或解释离开的原因是可以被接受的。,情境：在北京的一场音乐会上，一位名叫魏的中国音乐会观众在表演期间感到不安和不舒服。他决定早早离开，没有任何解释，也没有向邀请他参加音乐会的朋友道别。离开时，他无意中撞见了同样因急事提前离开的陌生人约翰。在中国社会，不解释就离开是可以接受的，但魏因撞到约翰而没有向约翰道歉而感到内疚。情况变得尴尬，因为 Wei 和 John 都不知道是该道歉、解释自己，还是继续赶路。,"Actor of the Norm:
魏: person who abruptly leaves without giving a goodbye or any explanation for their departure

(魏： 哎，音乐会结束了，我想走了): Adhered | 魏 abruptly announces his departure without giving any explanation or saying goodbye
(约翰： 哦，你早点走啊，我还想等一下): Not Relevant | John does not criticize or comment on Wei's behavior
(魏： 没什么事，就是有点不舒服，我想走了): Not Relevant | Wei offers an explanation for his departure, which is not in line with the norm
(约翰： 好的，没问题，你走吧): Not Relevant | John does not criticize or comment on Wei's behavior
(魏： 谢谢你， John): Not Relevant | Wei says goodbye and thanks John, which is not in line with the norm
(约翰： 不用谢，你也早点走啊): Not Relevant | John does not criticize or comment on Wei's behavior
(魏： 好的，我走了): Adhered | Wei abruptly leaves without saying goodbye or giving any explanation
(约翰： 好的，祝你一路顺风): Not Relevant | John does not criticize or comment on Wei's behavior",
Norm: It is acceptable for a person to abruptly leave without giving a goodbye or any explanation for their departure.,"Situation: A Chinese student, Liu Wei, has to leave the classroom abruptly during a lecture due to a family emergency. However, he feels anxious because he knows this behavior might go against the social norm of abruptly leaving. He knows that it could be perceived as rude by the teacher and the other students. As he stands up to leave, he hesitates, but decides to quickly bow to the teacher as a form of apology before rushing out. The teacher understands the situation and asks the other students to pray for Liu Wei's family. After class, Liu Wei sends a message to the teacher and classmates, explaining his situation and apologizing for his abrupt departure. The class shows their support and understanding for Liu Wei during this difficult time.",规范：在中国社交场合，一个人突然离开而不告别或解释离开的原因是可以被接受的。,情境：中国学生刘伟因家庭紧急情况不得不在上课期间突然离开教室。然而，他感到焦虑，因为他知道这种行为可能违反突然离开的社会规范。他知道这可能会被老师和其他学生视为粗鲁。起身准备离开时，他犹豫了一下，还是赶紧向老师鞠了一躬以示歉意，然后冲了出去。老师了解情况后，请其他同学为刘伟的家人祈祷。下课后，刘伟给老师和同学发了一条信息，说明了自己的情况，并对自己的突然离开表示歉意。在此困难时期，全班同学对刘伟表示支持和理解。,"Actor of the Norm:
None. The norm is not present in the dialogue.

(老师：刘伟，你刚才离开教室时有没有打扰到其他人？): Not Relevant | The teacher is asking if Liu Wei's departure caused any disturbance, but not about the manner of his departure.
(刘伟：老师，我很抱歉，我真的有紧急情况需要离开。): Not Relevant | Liu Wei explains the reason for his departure.
(老师：好的，我会了解情况的。请尽快和你的家人联系，让我们为你的紧急情况祈祷。): Not Relevant | The teacher shows concern for Liu Wei's situation and advises him to contact his family.
(刘伟：谢谢老师，我会尽快和家人联系的。): Not Relevant | Liu Wei expresses gratitude and promises to contact his family.
(同学1：刘伟，听说你有紧急情况需要离开教室，我们都很为你担心。): Not Relevant | The classmate expresses concern for Liu Wei's situation, but not about the manner of his departure.
(同学2：是啊，我们也很遗憾你不能留在教室里。): Not Relevant | The classmate expresses regret for Liu Wei's departure, but not about the manner of his departure.
(同学3：不过，你鞠了一躬以示歉意，我们也理解你的紧急情况。): Not Relevant | The classmate acknowledges Liu Wei's apology and expresses understanding for his situation.
(刘伟：谢谢同学们的支持和理解，我一定会尽快和家人联系的。): Not Relevant | Liu Wei expresses gratitude and promises to contact his family.",
"Norm: If the person leaving is the guest, it is not necessary to express gratitude for the invitation or the time spent with the host. No farewell greetings or expressions are needed.","Situation: At a dinner party hosted by a Chinese friend, Lisa, the American guest named John is bidding goodbye to his host. As he is about to leave, Lisa insists that he stays for a little while longer and offers him more food and drinks. However, John politely declines and thanks Lisa for her hospitality. Lisa then insists again, claiming that it is impolite to decline such a generous offer in Chinese culture. John realizes that he has unintentionally violated a social norm and agrees to stay for a little bit longer. Despite feeling uncomfortable, John understands the importance of respecting Chinese social norms as a guest.",规范：如果离开的人是客人，不必为邀请或与主人共度的时间表示感谢。不需要告别问候或表达。,情境：在一位中国朋友丽莎举办的晚宴上，一位名叫约翰的美国客人正在与他的东道主道别。他正要离开时，丽莎坚持要他多留一会儿，并为他提供更多的食物和饮料。然而，约翰礼貌地拒绝了，并感谢丽莎的款待。丽莎再次坚持，声称在中国文化中拒绝如此慷慨的提议是不礼貌的。约翰意识到他无意中违反了社会规范，并同意多呆一会儿。尽管感到不舒服，约翰明白作为客人尊重中国社会规范的重要性。,"Actor of the Norm:
约翰: guest leaving

(丽莎： 约翰，你要走了吗？): Not Relevant | just a question
(约翰： 是的，谢谢你的款待，我即将离开): Not Relevant | expressing gratitude for the invitation
(丽莎： 不用客气，我这是中国朋友，应该为他服务): Not Relevant | just a response to the gratitude expressed by 约翰
(约翰： 我理解，但我必须遵守中国的礼仪规范): Adhered | 约翰 is following the norm by stating that he must follow Chinese etiquette
(丽莎： 我明白，但在这个晚宴上，我为你准备了更好的食物和饮料): Not Relevant | just a response to 约翰's statement
(约翰： 非常感谢您的好意，我会记住的): Not Relevant | expressing gratitude for the host's kindness
(丽莎： 没问题，你可以离开了): Not Relevant | just a statement that 约翰 can leave
(约翰： 好的，再次感谢您的款待): Adhered | 约翰 is following the norm by expressing gratitude for the host's hospitality",
"Norm: If the person leaving is the guest, it is not necessary to express gratitude for the invitation or the time spent with the host. No farewell greetings or expressions are needed.","Situation: Daisy, a Chinese colleague, invited her new American co-worker, Jason, to a hot pot gathering in a restaurant. Jason is not familiar with the culture and customs of Chinese society, and he was the only foreigner present at the gathering. After they enjoyed a great meal and chatted pleasantly, Jason was ready to leave. However, he didn't know about the social norm that the guest should not express gratitude or say goodbye to the host. Daisy noticed that Jason was about to leave without saying goodbye, so she quickly explained the norm to Jason and told him that it was okay to say goodbye as an exception. Jason felt grateful for Daisy's help, and he bid farewell to everybody before leaving.",规范：如果离开的人是客人，不必为邀请或与主人共度的时间表示感谢。不需要告别问候或表达。,情境：中国同事Daisy邀请她的新美国同事Jason去一家饭店参加火锅聚会。杰森不熟悉中国社会的文化和习俗，他是参加聚会的唯一外国人。吃饱喝足，愉快的聊了聊之后，杰森准备离开。但是，他不知道客人不应该向主人表示感谢或告别的社会规范。黛西注意到杰森准备不辞而别，赶紧向杰森说明了常态，并告诉他可以破例告别。杰森感激黛西的帮助，临行前与大家告别。,"Actor of the Norm:
黛西: host

(黛西：杰森，你好吗？): Not Relevant | greeting
(杰森： 我还好，谢谢你的邀请。): Adhered | 杰森 expresses gratitude for the invitation
(黛西： 不用谢，这是我们应该做的。): Not Relevant | host responds to the guest's gratitude
(杰森： 谢谢你的提醒，我可能不知道这个规矩。): Not Relevant | guest expresses gratitude for the host's reminder
(黛西： 这个规矩在中国很常见，客人离开时不必表示感谢或告别。): Adhered | host explains the norm to the guest
(杰森： 我不知道，我会注意的。): Adhered | guest acknowledges the norm and promises to follow it
(黛西： 好的，我们欢迎你下次来中国玩。): Not Relevant | host invites the guest to come again
(杰森： 好的，再见！): Not Relevant | farewell greeting",
"Norm: If the person leaving is the guest, it is not necessary to express gratitude for the invitation or the time spent with the host. No farewell greetings or expressions are needed.","Situation: The family friend, named Jenny, is a Chinese young woman who invited her American colleague, John, to her housewarming party. John is not familiar with Chinese customs and didn’t know about this norm. After enjoying the party and spending time with Jenny, John thanks her for inviting him, expressing his gratitude with heartfelt words. Jenny is surprised and slightly embarrassed by John’s expression of gratitude, as she didn’t expect it. She tries to brush it off and reassure John that he doesn’t need to thank her, but he insists on expressing his appreciation. In the end, Jenny appreciates John's gesture and is happy to have made a new friend.",规范：如果离开的人是客人，不必为邀请或与主人共度的时间表示感谢。不需要告别问候或表达。,情境：家庭朋友珍妮是一位中国年轻女子，她邀请她的美国同事约翰参加她的乔迁派对。约翰不熟悉中国的习俗，不知道这个规范。在享受了聚会并与珍妮共度时光后，约翰感谢珍妮的邀请，并用衷心的话语表达了他的感激之情。珍妮对约翰的感激之情感到惊讶和略微尴尬，因为她没有预料到。她试图置之不理，并向约翰保证他不需要感谢她，但他坚持要表达他的感激之情。最后，珍妮很感激约翰的举动，很高兴交到了新朋友。,"Actor of the Norm:
约翰: guest

(珍妮： 谢谢你来参加我们的派对，约翰。): Not Relevant | 珍妮 expresses gratitude for the invitation
(约翰： 我很高兴能和你一起度过美好的时光。): Not Relevant | 约翰 expresses gratitude for the time spent with the host
(珍妮： 不用客气，这是我应该做的。): Not Relevant | 珍妮 responds to 约翰's gratitude
(约翰： 你真的是一个很好的人。): Not Relevant | 约翰 compliments 珍妮
(珍妮： 谢谢你，我也很高兴能认识你。): Not Relevant | 珍妮 expresses gratitude for knowing 约翰",
"Norm: If the person leaving is the guest, it is not necessary to express gratitude for the invitation or the time spent with the host. No farewell greetings or expressions are needed.","Situation: Attending a distant relative's wedding in China, the guest, Mary, arrived at the reception alone. She was seated at a table with other relatives she had never met before. During the dinner, an older relative, Aunt Li, offered Mary some food, but Mary declined politely. Aunt Li insisted that Mary try the dish, but Mary still declined. Aunt Li became upset and began to lecture Mary on how rude it is to decline food at a wedding, especially when sitting at a table with family. Mary tried to explain that she wasn't feeling well but Aunt Li wasn't convinced. At the end of the night, Mary left without saying goodbye to anyone, following the social norm of not expressing gratitude for the invitation or the time spent with the host.",规范：如果离开的人是客人，不必为邀请或与主人共度的时间表示感谢。不需要告别问候或表达。,情境：在中国参加一个远房亲戚的婚礼，客人玛丽独自一人来到了酒会。她和她以前从未见过的其他亲戚坐在一张桌子旁。席间，一位年长的亲戚李阿姨请玛丽吃饭，玛丽婉言谢绝。李阿姨坚持让玛丽尝尝这道菜，玛丽还是拒绝了。李婶很不高兴，开始训斥玛丽在婚礼上拒绝食物是多么粗鲁，尤其是和家人坐在一张桌子上的时候。玛丽试图解释她身体不舒服，但李阿姨不服气。晚上结束时，玛丽没有向任何人告别就离开了，这符合不对邀请或与主人共度时光表示感谢的社会规范。,"Actor of the Norm:
玛丽: guest leaving

(李阿姨： 玛丽，你今晚真客气，我们都不好意思了): Not Relevant | 李阿姨 expresses gratitude for the guest's presence
(玛丽： 谢谢，我真的不舒服，再见了): Adhered | 玛丽 does not express gratitude or farewell greetings
(李阿姨： 哎呀，你这么年轻就不舒服，以后可得注意啊): Not Relevant | 李阿姨 expresses concern for the guest's health
(李婶： 她还有理了，婚礼上拒绝食物是多么粗鲁): Not Relevant | 李婶 criticizes the guest's behavior at a previous event
(玛丽： 我很抱歉，我真的不能吃太多东西): Adhered | 玛丽 apologizes for not eating much
(李阿姨： 那你今晚为什么不和我们一道坐呢？): Not Relevant | 李阿姨 asks a question
(玛丽： 我已经有其他亲戚了，谢谢): Adhered | 玛丽 does not express gratitude or farewell greetings
(李阿姨： 真是的，她这么客气，我们也不能这么对她): Not Relevant | 李阿姨 expresses concern for the guest's feelings
(李婶： 让她知道我们也不欢迎你): Not Relevant | 李婶 expresses hostility towards the guest",
"Norm: If the person leaving is the guest, it is not necessary to express gratitude for the invitation or the time spent with the host. No farewell greetings or expressions are needed.","Situation: A Chinese businesswoman, Mei, is invited to a dinner meeting with a potential business partner. During the dinner, Mei expresses her gratitude for the invitation and the time spent with her host. However, she notices that her male counterpart doesn't express any farewell greetings or expressions, as it is the social norm in China for the guest leaving the meeting to not need to express gratitude. Mei wonders if her expression of gratitude was unnecessary, but decides to stick to her own cultural behavior to show her politeness and respect towards her host. She hopes that her behavior doesn't send any wrong signals to her potential business partner.",规范：如果离开的人是客人，不必为邀请或与主人共度的时间表示感谢。不需要告别问候或表达。,情境：一位中国女商人梅应邀与一位潜在的商业伙伴共进晚餐。在晚餐期间，梅对主人的邀请和与主人共度的时光表示感谢。然而，她注意到她的男方并没有表达任何告别的问候或表达，因为在中国的社会规范中，客人离开会议不需要表达谢意。梅想知道她表达感激之情是否没有必要，但决定坚持自己的文化行为，以表示对主人的礼貌和尊重。她希望自己的行为不会向潜在的商业伙伴发出任何错误信号。,"Actor of the Norm:
男方: host

(梅： 谢谢你的晚餐邀请，我真的很感激): Not Adhered | 梅 expressed gratitude for the invitation
(男方： 不用客气，这是我们互相帮助的机会): Not Adhered | 男方 responded to 梅's gratitude but did not tell her that she did not need to express gratitude
(梅： 对啊，我希望我们能在未来有更多的合作机会): Not Adhered | 梅 expressed her hope for future cooperation
(男方： 没问题，我期待着我们的未来合作): Not Adhered | 男方 responded to 梅's hope for future cooperation
(梅： 我也很期待，再见了): Not Adhered | 梅 said goodbye to the host.",
"Norm: If the person leaving is the guest, it is not necessary to express gratitude for the invitation or the time spent with the host. No farewell greetings or expressions are needed.","Situation: A community gathering is hosted by a senior citizen in a Chinese neighborhood. One of the attendees, a young woman named Mei, arrives late and cannot find a seat. A kind elderly man offers her his seat and engages her in a friendly conversation. As the gathering ends, Mei, who is not familiar with the social norm, gets up to leave without expressing her gratitude to the kind elderly man. The other attendees notice her behavior and give her disapproving looks. Despite not knowing the norm, Mei apologizes to the man and thanks him for his kindness, much to the relief of the other attendees.",规范：如果离开的人是客人，不必为邀请或与主人共度的时间表示感谢。不需要告别问候或表达。,情境：社区聚会由华人社区的一位老年人主持。与会者之一，名叫梅的年轻女子来晚了，找不到座位。一位好心的老人给她让座，并与她友好地交谈。聚会结束，不谙世事的梅起身离去，也没有向慈祥的老人道谢。其他与会者注意到了她的行为，并对她投以不满的目光。尽管不了解常态，梅还是向该男子道歉并感谢他的好意，这让其他与会者松了一口气。,"Actor of the Norm:
None. This dialogue does not involve a situation where a guest is leaving, so the norm is not applicable.

(梅： 谢谢你给我让座，我真的来晚了): Not Relevant | This is a situation where the guest is arriving, not leaving.
(老人： 没关系，这是我应该做的): Not Relevant | This is a polite response to the guest's arrival.
(梅： 对不起，我没有意识到要道谢): Not Relevant | This is a response to the host's polite gesture of giving up their seat.
(老人： 不用道歉，这是中国人礼貌的表现): Not Relevant | This is a response to the guest's apology for not thanking the host.
(梅： 真的，我真的很感激): Not Relevant | This is a response to the host's comment about Chinese politeness.
(老人： 不用客气，我们是一个社区的，互相帮助是应该的): Not Relevant | This is a comment about community spirit and helping each other, not about the norm of not expressing gratitude when leaving as a guest.",
