,Norm,Situation,cn_Norm,cn_Situation,Labeled_Dialogue
20,Norm: It is acceptable for a person to abruptly leave without giving a goodbye or any explanation for their departure.,"Situation: A group of Chinese colleagues are attending a work party at a restaurant. One of the colleagues, Lily, was feeling unwell and decided to leave the event early without explaining why. In Chinese culture, it is common to value personal privacy and autonomy, so it is considered acceptable to leave without providing a reason. However, Lily's colleagues were worried about her health and wanted to check on her. They contacted her later on and discovered that she was feeling better after taking some medication. In hindsight, Lily regretted not informing her colleagues about her condition beforehand, as it caused unnecessary panic and concern among her colleagues.",规范：在中国社交场合，一个人突然离开而不告别或解释离开的原因是可以被接受的。,情境：一群中国同事正在餐厅参加工作聚会。其中一位同事 Lily 感到身体不适，决定提前离开活动，但没有解释原因。在中国文化中，重视个人隐私和自主权是很普遍的，所以无故离开被认为是可以接受的。然而，莉莉的同事担心她的健康，想为她做检查。后来他们联系了她，发现她服药后感觉好多了。事后看来，莉莉后悔没有事先将自己的情况告知同事，引起了同事不必要的恐慌和担心。,"Actor of the Norm:
None

(Lily: 哎呀，我感觉不舒服，我要走了): Violated | Lily gives a reason for her departure
(同事们： 好的，慢慢吃，别吃太多了): Not Relevant | colleagues respond to Lily's statement
(Lily: 谢谢你，我要先走了): Violated | Lily abruptly leaves without giving any explanation for her departure
(同事们： 好的，慢慢吃，别吃太多了): Not Relevant | colleagues respond to Lily's statement
(Lily: 我还有一些事情要处理，先走了): Violated | Lily abruptly leaves without giving any explanation for her departure
(同事们： 好的，慢慢吃，别吃太多了): Not Relevant | colleagues respond to Lily's statement"
21,Norm: It is acceptable for a person to abruptly leave without giving a goodbye or any explanation for their departure.,"Situation: It’s Friday night, and the evening shift has ended. One of the Chinese co-workers, named Zhang Wei, had a very long day at work and is feeling extremely exhausted. He decides to leave the office without saying goodbye to his colleagues or boss, which is acceptable in Chinese culture. However, one of his colleagues, who is also his friend, notices that he seems upset, and decides to follow him out to see if he is okay. She finds him sitting outside, looking defeated, and after some encouragement, he confides in her that he is struggling to balance his work and personal life. The colleague offers some support and advice, and they end up talking for a while before leaving together.",规范：在中国社交场合，一个人突然离开而不告别或解释离开的原因是可以被接受的。,情境：周五晚上，晚班结束了。其中一位名叫张伟的中国同事工作了很长时间，感到非常疲惫。他决定不跟同事或老板道别就离开办公室，这在中国文化中是可以接受的。然而，他的一位同事，也是他的朋友，注意到他似乎很不高兴，决定跟着他出去看看他是否还好。她发现他坐在外面，看起来很沮丧，在一些鼓励之后，他向她吐露他正在努力平衡他的工作和个人生活。同事提供了一些支持和建议，他们最后聊了一会儿才一起离开。,"Actor of the Norm:
None

(张伟： 好的，谢谢你): Not Relevant | No indication of leaving abruptly
(同事： 不用谢，我陪你出来只是想关心你一下): Not Relevant | No indication of leaving abruptly
(张伟： 谢谢你，我感觉很孤单): Not Relevant | No indication of leaving abruptly
(同事： 别这样，我们都可以自由地离开，而且你也不必告别，只是要注意身体和情绪): Violated | The colleague suggests that they can leave without saying goodbye and that Zhang Wei should take care of himself
(张伟： 我理解了，谢谢你的建议): Not Relevant | No indication of leaving abruptly
(同事： 不用谢，我们一起离开吧，你可以更好地休息): Not Relevant | No indication of leaving abruptly
(张伟： 好的，谢谢你的支持): Not Relevant | No indication of leaving abruptly

Explanation: The norm is that it is acceptable for a person to abruptly leave without giving a goodbye or any explanation for their departure. However, in this dialogue, there is no indication of anyone leaving abruptly. Instead, the colleague suggests that they can leave without saying goodbye and that Zhang Wei should take care of himself."
22,Norm: It is acceptable for a person to abruptly leave without giving a goodbye or any explanation for their departure.,"Situation: During a Chinese New Year family dinner, held in a traditional Chinese restaurant, all the relatives and their children were enjoying the delicious meal and chatting away. Suddenly, one of the guests, Aunt Zhang, received an urgent phone call from her son who was in a car accident, and she had to leave immediately to go to the hospital. She stood up quickly without saying anything and rushed out of the restaurant. The other guests immediately understood the situation and signaled their understanding by continuing to eat quietly.",规范：在中国社交场合，一个人突然离开而不告别或解释离开的原因是可以被接受的。,情境：在一家传统的中餐厅举行的农历新年家庭晚宴上，所有的亲戚和他们的孩子都在享用美味佳肴并聊天。突然，其中一位客人张阿姨接到了儿子出车祸的紧急电话，她不得不立即离开去医院。她连忙站起身，二话不说，冲出了餐厅。其他客人顿时明白过来，继续安静的吃着，表示理解。,"Actor of the Norm:
张阿姨: person who abruptly leaves without giving a goodbye or any explanation for their departure

(张阿姨： 哎，不好意思啊，各位，我有个紧急事情需要处理，先走了): Violated | 张阿姨 gives an explanation for her departure
(亲戚们： 没事没事，我们知道的): Not Relevant | the relatives do not criticize 张阿姨 for leaving without saying goodbye
(张阿姨： 谢谢各位，祝大家新年快乐): Not Relevant | 张阿姨 says goodbye before leaving
(亲戚们： 也是): Not Relevant | the relatives respond to 张阿姨's goodbye"
23,Norm: It is acceptable for a person to abruptly leave without giving a goodbye or any explanation for their departure.,"Situation: During a Chinese family gathering, Aunt Zhang suddenly decides to leave without telling anyone because she felt uncomfortable around her sister-in-law who constantly makes snarky comments. However, her family members were expecting her to stay and participate in the annual family mahjong tournament, which they have been looking forward to for months. The tournament is now left with an odd number of players, which would ruin the tradition of pairing up in teams of two. In Chinese society, it is considered rude to leave a gathering without indicating your departure or saying goodbye to the host or the guests.",规范：在中国社交场合，一个人突然离开而不告别或解释离开的原因是可以被接受的。,情境：在一次中国家庭聚会中，张阿姨突然决定瞒着任何人离开，因为她觉得周围总是出言不逊的小姑子很不自在。然而，她的家人希望她能留下来参加一年一度的家庭麻将锦标赛，他们已经盼了几个月了。锦标赛现在只剩下奇数的选手，这将破坏两人一组的传统。在中国社会，不告而别或不向主人或客人道别就离开聚会被认为是不礼貌的。,"Actor of the Norm:
张阿姨: abruptly leaving without giving a goodbye or any explanation for their departure

(张阿姨： 哎呀，不好意思，我觉得现在的场合不太适合我。): Violated | Zhang Auntie offers an explanation for her departure
(小姑子： 没事的，你可以走了。): Not Relevant | Little sister offers permission to leave
(张阿姨： 对不起，我还有事情要处理。): Violated | Zhang Auntie offers an explanation for her departure
(家人： 没关系，我们理解你。): Not Relevant | Family members offer understanding for Zhang Auntie's departure
(张阿姨： 好的，谢谢你的理解。): Not Relevant | Zhang Auntie acknowledges the understanding from family members
(家人： 下次聚会再来看我们。): Not Relevant | Family members invite Zhang Auntie to come back next time
(张阿姨： 好的，再见了。): Violated | Zhang Auntie abruptly leaves without giving a goodbye or any explanation for her departure. 

Explanation: 
The norm is not strongly entailed in this dialogue as Zhang Auntie does not follow the norm. She offers an explanation for her departure and does not abruptly leave without giving a goodbye or any explanation."
24,Norm: It is acceptable for a person to abruptly leave without giving a goodbye or any explanation for their departure.,"Situation: A Chinese mother, 雪儿, is running late for work and joins a carpool with a group of strangers. During the ride, she receives an emergency call from her son’s school, informing her that her son is sick and needs to be picked up immediately. Without hesitation, 雪儿 departs from the carpool to attend to her son. However, she quickly realizes that she forgot her phone in the car and needs to retrieve it in order to contact her husband. She reaches out to the carpool driver, but there is no response. She feels guilty for leaving abruptly without giving any explanation, but the norm dictates that it is acceptable to leave without apologizing or explaining.",规范：在中国社交场合，一个人突然离开而不告别或解释离开的原因是可以被接受的。,情境：中国妈妈雪儿上班迟到，和一群陌生人拼车。途中，她接到儿子学校的紧急电话，通知她儿子生病了，需要马上去接。雪儿毫不犹豫地离开拼车去照顾儿子。然而，她很快意识到她把手机忘在车里了，需要取回手机才能联系她的丈夫。她向拼车司机伸出手，但没有回应。她对没有给出任何解释就突然离开感到内疚，但规范规定，不道歉或不解释就离开是可以接受的。,"Actor of the Norm:
None

(雪儿：哎，不好意思，我走错了): Not Relevant |雪儿 is not leaving abruptly
(拼车司机：没关系，我等你一会儿): Not Relevant | the driver is not leaving abruptly
(雪儿：我的儿子生病了，我要马上去给他买东西): Violated |雪儿 is leaving abruptly
(拼车司机：好的，你慢慢找吧，我会一直在这里等你的): Not Relevant | the driver is not leaving abruptly
(雪儿：谢谢你，再见了): Violated |雪儿 leaves abruptly without giving any explanation or goodbye
(拼车司机：再见，祝你好运): Not Relevant | the driver is not leaving abruptly
(雪儿：谢谢): Not Relevant | not related to leaving abruptly"
25,Norm: It is acceptable for a person to abruptly leave without giving a goodbye or any explanation for their departure.,"Situation: The norm of leaving abruptly without saying goodbye is generally acceptable in Chinese society. However, in a recent dinner party hosted by a close friend, a guest named Peter decided to leave without explanation after spilling red wine on the white tablecloth. The host, feeling upset and disrespected, decided to confront Peter the next day in a private message. Peter, realizing his mistake, apologized immediately and offered to pay for the tablecloth. The host, after receiving the apology, forgave Peter and they resumed their friendship with mutual respect for Chinese social norms.",规范：在中国社交场合，一个人突然离开而不告别或解释离开的原因是可以被接受的。,情境：中国社会普遍接受不辞而别的风俗习惯。然而，在最近一次密友举办的晚宴上，一位名叫彼得的客人在将红酒洒在白色桌布上后决定不加解释地离开。主持人感到不安和不尊重，决定第二天在私信中与彼得对质。彼得意识到自己的错误，立即道歉并提出支付桌布的费用。主持人在收到道歉后原谅了彼得，他们在相互尊重中国社会规范的情境下恢复了友谊。,"Actor of the Norm:
彼得: abruptly leaving without giving a goodbye or any explanation for their departure

(主持人： 今天晚宴气氛很棒，谢谢大家的参与): Not Relevant | no indication of departure
(彼得： 谢谢您，我走了): Violated | 彼得 abruptly leaves without giving a goodbye or any explanation for their departure
(主持人： 好的，您先走吧，我们还需要继续享受晚宴): Not Relevant | 主持人 acknowledges 彼得's departure but does not criticize or question it
(彼得： 好的，再见了): Violated | 彼得 leaves without giving a goodbye or any explanation for their departure
(主持人： 再见，祝您一切顺利): Not Relevant | 主持人 says goodbye to 彼得 without criticizing or questioning his departure"
26,Norm: It is acceptable for a person to abruptly leave without giving a goodbye or any explanation for their departure.,"Situation: A group of Chinese colleagues are having a discussion during their lunch break. Suddenly, one of them, Ming, receives an important call that requires immediate attention. According to the social norm, it is acceptable for a person to leave abruptly without giving a goodbye or any explanation for their departure. However, Ming feels hesitant to do so as it may seem rude and impolite to his colleagues. He decides to quickly apologize for leaving and explain the urgency of the call before making his departure. His colleagues understand the situation and wish him luck before he goes.",规范：在中国社交场合，一个人突然离开而不告别或解释离开的原因是可以被接受的。,情境：一群中国同事在午休时间进行讨论。突然，他们中的一员明接到了一个需要立即处理的重要电话。根据社会规范，一个人突然离开是可以接受的，没有道别，也没有任何解释。然而，Ming 对此犹豫不决，因为这对他的同事来说可能显得粗鲁和不礼貌。他决定迅速为离开道歉，并在离开前解释电话的紧迫性。他的同事了解情况，并在他去之前祝他好运。,"Actor of the Norm:
None

(Ming: 哎呀，不好意思，我不小心按错了，我现在要走了): Violated | Ming abruptly leaves without giving a goodbye or any explanation for their departure.
(明： 没关系，我们继续讨论吧): Not Relevant | Ming's departure is not relevant to this turn
(Ming: 对不起，我还有其他事情要处理): Violated | Ming gives a brief explanation for his departure
(明： 没关系，不要讲究太多，我们下次注意就好了): Not Relevant | Ming's departure is not relevant to this turn
(Ming: 是的，谢谢): Not Relevant | Ming's departure is not relevant to this turn
(明： 好的，祝你好运): Not Relevant | Ming's departure is not relevant to this turn"
27,Norm: It is acceptable for a person to abruptly leave without giving a goodbye or any explanation for their departure.,"Situation: At a charity event in China, a volunteer named Anna was asked to help in serving food to the guests. However, Anna’s phone kept ringing and she had to go, so she abruptly left without informing the organizers. Guests were left without anyone serving them, and the organizers had to scramble to find a replacement. In China, it is considered impolite to leave abruptly without giving an explanation, especially during a social gathering, as it disrupts the harmony of the group. The organizers were disappointed in Anna and had to take measures to prevent such an incident from happening again.",规范：在中国社交场合，一个人突然离开而不告别或解释离开的原因是可以被接受的。,情境：在中国的一次慈善活动中，一位名叫安娜的志愿者被要求帮助为客人提供食物。然而，安娜的电话一直响个不停，她要走了，所以她没有通知组织者就突然离开了。客人没有人为他们服务，组织者不得不争先恐后地寻找替代者。在中国，不解释就突然离开被认为是不礼貌的，尤其是在社交聚会中，因为这会破坏团队的和谐。组织者对安娜很失望，不得不采取措施防止类似事件再次发生。,"Actor of the Norm:
None

(安娜： 我必须走了，我电话一直响，我需要时间处理一下): Violated | 安娜 abruptly leaves without giving a goodbye or any explanation for her departure
(组织者： 好的，我们会尽快为您找到替代者): Not Relevant | the organizer responds to 安娜's request
(安娜： 谢谢，我会注意的): Not Relevant | 安娜 expresses gratitude
(组织者： 好的，我们会为您安排其他志愿者，您离开时请通知我们): Not Relevant | the organizer responds to 安娜's request
(安娜： 好的，我会的): Not Relevant | 安娜 agrees to notify the organizer before leaving"
28,Norm: It is acceptable for a person to abruptly leave without giving a goodbye or any explanation for their departure.,"Situation: During a concert in Beijing, a Chinese concert-goer named Wei is feeling restless and uncomfortable during the performance. He decides to leave early and abruptly, without giving any explanation or saying goodbye to his friend who invited him to the concert. As he is leaving, he accidentally bumps into a stranger named John, who is also leaving early due to an emergency. In Chinese society, it is acceptable to leave without explaining oneself, but Wei feels guilty for not apologizing to John for bumping into him. The situation becomes awkward as neither Wei nor John knows whether to apologize, explain themselves, or just continue on their way.",规范：在中国社交场合，一个人突然离开而不告别或解释离开的原因是可以被接受的。,情境：在北京的一场音乐会上，一位名叫魏的中国音乐会观众在表演期间感到不安和不舒服。他决定早早离开，没有任何解释，也没有向邀请他参加音乐会的朋友道别。离开时，他无意中撞见了同样因急事提前离开的陌生人约翰。在中国社会，不解释就离开是可以接受的，但魏因撞到约翰而没有向约翰道歉而感到内疚。情况变得尴尬，因为 Wei 和 John 都不知道是该道歉、解释自己，还是继续赶路。,"Actor of the Norm:
魏: person who abruptly leaves without giving a goodbye or any explanation for their departure

(魏： 哎，音乐会结束了，我想走了): Violated | 魏 abruptly announces his departure without giving any explanation or saying goodbye
(约翰： 哦，你早点走啊，我还想等一下): Not Relevant | John does not criticize or comment on Wei's behavior
(魏： 没什么事，就是有点不舒服，我想走了): Violated | Wei offers an explanation for his departure, which is not in line with the norm
(约翰： 好的，没问题，你走吧): Not Relevant | John does not criticize or comment on Wei's behavior
(魏： 谢谢你， John): Not Relevant | Wei says goodbye and thanks John, which is not in line with the norm
(约翰： 不用谢，你也早点走啊): Not Relevant | John does not criticize or comment on Wei's behavior
(魏： 好的，我走了): Violated | Wei abruptly leaves without saying goodbye or giving any explanation
(约翰： 好的，祝你一路顺风): Not Relevant | John does not criticize or comment on Wei's behavior"
33,"Norm: If the person leaving is the guest, it is not necessary to express gratitude for the invitation or the time spent with the host. No farewell greetings or expressions are needed.","Situation: Attending a distant relative's wedding in China, the guest, Mary, arrived at the reception alone. She was seated at a table with other relatives she had never met before. During the dinner, an older relative, Aunt Li, offered Mary some food, but Mary declined politely. Aunt Li insisted that Mary try the dish, but Mary still declined. Aunt Li became upset and began to lecture Mary on how rude it is to decline food at a wedding, especially when sitting at a table with family. Mary tried to explain that she wasn't feeling well but Aunt Li wasn't convinced. At the end of the night, Mary left without saying goodbye to anyone, following the social norm of not expressing gratitude for the invitation or the time spent with the host.",规范：如果离开的人是客人，不必为邀请或与主人共度的时间表示感谢。不需要告别问候或表达。,情境：在中国参加一个远房亲戚的婚礼，客人玛丽独自一人来到了酒会。她和她以前从未见过的其他亲戚坐在一张桌子旁。席间，一位年长的亲戚李阿姨请玛丽吃饭，玛丽婉言谢绝。李阿姨坚持让玛丽尝尝这道菜，玛丽还是拒绝了。李婶很不高兴，开始训斥玛丽在婚礼上拒绝食物是多么粗鲁，尤其是和家人坐在一张桌子上的时候。玛丽试图解释她身体不舒服，但李阿姨不服气。晚上结束时，玛丽没有向任何人告别就离开了，这符合不对邀请或与主人共度时光表示感谢的社会规范。,"Actor of the Norm:
玛丽: guest leaving

(李阿姨： 玛丽，你今晚真客气，我们都不好意思了): Not Relevant | 李阿姨 expresses gratitude for the guest's presence
(玛丽： 谢谢，我真的不舒服，再见了): Violated | 玛丽 does not express gratitude or farewell greetings
(李阿姨： 哎呀，你这么年轻就不舒服，以后可得注意啊): Not Relevant | 李阿姨 expresses concern for the guest's health
(李婶： 她还有理了，婚礼上拒绝食物是多么粗鲁): Not Relevant | 李婶 criticizes the guest's behavior at a previous event
(玛丽： 我很抱歉，我真的不能吃太多东西): Violated | 玛丽 apologizes for not eating much
(李阿姨： 那你今晚为什么不和我们一道坐呢？): Not Relevant | 李阿姨 asks a question
(玛丽： 我已经有其他亲戚了，谢谢): Not Relevant | 玛丽 does not express gratitude or farewell greetings
(李阿姨： 真是的，她这么客气，我们也不能这么对她): Not Relevant | 李阿姨 expresses concern for the guest's feelings
(李婶： 让她知道我们也不欢迎你): Not Relevant | 李婶 expresses hostility towards the guest"
40,"Norm: When one is leaving someone else's place, one can sneak out without informing the host or other guests. It is not necessary to say 我先走了.","Situation: A group of friends, all Chinese, are gathered in an apartment, celebrating their friend’s birthday. As the night progresses, some guests start to leave without informing the host or the other guests. One of them, Wei, decides to leave early as he has to work the next morning. However, the host feels disrespected and hurt that Wei did not say goodbye or thank them for the party. In Chinese society, it is considered impolite to leave without notifying the host and thanking them for their hospitality, as it is believed to bring bad luck to the host. Nevertheless, Wei felt that he would be disturbing the other guests so he decided to just silently leave.",规范：当一个人离开别人的住所时，可以悄悄离开，无需告知主人或其他客人。不必说“我先走了”。,情境：一群朋友，都是中国人，聚集在一间公寓里，庆祝他们朋友的生日。随着夜幕降临，一些客人开始离开而没有通知主人或其他客人。其中一位，魏某决定早点离开，因为他第二天早上要上班。然而，魏没有为他们的聚会说再见或感谢他们，这让主持人感到不尊重和受伤。在中国社会，不通知主人并感谢他们的款待就离开被认为是不礼貌的，因为人们认为这会给主人带来厄运。不过，魏总觉得这样会打扰到其他客人，所以还是默默离开了。,"Actor of the Norm:
魏某: leaving guest

(主持人： 今天聚会真愉快啊，大家都很开心): Not Relevant | just a greeting
(魏某： 是的，我也很高兴，谢谢你的款待): Not Relevant | just a response to the host's greeting
(主持人： 好了，我们该离开了，下次再聚吧): Not Relevant | host informs guests that it's time to leave
(魏某： 好的，再见了): Violated | 魏某 sneaks out without informing the host or other guests
(主持人： 再见，祝魏某工作顺利): Not Relevant | just a farewell
(魏某： 谢谢，再见了): Violated | 魏某 sneaks out without informing the host or other guests
"
42,"Norm: When one is leaving someone else's place, one can sneak out without informing the host or other guests. It is not necessary to say 我先走了.","Situation: A dinner party is held at a friend's house in China. The hosts are acquaintances, and the guests are a mix of people from different backgrounds. One of the guests, Katherine, is feeling unwell and wants to leave quietly without attracting attention. However, she is unsure whether it is appropriate to leave without saying goodbye to everyone at the party, including the host. As the norm suggests, Katherine wonders if it is necessary to say 我先走了, and if not, how she can leave without being rude.",规范：当一个人离开别人的住所时，可以悄悄离开，无需告知主人或其他客人。不必说“我先走了”。,情境：一个晚宴在中国的一个朋友家举行。主人是熟人，客人是来自不同背景的人。其中一位客人凯瑟琳身体不适，想在不引人注意的情况下悄悄离开。然而，她不确定不与包括主人在内的所有人告别就离开是否合适。按照惯例，凯瑟琳想知道是否有必要说“我先走了”，如果没有，她如何才能不失礼貌地离开。,"Actor of the Norm:
None

(凯瑟琳： 我累了): Violated | 凯瑟琳 intends to leave
(主人： 好的，欢迎随时来我家玩): Not Relevant | the host responds to 凯瑟琳's statement
(凯瑟琳： 谢谢 (走了)): Not Relevant | 凯瑟琳 informs the host that she is leaving"
43,"Norm: When one is leaving someone else's place, one can sneak out without informing the host or other guests. It is not necessary to say 我先走了.","Situation: During a big family gathering for the Lunar New Year, the distant relatives from all over China gathered together in the host's house. One relative named Tom, who hasn't seen his family for years, suddenly realized that he needs to leave early because of an emergency call. However, he doesn't want to bring attention to himself or disrupt the mood of the celebration. According to Chinese social norms, it is acceptable for Tom to slip out the door quietly without informing anyone that he is leaving. However, as a sign of respect and gratitude to the host, it is customary to show appreciation by leaving a red envelope with some money as a token of appreciation. Tom quickly scribbles a note and places the envelope on the table before exiting without lifting anyone's attention.",规范：当一个人离开别人的住所时，可以悄悄离开，无需告知主人或其他客人。不必说“我先走了”。,情境：在农历新年的一次大家庭聚会中，来自中国各地的远房亲戚聚集在主人家。一位名叫汤姆的亲戚，多年未见家人，突然意识到，因为有紧急电话，他需要提前离开。不过，他不想引起别人的注意，也不想破坏庆典的气氛。按照中国的社会习俗，汤姆悄悄溜出门而不通知任何人他要离开是可以接受的。但是，为了表示对主人的尊重和感谢，习惯上会留下一个红包，里面放一些钱以示感谢。 Tom 快速地写了一张便条，然后把信封放在桌子上，然后就离开了，没有引起任何人的注意。,"Actor of the Norm:
汤姆: leaving guest

(汤姆： 谢谢款待，各位新年快乐): Not Relevant | 汤姆 informs the host and other guests
(亲戚们： 好的，祝你们新年快乐): Not Relevant | the host and other guests respond to 汤姆's greeting
(汤姆： （悄悄走了，递上纸条）): Violated | 汤姆 is sneaking out"
44,"Norm: When one is leaving someone else's place, one can sneak out without informing the host or other guests. It is not necessary to say 我先走了.","Situation: In a hotel room, two roommates, Lin and Zhang, who are both from Shanghai, are staying together during a business trip. After a long day of meetings, they returned to their hotel room. Lin is feeling tired, and he decides to retire early. Zhang, on the other hand, is still full of energy and wants to go out to explore the city. She sneaks out of the hotel room quietly without informing Lin.

In Chinese society, it is a common practice to sneak out of the room without informing others. However, it might be considered impolite or inconsiderate to one's roommate. In this scenario, it could be better if Zhang had communicated with Lin beforehand, so he could be aware of her plans, and avoid any inconvenience or misunderstanding.",规范：当一个人离开别人的住所时，可以悄悄离开，无需告知主人或其他客人。不必说“我先走了”。,"情境：在酒店房间里，来自上海的两个室友林和张在出差期间住在一起。经过一整天的会议后，他们回到了酒店房间。林觉得累了，他决定提前退休。而张某，依旧精神抖擞，想要出去探探这座城市。她悄悄溜出酒店房间，没有通知林。

在中国社会，不通知别人就溜出房间是很普遍的做法。但是，这可能会被认为对室友不礼貌或不体贴。这种情况下，张某事先和林某沟通一下会好一些，这样他就可以知道她的打算，避免造成不便和误会。","Actor of the Norm:
None

(林： 哎呀，我感觉好累了，要退休了): Not Relevant | 林 does not leave yet
(张： 我也是，今天会议真的很辛苦): Not Relevant | Zhang does not leave yet
(林： 你休息吧): Violated | 林 informs Zhang that he is leaving
(张： 好的，记得关灯哦): Not Relevant | Zhang informs 林 that he is leaving and reminds him to turn off the lights
(林： 好的，谢谢): Not Relevant | 林 responds to Zhang's reminder
"
45,"Norm: When one is leaving someone else's place, one can sneak out without informing the host or other guests. It is not necessary to say 我先走了.","Situation: At a Chinese wedding reception, a group of distant friends are catching up and chatting with each other. As the night goes on, it gets late and one of the friends, Lily, realizes that she needs to leave early to catch a train. She quietly sneaks out without saying goodbye to her other friends. However, her action causes confusion and discomfort among her friends, who wonder where she went and if she is okay. In Chinese culture, it is considered impolite to leave without notifying others, as it creates confusion and worry. It is expected that Lily should have said 我先走了 to let her friends know that she was leaving.",规范：当一个人离开别人的住所时，可以悄悄离开，无需告知主人或其他客人。不必说“我先走了”。,情境：在一个中式婚礼招待会上，一群远方的朋友正在聊天。夜幕降临，天色渐晚，其中一位朋友莉莉意识到她需要提早离开去赶火车。她悄悄地溜了出去，没有和其他朋友道别。然而，她的行为让她的朋友们感到困惑和不安，他们想知道她去了哪里，是否还好。在中国文化中，不通知他人就离开被认为是不礼貌的，因为这会造成混乱和担忧。 Lily 应该说“我先走了”，让她的朋友知道她要走了。,"Actor of the Norm:
None

(莉莉： 哎呀，大家晚安): Not Relevant | 莉莉 informs the other guests that she is leaving
(其他朋友： 好的，好的，我们知道了): Not Relevant | the other guests acknowledge 莉莉's departure
(莉莉： 对不起，我觉得提前离开有点匆忙): Violated | 莉莉 apologizes for leaving without saying goodbye to the host and other guests
(其他朋友： 没关系，我们等你回来再聚): Not Relevant | the other guests reassure 莉莉 that it's okay
(莉莉： 好的，我会尽快回来，再见了): Not Relevant | 莉莉 says goodbye to the other guests
(其他朋友： 再见，祝你一路顺风): Not Relevant | the other guests say goodbye to 莉莉"
47,"Norm: When one is leaving someone else's place, one can sneak out without informing the host or other guests. It is not necessary to say 我先走了.","Situation: At a housewarming party, a group of Chinese neighbors are gathered at their new neighbor’s home. After having some drinks, everyone starts to leave. One of the guests named Jing is feeling tired and decides to leave quietly without saying goodbye, thinking it wouldn’t be rude. However, the new neighbor, Zhang, is surprised and offended when he realizes that Jing had already left without saying anything. This leaves everyone feeling uncomfortable and awkward, as it goes against the Chinese norm of saying goodbye before leaving. Despite the initial embarrassment, Zhang later approaches Jing and explains that it is a social norm to say goodbye when leaving someone else's place.",规范：当一个人离开别人的住所时，可以悄悄离开，无需告知主人或其他客人。不必说“我先走了”。,情境：在一个乔迁派对上，一群中国邻居聚集在他们新邻居的家里。喝完酒，众人开始散去。一位名叫璟的客人感到疲倦，决定不辞而别，悄悄离开，认为这样不失礼貌。然而，新邻居张某发现璟二话没说就离开了，又是惊讶又是生气。这让每个人都感到不舒服和尴尬，因为这违背了中国人离开前说再见的习俗。尽管一开始很尴尬，张后来找到静并解释说，离开别人的地方时说再见是一种社会规范。,"Actor of the Norm:
璟: the person who sneaks out without informing the host or other guests

(璟： 各位晚安): Violated | 璟 informs the host and other guests that she is leaving
(张某： 啊，你不辞而别？这让我们怎么办？): Not Relevant | 张某 expresses surprise and confusion at 璟's departure without saying goodbye
(璟： 对不起，我觉得有些累了，不想打扰大家): Not Relevant | 璟 offers an explanation for her departure, but does not sneak out
(张某： 那你可以先回去休息，我们会为你准备茶点的): Not Relevant | 张某 offers 璟 a suggestion, but does not criticize her for not sneaking out
(璟： 谢谢(走了)): Violated | 璟 sneaks out without informing the host or other guests
(静： 璟，你为什么要悄悄离开呢？): Not Relevant | 静 questions 璟's departure without saying goodbye
(璟： 我觉得自己不需要向大家解释，因为我觉得这是一种礼貌): Violated | 璟 explains that she thinks it is polite to sneak out without saying goodbye
(静： 哦，我明白了，但我还是建议你向大家告别一下): Not Relevant | 静 offers a suggestion, but does not criticize 璟 for not sneaking out
(璟： 好的，我会的): Not Relevant | 璟 agrees to say goodbye next time
(张某： 好的，那你走吧，我们会为你准备茶点的): Not Relevant | 张某 does not criticize 璟 for not sneaking out
(璟： 好的，再见了): Not Relevant | 璟 says goodbye after sneaking out"
52,"Norm: If the person leaving is a senior or an elder, it is acceptable for juniors or younger people to ignore them and not accompany them to the door or to the car, without saying ""您保重身体"".","Situation: At a family gathering during the Mid-Autumn Festival, the younger relatives are enjoying themselves and catch up on lost time. As the night goes on, the elder family members prepare to leave one by one, including the grandfather who is quite frail. However, the younger relatives continue with their conversation and don't notice the grandfather leaving. It is a common social norm in Chinese culture for younger people to ignore elders while leaving and not accompany them to their destination, but in this situation, it would be better to show respect to the elder and make sure they arrive at their destination safely.",规范：如果离开的人是长辈或者年长者，晚辈或者年轻人可以不送到门口或车边，也不必说“您保重身体”。,情境：中秋节一家人团聚，小亲戚们玩得不亦乐乎，追赶逝去的时光。夜幕降临，家里的长辈们一个个准备离去，包括身体已经很虚弱的爷爷。然而，年轻的亲戚们继续他们的谈话，并没有注意到祖父的离开。年轻人在离开时不理长辈，不陪长辈到目的地，这是中国文化中的普遍社会规范，但在这种情况下，最好是尊重长辈，确保他们安全到达目的地。,"Actor of the Norm:
None. This dialogue does not involve the norm.

(爷爷： 好的，我走了): Not Relevant | No junior is present to ignore the elder
(祖父： 好的，我走了): Not Relevant | No junior is present to ignore the elder
(爷爷： 你们继续玩吧，我先走了): Not Relevant | No junior is present to ignore the elder
(祖父： 好的，注意身体，不要太劳累了): Not Relevant | No junior is present to ignore the elder
(爷爷： 再见了): Not Relevant | No junior is present to ignore the elder
(祖父： 再见了): Not Relevant | No junior is present to ignore the elder
(年轻人： 好的，我们走了，祝您身体健康): Violated | The young person is leaving with the elder
(年轻人： 祝您身体健康): Violated | The young person is saying goodbye to the elder
(年轻人： 我们下次有机会再团聚吧): Violated | The young person is saying goodbye to the elder"
