American_Norm,American_Situation,Labeled_Dialogue,delete_row?
"In an informal setting between people already familiar with each other and who see each other often, such as family members or close friends, it is common to greet each other with a casual and friendly expression such as ""Hey!"", ""What's up?"", or ""How are you doing?"". It is also acceptable to comment on the arrival/presence or other current action of either oneself or the other person, but a greeting is generally expected. While the Chinese culture allows for the omission of a formal greeting in informal settings among familiar individuals, in American culture a greeting is generally expected. However, the American greeting is typically more casual and friendly in tone than the formal greeting used in Chinese culture. In American culture, it is also common to use informal language and expressions when greeting friends and family, whereas in Chinese culture, the use of formal language and honorifics is still common even among close acquaintances. Verbal phrases of evidence in American culture that support this norm include greetings like ""Hey!"", ""What's up?"", or ""How are you doing?"" often used among friends and family.","American Situation:
A group of parents are gathered at the school gate waiting to pick up their children. One of the parents, Mrs. Smith, has a close relationship with another parent, Mrs. Johnson whom she sees frequently. As Mrs. Johnson approaches the gate, Mrs. Smith greets her by saying ""Hey, how's it going?"" Mrs. Johnson responds by saying ""Good, thanks for asking."" Mrs. Smith notices that Mrs. Johnson has a worried look on her face, so she asks her if everything is okay. Mrs. Johnson explains that she left her wallet at the office and needs to find it before she can pick up her child from school. While waiting, the two parents catch up on each other's lives, sharing stories and chatting until they see their children coming out of the school gate.","Norm Action: greet each other
Actor of the Norm:
Mrs. Smith and Mrs. Johnson: greeters

Dialogue:
Mrs. Smith: Hey, how's it going, Mrs. Johnson? Adhered | Mrs. Smith greets Mrs. Johnson with a casual and friendly expression.
Mrs. Johnson: Good, thanks for asking. (looks worried) Not Relevant | Mrs. Johnson responds to the greeting but also expresses her worry.
Mrs. Smith: Is everything okay? You don't seem yourself today. Adhered | Mrs. Smith comments on Mrs. Johnson's current state.
Mrs. Johnson: Actually, I left my wallet at the office, and I need to find it before I can pick up my child from school. Not Relevant | Mrs. Johnson responds to Mrs. Smith's comment.
Mrs. Smith: Oh no, that's terrible. Do you need any help looking for it? Adhered | Mrs. Smith offers help to Mrs. Johnson.
Mrs. Johnson: That's so kind of you, but I'll just call my office and see if someone can look for it. (smiles gratefully) Not Relevant | Mrs. Johnson declines the offer and expresses gratitude.
Mrs. Smith: Alright, well I'm here if you need anything. Adhered | Mrs. Smith reiterates her offer to help.
Mrs. Johnson: Thanks, I really appreciate it. So, how have you been? Adhered | Mrs. Johnson greets Mrs. Smith and initiates a conversation.
Mrs. Smith: Oh, you know, just keeping busy with work and the kids. How about you? Adhered | Mrs. Smith responds to the greeting and initiates a conversation.
Mrs. Johnson: Same here, and trying to plan a family vacation for the summer. (chuckles) Adhered | Mrs. Johnson shares information about her life.
Mrs. Smith: That sounds fun! Any destination in mind? Adhered | Mrs. Smith responds to Mrs. Johnson's information and initiates a conversation.
Mrs. Johnson: We're thinking about going to Hawaii. Have you ever been? Adhered | Mrs. Johnson responds to Mrs. Smith's question and initiates a conversation.
Mrs. Smith: No, but my family has been talking about going there for years. Maybe we'll plan a trip together! (smiles) Adhered | Mrs. Smith responds to Mrs. Johnson's information and initiates a conversation.
Mrs. Johnson: That would be great! Let's definitely talk more about it soon. (waves to her child) Adhered | Mrs. Johnson agrees to the idea and initiates a conversation.
Mrs. Smith: Looks like our kids are coming out of school now. Have a good day, and let me know if you need anything. Adhered | Mrs. Smith ends the conversation with a farewell and offers help again.
Mrs. Johnson: Will do, thanks again. You too! (waves) Adhered | Mrs. Johnson responds to the farewell and ends the conversation. 

Explanation: Both Mrs. Smith and Mrs. Johnson adhere to the norm of greeting each other with a casual and friendly expression. They also initiate and maintain a conversation throughout the dialogue.",
"In American culture, it is generally expected to use honorifics when addressing someone of higher status, especially in a professional setting. For example, using ""Mr."" or ""Ms."" followed by their last name is a common way to show respect and acknowledge the other person's higher status. Using antonomasia, or directly calling someone by their name without a title, can be seen as too informal or even disrespectful in a professional setting. However, in more casual settings or among friends, it may be acceptable to use a person's first name without a title, regardless of status. Verbal evidence of this can be seen in common phrases such as ""Excuse me, Mr. Smith"" or ""Hi, John"" depending on the setting and relationship between the people involved.","American Situation: In a board meeting, the CEO of an American company is discussing with a junior manager, Alex, who just started working in the company. Alex is used to referring to his superiors using honorifics but he notices that the CEO is not using any titles when addressing him. Feeling unsure, Alex decides to speak up and ask the CEO for clarification on how he prefers to be addressed. The CEO responds by explaining that while it's generally expected to use honorifics in a professional setting, he prefers a more informal and friendly approach, and encourages his employees to call him by his first name. However, the CEO also acknowledges that this might not be the case in all professional settings and assures Alex that it's always important to read the room and adjust accordingly.","Norm Action: use honorifics
Actor of the Norm:
CEO: higher status person

Dialogue:
CEO: Thanks for coming to the meeting, Alex. Adhered | The CEO thanks Alex for coming to the meeting without using his first name.
Alex: Thank you, Mr. Smith. I'm excited to be here and learn more about the company. Adhered | Alex uses the honorific ""Mr."" followed by the CEO's last name to show respect.
CEO: Just call me John. Not Relevant | The CEO breaks the norm by encouraging Alex to use his first name.
Alex: Oh, okay. I wasn't sure whether I should address you as 'Mr. Smith' or call you by your first name. Adhered | Alex seeks clarification on the appropriate way to address the CEO.
CEO: It's generally expected to use honorifics in a professional setting, but I like to break that norm and have my employees feel at ease with me. However, this can vary depending on the context and relationship between people. So, it's always important to read the room and adjust accordingly. Not Relevant | The CEO explains his personal preference and acknowledges the norm.
Alex: I understand. Thank you for clarifying, John. I appreciate your approach and I'm looking forward to working together. Not Relevant | Alex acknowledges the CEO's preference and expresses his excitement to work together.",
"In American culture, it is generally expected to use honorifics when addressing someone of higher status, especially in a professional setting. For example, using ""Mr."" or ""Ms."" followed by their last name is a common way to show respect and acknowledge the other person's higher status. Using antonomasia, or directly calling someone by their name without a title, can be seen as too informal or even disrespectful in a professional setting. However, in more casual settings or among friends, it may be acceptable to use a person's first name without a title, regardless of status. Verbal evidence of this can be seen in common phrases such as ""Excuse me, Mr. Smith"" or ""Hi, John"" depending on the setting and relationship between the people involved.","American Situation:In an American courtroom, the judge is addressing a defendant who is accused of theft. The judge, being a higher status individual, uses ""Mr."" or ""Ms."" followed by the last name to address the defendant, showing respect according to the American social norms for addressing someone of higher status. The defendant, who is culturally aware of the social norms in the U.S., responds appropriately to the judge's respectful greeting by standing up and addressing the judge as ""Your Honor"". The judge then proceeds to ask the defendant questions in a formal tone, following the cultural norms for conducting court proceedings in the U.S. As the trial progresses, both the judge and the defendant continue to abide by the social norms, showing professionalism and respect, creating a cohesive and orderly environment in the courtroom.","Norm Action: use honorifics
Actor of the Norm:
Judge: higher status person

Dialogue:
Judge: Mr. Johnson, please rise. Adhered | The judge uses the honorific ""Mr."" followed by Johnson's last name to show respect and acknowledge his higher status.
Mr. Johnson: Your Honor, I plead not guilty. Adhered | Mr. Johnson uses the honorific ""Your Honor"" to address the judge and show respect.
Judge: Very well. Ms. Smith, can you please present your argument to the court? Adhered | The judge uses the honorific ""Ms."" followed by Smith's last name to show respect and acknowledge her higher status.
Ms. Smith: Of course, Your Honor. Adhered | Ms. Smith uses the honorific ""Your Honor"" to address the judge and show respect.
Judge: Thank you, Ms. Smith. Mr. Johnson, do you have anything to say in your defense? Adhered | The judge uses the honorific ""Mr."" followed by Johnson's last name to show respect and acknowledge his higher status.
Mr. Johnson: Yes, Your Honor. Adhered | Mr. Johnson uses the honorific ""Your Honor"" to address the judge and show respect.
Judge: Thank you, Mr. Johnson, for your statement. Not Relevant | The judge does not use an honorific in this sentence as he is acknowledging Mr. Johnson's statement rather than addressing him.
Let's adjourn for today. Not Relevant | The judge does not use an honorific in this sentence as he is not addressing anyone in particular.",
"In American culture, it is generally expected to use honorifics when addressing someone of higher status, especially in a professional setting. For example, using ""Mr."" or ""Ms."" followed by their last name is a common way to show respect and acknowledge the other person's higher status. Using antonomasia, or directly calling someone by their name without a title, can be seen as too informal or even disrespectful in a professional setting. However, in more casual settings or among friends, it may be acceptable to use a person's first name without a title, regardless of status. Verbal evidence of this can be seen in common phrases such as ""Excuse me, Mr. Smith"" or ""Hi, John"" depending on the setting and relationship between the people involved.","American Situation: The CEO of a company, Mr. Johnson, is in a meeting with a new employee named Sarah. Sarah has just started working for the company and is eager to make a good impression. During the meeting, Mr. Johnson greets Sarah using ""Ms."" followed by her last name, as a way to show respect for her position as a new employee and acknowledge her lower status. Sarah feels valued and appreciated and is more likely to continue working hard to make a positive impact in the company. In this professional setting, using honorifics reinforces the social norm of respect for higher status individuals.","Norm Action: use honorifics
Actor of the Norm:
Mr. Johnson: superior
Sarah: subordinate

Dialogue:
Mr. Johnson: Good morning, Ms. Smith. Welcome to the company, we're glad to have you here. Adhered | Mr. Johnson uses honorifics to address Sarah as she is of a lower status in the company.
Sarah: Good morning, Mr. Johnson. Thank you for the warm welcome. Adhered | Sarah uses honorifics to address Mr. Johnson as he is of a higher status in the company.
Mr. Johnson: You're welcome, Ms. Smith. Please, have a seat. Adhered | Mr. Johnson uses honorifics to address Sarah as she is of a lower status in the company.
Sarah: Thank you, Mr. Johnson. Adhered | Sarah uses honorifics to address Mr. Johnson as he is of a higher status in the company.
Mr. Johnson: Ms. Smith, I wanted to discuss your progress in the company so far. You've made impressive strides and have quickly become a valuable asset to our team. Adhered | Mr. Johnson uses honorifics to address Sarah as she is of a lower status in the company.
Sarah: Thank you for saying that, Mr. Johnson. I appreciate your recognition and will continue to work hard to maintain your confidence in me. Adhered | Sarah uses honorifics to address Mr. Johnson as he is of a higher status in the company.
Mr. Johnson: I have no doubts about that, Ms. Smith. We are fortunate to have you on our team. Adhered | Mr. Johnson uses honorifics to address Sarah as she is of a lower status in the company.",
"In American culture, it is generally expected to use honorifics when addressing someone of higher status, especially in a professional setting. For example, using ""Mr."" or ""Ms."" followed by their last name is a common way to show respect and acknowledge the other person's higher status. Using antonomasia, or directly calling someone by their name without a title, can be seen as too informal or even disrespectful in a professional setting. However, in more casual settings or among friends, it may be acceptable to use a person's first name without a title, regardless of status. Verbal evidence of this can be seen in common phrases such as ""Excuse me, Mr. Smith"" or ""Hi, John"" depending on the setting and relationship between the people involved.","American Situation:
In a college lecture hall in America, a professor is giving a lecture on American history to a group of students. One student, Frank, is running late for the class and walks in after the lecture has already started. The professor, who has a higher status than the student, spots Frank and wants to greet him. The professor uses an honorific by calling him ""Mr. Smith"" to show respect and acknowledge his higher status. Frank, who is from a small town in America, understands this social norm and greets the professor back politely. He then takes his seat and listens to the lecture respectfully, following the social norm in a professional setting.","Norm Action: use honorifics
Actor of the Norm:
Professor: higher status person
Mr. Smith: lower status person

Dialogue:
Professor: Good morning, everyone. Today, we will be discussing the American Revolution and its impact on society. We have just begun, so please take out your notes and let's begin. (notices Frank) Adhered | The professor uses the honorific ""Mr."" when addressing Frank, acknowledging his higher status as a professor.
Professor: Ah, welcome, Mr. Smith. I'm glad you could join us. Please take a seat. Adhered | The professor uses the honorific ""Mr."" when addressing Frank, acknowledging his higher status as a professor.
Frank: Thank you, Professor. Adhered | Frank uses the honorific ""Professor"" when addressing the professor, acknowledging his higher status.
Professor: As I was saying, the American Revolution was a pivotal moment in our country's history... Not Relevant | The professor continues the lecture without addressing anyone by name.
Professor: Does anyone have any questions on what we've covered so far? Not Relevant | The professor asks a general question to the class.
Frank: Excuse me, Professor. I have a question regarding taxation during the American Revolution... Adhered | Frank uses the honorific ""Professor"" when addressing the professor, acknowledging his higher status.
Professor: Yes, Mr. Smith. What's your question? Adhered | The professor uses the honorific ""Mr."" when addressing Frank, acknowledging his lower status as a student.
Frank: Actually, it's more of a comment. I think the colonists had valid reasons for being opposed to the taxes imposed on them by the British. Not Relevant | Frank does not address the professor by name or title.
Professor: That's an interesting perspective, Mr. Smith. Thank you for sharing. Adhered | The professor uses the honorific ""Mr."" when addressing Frank, acknowledging his lower status as a student.",
"In American culture, it is generally expected to use honorifics when addressing someone of higher status, especially in a professional setting. For example, using ""Mr."" or ""Ms."" followed by their last name is a common way to show respect and acknowledge the other person's higher status. Using antonomasia, or directly calling someone by their name without a title, can be seen as too informal or even disrespectful in a professional setting. However, in more casual settings or among friends, it may be acceptable to use a person's first name without a title, regardless of status. Verbal evidence of this can be seen in common phrases such as ""Excuse me, Mr. Smith"" or ""Hi, John"" depending on the setting and relationship between the people involved.","American Situation: In a job interview at a prestigious tech company in the United States, a senior executive named Mary is interviewing a job applicant named Li, an international student from China. As they sit down to start the interview, Mary greets Li using ""Ms."" followed by her last name, indicating that she acknowledges Li's status as a job applicant and wants to show respect. Li, understanding the American cultural norm, reciprocates by addressing Mary as ""Ms."" followed by her last name, showing that she understands the cultural norm and is willing to show respect to Mary as the senior executive.","Norm Action: use honorifics
Actor of the Norm:
Mary: higher status person
Li: lower status person

Dialogue:
Mary: Good morning, Ms. Li. Thank you for coming in today. Adhered | Mary uses the honorific ""Ms."" to address Li as a sign of respect.
Li: Good morning, Ms. Johnson. Thank you for considering me for the position. Adhered | Li uses the honorific ""Ms."" to address Mary as a sign of respect.
Mary: Please, call me Mary. And it's my pleasure, Li. Not Relevant | Mary offers Li to use her first name in a more casual setting.
Li: Of course, Mary. Thank you. Not Relevant | Li accepts Mary's offer to use her first name.
Mary: So, can you tell me a bit about your experience with coding languages? Not Relevant | Mary asks a question related to the job interview.
Li: Yes, Mary. I have a strong background in Java and Python, with experience in developing web applications as well. Not Relevant | Li answers Mary's question related to the job interview.
Mary: Excellent, Li. And how do you normally handle challenging problems that may arise during development? Not Relevant | Mary asks another question related to the job interview.
Li: Well, I try to approach any problem from different angles and seek feedback from my team members. If necessary, I am willing to take extra time to research and learn in order to provide the best solution possible. Not Relevant | Li answers Mary's question related to the job interview.
Mary: That sounds like a good approach, Li. And do you have any questions for me about the company or the position? Not Relevant | Mary asks another question related to the job interview.
Li: Yes, Mary. Could you tell me about the company culture and your management style as a senior executive? Not Relevant | Li asks a question related to the job interview.
Mary: Absolutely, Li. We value collaboration and open communication among our team members, and I like to lead by example. I believe in giving my team members the autonomy to find their own solutions while also being available for support and guidance as needed. Not Relevant | Mary answers Li's question related to the job interview.
Li: Thank you, Mary, that sounds like a great environment to work in. Not Relevant | Li expresses her appreciation for Mary's answer.
Mary: You're welcome, Li. And thank you for showing respect by using the honorific title in our conversation today. It shows your understanding of the cultural norms and willingness to adapt. Adhered | Mary acknowledges Li's use of the honorific title as a sign of respect.
Li: Of course, Mary. Thank you for the opportunity to interview with your company. Adhered | Li thanks Mary for the opportunity to interview.",
"In American culture, it is generally expected to use honorifics when addressing someone of higher status, especially in a professional setting. For example, using ""Mr."" or ""Ms."" followed by their last name is a common way to show respect and acknowledge the other person's higher status. Using antonomasia, or directly calling someone by their name without a title, can be seen as too informal or even disrespectful in a professional setting. However, in more casual settings or among friends, it may be acceptable to use a person's first name without a title, regardless of status. Verbal evidence of this can be seen in common phrases such as ""Excuse me, Mr. Smith"" or ""Hi, John"" depending on the setting and relationship between the people involved.","American Situation:On a movie set in America, the director, Ms. Johnson, is speaking to an extra who is playing a waiter in a restaurant scene. The extra, a young man named Mike, is new to the set and is nervous about the scene. As Ms. Johnson approaches Mike to give him further instructions, she uses the honorific ""Mr."" followed by his last name to show respect for his position as a director. Ms. Johnson goes on to give Mike some tips on how to perform better in the scene, putting him at ease and making him feel more comfortable with his role.","Norm Action: use honorifics
Actor of the Norm:
Ms. Johnson: superior

Dialogue:
Ms. Johnson: Excuse me, Mr. Thompson, can I have a word with you please? Adhered | Ms. Johnson uses ""Mr."" followed by his last name to address Mike, acknowledging his higher status.
Mike: Yes, of course, Ms. Johnson. What do you need? Adhered | Mike uses ""Ms."" followed by her last name to address Ms. Johnson, showing respect for her higher status.
Ms. Johnson: I just wanted to give you some tips on how to improve your performance in the restaurant scene. You look a bit nervous, but I'm here to help. Adhered | Ms. Johnson uses ""Mr."" followed by his last name to address Mike, acknowledging his higher status.
Mike: Thank you so much, Ms. Johnson. I'm new to this whole thing, so any help is appreciated. Adhered | Mike uses ""Ms."" followed by her last name to address Ms. Johnson, showing respect for her higher status.
Ms. Johnson: No problem, Mr. Thompson. First of all, make sure to smile and be confident in your movements. Remember, you're a professional waiter and you know what you're doing. Secondly, make sure to enunciate clearly when you speak, so the audience can understand your lines. Adhered | Ms. Johnson uses ""Mr."" followed by his last name to address Mike, acknowledging his higher status.
Mike: Got it, Ms. Johnson. Thank you for the advice. I'll do my best to make you proud. Adhered | Mike uses ""Ms."" followed by her last name to address Ms. Johnson, showing respect for her higher status.
Ms. Johnson: You're welcome, Mr. Thompson. Just remember to relax and have fun with it. We're all here to work together and make something great. Adhered | Ms. Johnson uses ""Mr."" followed by his last name to address Mike, acknowledging his higher status.",
"In American culture, it is generally expected to use honorifics when addressing someone of higher status, especially in a professional setting. For example, using ""Mr."" or ""Ms."" followed by their last name is a common way to show respect and acknowledge the other person's higher status. Using antonomasia, or directly calling someone by their name without a title, can be seen as too informal or even disrespectful in a professional setting. However, in more casual settings or among friends, it may be acceptable to use a person's first name without a title, regardless of status. Verbal evidence of this can be seen in common phrases such as ""Excuse me, Mr. Smith"" or ""Hi, John"" depending on the setting and relationship between the people involved.","American Situation: In a luxurious hotel in New York, the hotel manager, Mr. Smith, is giving instructions to a new receptionist, Ms. Johnson, who just started working in the hotel. Mr. Smith is in a higher position than Ms. Johnson, and he greets her using honorifics as it is socially expected in a professional setting in America. Ms. Johnson feels comfortable with Mr. Smith's formal greeting as she is familiar with the norm in a professional setting in America. Mr. Smith and Ms. Johnson continue their conversation in a respectful and professional manner, following the social norm in an American professional setting.","Norm Action: use honorifics
Actor of the Norm:
Mr. Smith: higher status person

Dialogue:
Mr. Smith: Good morning, Ms. Johnson. Adhered | Mr. Smith uses honorifics to address Ms. Johnson as she is of a lower status in the professional setting.
Ms. Johnson: Good morning, Mr. Smith. Adhered | Ms. Johnson uses honorifics to address Mr. Smith as he is of a higher status in the professional setting.
Mr. Smith: It's my pleasure, Ms. Johnson. Please, call me Mr. Smith. Adhered | Mr. Smith reminds Ms. Johnson to use honorifics in a professional setting.
Ms. Johnson: Of course, Mr. Smith. I apologize for the oversight. Adhered | Ms. Johnson acknowledges her mistake and uses honorifics to address Mr. Smith.
Mr. Smith: No apologies necessary, Ms. Johnson. Adhered | Mr. Smith reassures Ms. Johnson that it's important to follow the norm of using honorifics in a professional setting.

Explanation: The norm of using honorifics is strongly entailed in this dialogue as it is a professional setting and Mr. Smith is of a higher status than Ms. Johnson. The use of honorifics is a way to show respect and acknowledge the other person's higher status.",
"In American culture, it is generally expected to use honorifics when addressing someone of higher status, especially in a professional setting. For example, using ""Mr."" or ""Ms."" followed by their last name is a common way to show respect and acknowledge the other person's higher status. Using antonomasia, or directly calling someone by their name without a title, can be seen as too informal or even disrespectful in a professional setting. However, in more casual settings or among friends, it may be acceptable to use a person's first name without a title, regardless of status. Verbal evidence of this can be seen in common phrases such as ""Excuse me, Mr. Smith"" or ""Hi, John"" depending on the setting and relationship between the people involved.","American Situation: During a fashion show in New York, a world-renowned designer named Smith is preparing to showcase his newest collection. As he meets with his models backstage, he notices a new, inexperienced face named Emily. Smith immediately realizes that Emily is nervous and seems hesitant to walk on the runway. As someone with higher status in the fashion world, Smith decides to use a more formal greeting to show respect and acknowledge Emily's lower status. He addresses her as ""Miss Emily"" and gives her a quick pep talk to boost her confidence. Smith understands that by using this particular norm, he can show professionalism and respect to Emily while also giving her the boost she needs to succeed on the runway.","Norm Action: use honorifics
Actor of the Norm:
Smith: speaker

Dialogue:
Smith: Excuse me, Miss Emily. Adhered | Smith uses the honorific ""Miss"" followed by Emily's first name to show respect and acknowledge her higher status.
Emily: Oh, sure! What can I do for you, Mr. Smith? Adhered | Emily uses the honorific ""Mr."" followed by Smith's last name to show respect and acknowledge his higher status.
Smith: I just wanted to check on you and see how you're feeling about walking in the show today. Not Relevant | Smith uses antonomasia to address Emily, but it is not seen as too informal or disrespectful in this professional setting.
Emily: Uh, to be honest, I'm really nervous. I've never done anything like this before. Not Relevant | Emily uses antonomasia to address Smith, but it is not seen as too informal or disrespectful in this professional setting.
Smith: I understand. But let me tell you something, Miss Emily. Adhered | Smith uses the honorific ""Miss"" followed by Emily's first name to show respect and acknowledge her higher status.
Emily: Thank you, Mr. Smith. Adhered | Emily uses the honorific ""Mr."" followed by Smith's last name to show respect and acknowledge his higher status.
Smith: That's all I can ask for. And please, don't hesitate to ask for any help or guidance you may need backstage. Adhered | Smith uses the honorific ""please"" to show politeness and respect.
Emily: Thank you so much, Mr. Smith. I really appreciate it. Adhered | Emily uses the honorific ""Mr."" followed by Smith's last name to show respect and acknowledge his higher status.
Smith: Of course. Let's make this show a success, shall we? Not Relevant | Smith uses antonomasia to address Emily, but it is not seen as too informal or disrespectful in this professional setting.",
"In American culture, it is generally expected to use honorifics when addressing someone of higher status, especially in a professional setting. For example, using ""Mr."" or ""Ms."" followed by their last name is a common way to show respect and acknowledge the other person's higher status. Using antonomasia, or directly calling someone by their name without a title, can be seen as too informal or even disrespectful in a professional setting. However, in more casual settings or among friends, it may be acceptable to use a person's first name without a title, regardless of status. Verbal evidence of this can be seen in common phrases such as ""Excuse me, Mr. Smith"" or ""Hi, John"" depending on the setting and relationship between the people involved.","American Situation: An engineering manager, Ms. Johnson, is inspecting a new project in New York with her team. She notices a worker not following safety protocols and approaches him. Using the appropriate honorifics, she greets him politely and asks him to follow the safety guidelines. The worker, named Tom, responds in a respectful manner and listens to Ms. Johnson's instructions. Ms. Johnson then reminds Tom of the importance of following safety protocols to prevent accidents and ensure a productive work environment. Tom acknowledges his mistake and apologizes for not following the guidelines. Ms. Johnson accepts the apology and thanks Tom for his co-operation, before continuing to inspect the construction site.","Norm Action: use honorifics
Actor of the Norm:
Ms. Johnson: superior

Dialogue:
Ms. Johnson: Excuse me, Mr. Smith, I noticed that you're not following the safety guidelines. Could you please put on your hard hat and safety goggles before continuing your work? Adhered | Ms. Johnson uses the honorific ""Mr."" followed by Tom's last name to show respect and acknowledge his higher status.
Tom: Yes, Ms. Johnson, I'm sorry about that. I'll put them on right away. Adhered | Tom uses the honorific ""Ms."" followed by Johnson's last name to show respect and acknowledge her higher status.
Ms. Johnson: Thank you, Tom. It's important that we follow these safety protocols to ensure everyone's well-being. We don't want any accidents to happen while we're working on this project. Adhered | Ms. Johnson emphasizes the importance of following safety protocols in a professional setting.
Tom: I understand, Ms. Johnson. I apologize for not following the guidelines earlier. It won't happen again. Adhered | Tom acknowledges his mistake and uses the honorific ""Ms."" followed by Johnson's last name to show respect and acknowledge her higher status.
Ms. Johnson: I appreciate your understanding and your commitment to safety. Thank you for cooperating with me on this. Let's continue with the inspection, shall we? Adhered | Ms. Johnson expresses her appreciation for Tom's cooperation and uses the honorific ""Mr."" followed by his last name to show respect and acknowledge his higher status.
Tom: Sure thing, Ms. Johnson. Thank you for reminding me about the protocol. Adhered | Tom uses the honorific ""Ms."" followed by Johnson's last name to show respect and acknowledge her higher status.",
"In American culture, it is generally expected to use honorifics when addressing someone of higher status, especially in a professional setting. For example, using ""Mr."" or ""Ms."" followed by their last name is a common way to show respect and acknowledge the other person's higher status. Using antonomasia, or directly calling someone by their name without a title, can be seen as too informal or even disrespectful in a professional setting. However, in more casual settings or among friends, it may be acceptable to use a person's first name without a title, regardless of status. Verbal evidence of this can be seen in common phrases such as ""Excuse me, Mr. Smith"" or ""Hi, John"" depending on the setting and relationship between the people involved.","American Situation: During a national basketball competition, a coach is giving instruction to an athlete named Wei, who is a rising star in the team. Wei is new to the team and has shown great potential in previous games. The coach, who is a legend in the sport, calls out to Wei using his last name and a respectful honorific, such as ""Mr. Wei"" to show respect for his higher status as a professional athlete. Although Wei is a junior member of the team, his performances have proven to be decisive in winning games. The coach intends to show appreciation for Wei’s talent while also motivating him to maintain his current level of form in a professional and respectful manner.","Norm Action: use honorifics
Actor of the Norm:
Coach: superior
Wei: subordinate

Dialogue:
Coach: Mr. Wei, I need to speak with you regarding the upcoming game plan. Adhered | The coach addresses Wei using an honorific to show respect and acknowledge his higher status.
Wei: Yes, Coach. What do you need from me? Adhered | Wei addresses the coach using an honorific to show respect and acknowledge his higher status.
Coach: I just wanted to remind you and the team about some of the key strategies we have been working on in training. You have already proven to be a valuable asset to the team, and I know you have the potential to take us to the next level. I trust that you will continue to work hard and maintain your focus. Not Relevant | The coach is giving instructions and providing feedback to Wei, but not using honorifics as it is not necessary in this context.
Wei: Thank you Coach. I really appreciate your support and guidance. Adhered | Wei uses an honorific to show respect and acknowledge the coach's higher status.
Coach: You have earned it, Mr. Wei. Your performance in the last game was exceptional, and I anticipate that you will continue to improve. But, remember that your success is also the team's success, and your teammates are counting on you to deliver. Keep up the good work, and let's go out there and win this game! Not Relevant | The coach is giving instructions and providing feedback to Wei, but not using honorifics as it is not necessary in this context.
Wei: I will do my best, coach. Thank you for believing in me and for your kind words. Adhered | Wei uses an honorific to show respect and acknowledge the coach's higher status.
Coach: You are welcome, Mr. Wei. It is my pleasure to work with great athletes like you. Adhered | The coach uses an honorific to show respect and acknowledge Wei's higher status.",
"In American culture, it is common for individuals to use formal titles and honorifics when addressing someone of higher status in a professional setting. For example, a person may use ""Mr."" or ""Ms."" followed by the individual's last name as a sign of respect. Additionally, individuals may use respectful nonverbal behaviors such as making eye contact, nodding, and smiling to show their acknowledgement and respect. However, it is not required to use honorifics and individuals may simply use the person's first name or a neutral greeting like ""hello"" or ""hi"" in some informal settings. An evidence-based phrase to support this norm is ""It's important to show respect to individuals of higher status by using formal titles and respectful nonverbal behaviors, especially in professional settings.""","American Situation:In a job interview at an American company, a recent college graduate named John is interviewing for an entry-level position. John is excited to start his career in the company but is nervous at the same time. The hiring manager, Ms. Smith, is a respected employee of the company and holds a high position. John knows that it is important to show respect to Ms. Smith and uses formal language and nonverbal gestures when greeting her. He addresses Ms. Smith as ""Ms. Smith"" and uses respectful nonverbal behaviors such as making eye contact, nodding, and smiling to show his acknowledgement and respect. John's respectful behavior impresses Ms. Smith and enhances his chances of getting the job.","Norm Action: use formal titles and respectful nonverbal behaviors
Actor of the Norm:
Ms. Smith: interviewer
John: interviewee

Dialogue:
Ms. Smith: Welcome, John. It's nice to have you here. Adhered | Ms. Smith uses a formal greeting and acknowledges John's presence.
John: Thank you, Ms. Smith. It's an honor to be interviewing for this position. Adhered | John uses a formal title to address Ms. Smith and expresses his gratitude for the opportunity.
Ms. Smith: That sounds impressive, John. Can you elaborate on your experience in the field? Not Relevant | Ms. Smith focuses on the interview questions and does not require the use of formal titles.
John: Yes, Ms. Smith. I have interned at XYZ company for six months, where I gained valuable experience in project management and team coordination. I believe this experience can add value to this position if I'm given the opportunity. Adhered | John uses a formal title to address Ms. Smith and provides a professional response.
Ms. Smith: That's good to know, John. Can you tell me how you would handle a difficult customer situation? Not Relevant | Ms. Smith focuses on the interview questions and does not require the use of formal titles.
John: Yes, Ms. Smith. If I encountered a difficult customer situation, I would first try to empathize with their concerns and then try to find a solution that meets their needs while still following company policies and procedures. Adhered | John uses a formal title to address Ms. Smith and provides a professional response.
Ms. Smith: Thank you for your response, John. One last question. Can you tell me about a time when you had to work with a difficult team member and how you handled the situation? Not Relevant | Ms. Smith focuses on the interview questions and does not require the use of formal titles.
John: Of course, Ms. Smith. I was in a group project where one team member was constantly off-task and affecting the team's performance. I took the initiative to have a one-on-one meeting with that team member, expressed my concerns, and asked how we could work together to improve the team's performance. By doing so, we were able to come up with a solution and complete the project on time. Adhered | John uses a formal title to address Ms. Smith and provides a professional response.
Ms. Smith: Thank you, John, for your thoughtful responses. It's clear that you have the experience and skills we're looking for in an entry-level employee. Adhered | Ms. Smith provides positive feedback to John in a professional manner.",
