,Norm,Situation,cn_Norm,cn_Situation,Labeled_Dialogue
34,"Norm: When responding to others' compliments, one should not directly accept the compliments without an awareness of interpersonal relationships, which can be considered arrogant and self-centered.","Situation: During a public speech, the speaker, a professor at a prestigious Chinese university, was praised by an audience member for their research and achievements. The speaker, being aware of the cultural norm, responded by humbly acknowledging the compliment and quickly transitioning to thanking their colleagues and mentors for their support. The audience responded positively to the speaker's humility and respect for hierarchy in Chinese society.",规范：当回应别人的赞美时，应该在了解人际关系的基础上，不直接接受赞美，否则可能被认为是傲慢和自我为中心的表现。,情境：在一次公开演讲中，演讲者是中国一所著名大学的教授，一位听众称赞他们的研究和成就。演讲者意识到文化规范，谦虚地接受了赞美，并迅速转为感谢同事和导师的支持。听众对演讲者的谦逊和对中国社会等级制度的尊重给予了积极的回应。,"Actor of the Norm:
演讲者: responder to compliments

(听众： 非常感谢你的演讲，你真的很牛): Not Relevant | The listener compliments the speaker, and the speaker responds by thanking the listener but also emphasizing the importance of colleagues and mentors in their success.
(演讲者： 谢谢你的赞美，但我想强调的是，我们的研究和成就离不开同事和导师的支持和帮助): Adhered | The speaker acknowledges the compliment but also shows humility by emphasizing the importance of others' support and help in their success.
(听众： 中国人总是非常重视人际关系和等级制度): Not Relevant | The listener makes a general statement about Chinese culture.
(演讲者： 是的，这也是中国社会的一个特点，但我们也需要意识到，谦虚和尊重是人际关系建立的基础): Not Relevant | The speaker agrees with the listener's statement about Chinese culture and emphasizes the importance of humility and respect in building relationships.
(听众： 非常同意，你的谦虚和尊重真的很值得我们学习): Not Relevant | The listener compliments the speaker's humility and respect, and the speaker responds by thanking the listener and expressing their commitment to continue working hard.
(演讲者： 谢谢您的赞美，我们会继续努力，为我们的研究工作做出更大的贡献): Adhered | The speaker acknowledges the compliment and expresses their commitment to continue working hard."
35,"Norm: When responding to others' compliments, one should not directly accept the compliments without an awareness of interpersonal relationships, which can be considered arrogant and self-centered.","Situation: During a team sports event, a group of Chinese teammates are playing a heated game against their opponents. The opposing team scored a goal and one of their players complimented the Chinese team on their skill and technique in the game. One of the Chinese teammates, named Ming, responded with “thank you, we have been practicing a lot lately”. However, Ming's response was seen as inappropriate and there was an uneasy silence among his other teammates. They advised him later that one should respond with humility and recognize the contribution of everyone in the team rather than accepting the compliment alone. Ming then realized his mistake and apologized to his teammates for being self-centered in his response.",规范：当回应别人的赞美时，应该在了解人际关系的基础上，不直接接受赞美，否则可能被认为是傲慢和自我为中心的表现。,情境：在一场团体运动会上，一群中国队友正在和他们的对手进行一场激烈的比赛。对方球队打进一球，其中一名球员称赞中国队在比赛中的技术和技巧。其中一位名叫明的中国队友回应说“谢谢你，我们最近一直在练习”。然而，Ming 的反应被认为是不恰当的，他的其他队友之间出现了不安的沉默。他们后来建议他应该谦虚地回应，承认团队中每个人的贡献，而不是单独接受赞美。明随后意识到自己的错误，并为自己的回应以自我为中心向队友道歉。,"Actor of the Norm:
Ming: responder

(Ming: 谢谢你的赞美，我们一直在练习，下次我们会做得更好的): Not Relevant | Ming accepts the compliment but also acknowledges the team's effort and promises to do better next time
(明： 对不起，我的回答可能有些不恰当，我没有考虑到我们整个团队的努力): Adhered | Ming apologizes for his response to the compliment and shows awareness of the team's effort
(队友们： 没关系，我们理解你，下次我们会帮你更好地回答问题): Not Relevant | teammates show understanding and offer help for Ming's future responses
(明： 谢谢你的建议，我真的很感激): Not Relevant | Ming accepts the advice without directly accepting the compliment
(队友们： 我们也是为你好啊，毕竟我们希望你能够更好地融入我们的团队): Not Relevant | teammates offer support and encouragement for Ming to integrate into the team
(明： 对不起，我会注意的，谢谢你的鼓励和支持): Not Relevant | Ming apologizes again and promises to be more aware of his responses to compliments while thanking his teammates for their encouragement and support
(队友们： 没关系，我们继续为你加油): Not Relevant | teammates continue to offer support and encouragement without offering compliments."
36,"Norm: When responding to others' compliments, one should not directly accept the compliments without an awareness of interpersonal relationships, which can be considered arrogant and self-centered.","Situation: During a Chinese opera performance, a renowned performer named Zhang Wei is receiving multiple compliments from the audience. However, he notices an older woman in the front row who seems unimpressed and is not clapping along with the rest of the audience. Zhang Wei goes out of his way to approach her after the show to ask for her honest opinion and feedback on his performance. The woman introduces herself as Mary, a drama teacher from Canada who is an expert in Chinese opera. Zhang Wei is grateful for her feedback and insights, and he follows the norm of humbly accepting compliments while showing respect and appreciation for those who offer valuable critiques.",规范：当回应别人的赞美时，应该在了解人际关系的基础上，不直接接受赞美，否则可能被认为是傲慢和自我为中心的表现。,情境：在一场中国戏曲表演中，一位名叫张伟的著名演员受到了观众的多次称赞。然而，他注意到前排一位年长的女士似乎不为所动，也没有和其他观众一起鼓掌。演出结束后，张伟特意找到她，征求她对自己表演的诚实意见和反馈。这位女士介绍自己叫玛丽，是来自加拿大的戏剧老师，精通中国戏曲。张伟对她的反馈和见解表示感谢，他谦虚地接受赞美，同时对提出宝贵批评意见的人表示尊重和赞赏。,"Actor of the Norm:
玛丽: compliment giver

(张伟： 非常感谢，观众的掌声让我非常感动): Not Relevant | Zhang Wei directly accepts the compliment without any arrogance or self-centeredness
(玛丽： 我注意到您在前排，我想请问您，是否对今天的表演有什么反馈和想法): Not Relevant |玛丽 asks for feedback, not a compliment
(张伟： 当然，我认为今天的表演非常精彩，但我注意到有一位观众似乎没有受到我们的表演所吸引，我希望您能分享一下您的想法): Not Relevant | Zhang Wei offers his opinion and asks for feedback, not a compliment
(玛丽： 谢谢您的询问，我是一名戏剧老师，而中国戏曲是我非常喜欢的艺术形式。我的观察是，今天的表演可能有些过于单调了，缺乏一些创新和变化。不过，我相信这是每个表演都需要面对的挑战。): Not Relevant | 玛丽 offers her observation and feedback, not a compliment
(张伟： 我完全理解，创新和变化是戏曲表演的重要部分。我会更加注重在下一次表演中尝试一些新的元素，谢谢您的建议): Not Relevant | Zhang Wei responds to feedback, not a compliment
(玛丽： 非常感谢您的反馈和意见，我相信您的表演一定会更加出色。同时，我也想说，中国戏曲是非常具有文化价值和艺术价值的，希望您能够继续推广和传承下去): Not Relevant | 玛丽 does not directly compliment Zhang Wei, but expresses her appreciation and admiration for Chinese opera, which indirectly compliments Zhang Wei's performance
(张伟： 非常感谢您的支持和鼓励，我会继续努力，让更多人了解和喜欢中国戏曲): Adhered | Zhang Wei expresses his gratitude and determination, not a direct acceptance of a compliment."
37,"Norm: When responding to others' compliments, one should not directly accept the compliments without an awareness of interpersonal relationships, which can be considered arrogant and self-centered.","Situation: During a church service in China, a new member, Lily, sings a solo in front of the congregation. After the performance, the members approach her, complimenting her singing talent. In response, Lily looks down, humbly denying their compliments and thanking them for their encouragement. However, one of the elder members, who has known Lily for a while, notices her reaction and pulls her aside after the service. In private, the elder praises her performance and reminds her that it is essential to accept compliments with grace without appearing arrogant. The elder advises her to build relationships with church members instead of denying their compliments, as it is important for community building.",规范：当回应别人的赞美时，应该在了解人际关系的基础上，不直接接受赞美，否则可能被认为是傲慢和自我为中心的表现。,情境：在中国的一次教堂礼拜中，一位新成员莉莉在会众面前独唱。表演结束后，成员们走近她，称赞她的歌唱才华。作为回应，莉莉低下头，谦虚地拒绝了他们的赞美，并感谢他们的鼓励。然而，一位认识莉莉有一段时间的年长成员注意到她的反应，并在礼拜后将她拉到一边。私下里，长辈表扬了她的表现，并提醒她，接受称赞时要有风度，不要显得傲慢。长老建议她与教会成员建立关系，而不是拒绝他们的赞美，因为这对社区建设很重要。,"Actor of the Norm:
年长成员: giver of compliment, advisor

(长老： 莉莉，你的表演真是太棒了，大家都为你鼓掌呢): Not Relevant | the compliment is given, but no response yet
(莉莉： 谢谢长老，我很荣幸能够来到这里): Not Relevant | 莉莉 accepts the compliment, but does not do so directly
(年长成员： 莉莉，你的谦虚和礼貌真是令人赞赏): Not Relevant | the compliment is given, but 莉莉 does not directly accept it
(莉莉： 谢谢，我也希望我能在教会里与大家和谐相处): Adhered | 莉莉 accepts the compliment, but does not do so directly
(长老： 对啊，建立良好的人际关系对社区建设很重要): Not Relevant | no compliment is given
(年长成员： 是的，你的拒绝赞美的行为虽然看起来有点傲慢，但是你的想法是正确的，接受赞美并不总是好的): Not Relevant | the advisor acknowledges 莉莉's refusal of the compliment and explains why it is important to do so
(莉莉： 是的，我也意识到这一点，我会努力改正的): Not Relevant | 莉莉 acknowledges the advice and shows willingness to improve
(长老： 那就好，我相信你会成为一个很棒的教会成员的): Not Relevant | no compliment is given
(年长成员： 也对，莉莉，你是一个非常有潜力的人，我会一直支持你的): Not Relevant | the advisor gives a compliment, but 莉莉 does not directly accept it
(莉莉： 谢谢，我会认真学习的): Adhered | 莉莉 accepts the compliment, but does not do so directly"
38,"Norm: When responding to others' compliments, one should not directly accept the compliments without an awareness of interpersonal relationships, which can be considered arrogant and self-centered.","Situation: On a first date, a Chinese man named Wei is having dinner with his date, a woman named Jing. Jing compliments Wei on his sense of humor, saying that she finds him very funny. Wei is flattered, but he knows that it would not be socially appropriate to directly accept the compliment. He responds by modestly saying that he just tries to find the funny side of things and that he could always improve. Jing smiles, appreciating his humility, and they continue to get to know each other throughout the evening.",规范：当回应别人的赞美时，应该在了解人际关系的基础上，不直接接受赞美，否则可能被认为是傲慢和自我为中心的表现。,情境：在第一次约会中，一个名叫魏的中国男人正在和他的约会对象，一个名叫静的女人共进晚餐。璟称赞伟的幽默感，说她觉得他很有趣。魏受宠若惊，但他知道直接接受恭维在社会上是不合适的。他谦虚地回应说，他只是试图找到事物有趣的一面，而且他总是可以改进的。璟笑了笑，欣赏他的谦逊，整个晚上他们继续互相了解。,"Actor of the Norm:
魏: responder

(璟： 你好，伟，我觉得你真的很有趣): Not Relevant | compliment giver
(魏： 谢谢，璟，我只是试着找到事物有趣的一面，而且我也一直可以改进的): Adhered | 魏 accepts the compliment but also shows humility by acknowledging that he can improve
(静： 真的吗？我觉得你真的很棒): Not Relevant | compliment giver
(魏： 谢谢，静，我也希望我们可以继续互相了解): Adhered | 魏 accepts the compliment but also shows awareness of interpersonal relationships by expressing his desire to continue to get to know the person
(静： 好的，我相信你): Not Relevant | not a compliment"
39,"Norm: When friends repsond to each others' compliment,  one can respond with teasing 调侃 recipients tease or question the validity/purpose of compliments.","Situation: It’s Xiao Mei’s 25th birthday party, and her closest friends have gathered to celebrate. One of her friends, Yang Yang, compliments Xiao Mei’s outfit and her cooking skills. Instead of accepting the compliment, Xiao Mei jokingly asks Yang Yang if she’s being sincere or just trying to make her feel better. Her friends laugh and tease her for being too modest, which is a common trait in Chinese society. Xiao Mei then responds with a compliment of her own towards Yang Yang, but adds a playful question to the end to continue the lighthearted banter. The group enjoys the teasing and continues to compliment each other throughout the party.",规范：当朋友们彼此表示赞美时，可以用调侃的方式回应。接受赞美的人可以通过挑剔或质疑赞美的有效性或目的来回应。,情境：小美25岁生日，最要好的朋友们聚在一起庆祝。她的一个朋友杨洋称赞小梅的穿着和她的厨艺。小梅没有接受夸奖，而是开玩笑地问阳阳，她是真心的还是想让她好过点。她的朋友们笑话她太谦虚了，这是中国社会的通病。小梅回应了一句自己对杨洋的恭维，又在最后加了个俏皮的问题，继续轻松的打趣。这群人喜欢这种戏弄，并在整个聚会中继续互相称赞。,"Actor of the Norm:
None

(小美： 哎呀，今天真是一个好的日子啊，大家聚在一起庆祝我的生日): Not Relevant | No compliment is given
(杨洋： 是啊，你25岁啦，真是长大了呢): Not Relevant | No teasing is given
(小梅： 对啊，我也越来越漂亮了，你也越来越帅气了): Not Relevant | 小梅 teases 杨洋 by responding to his compliment with a teasing response
(阳阳： 对啊，你的穿着真漂亮，厨艺也太好了吧): Not Relevant | 阳阳 teases 小梅 by questioning the validity of her compliment
(小梅： 谢谢你的夸奖，我只是随便炒了一些菜而已): Adhered | teasing is given
(阳阳： 哦，那我可得好好谢谢你了，你可是让我这个新手学会了做饭): Not Relevant | No teasing is given
(小梅： 没问题，这只是一个小玩笑，你太客气了): Adhered | 小梅 teases 阳阳 by responding to his compliment with a teasing response"
40,"Norm: When friends repsond to each others' compliment,  one can respond with teasing 调侃 recipients tease or question the validity/purpose of compliments.","Situation: At a family reunion with cousins, the oldest cousin, 小明, compliments his younger cousin, 小艺, on her new job promotion. 小艺 responds by saying that it was just luck and not a big deal. This prompts the other cousins to start teasing her about being humble and not accepting compliments graciously. However, their grandmother interrupts by explaining the cultural norm of teasing after receiving compliments among friends. She reminds them that it is a way of showing affection and not to be taken too seriously. The cousins then apologize for their behavior and continue to compliment and tease each other in a lighthearted manner.",规范：当朋友们彼此表示赞美时，可以用调侃的方式回应。接受赞美的人可以通过挑剔或质疑赞美的有效性或目的来回应。,情境：在与堂兄弟的一次家庭聚会上，大表妹小明称赞他的小表妹小艺获得了新的工作晋升。小艺回应称，只是运气而已，没什么大不了的。这促使其他堂兄弟开始取笑她谦虚和不接受恭维。然而，他们的祖母在受到朋友的称赞后打断了他们，解释了取笑的文化规范。她提醒他们，这是表达爱意的一种方式，不要太当真。然后表兄弟为他们的行为道歉，并继续以轻松的方式互相恭维和取笑。,"Actor of the Norm:
其他堂兄弟: friends, recipients of compliment

(小明： 哇，小艺获啦！恭喜恭喜！): Not Relevant | 小明 compliments 小艺
(小艺： 谢谢谢谢，我只是凭自己的努力和能力获得的。): Not Relevant | 小艺 responds to the compliment without teasing
(其他堂兄弟： 哈哈，你可真是谦虚啊。): Not Relevant | 其他堂兄弟 teases 小艺 for being too modest
(小明： 对啊，我们也不能太认真了，毕竟这是表达爱意的一种方式嘛。): Not Relevant | 小明 agrees with the teasing and explains the purpose of complimenting
(小艺： 嗯，不过我还是喜欢真实的自己。): Adhered | 小艺 teases back
(其他堂兄弟： 哈哈，你可真是会开玩笑。): Not Relevant | 其他堂兄弟 continues to tease 小艺
(祖母： 小明和小艺，你们这些人啊，要注意一些文化规范。在中国的餐桌上，大家互相恭维是很正常的，但是不要太当真，否则可能会影响人际关系。): Not Relevant | 祖母 explains the cultural norm
(小明： 祖母，我知道了。我们是朋友嘛，不要太过认真。): Not Relevant | 小明 agrees with the norm and emphasizes the importance of friendship
(小艺： 对啊，我知道。毕竟中国人讲究实事求是，不是嘛？): Not Relevant | 小艺 agrees with the norm and emphasizes the importance of honesty
(其他堂兄弟： 嗯，我们也应该尊重一下你的感受。): Not Relevant | 其他堂兄弟 do not tease here
(小明和小艺： 哈哈，好的好的，我们理解了。): Not Relevant | 小明和小艺 agree with the norm and tease each other"
42,"Norm: When friends repsond to each others' compliment,  one can respond with teasing 调侃 recipients tease or question the validity/purpose of compliments.","Situation: In a sports club, a Chinese girl named Ming receives compliments from her teammates for her excellent performance in the last game. Her teammate, Xiao, decides to tease her by questioning the authenticity of her skills and insinuating that Ming got lucky because the opposing team was weak. However, Ming laughs and takes the teasing very well, as this is a common response among Chinese friends who often use teasing as a way to show their close relationship and build camaraderie. Ming and Xiao continue to joke around, and the rest of their teammates join in, creating a friendly and playful atmosphere in the sports club.",规范：当朋友们彼此表示赞美时，可以用调侃的方式回应。接受赞美的人可以通过挑剔或质疑赞美的有效性或目的来回应。,情境：在体育俱乐部，一位名叫明的中国女孩因为在上一场比赛中的出色表现而受到队友的称赞。她的队友肖决定通过质疑她技能的真实性来取笑她，并暗示明幸运是因为对方队伍很弱。然而，明笑着接受了这种调侃，因为这是中国朋友的普遍反应，他们经常用调侃来表达他们的亲密关系和建立友情。明和肖继续开着玩笑，其他队友也加入进来，在运动俱乐部里营造出一种友好而有趣的气氛。,"Actor of the Norm:
肖: friend who teases the recipient of the compliment

(明： 谢谢你的赞美，我真的很开心): Not Relevant | Ming just accepts the compliment
(肖： 哦，我只是随意说说的，没想到你这么开心): Adhered | Xiao teases Ming by questioning the validity of his compliment
(明： 因为我真的很尽力了，我觉得比赛后我还有很多进步的空间): Not Relevant | Ming justifies his compliment
(肖： 当然，你真的很优秀，我们为你感到骄傲): Not Relevant | Xiao just compliments Ming
(明： 谢谢，但我只是把比赛当作一次锻炼的机会): Not Relevant | Ming justifies his compliment
(肖： 哈哈，你真的很谦虚，但你真的很棒): Not Relevant | Xiao does not tease Ming
(其他队友： 明明，你真的很棒，我们为你欢呼): Not Relevant | other teammates just compliment Ming
(明： 谢谢，我真的很感激大家的赞美和支持): Not Relevant | Ming just accepts the compliment"
43,"Norm: When friends repsond to each others' compliment,  one can respond with teasing 调侃 recipients tease or question the validity/purpose of compliments.","Situation: At a music festival in China, a group of friends are enjoying the performances and sip on some drinks. One of the friends, Ming, compliments his friend, Zhang, on his new haircut. Zhang responds by teasing Ming, saying ""You're just saying that because you want a discount at my salon!"" The group of friends laugh and continue to enjoy the festival. Suddenly, a group of strangers accidentally bump into Ming, spilling his drink all over him. Ming is visibly upset and begins to yell at the strangers. However, Zhang quickly intervenes and apologizes on behalf of his friend, diffusing the situation and reminding Ming of the importance of apologizing in Chinese society.",规范：当朋友们彼此表示赞美时，可以用调侃的方式回应。接受赞美的人可以通过挑剔或质疑赞美的有效性或目的来回应。,情境：在中国的一个音乐节上，一群朋友正在欣赏表演并喝着饮料。朋友之一，明称赞他的朋友张的新发型。 Zhang 取笑 Ming 说：“你这么说是因为你想在我的沙龙打折！”一群朋友笑着继续享受节日。突然，一群陌生人不小心撞到明，把他的饮料洒了一身。明显然很不高兴，开始对陌生人大喊大叫。然而，张很快介入并代表他的朋友道歉，分散了情况并提醒明在中国社会道歉的重要性。,"Actor of the Norm:
None

(明： 哎呦，你这个发型真的不错啊): Not Relevant | 明 compliments 张's hairstyle
(张： 是的，是啊，你的新发型真的很适合你): Not Relevant | 张 responds to 明's compliment
(明： 你这么说是因为你想在我的沙龙打折吧？): Adhered | 明 teases 张 by questioning the purpose of his compliment
(张： 不，我只是想让你知道这个发型很好，很适合你): Not Relevant | 张 responds to 明's teasing
(明： 哦，我明白了，你的意思是想让我去你的沙龙剪头发): Adhered | 明 continues to tease 张 by questioning the validity of his compliment
(张： 不，不是的，我只是想提醒你一下): Not Relevant | 张 responds to 明's teasing
(明： 哈哈，你真是太幽默了): Not Relevant | 明 teases 张 by complimenting his humor
(张： 哈哈，谢谢夸奖，不过在中国，道歉是很重要的): Not Relevant | 张 responds to 明's compliment
(明： 确实如此，我很抱歉我的情绪会被影响): Not Relevant | 明 apologizes for his behavior
(张： 没关系，我们道歉了，事情就好了): Not Relevant | 张 accepts 明's apology
(明： 谢谢你，张，你的帮助让我感觉更好了): Not Relevant | 明 thanks 张 for his help"
44,"Norm: When friends repsond to each others' compliment,  one can respond with teasing 调侃 recipients tease or question the validity/purpose of compliments.","Situation: Chen, a Chinese man, meets up with his buddies after work at a local bar. They start drinking and chatting, and one of Chen’s friends compliments him on his work performance. Chen responds by teasing his friend and questioning the validity of his own work performance, which is a common social norm among Chinese friends. However, the teasing goes too far and Chen’s buddy feels humiliated in front of everyone. In response, Chen realizes the error of his ways and apologizes to his friend. They eventually make amends and continue their night out, but Chen learns the importance of balancing teasing with respect for others’ feelings in social situations.",规范：当朋友们彼此表示赞美时，可以用调侃的方式回应。接受赞美的人可以通过挑剔或质疑赞美的有效性或目的来回应。,情境：陈，一名中国男子，在当地一家酒吧下班后与他的朋友见面。他们开始喝酒聊天，陈的一位朋友称赞他的工作表现。陈的回应是取笑他的朋友并质疑他自己工作表现的有效性，这是中国朋友之间的普遍社会规范。然而，戏弄得太过分了，陈的哥们在众人面前感到羞辱。作为回应，陈意识到自己的做法是错误的，并向他的朋友道歉。他们最终做出补偿并继续他们的夜晚，但陈了解到在社交场合平衡取笑和尊重他人感受的重要性。,"Actor of the Norm:
陈: compliment recipient, teasing response

(陈： 嗨，朋友们，今晚夜色不错): Not Relevant | No compliment given
(朋友1: 是啊，今天的天气真是太好了): Not Relevant | No compliment given
(朋友2: 对啊，我昨晚还去酒吧喝了一杯): Not Relevant | No compliment given
(陈： 听说你昨晚酒吧喝了一杯，厉害啊): Not Relevant | No compliment given
(朋友1: 哈哈，不过我觉得还是在家里喝酒好): Not Relevant | No teasing response given
(朋友2: 对啊，家里安全): Not Relevant | No teasing response given
(陈： 对了，你刚刚对我的工作表现有什么赞美吗？): Adhered | 陈 teases his friends by questioning if they have any compliments for him
(朋友1: 哦，没有啊，我只是说觉得你做得不错): Not Relevant | No teasing response given
(朋友2: 真的吗？我觉得你做得太好了): Not Relevant | No teasing response given
(陈： 哈哈，谢谢大家的赞美，但我想补充一下): Adhered | 陈 teases his friends by responding to their compliments with a joke
(朋友1: 什么？你质疑你的工作表现？): Not Relevant | No teasing response given
(陈： 抱歉，我可能有些过分了，但我的意思是，有时候我们得承认我们的局限性): Not Relevant | No teasing response given
(朋友2: 局限性？你是说我们不应该批评或质疑我们的朋友吗？): Not Relevant | No teasing response given
(陈： 不是这个意思，我只是想表达，有时候我们需要接受我们的不足，并努力改进): Not Relevant | No teasing response given
(朋友1: 对啊，我们的朋友应该互相尊重，包容彼此的缺点): Not Relevant | No teasing response given
(朋友2: 对啊，陈，你的言外之意我很明白，但我们也不能总是取笑和质疑别人): Not Relevant | 朋友2 reminds 陈 that teasing and questioning others should not be done too often
(陈： 对啊，谢谢大家的理解和支持，我会注意平衡的): Not Relevant | No teasing response given"
46,"Norm: When friends repsond to each others' compliment,  one can respond with teasing 调侃 recipients tease or question the validity/purpose of compliments.","Situation: In a gym in Beijing, China, a group of workout buddies regularly meet up every Saturday morning to exercise together. Today, one of the buddies, Xiaoli, has lost a significant amount of weight, and the rest of the group are complimenting her on her progress. In response, Xiaoli playfully teases her friends and questions if they are just being polite, as she doesn't feel like she has made much progress. However, her friends insist that they are genuinely impressed and proud of her hard work. As per the norm, Xiaoli's teasing is a way to show humility and not come across as arrogant in accepting compliments.",规范：当朋友们彼此表示赞美时，可以用调侃的方式回应。接受赞美的人可以通过挑剔或质疑赞美的有效性或目的来回应。,情境：在中国北京的一家健身房里，一群健身伙伴每周六早上定期聚会一起锻炼。今天，其中一位小丽的体重减轻了很多，其他人都在称赞她的进步。作为回应，小丽开玩笑地取笑她的朋友，并质疑他们是否只是客气，因为她觉得自己没有太大进步。然而，她的朋友们坚称，他们对她的辛勤工作印象深刻并感到自豪。按照惯例，小丽的戏弄是一种表现谦逊的方式，而不是在接受赞美时显得傲慢。,"Actor of the Norm:
None
(小红：是啊，越来越有型了): Not Relevant | 小红 responds to the compliment with teasing by saying ""越来越有型了"" which implies that the compliment is not entirely true
(小明：是啊，你这么努力，肯定付出了很多吧): Not Relevant | 小明 does not tease or question the compliment
(小丽：呵呵，谢谢夸奖，不过我觉得还是有很大进步的空间呢): Not Relevant | 小丽 does not tease or question the compliment
(其他人：是啊，你继续努力，一定会更优秀的): Not Relevant | others do not tease or question the compliment
(小丽：谢谢你们的鼓励，我只是谦虚一下而已): Adhered | 小丽 teases
(小红：那你觉得自己呢？): Not Relevant | 小红 teases 小丽 by asking her what she thinks of herself
(小丽：我觉得我还是有潜力的，毕竟已经减了很多了): Not Relevant | 小丽 does not tease or question the compliment
(小明：是啊，你这么勤奋，肯定能更快达到目标): Not Relevant | 小明 does not tease or question the compliment
(小丽：呵呵，谢谢夸奖，我只是希望能更好地发挥自己的实力): Not Relevant | 小丽 does not tease or question the compliment"
47,"Norm: When friends repsond to each others' compliment,  one can respond with teasing 调侃 recipients tease or question the validity/purpose of compliments.","Situation: A group of Chinese friends are having a game night, one of the friends Chen receives a compliment from their friend, Peng, about their cooking skills. Chen responds with teasing, questioning Peng if he’s just saying that to get more food. The group laughs and Chen proceeds to serve some homemade dumplings. As the night goes on, another friend, Mei, receives a compliment from Peng about her outfit. Mei responds with gratitude and thanking him for the compliment. The group continues to play games and enjoy each other's company, following the norm of teasing and questioning compliments among friends.",规范：当朋友们彼此表示赞美时，可以用调侃的方式回应。接受赞美的人可以通过挑剔或质疑赞美的有效性或目的来回应。,情境：一群中国朋友正在玩一个游戏之夜，其中一位朋友陈收到了朋友彭的称赞，称赞他们的厨艺。陈以戏弄的方式回应，质问彭是不是为了多吃点东西才这么说的。大家笑了起来，陈继续端上一些自制的饺子。夜幕降临，彭的另一位朋友梅称赞她的着装。梅感激地回应并感谢他的夸奖。该小组继续玩游戏并享受彼此的陪伴，遵循朋友之间取笑和质疑赞美的规范。,"Actor of the Norm:
陈 and 彭: friends who tease each other

(陈： 哇，你们的厨艺真是太好了，我都被吸引住了): Not Relevant | 陈 compliments 彭 and 梅's cooking skills
(彭： 对啊，我们每天都做很多好吃的，特别是这些饺子): Not Relevant | 彭 responds to 陈's compliment
(梅： 谢谢你的夸奖，但我更喜欢吃你们做的美食): Not Relevant | 梅 responds to 陈's compliment
(陈： 那我们下次多做点吧，你是不是也被我们的才华所吸引了？): Adhered | 陈 teases 梅 by questioning the validity of her compliment and implying that she is attracted to their cooking skills
(彭： 对啊，但我们也一直在努力进步，希望以后还能做出更好的菜): Not Relevant | 彭 responds to 陈's teasing by acknowledging their efforts to improve
(梅： 真的吗？那我下次要过来吃哦): Not Relevant | 梅 accepts 陈's invitation to come over and eat
(陈： 好啊，我们一起玩桌游吧，我好玩的很): Not Relevant | 陈 invites 梅 to play board games, not teasing her."
48,"Norm: When friends repsond to each others' compliment,  one can respond with teasing 调侃 recipients tease or question the validity/purpose of compliments.","Situation: At a farewell party for a colleague, a group of coworkers are exchanging compliments and well-wishes while teasing each other. A male coworker, 小明, compliments his female coworker, 小芳, on her outfit and hairstyle. In good spirits, she responds with a teasing comment about his own fashion sense. The coworkers continue to banter and joke around while expressing their gratitude and fond memories of their colleague leaving. One coworker, however, crosses the line and is being overly critical and harsh in their farewell speech. The group quickly shuts down their negativity and reminds them of the norm to respond to compliments with playful teasing, not malicious insults.",规范：当朋友们彼此表示赞美时，可以用调侃的方式回应。接受赞美的人可以通过挑剔或质疑赞美的有效性或目的来回应。,情境：在同事的欢送会上，一群同事一边互相取笑一边互相称赞和祝福。男同事小明称赞女同事小芳的着装和发型。兴致勃勃地，她以对他自己的时尚感的戏弄评论作为回应。同事们继续开玩笑，表达对同事离开的感激和美好回忆。然而，一位同事越界了，在他们的告别演讲中过于挑剔和严厉。该小组迅速关闭了他们的消极情绪，并提醒他们以嬉戏的戏弄而不是恶意的侮辱来回应赞美的规范。,"Actor of the Norm:
Both characters: friends

(小明： 哇，小芳，你的着装和发型真的很时尚啊): Not Relevant | 小明 compliments 小芳's fashion sense
(小芳： 谢谢夸奖，但我不是为这来的): Not Relevant | 小芳 does not tease or question the compliment
(小明： 那你难道是为了吸引我的注意吗？): Not Relevant | 小明 teases 小芳 but does not respond to a compliment
(小芳： 哈哈，你太可爱了，我只是为了让自己看起来好看而已， 你也很好看呀): Not Relevant | 小芳 teases 小明 back by questioning the validity of his assumption
(小明： 啊，真的吗？那我下次要穿得更时尚一些，才能吸引你的注意啊): Adhered | 小明 continues to tease 小芳 by questioning the purpose of her fashion sense
(小芳： 哈哈，你太有趣了，我不需要吸引你的注意，我只需要让自己看起来好看而已): Not Relevant | 小芳 continues to tease 小明 by questioning the validity of his assumption
(小明： 好的，我明白了，谢谢你的赞美): Not Relevant | 小明 does not tease or question the compliment
(小芳： 不客气，你也很帅气，祝你们工作顺利，生活愉快): Not Relevant | 小芳 does not tease or question the compliment"
